	9.1	9.2	8	7	6	5	4	P	3	2	1	N
Veillonella	0.0	0.0	15.0	2.0	0.0	1.0	0.0	0.0	1.0	5.0	5.0	0.0
Verminephrobacter	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Verruc-01	1.0	1.0	23.0	183.0	0.0	92.0	116.0	0.0	19.0	96.0	9.0	0.0
Verticia	4.0	0.0	27.0	25.0	0.0	3.0	29.0	0.0	13.0	103.0	35.0	0.0
Vibrio	1.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0
Victivallis	0.0	0.0	1.0	48.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0
Virgibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Vitreoscilla	0.0	0.0	3.0	60.0	0.0	5.0	1.0	0.0	1.0	12.0	1.0	0.0
Vogesella	2.0	7.0	7.0	394.0	0.0	27.0	44.0	0.0	25.0	174.0	76.0	0.0
Vulgatibacter	0.0	0.0	0.0	12.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
W5	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WCHB1-32	3.0	0.0	31.0	29.0	0.0	11.0	5.0	0.0	21.0	0.0	25.0	0.0
Williamsia	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Wilmottia Ant-Ph58	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Woeseia	3.0	0.0	10.0	36.0	0.0	24.0	11.0	0.0	1.0	24.0	4.0	0.0
Wohlfahrtiimonas	0.0	0.0	0.0	5.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0
Wolinella	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XBB1006	0.0	0.0	38.0	3.0	0.0	5.0	7.0	0.0	22.0	21.0	11.0	0.0
Xanthobacter	0.0	0.0	5.0	18.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
Xanthomonas	0.0	0.0	0.0	5.0	0.0	2.0	1.0	0.0	5.0	13.0	6.0	0.0
Xenophilus	0.0	0.0	0.0	2.0	0.0	3.0	4.0	0.0	3.0	17.0	2.0	0.0
Xenorhabdus	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0
Xylophilus	2.0	2.0	21.0	8.0	0.0	14.0	15.0	0.0	15.0	86.0	11.0	0.0
Yersinia	2.0	0.0	35.0	203.0	0.0	13.0	67.0	2.0	11.0	118.0	79.0	0.0
Yokenella	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
Yonghaparkia	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
Youhaiella	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Youngiibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Z-35	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0
Z20	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZOR0006	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Zavarzinella	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	23.0	0.0	0.0
Zavarzinia	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zhizhongheella	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zhongshania	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zoogloea	255.0	34.0	9009.0	180.0	5.0	61.0	50.0	3.0	82.0	265.0	86.0	1.0
Zooshikella	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zymophilus	2.0	0.0	5.0	5.0	0.0	6.0	1.0	0.0	7.0	2.0	2.0	0.0
[Agitococcus] lubricus group	14.0	2.0	62.0	571.0	0.0	3.0	4.0	2.0	1.0	4.0	3.0	0.0
[Aquaspirillum] arcticum group	5.0	0.0	15.0	18.0	0.0	16.0	19.0	0.0	9.0	64.0	21.0	0.0
[Bacteroides] pectinophilus group	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
[Cytophaga] xylanolytica group	0.0	0.0	1.0	3.0	0.0	10.0	5.0	0.0	4.0	0.0	10.0	0.0
[Desulfobacterium] catecholicum group	0.0	0.0	3.0	5.0	0.0	4.0	4.0	0.0	2.0	13.0	0.0	0.0
[Eubacterium] brachy group	1.0	0.0	4.0	12.0	0.0	6.0	11.0	0.0	4.0	2.0	5.0	0.0
[Eubacterium] coprostanoligenes group	1.0	1.0	28.0	10.0	0.0	7.0	6.0	0.0	6.0	63.0	19.0	0.0
[Eubacterium] eligens group	3.0	0.0	32.0	10.0	0.0	8.0	7.0	0.0	13.0	4.0	12.0	0.0
[Eubacterium] fissicatena group	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[Eubacterium] hallii group	5.0	0.0	28.0	10.0	0.0	3.0	1.0	0.0	11.0	22.0	11.0	0.0
[Eubacterium] nodatum group	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[Eubacterium] ruminantium group	0.0	0.0	6.0	1.0	0.0	1.0	0.0	0.0	5.0	11.0	2.0	0.0
[Eubacterium] ventriosum group	2.0	0.0	9.0	1.0	0.0	6.0	1.0	0.0	4.0	4.0	5.0	0.0
[Eubacterium] xylanophilum group	0.0	0.0	6.0	2.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	0.0
[Polyangium] brachysporum group	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0
[Ruminococcus] gauvreauii group	1.0	1.0	34.0	6.0	0.0	7.0	9.0	0.0	18.0	33.0	13.0	0.0
[Ruminococcus] gnavus group	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	4.0	14.0	3.0	0.0
[Ruminococcus] torques group	3.0	1.0	63.0	14.0	0.0	33.0	10.0	0.0	29.0	70.0	22.0	0.0
alphaI cluster	3.0	1.0	112.0	1096.0	0.0	47.0	101.0	0.0	30.0	315.0	25.0	0.0
cr616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
dgA-11 gut group	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0
endosymbionts	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
endosymbionts2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
hgcI clade	19.0	5.0	286.0	179.0	2.0	310.0	428.0	3.0	368.0	521.0	271.0	0.0
mle1-7	0.0	0.0	1.0	2.0	0.0	2.0	1.0	0.0	0.0	13.0	0.0	0.0
oc32	2.0	0.0	46.0	11.0	0.0	10.0	4.0	0.0	0.0	8.0	4.0	0.0
possible genus 03	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
possible genus 04	4.0	1.0	13.0	77.0	0.0	39.0	33.0	0.0	32.0	65.0	32.0	0.0
possible genus 06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
s3t2d-1089	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
uncultured	547.0	290.0	15231.0	24072.0	29.0	4800.0	6117.0	41.0	3185.0	13329.0	3915.0	10.0
wb1-P19	0.0	0.0	0.0	16.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
