name	taxRank	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
Phormidiaceae	F	0	1	4	0	2	0	1	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	2	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0
Xenococcaceae	F	1	0	2	0	4	2	1	1	0	1	0	1	2	0	0	1	0	0	2	0	1	1	1	1	0	1	1	0	0	4	1	1	1	1	1	1	2	0	0	1	0	0	1	0	2	0	3	1	3	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	2	0	3	0	0	0	0	0	0	0	0	1	3	3	2	0	0	0	1	3	2	0	1	0	0
Nostocaceae	F	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	2	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	2	3
Leptolyngbyaceae	F	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	2	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1
Unknown Family	F	1	0	0	1	2	0	0	0	0	0	0	3	0	0	1	0	1	0	0	0	1	2	0	0	0	1	1	0	0	4	1	1	0	0	0	1	0	1	0	0	0	4	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	2	0	2	0	0	1	2	1	0	0	1	1	0	0	1	1	1	0	1	1	0	2	0	0	0	0	1	1	0	0	2	0	2	1	0	1	0	4	1	0	0
Sporichthyaceae	F	148	145	131	129	177	174	118	162	146	148	140	141	148	141	132	149	158	162	157	162	157	145	159	166	145	150	148	150	132	157	136	143	134	127	162	168	143	136	150	136	160	179	147	138	170	144	130	140	146	140	121	173	154	155	138	137	143	149	154	159	133	144	155	136	139	131	147	158	165	148	157	155	139	161	163	159	161	133	137	154	164	172	129	139	138	169	131	153	143	137	117	148	144	129	138	156	141	164	142	181
Cryptosporangiaceae	F	5	3	0	0	3	2	1	4	1	0	1	2	1	1	1	0	1	4	0	2	2	1	1	2	0	1	2	2	3	2	2	1	2	2	0	1	2	2	1	1	0	0	1	0	0	1	1	1	2	1	3	0	2	3	0	1	3	1	2	0	1	0	1	0	0	0	0	1	1	1	2	1	1	1	1	2	1	1	1	2	2	2	1	1	0	0	0	0	1	2	3	0	0	0	3	2	0	0	0	1
Geodermatophilaceae	F	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0
Microbacteriaceae	F	814	782	830	751	836	765	799	850	796	782	793	799	766	811	777	856	814	793	790	819	795	785	785	778	766	793	825	778	756	849	816	836	763	784	794	755	825	806	813	798	757	795	787	797	760	820	867	774	747	779	747	751	846	765	814	791	718	806	772	731	777	788	763	792	769	779	783	759	841	790	793	763	805	790	792	769	770	808	791	837	801	752	784	793	812	764	810	818	776	732	768	780	790	799	789	786	769	769	807	781
Micrococcaceae	F	17	14	11	17	6	18	19	11	18	8	12	14	15	14	12	16	15	11	13	9	17	10	21	15	12	13	8	14	14	10	12	10	13	8	14	24	19	17	10	14	20	15	17	18	8	16	18	24	31	12	8	14	17	11	14	13	18	11	9	8	16	20	11	14	11	15	13	16	15	14	9	19	16	17	9	14	19	11	12	14	8	15	19	22	13	11	11	18	13	11	13	15	14	18	10	17	9	14	15	16
Intrasporangiaceae	F	2	8	1	4	2	2	4	3	1	1	3	1	3	1	3	1	2	0	2	1	0	2	2	2	3	1	2	5	3	2	5	3	2	4	1	0	4	4	1	4	3	1	0	1	2	2	1	0	5	4	3	2	1	1	7	2	2	2	2	1	2	2	3	3	0	4	1	1	3	1	2	9	5	4	5	2	3	5	0	4	3	2	1	1	2	1	2	1	1	0	3	1	0	1	1	1	3	4	1	3
Dermabacteraceae	F	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	1	0	1	2	0	1	1	1	0	0	2	0	0	0	0	0	1	1	2	0	1	0	2	2	0	1	0	1	1	0	2	0	1	2	2	3	0	0	2	2	0	1	2	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	2	2	1	0	0	2	0	0	1	0	2	2	0	1
Promicromonosporaceae	F	0	0	0	0	0	1	0	1	0	1	0	1	0	2	0	0	2	0	0	0	1	1	2	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	1	2	1	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	1	0	0	2	0	0	0	2	0	0	1	0	0	0	2	1	1	0	1	1	0
Cellulomonadaceae	F	1	0	1	0	1	0	1	1	0	2	0	1	1	0	0	0	1	0	0	1	1	1	1	1	1	0	1	2	1	3	1	1	1	0	0	3	0	0	1	0	0	0	3	1	0	1	0	0	0	2	0	1	3	0	0	1	1	1	0	1	2	0	2	1	0	1	2	1	0	1	0	1	2	0	1	2	0	1	1	0	0	0	0	1	0	0	2	1	0	0	1	1	0	3	0	0	0	0	2	1
Brevibacteriaceae	F	0	0	0	0	1	1	2	2	0	1	2	0	3	0	0	0	0	2	3	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	3	0	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	1	2	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
Demequinaceae	F	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1
Streptomycetaceae	F	10	11	18	9	18	13	13	14	14	15	13	12	15	14	11	11	14	9	12	9	15	11	14	13	17	12	13	7	18	10	12	14	11	10	10	10	9	12	13	9	11	15	11	9	17	14	16	12	11	15	7	12	13	15	10	18	16	15	13	4	11	11	9	14	12	16	5	11	6	16	13	8	17	9	14	12	13	11	12	13	12	11	10	11	13	8	13	13	9	16	15	8	11	14	16	12	9	7	18	11
Propionibacteriaceae	F	4	3	2	4	3	1	1	4	6	1	2	2	4	3	6	3	5	3	3	2	2	5	5	2	6	2	7	5	3	8	3	9	2	0	0	3	3	4	5	1	0	3	2	8	3	1	2	6	6	4	5	2	5	3	3	2	7	4	3	6	2	4	4	4	4	6	3	7	3	2	3	3	4	1	4	6	3	5	4	5	1	1	4	5	3	4	4	3	2	3	3	3	4	2	2	4	6	6	2	2
Nocardioidaceae	F	1	2	2	1	3	4	2	2	4	2	3	1	1	1	1	3	2	4	0	4	3	2	0	1	2	2	2	2	2	5	2	0	2	3	1	1	3	1	2	1	3	0	2	2	2	4	3	3	3	6	1	5	1	5	1	5	1	2	7	1	2	2	2	5	1	1	0	2	2	4	1	2	4	3	3	5	2	1	3	1	3	1	1	2	3	2	3	4	1	4	0	0	1	3	0	7	4	2	3	4
Corynebacteriaceae	F	1	4	1	1	1	0	2	1	1	3	0	2	1	2	2	4	0	2	3	3	2	1	1	0	2	2	2	1	4	4	2	0	1	2	1	1	2	1	2	0	2	0	0	3	4	2	2	2	1	1	2	1	2	3	1	1	2	1	1	3	2	1	2	0	0	0	1	1	4	1	1	3	0	2	2	2	1	1	0	2	0	1	0	0	0	0	0	1	3	0	5	1	1	4	2	1	3	0	0	4
Nocardiaceae	F	0	1	0	2	2	0	1	0	0	0	0	1	2	0	1	1	0	1	1	0	0	0	2	0	3	1	2	0	2	0	1	0	1	0	2	1	3	1	1	0	1	1	0	1	1	2	5	0	2	0	1	1	1	0	1	1	1	1	0	2	0	0	0	0	1	1	2	0	1	1	2	2	3	0	1	2	0	1	2	0	0	1	1	0	3	1	1	2	2	0	1	0	1	0	0	1	2	3	1	0
Mycobacteriaceae	F	0	0	1	0	0	0	1	0	0	2	2	2	0	1	0	2	0	1	0	1	1	1	0	0	2	0	2	1	0	0	0	0	0	0	0	1	0	0	1	0	2	2	1	1	0	0	0	0	0	2	0	0	1	0	0	0	2	1	1	0	1	1	1	0	0	1	0	1	1	0	0	2	1	0	0	0	2	0	0	1	0	0	2	2	1	1	0	2	1	0	0	1	3	0	0	1	0	1	2	1
Nocardiopsaceae	F	2	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1	0	1	1	0	0	0	1	0	1	0	2	1	3	1	0	0	1	1	0	0	0	0	2	1	1	0	0	0	2	0	1	0	1	0	1	1	2	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	1	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	2
Streptosporangiaceae	F	0	1	1	0	1	1	0	0	0	2	0	3	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	1	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	1	0	0	1	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1
Thermomonosporaceae	F	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0
Actinomycetaceae	F	0	0	0	0	1	0	2	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	2	1	2	0	0	1	1	1	0	1	1	0	0	2	1	0	0	1	0	1	0	1	0	0	0	1	0	2	1	0	0	2	1	0	0	0	1	1	0	1	0	2	0	0	0	1	0	0	0	0	1	1	3	1	0	0	1	1	0	0	0	0	2	1	3	0	1	0	0	0	0	0	0	0	1	2	0
Actinomycetales Incertae Sedis	F	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0
Micromonosporaceae	F	0	0	4	2	1	1	0	0	0	1	2	0	0	1	0	0	1	1	2	2	0	0	1	1	1	0	0	0	1	1	1	0	1	1	3	0	0	2	1	0	2	0	2	0	1	2	2	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	2	3	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	1	3	0	0	4	1	0	1	1	1	3	0	1	0	1	0	0	1	0	2
Pseudonocardiaceae	F	0	0	0	1	2	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	2	0	1	0	0	1	2	1	0	0	0	2	0	1	0	0	0	0	2	0	0	0	1	2	1	0	0	1	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0
Bifidobacteriaceae	F	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Kineosporiaceae	F	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1
Ilumatobacteraceae	F	2	9	6	3	6	8	9	9	9	8	7	6	3	11	6	7	5	11	4	4	3	3	3	8	6	7	11	6	2	11	5	6	7	3	9	4	5	7	5	8	5	3	4	6	1	3	6	1	6	3	9	4	6	6	7	7	5	2	5	7	8	2	5	9	2	4	7	4	4	7	8	3	4	4	8	8	5	8	7	3	4	6	5	3	7	9	5	4	6	10	7	6	5	4	3	7	7	4	1	6
Microtrichaceae	F	0	0	1	0	0	2	1	1	0	0	2	0	2	2	0	3	0	1	3	0	2	0	0	1	1	0	1	0	0	0	0	2	0	0	1	1	0	1	3	2	0	1	0	0	1	0	0	1	1	1	1	0	0	1	0	0	0	0	0	1	2	2	0	3	0	1	1	1	1	0	2	2	1	0	3	0	4	0	2	1	1	1	1	2	0	1	2	0	2	3	2	0	1	0	1	1	0	1	0	2
Microtrichales (uncultured)	F	1	4	0	0	0	0	1	2	0	0	1	2	1	0	0	0	1	2	1	1	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	3	1	0	3	0	0	0	1	0	0	1	0	2	0	0	1	0	3	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	2	1	0	0	0	1	0	0	0	2	1	0	0	0	0	2	1	0	1	3	0	0	0	0
Iamiaceae	F	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	3	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	1	1	2	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Actinomarinales (uncultured)	F	1	1	0	1	1	2	1	1	1	1	1	0	2	3	0	0	2	1	0	1	1	1	0	0	1	0	1	1	1	0	0	0	1	0	0	1	0	1	1	0	1	1	0	0	1	0	0	2	0	2	1	2	1	0	0	1	0	0	0	1	1	1	0	1	2	1	0	2	0	3	0	0	0	1	2	0	0	1	1	0	2	2	1	0	2	1	1	3	1	0	1	1	0	1	2	0	1	1	1	1
67-14	F	0	0	4	2	2	2	0	3	4	1	2	2	2	5	1	2	2	0	1	1	1	3	1	1	1	3	4	5	4	5	2	2	5	2	3	2	2	4	2	0	0	3	2	2	0	1	2	2	2	4	1	1	3	0	2	5	3	4	1	5	0	2	0	3	3	1	4	2	1	1	1	1	4	4	1	4	1	3	1	1	3	1	1	4	4	3	3	4	2	6	2	2	1	1	2	1	0	4	1	3
Solirubrobacteraceae	F	0	0	0	0	0	1	1	0	0	0	0	2	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	2	1	0	2	0	2	0	1	0	0	0	1	0	0	3	1	0	1	1	0	2	0	2	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	1	0	0	1	0	1	2
Gaiellales (uncultured)	F	0	0	1	2	0	0	0	1	1	1	1	0	0	1	1	1	1	0	0	2	0	1	0	1	1	1	3	1	2	0	1	0	0	1	1	0	3	0	0	0	1	0	2	1	1	3	0	0	0	0	2	2	0	1	1	1	0	0	2	0	1	1	1	1	0	0	1	1	4	1	2	1	2	3	0	0	1	0	0	0	2	1	0	0	2	0	0	1	0	1	1	0	0	1	0	2	0	0	0	1
Gaiellaceae	F	1	2	0	0	2	1	0	1	1	1	0	1	1	2	1	0	0	3	0	0	2	1	1	1	3	2	1	0	1	0	1	0	2	1	1	1	1	1	1	2	2	0	3	1	0	1	3	1	0	0	0	2	1	1	0	1	1	2	1	2	0	1	0	0	1	2	1	1	0	0	0	1	1	1	0	1	0	1	1	2	0	1	2	0	2	0	1	3	2	0	1	1	0	1	0	1	1	1	0	0
Coriobacteriaceae	F	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Armatimonadaceae	F	6	6	7	2	7	5	4	3	1	4	4	3	11	4	3	6	8	3	3	5	4	3	1	1	3	10	3	4	6	5	4	5	5	4	5	5	2	6	5	2	8	2	11	1	3	6	8	4	2	3	5	6	3	3	5	4	7	6	5	3	5	6	7	5	9	3	3	4	4	1	5	6	9	2	6	2	7	5	2	6	6	5	5	4	6	4	3	3	6	5	4	7	12	9	2	3	5	5	5	1
Fimbriimonadaceae	F	0	0	0	0	0	0	1	1	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	1	3	1	0	0	1	1	0	0	0	1	0	0	0	0	1	2	0	1	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	2	0	0	0	1	1
Peptostreptococcaceae	F	27	29	29	25	26	19	29	29	22	28	27	25	18	28	21	30	26	20	25	32	19	23	28	25	24	28	25	25	27	22	24	23	30	26	20	22	23	23	21	34	24	26	28	31	21	28	27	20	31	25	25	31	21	29	22	25	25	43	26	24	33	15	26	24	20	16	28	23	31	32	19	29	20	27	31	20	22	33	15	20	26	23	28	26	24	23	22	29	21	26	20	25	20	26	21	23	23	27	27	31
Ruminococcaceae	F	15	20	12	8	15	20	10	14	13	24	21	20	7	18	20	4	13	21	15	13	11	14	14	16	21	16	11	18	21	15	16	19	19	15	8	13	11	15	15	12	14	12	16	17	14	21	15	11	5	23	11	14	19	14	24	21	21	17	15	10	15	16	16	17	12	15	18	16	18	15	13	20	19	14	10	13	20	11	13	14	19	17	13	18	15	9	17	15	14	12	19	19	11	17	13	15	16	17	12	26
Clostridiaceae 1	F	16	21	18	11	20	17	13	22	16	11	18	15	12	15	24	20	13	13	14	16	20	24	17	13	21	15	16	19	21	20	17	14	21	12	20	20	14	16	23	19	12	14	20	18	14	19	17	15	19	13	21	18	14	23	19	10	18	13	16	16	16	15	15	18	21	13	16	25	16	20	15	18	14	13	13	13	18	24	17	27	15	13	16	12	16	26	21	13	15	17	17	17	19	18	13	11	12	16	16	16
Lachnospiraceae	F	6	14	13	12	6	10	13	9	16	13	8	24	9	15	10	17	8	15	11	7	13	8	12	19	13	12	10	19	14	11	12	12	13	14	14	16	11	16	14	22	8	14	9	14	13	9	15	9	14	12	9	17	9	14	9	22	13	14	13	11	7	17	19	10	6	10	12	18	14	4	5	10	14	15	17	9	10	9	10	18	9	6	14	14	7	12	10	7	19	14	13	12	13	12	8	12	11	15	13	13
Christensenellaceae	F	6	3	3	3	3	2	4	3	2	6	6	3	4	4	4	3	4	3	3	5	2	4	5	4	4	2	4	3	2	2	3	5	5	1	4	2	4	5	7	6	3	5	7	5	4	3	2	5	5	3	6	3	0	7	2	10	6	4	4	8	4	9	4	3	0	5	1	5	6	5	5	2	5	8	6	5	3	2	8	6	4	6	4	2	9	2	2	2	3	7	1	6	7	5	3	7	3	6	4	4
Family XIII	F	2	2	2	2	2	2	2	1	1	3	0	2	0	1	0	1	1	1	0	2	3	1	2	1	0	0	0	1	0	2	0	4	1	0	1	0	1	2	0	0	1	3	0	2	0	0	0	1	2	3	0	1	0	1	1	1	2	2	5	2	1	1	1	0	0	3	4	4	0	0	1	0	0	0	1	2	0	0	1	2	0	0	1	0	0	1	1	2	1	1	3	1	2	1	1	1	3	1	1	2
Family XII	F	1	0	4	4	1	4	0	1	3	1	1	5	5	0	1	0	1	0	1	2	0	0	5	3	2	1	2	3	1	2	3	3	3	3	1	2	4	0	2	2	1	1	3	0	0	2	1	2	0	2	2	1	1	2	4	2	1	2	1	4	0	0	1	0	2	1	3	2	2	3	1	3	4	3	3	3	1	1	3	2	2	3	5	4	0	4	3	0	1	1	1	0	2	1	1	4	4	0	4	4
Family XI	F	0	1	0	1	0	0	1	1	2	0	2	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	2	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1
Eubacteriaceae	F	1	0	1	0	0	0	1	1	1	1	4	2	0	1	0	0	2	1	1	2	1	2	0	0	1	2	0	0	1	2	2	1	1	1	3	0	1	2	1	0	2	0	0	2	3	0	1	0	3	0	0	1	1	0	1	0	1	2	0	0	1	1	2	0	4	0	0	0	0	1	1	1	1	0	2	1	1	1	1	2	2	0	0	1	2	2	1	4	1	0	0	1	2	1	0	0	1	1	2	3
JTB215	F	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	2	0	1	0	0	0	1	0	0	2	0	0	0	0	2	0	1	0	0	1	0	0	0	0	1	0	0	0	2	1	1	1	0	2	0	0	0	1	0	0	1	2	1	1	0	0	0	1	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	2	2	1
Clostridiales vadinBB60 group	F	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	2	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	2	0	0	0	0	0	1	1	0	1	0	0	0
Peptococcaceae	F	1	1	2	0	0	1	2	1	1	0	2	2	1	2	0	2	0	0	1	1	2	5	0	0	1	1	4	2	1	1	1	3	2	1	0	1	0	1	1	0	1	1	3	0	0	2	0	1	0	0	0	0	1	2	2	1	0	2	0	0	0	0	1	0	1	0	0	3	0	0	1	3	1	1	0	2	0	0	1	0	0	2	0	2	0	1	1	3	1	2	0	1	0	1	0	0	1	1	0	1
Clostridiaceae 4	F	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1
Bacillaceae	F	23	17	22	23	29	24	34	27	21	23	15	32	17	23	21	19	25	22	21	24	19	18	28	21	17	23	28	23	12	35	16	21	27	24	27	33	24	19	17	18	23	21	24	22	18	28	24	18	22	27	19	14	25	31	19	24	19	22	17	17	19	18	24	20	16	19	22	34	28	19	17	28	27	24	24	25	26	22	17	19	22	19	19	26	28	28	16	20	19	17	10	16	23	28	19	22	17	14	17	29
Staphylococcaceae	F	1	5	3	3	3	4	3	5	5	4	7	3	4	6	1	3	1	3	3	5	2	2	6	2	9	5	2	5	8	4	5	5	4	8	8	3	5	3	3	9	3	3	4	5	2	6	6	3	4	5	7	5	2	7	6	4	4	3	5	3	5	4	5	3	5	4	8	5	2	4	4	4	5	3	10	4	5	2	3	7	3	6	2	4	3	5	2	4	4	5	5	6	4	4	6	4	3	8	4	10
Listeriaceae	F	2	3	2	0	1	3	2	1	4	3	2	0	4	1	2	1	3	1	2	2	2	4	2	4	1	2	0	3	2	1	3	2	2	3	1	5	0	2	3	8	1	0	0	2	1	1	1	1	0	1	2	2	4	3	2	2	0	0	1	0	2	3	5	3	1	2	4	1	1	1	0	5	3	4	0	1	3	4	2	2	2	1	1	3	2	1	1	4	1	1	3	4	0	1	2	2	3	2	1	2
Paenibacillaceae	F	5	4	10	4	5	5	8	7	6	3	5	5	3	4	6	2	3	10	10	7	2	4	5	6	7	8	5	2	5	8	6	4	6	8	8	9	4	11	8	5	4	11	2	13	7	4	10	6	6	1	3	10	3	7	5	6	8	8	9	5	3	3	7	9	7	6	4	10	5	6	7	2	3	3	7	4	6	3	5	4	8	6	7	8	5	7	10	6	7	8	6	6	2	11	8	4	5	7	5	6
Planococcaceae	F	1	1	0	0	0	1	1	2	0	0	4	3	0	2	3	5	2	0	3	1	1	2	4	1	1	1	4	0	2	0	0	5	0	1	0	1	1	0	1	0	2	1	2	3	1	1	2	0	2	0	1	3	3	3	0	0	2	2	3	0	1	1	0	3	2	0	2	1	1	0	1	2	2	1	2	1	1	2	1	2	1	4	2	0	1	0	2	1	2	1	1	2	2	0	1	2	2	5	1	3
Family XII	F	1	0	0	0	1	1	1	0	1	1	1	0	0	1	2	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	1	2	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	2	0	0	0	0	1	0	1	3	2	0	0	0	0	3	1	0	1	1
Lactobacillaceae	F	3	4	1	1	2	6	2	1	4	2	7	10	3	3	8	0	3	1	3	5	1	6	2	6	3	2	3	5	3	2	4	4	3	1	6	6	4	4	4	4	3	3	2	3	2	2	1	4	6	1	5	1	6	1	5	1	3	5	4	1	3	3	2	4	2	3	3	3	2	3	0	2	3	5	3	4	4	4	3	7	3	1	3	1	1	2	4	3	3	0	0	3	2	2	5	2	2	2	6	2
Carnobacteriaceae	F	3	4	5	2	3	4	4	2	2	0	4	1	2	5	4	2	4	3	5	1	3	3	3	7	4	3	0	4	4	1	3	5	0	2	1	3	3	2	6	2	1	1	0	3	2	5	4	3	3	4	5	4	6	1	1	3	5	0	5	0	1	0	3	1	6	1	4	4	4	1	1	1	2	2	1	2	3	2	3	3	3	2	3	2	2	5	1	5	2	2	0	1	1	1	3	3	2	4	1	2
Streptococcaceae	F	1	2	1	0	4	2	2	2	5	3	1	1	2	0	1	2	5	1	2	2	3	2	5	2	3	0	3	1	6	2	1	2	4	2	2	3	3	4	0	3	0	3	1	3	2	2	3	6	3	1	4	2	0	2	1	2	1	1	2	1	1	3	0	3	4	3	5	6	1	3	3	3	2	3	4	1	2	3	0	3	4	2	2	3	2	3	1	3	2	1	1	5	3	2	2	2	2	2	2	1
