"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"16SrXII (Stolbur group)"	"-"	85632	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001159	NA	NA	NA	NA	0.0001159	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Acholeplasmatales>Acholeplasmataceae>Candidatus&nbsp;Phytoplasma"
"Candidatus Phytoplasma australiense"	"S"	59748	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001159	NA	NA	NA	NA	0.0001159	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Acholeplasmatales>Acholeplasmataceae>Candidatus&nbsp;Phytoplasma>16SrXII&nbsp;(Stolbur&nbsp;group)"
"Spiroplasma kunkelii"	"S"	47834	2	NA	NA	NA	NA	2	NA	NA	NA	NA	1	1	NA	0.000764	NA	NA	NA	NA	0.0002319	NA	NA	NA	NA	0.000764	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Entomoplasmatales>Spiroplasmataceae>Spiroplasma"
"Spiroplasma kunkelii CR2-3x"	"-"	273035	2	NA	NA	NA	NA	2	NA	NA	NA	NA	1	1	NA	0.000764	NA	NA	NA	NA	0.0002319	NA	NA	NA	NA	0.000764	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Entomoplasmatales>Spiroplasmataceae>Spiroplasma>Spiroplasma&nbsp;kunkelii"
"Spiroplasma phoeniceum"	"S"	47835	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.0002319	NA	NA	NA	NA	0.0002319	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Entomoplasmatales>Spiroplasmataceae>Spiroplasma"
"Spiroplasma phoeniceum P40"	"-"	1276259	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.0002319	NA	NA	NA	NA	0.0002319	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Entomoplasmatales>Spiroplasmataceae>Spiroplasma>Spiroplasma&nbsp;phoeniceum"
"Mesoplasma syrphidae"	"S"	225999	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001159	NA	NA	NA	NA	0.0001159	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Entomoplasmatales>Entomoplasmataceae>Mesoplasma"
"Candidatus Izimaplasma"	"G"	1912503	5	NA	NA	NA	NA	3	4	5	NA	NA	1	2	NA	0.000764	NA	NA	NA	NA	0.0003478	0.0004614	0.0006958	NA	NA	0.000764	0.0002357	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes"
"Candidatus Izimaplasma sp. HR1"	"S"	1541959	5	NA	NA	NA	NA	3	4	5	NA	NA	1	2	NA	0.000764	NA	NA	NA	NA	0.0003478	0.0004614	0.0006958	NA	NA	0.000764	0.0002357	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Candidatus&nbsp;Izimaplasma"
"Deinococcus puniceus"	"S"	1182568	13	NA	NA	NA	NA	13	4	1	NA	NA	NA	NA	NA	0.001507	NA	NA	NA	NA	0.001507	0.0004614	0.0001392	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales>Deinococcaceae>Deinococcus"
"Deinococcus geothermalis"	"S"	68909	22	NA	NA	NA	NA	5	1	22	NA	NA	2	1	NA	0.003062	NA	NA	NA	NA	0.0005797	0.0001153	0.003062	NA	NA	0.001528	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales>Deinococcaceae>Deinococcus"
"Deinococcus geothermalis DSM 11300"	"-"	319795	22	NA	NA	NA	NA	5	1	22	NA	NA	2	1	NA	0.003062	NA	NA	NA	NA	0.0005797	0.0001153	0.003062	NA	NA	0.001528	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales>Deinococcaceae>Deinococcus>Deinococcus&nbsp;geothermalis"
"Deinococcus gobiensis"	"S"	502394	5	NA	NA	NA	NA	4	NA	5	NA	NA	NA	NA	NA	0.0006958	NA	NA	NA	NA	0.0004637	NA	0.0006958	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales>Deinococcaceae>Deinococcus"
"Deinococcus gobiensis I-0"	"-"	745776	5	NA	NA	NA	NA	4	NA	5	NA	NA	NA	NA	NA	0.0006958	NA	NA	NA	NA	0.0004637	NA	0.0006958	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales>Deinococcaceae>Deinococcus>Deinococcus&nbsp;gobiensis"
"Deinococcus wulumuqiensis"	"S"	980427	4	NA	NA	NA	NA	4	2	NA	NA	NA	NA	1	NA	0.0004637	NA	NA	NA	NA	0.0004637	0.0002307	NA	NA	NA	NA	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales>Deinococcaceae>Deinococcus"
"Deinococcus deserti"	"S"	310783	3	NA	NA	NA	NA	3	1	NA	NA	NA	1	NA	NA	0.000764	NA	NA	NA	NA	0.0003478	0.0001153	NA	NA	NA	0.000764	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales>Deinococcaceae>Deinococcus"
"Deinococcus deserti VCD115"	"-"	546414	3	NA	NA	NA	NA	3	1	NA	NA	NA	1	NA	NA	0.000764	NA	NA	NA	NA	0.0003478	0.0001153	NA	NA	NA	0.000764	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales>Deinococcaceae>Deinococcus>Deinococcus&nbsp;deserti"
"Deinococcus irradiatisoli"	"S"	2202254	3	NA	NA	NA	NA	3	1	NA	NA	NA	2	NA	NA	0.001528	NA	NA	NA	NA	0.0003478	0.0001153	NA	NA	NA	0.001528	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales>Deinococcaceae>Deinococcus"
"Deinococcus soli Cha et al. 2016"	"S"	1309411	2	NA	NA	NA	NA	2	2	NA	NA	NA	1	1	NA	0.000764	NA	NA	NA	NA	0.0002319	0.0002307	NA	NA	NA	0.000764	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales>Deinococcaceae>Deinococcus"
"Deinococcus radiodurans"	"S"	1299	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001159	NA	NA	NA	NA	0.0001159	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales>Deinococcaceae>Deinococcus"
"Deinococcus radiodurans R1"	"-"	243230	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001159	NA	NA	NA	NA	0.0001159	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales>Deinococcaceae>Deinococcus>Deinococcus&nbsp;radiodurans"
"Deinococcus swuensis"	"S"	1182571	19	NA	NA	NA	NA	1	19	NA	NA	NA	NA	NA	NA	0.002192	NA	NA	NA	NA	0.0001159	0.002192	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales>Deinococcaceae>Deinococcus"
"Deinococcus sp. NW-56"	"S"	2080419	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001159	NA	NA	NA	NA	0.0001159	0.0001153	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales>Deinococcaceae>Deinococcus"
"Thermus oshimai"	"S"	56957	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	0.002288	NA	NA	NA	NA	0.0001159	NA	NA	NA	NA	NA	NA	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Thermales>Thermaceae>Thermus"
"Thermus oshimai JL-2"	"-"	751945	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	0.002288	NA	NA	NA	NA	0.0001159	NA	NA	NA	NA	NA	NA	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Thermales>Thermaceae>Thermus>Thermus&nbsp;oshimai"
"Meiothermus"	"G"	65551	22	NA	NA	NA	NA	6	7	22	NA	NA	NA	1	1	0.003062	NA	NA	NA	NA	0.0006956	0.0008074	0.003062	NA	NA	NA	0.0001179	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Thermales>Thermaceae"
"Meiothermus ruber"	"S"	277	18	NA	NA	NA	NA	5	4	18	NA	NA	NA	NA	1	0.002505	NA	NA	NA	NA	0.0005797	0.0004614	0.002505	NA	NA	NA	NA	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Thermales>Thermaceae>Meiothermus"
"Meiothermus ruber DSM 1279"	"-"	504728	18	NA	NA	NA	NA	5	4	18	NA	NA	NA	NA	1	0.002505	NA	NA	NA	NA	0.0005797	0.0004614	0.002505	NA	NA	NA	NA	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Thermales>Thermaceae>Meiothermus>Meiothermus&nbsp;ruber"
"Meiothermus silvanus"	"S"	52022	4	NA	NA	NA	NA	1	3	4	NA	NA	NA	1	NA	0.0005567	NA	NA	NA	NA	0.0001159	0.000346	0.0005567	NA	NA	NA	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Thermales>Thermaceae>Meiothermus"
"Meiothermus silvanus DSM 9946"	"-"	526227	4	NA	NA	NA	NA	1	3	4	NA	NA	NA	1	NA	0.0005567	NA	NA	NA	NA	0.0001159	0.000346	0.0005567	NA	NA	NA	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Thermales>Thermaceae>Meiothermus>Meiothermus&nbsp;silvanus"
"Oceanithermus"	"G"	208447	4	NA	NA	NA	NA	1	NA	4	1	NA	NA	2	1	0.002288	NA	NA	NA	NA	0.0001159	NA	0.0005567	5.981e-05	NA	NA	0.0002357	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Thermales>Thermaceae"
"Oceanithermus profundus"	"S"	187137	4	NA	NA	NA	NA	1	NA	4	1	NA	NA	2	1	0.002288	NA	NA	NA	NA	0.0001159	NA	0.0005567	5.981e-05	NA	NA	0.0002357	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Thermales>Thermaceae>Oceanithermus"
"Oceanithermus profundus DSM 14977"	"-"	670487	4	NA	NA	NA	NA	1	NA	4	1	NA	NA	2	1	0.002288	NA	NA	NA	NA	0.0001159	NA	0.0005567	5.981e-05	NA	NA	0.0002357	0.002288	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Deinococcus&#x2011;Thermus>Deinococci>Thermales>Thermaceae>Oceanithermus>Oceanithermus&nbsp;profundus"
"Chthonomonadetes"	"C"	1077257	27	NA	NA	NA	NA	13	6	27	NA	NA	2	6	NA	0.003758	NA	NA	NA	NA	0.001507	0.0006921	0.003758	NA	NA	0.001528	0.0007071	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Armatimonadetes"
"Chthonomonadales"	"O"	1077263	27	NA	NA	NA	NA	13	6	27	NA	NA	2	6	NA	0.003758	NA	NA	NA	NA	0.001507	0.0006921	0.003758	NA	NA	0.001528	0.0007071	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Armatimonadetes>Chthonomonadetes"
"Chthonomonadaceae"	"F"	1077264	27	NA	NA	NA	NA	13	6	27	NA	NA	2	6	NA	0.003758	NA	NA	NA	NA	0.001507	0.0006921	0.003758	NA	NA	0.001528	0.0007071	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Armatimonadetes>Chthonomonadetes>Chthonomonadales"
"Chthonomonas"	"G"	1077265	27	NA	NA	NA	NA	13	6	27	NA	NA	2	6	NA	0.003758	NA	NA	NA	NA	0.001507	0.0006921	0.003758	NA	NA	0.001528	0.0007071	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Armatimonadetes>Chthonomonadetes>Chthonomonadales>Chthonomonadaceae"
"Chthonomonas calidirosea"	"S"	454171	27	NA	NA	NA	NA	13	6	27	NA	NA	2	6	NA	0.003758	NA	NA	NA	NA	0.001507	0.0006921	0.003758	NA	NA	0.001528	0.0007071	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Armatimonadetes>Chthonomonadetes>Chthonomonadales>Chthonomonadaceae>Chthonomonas"
"Chthonomonas calidirosea T49"	"-"	1303518	27	NA	NA	NA	NA	13	6	27	NA	NA	2	6	NA	0.003758	NA	NA	NA	NA	0.001507	0.0006921	0.003758	NA	NA	0.001528	0.0007071	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Armatimonadetes>Chthonomonadetes>Chthonomonadales>Chthonomonadaceae>Chthonomonas>Chthonomonas&nbsp;calidirosea"
"unclassified Terrabacteria group"	"-"	1859062	3	NA	NA	NA	NA	3	2	2	NA	NA	1	1	NA	0.000764	NA	NA	NA	NA	0.0003478	0.0002307	0.0002783	NA	NA	0.000764	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group"
"Thermobaculum"	"G"	262406	3	NA	NA	NA	NA	3	2	2	NA	NA	1	1	NA	0.000764	NA	NA	NA	NA	0.0003478	0.0002307	0.0002783	NA	NA	0.000764	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>unclassified&nbsp;Terrabacteria&nbsp;group"
"Thermobaculum terrenum"	"S"	166501	3	NA	NA	NA	NA	3	2	2	NA	NA	1	1	NA	0.000764	NA	NA	NA	NA	0.0003478	0.0002307	0.0002783	NA	NA	0.000764	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>unclassified&nbsp;Terrabacteria&nbsp;group>Thermobaculum"
"Thermobaculum terrenum ATCC BAA-798"	"-"	525904	3	NA	NA	NA	NA	3	2	2	NA	NA	1	1	NA	0.000764	NA	NA	NA	NA	0.0003478	0.0002307	0.0002783	NA	NA	0.000764	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>unclassified&nbsp;Terrabacteria&nbsp;group>Thermobaculum>Thermobaculum&nbsp;terrenum"
"Thermotoga"	"G"	2335	27	NA	NA	NA	NA	7	3	27	NA	NA	7	7	NA	0.005348	NA	NA	NA	NA	0.0008116	0.000346	0.003758	NA	NA	0.005348	0.000825	NA	"cellular&nbsp;organisms>Bacteria>Thermotogae>Thermotogae>Thermotogales>Thermotogaceae"
"Thermotoga caldifontis"	"S"	1508419	27	NA	NA	NA	NA	6	3	27	NA	NA	7	7	NA	0.005348	NA	NA	NA	NA	0.0006956	0.000346	0.003758	NA	NA	0.005348	0.000825	NA	"cellular&nbsp;organisms>Bacteria>Thermotogae>Thermotogae>Thermotogales>Thermotogaceae>Thermotoga"
"Thermotoga caldifontis AZM44c09"	"-"	1408159	27	NA	NA	NA	NA	6	3	27	NA	NA	7	7	NA	0.005348	NA	NA	NA	NA	0.0006956	0.000346	0.003758	NA	NA	0.005348	0.000825	NA	"cellular&nbsp;organisms>Bacteria>Thermotogae>Thermotogae>Thermotogales>Thermotogaceae>Thermotoga>Thermotoga&nbsp;caldifontis"
"Thermotoga maritima"	"S"	2336	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001159	NA	NA	NA	NA	0.0001159	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Thermotogae>Thermotogae>Thermotogales>Thermotogaceae>Thermotoga"
"Thermotoga maritima MSB8"	"-"	243274	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001159	NA	NA	NA	NA	0.0001159	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Thermotogae>Thermotogae>Thermotogales>Thermotogaceae>Thermotoga>Thermotoga&nbsp;maritima"
"Kosmotogales"	"O"	1643946	13	NA	NA	NA	NA	8	13	3	NA	NA	NA	4	NA	0.0015	NA	NA	NA	NA	0.0009275	0.0015	0.0004175	NA	NA	NA	0.0004714	NA	"cellular&nbsp;organisms>Bacteria>Thermotogae>Thermotogae"
"Kosmotogaceae"	"F"	1643948	13	NA	NA	NA	NA	8	13	3	NA	NA	NA	4	NA	0.0015	NA	NA	NA	NA	0.0009275	0.0015	0.0004175	NA	NA	NA	0.0004714	NA	"cellular&nbsp;organisms>Bacteria>Thermotogae>Thermotogae>Kosmotogales"
"Kosmotoga"	"G"	651456	11	NA	NA	NA	NA	8	11	3	NA	NA	NA	4	NA	0.001269	NA	NA	NA	NA	0.0009275	0.001269	0.0004175	NA	NA	NA	0.0004714	NA	"cellular&nbsp;organisms>Bacteria>Thermotogae>Thermotogae>Kosmotogales>Kosmotogaceae"
"Kosmotoga olearia"	"S"	651457	10	NA	NA	NA	NA	8	10	3	NA	NA	NA	4	NA	0.001153	NA	NA	NA	NA	0.0009275	0.001153	0.0004175	NA	NA	NA	0.0004714	NA	"cellular&nbsp;organisms>Bacteria>Thermotogae>Thermotogae>Kosmotogales>Kosmotogaceae>Kosmotoga"
"Kosmotoga olearia TBF 19.5.1"	"-"	521045	10	NA	NA	NA	NA	8	10	3	NA	NA	NA	4	NA	0.001153	NA	NA	NA	NA	0.0009275	0.001153	0.0004175	NA	NA	NA	0.0004714	NA	"cellular&nbsp;organisms>Bacteria>Thermotogae>Thermotogae>Kosmotogales>Kosmotogaceae>Kosmotoga>Kosmotoga&nbsp;olearia"
"Petrotogales"	"O"	1643947	2	NA	NA	NA	NA	1	2	2	NA	NA	NA	2	NA	0.0002783	NA	NA	NA	NA	0.0001159	0.0002307	0.0002783	NA	NA	NA	0.0002357	NA	"cellular&nbsp;organisms>Bacteria>Thermotogae>Thermotogae"
"Petrotogaceae"	"-"	1643949	2	NA	NA	NA	NA	1	2	2	NA	NA	NA	2	NA	0.0002783	NA	NA	NA	NA	0.0001159	0.0002307	0.0002783	NA	NA	NA	0.0002357	NA	"cellular&nbsp;organisms>Bacteria>Thermotogae>Thermotogae>Petrotogales"
"Marinitoga"	"G"	160798	2	NA	NA	NA	NA	1	NA	2	NA	NA	NA	NA	NA	0.0002783	NA	NA	NA	NA	0.0001159	NA	0.0002783	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Thermotogae>Thermotogae>Petrotogales>Petrotogaceae"
"Sulfurihydrogenibium sp. YO3AOP1"	"S"	436114	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	1	NA	0.0001179	NA	NA	NA	NA	0.0001159	0.0001153	NA	NA	NA	NA	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Aquificae>Aquificae>Aquificales>Hydrogenothermaceae>Sulfurihydrogenibium"
"Desulfurobacteriales"	"O"	1485951	2	NA	NA	NA	NA	1	1	NA	2	NA	NA	1	NA	0.0001196	NA	NA	NA	NA	0.0001159	0.0001153	NA	0.0001196	NA	NA	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Aquificae>Aquificae"
"Desulfurobacteriaceae"	"F"	558314	2	NA	NA	NA	NA	1	1	NA	2	NA	NA	1	NA	0.0001196	NA	NA	NA	NA	0.0001159	0.0001153	NA	0.0001196	NA	NA	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Aquificae>Aquificae>Desulfurobacteriales"
"Treponema succinifaciens"	"S"	167	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001159	NA	NA	NA	NA	0.0001159	0.0001153	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae>Treponema"
"Treponema succinifaciens DSM 2489"	"-"	869209	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001159	NA	NA	NA	NA	0.0001159	0.0001153	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae>Treponema>Treponema&nbsp;succinifaciens"
"Treponema brennaborense"	"S"	81028	3	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	3	NA	0.0003536	NA	NA	NA	NA	0.0001159	NA	NA	NA	NA	NA	0.0003536	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae>Treponema"
"Treponema brennaborense DSM 12168"	"-"	906968	3	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	3	NA	0.0003536	NA	NA	NA	NA	0.0001159	NA	NA	NA	NA	NA	0.0003536	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae>Treponema>Treponema&nbsp;brennaborense"
"Spirochaeta"	"G"	146	11	NA	NA	NA	NA	2	5	11	NA	NA	NA	3	NA	0.001531	NA	NA	NA	NA	0.0002319	0.0005767	0.001531	NA	NA	NA	0.0003536	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae"
"Spirochaeta africana"	"S"	46355	9	NA	NA	NA	NA	2	3	9	NA	NA	NA	3	NA	0.001253	NA	NA	NA	NA	0.0002319	0.000346	0.001253	NA	NA	NA	0.0003536	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae>Spirochaeta"
"Spirochaeta africana DSM 8902"	"-"	889378	9	NA	NA	NA	NA	2	3	9	NA	NA	NA	3	NA	0.001253	NA	NA	NA	NA	0.0002319	0.000346	0.001253	NA	NA	NA	0.0003536	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae>Spirochaeta>Spirochaeta&nbsp;africana"
"Salinispira"	"G"	1616789	9	NA	NA	NA	NA	2	3	9	NA	NA	NA	2	NA	0.001253	NA	NA	NA	NA	0.0002319	0.000346	0.001253	NA	NA	NA	0.0002357	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae"
"Salinispira pacifica"	"S"	1307761	9	NA	NA	NA	NA	2	3	9	NA	NA	NA	2	NA	0.001253	NA	NA	NA	NA	0.0002319	0.000346	0.001253	NA	NA	NA	0.0002357	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae>Salinispira"
"Borrelia anserina"	"S"	143	3	NA	NA	NA	NA	3	2	2	NA	NA	NA	2	NA	0.0003478	NA	NA	NA	NA	0.0003478	0.0002307	0.0002783	NA	NA	NA	0.0002357	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Borreliaceae>Borrelia"
"Leptospira borgpetersenii"	"S"	174	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.0001179	NA	NA	NA	NA	0.0001159	NA	NA	NA	NA	NA	0.0001179	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Leptospirales>Leptospiraceae>Leptospira"
"Leptospira borgpetersenii serovar Hardjo-bovis"	"-"	338217	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001159	NA	NA	NA	NA	0.0001159	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Leptospirales>Leptospiraceae>Leptospira>Leptospira&nbsp;borgpetersenii"
"Nitrospira moscoviensis"	"S"	42253	22	NA	NA	NA	NA	4	4	22	NA	NA	2	4	NA	0.003062	NA	NA	NA	NA	0.0004637	0.0004614	0.003062	NA	NA	0.001528	0.0004714	NA	"cellular&nbsp;organisms>Bacteria>Nitrospirae>Nitrospira>Nitrospirales>Nitrospiraceae>Nitrospira"
"Candidatus Nitrospira inopinata"	"S"	1715989	21	NA	NA	NA	NA	2	11	21	NA	NA	1	11	NA	0.002923	NA	NA	NA	NA	0.0002319	0.001269	0.002923	NA	NA	0.000764	0.001296	NA	"cellular&nbsp;organisms>Bacteria>Nitrospirae>Nitrospira>Nitrospirales>Nitrospiraceae>Nitrospira"
"Acidobacteriia"	"C"	204432	32	NA	NA	NA	NA	5	17	32	NA	NA	2	14	1	0.004453	NA	NA	NA	NA	0.0005797	0.001961	0.004453	NA	NA	0.001528	0.00165	0.002288	"cellular&nbsp;organisms>Bacteria>Acidobacteria"
"Acidobacteriales"	"O"	204433	32	NA	NA	NA	NA	5	17	32	NA	NA	2	14	1	0.004453	NA	NA	NA	NA	0.0005797	0.001961	0.004453	NA	NA	0.001528	0.00165	0.002288	"cellular&nbsp;organisms>Bacteria>Acidobacteria>Acidobacteriia"
