"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"Thiomicrospira aerophila"	"S"	92245	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	0.0001381	0.0001419	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Piscirickettsiaceae>Thiomicrospira"
"Cycloclasticus"	"G"	34067	8	NA	NA	NA	NA	7	4	8	NA	NA	NA	5	1	0.00251	NA	NA	NA	NA	0.0009669	0.0005677	0.001284	NA	NA	NA	0.0006157	0.00251	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Piscirickettsiaceae"
"Methylophaga nitratireducenticrescens"	"S"	754476	2	NA	NA	NA	NA	2	NA	1	NA	NA	1	NA	NA	0.000805	NA	NA	NA	NA	0.0002763	NA	0.0001605	NA	NA	0.000805	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Piscirickettsiaceae>Methylophaga"
"Francisella sp. FDC440"	"S"	2007306	8	NA	NA	NA	NA	1	8	1	NA	NA	NA	1	NA	0.001135	NA	NA	NA	NA	0.0001381	0.001135	0.0001605	NA	NA	NA	0.0001231	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Francisellaceae>Francisella"
"Francisella sp. CA97-1460"	"S"	1542390	8	NA	NA	NA	NA	1	3	8	NA	NA	1	3	NA	0.001284	NA	NA	NA	NA	0.0001381	0.0004257	0.001284	NA	NA	0.000805	0.0003694	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Francisellaceae>Francisella"
"Allofrancisella"	"G"	1869285	5	NA	NA	NA	NA	2	4	5	NA	NA	1	1	NA	0.000805	NA	NA	NA	NA	0.0002763	0.0005677	0.0008026	NA	NA	0.000805	0.0001231	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Francisellaceae"
"Allofrancisella guangzhouensis"	"S"	594679	5	NA	NA	NA	NA	2	4	5	NA	NA	1	1	NA	0.000805	NA	NA	NA	NA	0.0002763	0.0005677	0.0008026	NA	NA	0.000805	0.0001231	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Francisellaceae>Allofrancisella"
"Halomonas chromatireducens"	"S"	507626	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	0.0001605	NA	NA	NA	NA	0.0001381	NA	0.0001605	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Marinobacterium"	"G"	48075	70	NA	NA	NA	NA	12	7	70	1	NA	4	33	66	0.1657	NA	NA	NA	NA	0.001658	0.0009934	0.01124	5.982e-05	NA	0.00322	0.004063	0.1657	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae"
"Marinobacterium aestuarii"	"S"	1821621	70	NA	NA	NA	NA	12	7	70	1	NA	4	33	66	0.1657	NA	NA	NA	NA	0.001658	0.0009934	0.01124	5.982e-05	NA	0.00322	0.004063	0.1657	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae>Marinobacterium"
"Marinomonas sp. MWYL1"	"S"	400668	3	NA	NA	NA	NA	2	1	3	NA	NA	NA	NA	NA	0.0004816	NA	NA	NA	NA	0.0002763	0.0001419	0.0004816	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae>Marinomonas"
"Alcanivorax sp. N3-2A"	"S"	2014542	9	NA	NA	NA	NA	9	4	6	1	NA	2	NA	NA	0.00161	NA	NA	NA	NA	0.001243	0.0005677	0.0009632	5.982e-05	NA	0.00161	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Alcanivoracaceae>Alcanivorax"
"Ketobacter"	"G"	2025617	48	NA	NA	NA	NA	12	16	48	NA	NA	3	32	22	0.05523	NA	NA	NA	NA	0.001658	0.002271	0.007705	NA	NA	0.002415	0.00394	0.05523	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Alcanivoracaceae"
"Ketobacter alkanivorans"	"S"	1917421	48	NA	NA	NA	NA	12	16	48	NA	NA	3	32	22	0.05523	NA	NA	NA	NA	0.001658	0.002271	0.007705	NA	NA	0.002415	0.00394	0.05523	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Alcanivoracaceae>Ketobacter"
"Kangiella sediminilitoris"	"S"	1144748	6	NA	NA	NA	NA	6	5	4	NA	NA	1	5	NA	0.0008288	NA	NA	NA	NA	0.0008288	0.0007096	0.0006421	NA	NA	0.000805	0.0006157	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Kangiellaceae>Kangiella"
"Kangiella profundi"	"S"	1561924	2	NA	NA	NA	NA	1	NA	2	NA	NA	NA	NA	NA	0.0003211	NA	NA	NA	NA	0.0001381	NA	0.0003211	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Kangiellaceae>Kangiella"
"Hahellaceae"	"F"	224379	5	NA	NA	NA	NA	2	4	5	NA	NA	2	5	2	0.005021	NA	NA	NA	NA	0.0002763	0.0005677	0.0008026	NA	NA	0.00161	0.0006157	0.005021	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Hahella"	"G"	158481	5	NA	NA	NA	NA	2	4	5	NA	NA	2	5	2	0.005021	NA	NA	NA	NA	0.0002763	0.0005677	0.0008026	NA	NA	0.00161	0.0006157	0.005021	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Hahellaceae"
"Hahella chejuensis"	"S"	158327	5	NA	NA	NA	NA	2	4	5	NA	NA	2	5	2	0.005021	NA	NA	NA	NA	0.0002763	0.0005677	0.0008026	NA	NA	0.00161	0.0006157	0.005021	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Hahellaceae>Hahella"
"unclassified Chromatiaceae"	"-"	82569	7	NA	NA	NA	NA	3	NA	7	NA	NA	1	4	1	0.00251	NA	NA	NA	NA	0.0004144	NA	0.001124	NA	NA	0.000805	0.0004925	0.00251	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Chromatiaceae bacterium 2141T.STBD.0c.01a"	"S"	1978339	7	NA	NA	NA	NA	3	NA	7	NA	NA	1	4	1	0.00251	NA	NA	NA	NA	0.0004144	NA	0.001124	NA	NA	0.000805	0.0004925	0.00251	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae>unclassified&nbsp;Chromatiaceae"
"Marichromatium"	"G"	85076	11	NA	NA	NA	NA	1	1	11	NA	NA	NA	NA	2	0.005021	NA	NA	NA	NA	0.0001381	0.0001419	0.001766	NA	NA	NA	NA	0.005021	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Marichromatium purpuratum"	"S"	37487	11	NA	NA	NA	NA	1	1	11	NA	NA	NA	NA	2	0.005021	NA	NA	NA	NA	0.0001381	0.0001419	0.001766	NA	NA	NA	NA	0.005021	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae>Marichromatium"
"Halothiobacillus sp. LS2"	"S"	1860122	2	NA	NA	NA	NA	1	NA	1	NA	NA	NA	2	NA	0.0002463	NA	NA	NA	NA	0.0001381	NA	0.0001605	NA	NA	NA	0.0002463	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Halothiobacillaceae>Halothiobacillus"
"Alteromonas sp. RKMC-009"	"S"	2267264	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.0001381	NA	NA	NA	NA	0.0001381	NA	NA	NA	NA	NA	0.0001231	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas"
"Alteromonas stellipolaris"	"S"	233316	4	NA	NA	NA	NA	1	4	NA	NA	NA	NA	NA	NA	0.0005677	NA	NA	NA	NA	0.0001381	0.0005677	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Alteromonas"
"Glaciecola"	"G"	89404	2	NA	NA	NA	NA	2	1	1	NA	NA	NA	NA	NA	0.0002763	NA	NA	NA	NA	0.0002763	0.0001419	0.0001605	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae"
"Glaciecola nitratireducens"	"S"	300231	2	NA	NA	NA	NA	2	1	1	NA	NA	NA	NA	NA	0.0002763	NA	NA	NA	NA	0.0002763	0.0001419	0.0001605	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Glaciecola"
"Pseudoalteromonas piscicida"	"S"	43662	9	NA	NA	NA	NA	6	7	9	1	NA	1	3	NA	0.001445	NA	NA	NA	NA	0.0008288	0.0009934	0.001445	5.982e-05	NA	0.000805	0.0003694	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Pseudoalteromonadaceae>Pseudoalteromonas"
"Pseudoalteromonas phenolica"	"S"	161398	5	NA	NA	NA	NA	1	NA	NA	5	NA	NA	NA	NA	0.0002991	NA	NA	NA	NA	0.0001381	NA	NA	0.0002991	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Pseudoalteromonadaceae>Pseudoalteromonas"
"Pseudoalteromonas rubra"	"S"	43658	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	0.0001381	0.0001419	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Pseudoalteromonadaceae>Pseudoalteromonas"
"Shewanella oneidensis"	"S"	70863	4	NA	NA	NA	NA	2	2	1	NA	NA	3	4	NA	0.002415	NA	NA	NA	NA	0.0002763	0.0002838	0.0001605	NA	NA	0.002415	0.0004925	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella"
"Shewanella psychrophila"	"S"	225848	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001381	NA	NA	NA	NA	0.0001381	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Shewanellaceae>Shewanella"
"Colwellia sp. Arc7-D"	"S"	2161872	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001381	NA	NA	NA	NA	0.0001381	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Colwelliaceae>Colwellia"
"Colwellia sp. MT41"	"S"	58049	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001381	NA	NA	NA	NA	0.0001381	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Colwelliaceae>Colwellia"
"Thalassotalea"	"G"	1518149	1	NA	NA	NA	NA	1	1	NA	1	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	0.0001381	0.0001419	NA	5.982e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Colwelliaceae"
"Thalassotalea crassostreae"	"S"	1763536	1	NA	NA	NA	NA	1	1	NA	1	NA	NA	NA	NA	0.0001419	NA	NA	NA	NA	0.0001381	0.0001419	NA	5.982e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Colwelliaceae>Thalassotalea"
"Ferrimonadaceae"	"F"	267892	4	NA	NA	NA	NA	3	NA	4	NA	NA	1	1	1	0.00251	NA	NA	NA	NA	0.0004144	NA	0.0006421	NA	NA	0.000805	0.0001231	0.00251	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales"
"Ferrimonas"	"G"	44011	4	NA	NA	NA	NA	3	NA	4	NA	NA	1	1	1	0.00251	NA	NA	NA	NA	0.0004144	NA	0.0006421	NA	NA	0.000805	0.0001231	0.00251	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Ferrimonadaceae"
"Ferrimonas balearica"	"S"	44012	4	NA	NA	NA	NA	3	NA	4	NA	NA	1	1	1	0.00251	NA	NA	NA	NA	0.0004144	NA	0.0006421	NA	NA	0.000805	0.0001231	0.00251	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Ferrimonadaceae>Ferrimonas"
"Idiomarina loihiensis"	"S"	135577	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	1	NA	0.0001605	NA	NA	NA	NA	0.0001381	0.0001419	0.0001605	NA	NA	NA	0.0001231	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Idiomarinaceae>Idiomarina"
"Aggregatibacter segnis"	"S"	739	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001381	NA	NA	NA	NA	0.0001381	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Aggregatibacter"
"Haemophilus sp. oral taxon 036"	"S"	712310	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001381	NA	NA	NA	NA	0.0001381	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Haemophilus"
"Mannheimia sp. USDA-ARS-USMARC-1261"	"S"	1432056	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001381	NA	NA	NA	NA	0.0001381	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Mannheimia"
"Saccharophagus"	"G"	316625	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.0001381	NA	NA	NA	NA	0.0001381	NA	NA	5.982e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Cellvibrionaceae"
"Saccharophagus degradans"	"S"	86304	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.0001381	NA	NA	NA	NA	0.0001381	NA	NA	5.982e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Cellvibrionaceae>Saccharophagus"
"Teredinibacter"	"G"	2425	2	NA	NA	NA	NA	1	NA	2	NA	NA	NA	1	NA	0.0003211	NA	NA	NA	NA	0.0001381	NA	0.0003211	NA	NA	NA	0.0001231	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Cellvibrionaceae"
"Teredinibacter turnerae"	"S"	2426	2	NA	NA	NA	NA	1	NA	2	NA	NA	NA	1	NA	0.0003211	NA	NA	NA	NA	0.0001381	NA	0.0003211	NA	NA	NA	0.0001231	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Cellvibrionaceae>Teredinibacter"
"Microbulbiferaceae"	"F"	1706373	20	NA	NA	NA	NA	6	3	20	1	NA	1	12	NA	0.003211	NA	NA	NA	NA	0.0008288	0.0004257	0.003211	5.982e-05	NA	0.000805	0.001478	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales"
"Microbulbifer"	"G"	48073	20	NA	NA	NA	NA	6	3	20	1	NA	1	12	NA	0.003211	NA	NA	NA	NA	0.0008288	0.0004257	0.003211	5.982e-05	NA	0.000805	0.001478	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Microbulbiferaceae"
"Microbulbifer sp. A4B17"	"S"	359370	9	NA	NA	NA	NA	3	1	6	1	NA	1	9	NA	0.001108	NA	NA	NA	NA	0.0004144	0.0001419	0.0009632	5.982e-05	NA	0.000805	0.001108	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Microbulbiferaceae>Microbulbifer"
"Microbulbifer agarilyticus"	"S"	260552	3	NA	NA	NA	NA	2	NA	2	NA	NA	NA	3	NA	0.0003694	NA	NA	NA	NA	0.0002763	NA	0.0003211	NA	NA	NA	0.0003694	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Microbulbiferaceae>Microbulbifer"
"Microbulbifer thermotolerans"	"S"	252514	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	0.0001605	NA	NA	NA	NA	0.0001381	0.0001419	0.0001605	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Microbulbiferaceae>Microbulbifer"
"Gallaecimonas"	"G"	745410	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	1	NA	0.0001605	NA	NA	NA	NA	0.0001381	0.0001419	0.0001605	NA	NA	NA	0.0001231	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>unclassified&nbsp;Gammaproteobacteria"
"Gallaecimonas sp. HK-28"	"S"	2291597	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	1	NA	0.0001605	NA	NA	NA	NA	0.0001381	0.0001419	0.0001605	NA	NA	NA	0.0001231	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>unclassified&nbsp;Gammaproteobacteria>Gallaecimonas"
"sulfur-oxidizing symbionts"	"-"	32036	4	NA	NA	NA	NA	1	NA	3	NA	NA	1	4	NA	0.000805	NA	NA	NA	NA	0.0001381	NA	0.0004816	NA	NA	0.000805	0.0004925	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>unclassified&nbsp;Gammaproteobacteria"
"Candidatus Ruthia"	"G"	1541743	2	NA	NA	NA	NA	1	NA	2	NA	NA	1	1	NA	0.000805	NA	NA	NA	NA	0.0001381	NA	0.0003211	NA	NA	0.000805	0.0001231	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>unclassified&nbsp;Gammaproteobacteria>sulfur&#x2011;oxidizing&nbsp;symbionts"
"Candidatus Ruthia magnifica"	"S"	386487	2	NA	NA	NA	NA	1	NA	2	NA	NA	1	1	NA	0.000805	NA	NA	NA	NA	0.0001381	NA	0.0003211	NA	NA	0.000805	0.0001231	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>unclassified&nbsp;Gammaproteobacteria>sulfur&#x2011;oxidizing&nbsp;symbionts>Candidatus&nbsp;Ruthia"
"Methylomonas methanica"	"S"	421	7	NA	NA	NA	NA	2	1	2	NA	NA	NA	7	NA	0.0008619	NA	NA	NA	NA	0.0002763	0.0001419	0.0003211	NA	NA	NA	0.0008619	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae>Methylomonas"
"Methylovulum"	"G"	762296	5	NA	NA	NA	NA	2	2	5	NA	NA	NA	4	NA	0.0008026	NA	NA	NA	NA	0.0002763	0.0002838	0.0008026	NA	NA	NA	0.0004925	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae"
"Methylovulum psychrotolerans"	"S"	1704499	5	NA	NA	NA	NA	2	2	5	NA	NA	NA	4	NA	0.0008026	NA	NA	NA	NA	0.0002763	0.0002838	0.0008026	NA	NA	NA	0.0004925	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae>Methylovulum"
"Orbales"	"O"	1240482	6	NA	NA	NA	NA	6	5	4	NA	NA	2	3	NA	0.00161	NA	NA	NA	NA	0.0008288	0.0007096	0.0006421	NA	NA	0.00161	0.0003694	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria"
"Orbaceae"	"F"	1240483	6	NA	NA	NA	NA	6	5	4	NA	NA	2	3	NA	0.00161	NA	NA	NA	NA	0.0008288	0.0007096	0.0006421	NA	NA	0.00161	0.0003694	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Orbales"
"Gilliamella"	"G"	1193503	4	NA	NA	NA	NA	4	1	NA	NA	NA	NA	3	NA	0.0005525	NA	NA	NA	NA	0.0005525	0.0001419	NA	NA	NA	NA	0.0003694	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Orbales>Orbaceae"
"Gilliamella apicola"	"S"	1196095	4	NA	NA	NA	NA	4	1	NA	NA	NA	NA	3	NA	0.0005525	NA	NA	NA	NA	0.0005525	0.0001419	NA	NA	NA	NA	0.0003694	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Orbales>Orbaceae>Gilliamella"
"Salinisphaerales"	"O"	742030	32	NA	NA	NA	NA	4	5	32	NA	NA	NA	8	NA	0.005137	NA	NA	NA	NA	0.0005525	0.0007096	0.005137	NA	NA	NA	0.0009851	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria"
"Salinisphaeraceae"	"F"	742031	32	NA	NA	NA	NA	4	5	32	NA	NA	NA	8	NA	0.005137	NA	NA	NA	NA	0.0005525	0.0007096	0.005137	NA	NA	NA	0.0009851	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales"
"Salinisphaera"	"G"	180541	32	NA	NA	NA	NA	4	5	32	NA	NA	NA	8	NA	0.005137	NA	NA	NA	NA	0.0005525	0.0007096	0.005137	NA	NA	NA	0.0009851	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Salinisphaeraceae"
"Salinisphaera sp. LB1"	"S"	2183911	32	NA	NA	NA	NA	4	5	32	NA	NA	NA	8	NA	0.005137	NA	NA	NA	NA	0.0005525	0.0007096	0.005137	NA	NA	NA	0.0009851	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Salinisphaeraceae>Salinisphaera"
"Campylobacter hepaticus"	"S"	1813019	20	NA	NA	NA	NA	15	20	NA	NA	NA	NA	8	NA	0.002838	NA	NA	NA	NA	0.002072	0.002838	NA	NA	NA	NA	0.0009851	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter"
"Campylobacter concisus"	"S"	199	8	NA	NA	NA	NA	3	NA	8	NA	NA	NA	NA	NA	0.001284	NA	NA	NA	NA	0.0004144	NA	0.001284	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter"
"Campylobacter gracilis"	"S"	824	3	NA	NA	NA	NA	3	3	2	NA	NA	NA	1	NA	0.0004257	NA	NA	NA	NA	0.0004144	0.0004257	0.0003211	NA	NA	NA	0.0001231	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter"
"Campylobacter fetus"	"S"	196	3	NA	NA	NA	NA	3	2	NA	NA	NA	NA	1	NA	0.0004144	NA	NA	NA	NA	0.0004144	0.0002838	NA	NA	NA	NA	0.0001231	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter"
"Campylobacter cuniculorum"	"S"	374106	10	NA	NA	NA	NA	2	1	10	NA	NA	1	4	NA	0.001605	NA	NA	NA	NA	0.0002763	0.0001419	0.001605	NA	NA	0.000805	0.0004925	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter"
"Campylobacter helveticus"	"S"	28898	3	NA	NA	NA	NA	1	3	1	NA	NA	NA	NA	NA	0.0004257	NA	NA	NA	NA	0.0001381	0.0004257	0.0001605	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter"
"Campylobacter jejuni"	"S"	197	10	NA	NA	NA	NA	1	NA	1	NA	NA	NA	10	NA	0.001231	NA	NA	NA	NA	0.0001381	NA	0.0001605	NA	NA	NA	0.001231	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter"
"Helicobacter apodemus"	"S"	135569	4	NA	NA	NA	NA	1	NA	2	NA	NA	4	1	NA	0.00322	NA	NA	NA	NA	0.0001381	NA	0.0003211	NA	NA	0.00322	0.0001231	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Helicobacteraceae>Helicobacter"
