"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_august_BC01.cladeReads"	"kraken2_16s_classification_august_BC02.cladeReads"	"kraken2_16s_classification_august_BC03.cladeReads"	"kraken2_16s_classification_august_BC04.cladeReads"	"kraken2_16s_classification_august_BC05.cladeReads"	"kraken2_16s_classification_august_BC06.cladeReads"	"kraken2_16s_classification_august_BC07.cladeReads"	"kraken2_16s_classification_august_BC08.cladeReads"	"kraken2_16s_classification_august_BC09.cladeReads"	"kraken2_16s_classification_august_BC10.cladeReads"	"kraken2_16s_classification_august_BC11.cladeReads"	"kraken2_16s_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_august_BC01.cladeReads.."	"kraken2_16s_classification_august_BC02.cladeReads.."	"kraken2_16s_classification_august_BC03.cladeReads.."	"kraken2_16s_classification_august_BC04.cladeReads.."	"kraken2_16s_classification_august_BC05.cladeReads.."	"kraken2_16s_classification_august_BC06.cladeReads.."	"kraken2_16s_classification_august_BC07.cladeReads.."	"kraken2_16s_classification_august_BC08.cladeReads.."	"kraken2_16s_classification_august_BC09.cladeReads.."	"kraken2_16s_classification_august_BC10.cladeReads.."	"kraken2_16s_classification_august_BC11.cladeReads.."	"kraken2_16s_classification_august_BC12.cladeReads.."	"lineage"
"ESFC-1"	"G"	25423	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001392	NA	NA	NA	NA	NA	0.0001153	0.0001392	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Paraspirulinaceae"
"Rubidibacteraceae"	"F"	25447	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	0.0001392	NA	NA	NA	NA	NA	0.0001153	0.0001392	NA	NA	NA	0.0001179	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales"
"Dactylococcopsis PCC-8305"	"G"	25448	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	0.0001392	NA	NA	NA	NA	NA	0.0001153	0.0001392	NA	NA	NA	0.0001179	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Rubidibacteraceae"
"uncultured"	"G"	25482	2	NA	NA	NA	NA	NA	2	2	NA	NA	1	1	NA	0.000764	NA	NA	NA	NA	NA	0.0002307	0.0002783	NA	NA	0.000764	0.0001179	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Oxyphotobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"Leptolyngbya PCC-6306"	"G"	25256	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Leptolyngbyales>Leptolyngbyaceae"
"YB-42"	"G"	25264	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	0.000764	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	0.000764	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Leptolyngbyales>Leptolyngbyaceae"
"LB3-76"	"G"	25252	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Leptolyngbyales>Leptolyngbyaceae"
"Nodosilinea PCC-7104"	"G"	25490	2	NA	NA	NA	NA	NA	2	2	NA	NA	1	NA	NA	0.000764	NA	NA	NA	NA	NA	0.0002307	0.0002783	NA	NA	0.000764	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Phormidesmiales>Nodosilineaceae"
"Thermosynechococcales"	"O"	25525	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	5.981e-05	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria"
"Acaryochloridaceae"	"F"	25526	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Thermosynechococcales"
"Acaryochloris MBIC11017"	"G"	25527	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Thermosynechococcales>Acaryochloridaceae"
"Alpinimonas"	"G"	584	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001179	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	0.0001179	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Nesterenkonia"	"G"	644	3	NA	NA	NA	NA	NA	1	2	NA	NA	NA	3	NA	0.0003536	NA	NA	NA	NA	NA	0.0001153	0.0002783	NA	NA	NA	0.0003536	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Dermacoccaceae"	"F"	539	3	NA	NA	NA	NA	NA	1	1	NA	NA	NA	3	NA	0.0003536	NA	NA	NA	NA	NA	0.0001153	0.0001392	NA	NA	NA	0.0003536	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales"
"Dermacoccus"	"G"	543	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	0.0001392	NA	NA	NA	NA	NA	0.0001153	0.0001392	NA	NA	NA	0.0001179	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Dermacoccaceae"
"Acidothermaceae"	"F"	476	3	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	0.000346	NA	NA	NA	NA	NA	0.000346	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales"
"Acidothermus"	"G"	477	3	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	0.000346	NA	NA	NA	NA	NA	0.000346	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales>Acidothermaceae"
"Propionibacterium"	"G"	727	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	0.0002307	NA	NA	NA	NA	NA	0.0002307	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
"Microlunatus"	"G"	724	11	NA	NA	NA	NA	NA	2	4	NA	NA	NA	11	NA	0.001296	NA	NA	NA	NA	NA	0.0002307	0.0005567	NA	NA	NA	0.001296	NA	"Bacteria>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
"Williamsia"	"G"	467	3	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	3	NA	0.0003536	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	0.0003536	NA	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales>Nocardiaceae"
"Actinoallomurus"	"G"	801	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Streptosporangiales>Thermomonosporaceae"
"Catenuloplanes"	"G"	680	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001179	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	0.0001179	NA	"Bacteria>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae"
"Pseudonocardia"	"G"	755	2	NA	NA	NA	NA	NA	2	1	NA	NA	1	2	NA	0.000764	NA	NA	NA	NA	NA	0.0002307	0.0001392	NA	NA	0.000764	0.0002357	NA	"Bacteria>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Amycolatopsis"	"G"	744	2	NA	NA	NA	NA	NA	2	NA	NA	NA	1	1	NA	0.000764	NA	NA	NA	NA	NA	0.0002307	NA	NA	NA	0.000764	0.0001179	NA	"Bacteria>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Actinoalloteichus"	"G"	737	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001179	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	0.0001179	NA	"Bacteria>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Saccharomonospora"	"G"	756	7	NA	NA	NA	NA	NA	1	1	NA	NA	7	NA	NA	0.005348	NA	NA	NA	NA	NA	0.0001153	0.0001392	NA	NA	0.005348	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Lechevalieria"	"G"	751	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001392	NA	NA	NA	NA	NA	0.0001153	0.0001392	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Kineococcus"	"G"	505	3	NA	NA	NA	NA	NA	2	1	NA	NA	1	3	NA	0.000764	NA	NA	NA	NA	NA	0.0002307	0.0001392	NA	NA	0.000764	0.0003536	NA	"Bacteria>Actinobacteria>Actinobacteria>Kineosporiales>Kineosporiaceae"
"Quadrisphaera"	"G"	508	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Kineosporiales>Kineosporiaceae"
"Scardovia"	"G"	440	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001179	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	0.0001179	NA	"Bacteria>Actinobacteria>Actinobacteria>Bifidobacteriales>Bifidobacteriaceae"
"uncultured"	"O"	24496	5	NA	NA	NA	NA	NA	2	5	1	NA	3	4	NA	0.002292	NA	NA	NA	NA	NA	0.0002307	0.0006958	5.981e-05	NA	0.002292	0.0004714	NA	"Bacteria>Actinobacteria>Acidimicrobiia"
"Parviterribacter"	"G"	24566	3	NA	NA	NA	NA	NA	3	1	NA	NA	NA	1	NA	0.000346	NA	NA	NA	NA	NA	0.000346	0.0001392	NA	NA	NA	0.0001179	NA	"Bacteria>Actinobacteria>Thermoleophilia>Solirubrobacterales>Solirubrobacteraceae"
"Olsenella"	"G"	24538	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Coriobacteriia>Coriobacteriales>Atopobiaceae"
"RBG-16-55-12"	"C"	24562	3	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	0.000346	NA	NA	NA	NA	NA	0.000346	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria"
"WCHB1-81"	"C"	24570	2	NA	NA	NA	NA	NA	2	1	2	NA	NA	2	NA	0.0002357	NA	NA	NA	NA	NA	0.0002307	0.0001392	0.0001196	NA	NA	0.0002357	NA	"Bacteria>Actinobacteria"
"0319-7L14"	"C"	24477	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria"
"Thiovulum"	"G"	25593	3	NA	NA	NA	NA	NA	3	1	NA	NA	NA	NA	NA	0.000346	NA	NA	NA	NA	NA	0.000346	0.0001392	NA	NA	NA	NA	NA	"Bacteria>Epsilonbacteraeota>Campylobacteria>Campylobacterales>Thiovulaceae"
"Clostridium sensu stricto 10"	"G"	1874	20	NA	NA	NA	NA	NA	1	20	NA	NA	NA	NA	NA	0.002783	NA	NA	NA	NA	NA	0.0001153	0.002783	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Hathewaya"	"G"	14361	2	NA	NA	NA	NA	NA	1	1	NA	NA	NA	2	NA	0.0002357	NA	NA	NA	NA	NA	0.0001153	0.0001392	NA	NA	NA	0.0002357	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Phocea"	"G"	25669	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Anaerofilum"	"G"	2053	9	NA	NA	NA	NA	NA	1	9	NA	NA	1	3	NA	0.001253	NA	NA	NA	NA	NA	0.0001153	0.001253	NA	NA	0.000764	0.0003536	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"UBA1819"	"G"	25671	2	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	0.0002783	NA	NA	NA	NA	NA	0.0001153	0.0002783	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Lachnospiraceae UCG-002"	"G"	11322	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Moryella"	"G"	2006	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Incertae Sedis"	"G"	2001	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"possible genus Sk003-Sk004"	"G"	2018	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Butyrivibrio"	"G"	1993	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001392	NA	NA	NA	NA	NA	0.0001153	0.0001392	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Guggenheimella"	"G"	1955	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XII"
"Dehalobacterium"	"G"	2027	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"BRH-c8a"	"G"	25657	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Mogibacterium"	"G"	1960	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001392	NA	NA	NA	NA	NA	0.0001153	0.0001392	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XIII"
"Alkalibacter"	"G"	1930	13	NA	NA	NA	NA	NA	1	13	NA	NA	NA	1	NA	0.001809	NA	NA	NA	NA	NA	0.0001153	0.001809	NA	NA	NA	0.0001179	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae"
"Anaerofustis"	"G"	1931	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001392	NA	NA	NA	NA	NA	0.0001153	0.0001392	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Eubacteriaceae"
"uncultured"	"G"	1951	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Symbiobacterium"	"G"	1972	6	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	0.0006921	NA	NA	NA	NA	NA	0.0006921	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XVIII"
"TC1"	"F"	25672	3	NA	NA	NA	NA	NA	2	2	NA	NA	NA	3	NA	0.0003536	NA	NA	NA	NA	NA	0.0002307	0.0002783	NA	NA	NA	0.0003536	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"uncultured"	"F"	2083	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001392	NA	NA	NA	NA	NA	0.0001153	0.0001392	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Tepidanaerobacter"	"G"	2117	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001392	NA	NA	NA	NA	NA	0.0001153	0.0001392	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Thermoanaerobacterales>Family&nbsp;III"
"Fictibacillus"	"G"	1694	7	NA	NA	NA	NA	NA	2	NA	7	NA	NA	NA	NA	0.0004187	NA	NA	NA	NA	NA	0.0002307	NA	0.0004187	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Halobacillus"	"G"	1700	9	NA	NA	NA	NA	NA	1	1	9	NA	NA	NA	NA	0.0005383	NA	NA	NA	NA	NA	0.0001153	0.0001392	0.0005383	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Virgibacillus"	"G"	1727	26	NA	NA	NA	NA	NA	1	NA	26	NA	NA	NA	NA	0.001555	NA	NA	NA	NA	NA	0.0001153	NA	0.001555	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Aneurinibacillus"	"G"	1742	2	NA	NA	NA	NA	NA	2	NA	1	NA	NA	NA	NA	0.0002307	NA	NA	NA	NA	NA	0.0002307	NA	5.981e-05	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Paenibacillaceae"
"Psychrobacillus"	"G"	11273	3	NA	NA	NA	NA	NA	1	2	3	NA	NA	1	NA	0.0002783	NA	NA	NA	NA	NA	0.0001153	0.0002783	0.0001794	NA	NA	0.0001179	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"uncultured"	"G"	1770	4	NA	NA	NA	NA	NA	1	2	NA	NA	NA	4	NA	0.0004714	NA	NA	NA	NA	NA	0.0001153	0.0002783	NA	NA	NA	0.0004714	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"Rummeliibacillus"	"G"	1766	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	5.981e-05	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"Acidibacillus"	"G"	14349	2	NA	NA	NA	NA	NA	1	NA	2	NA	NA	NA	NA	0.0001196	NA	NA	NA	NA	NA	0.0001153	NA	0.0001196	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Alicyclobacillaceae"
"Sporolactobacillaceae"	"F"	1771	10	NA	NA	NA	NA	NA	1	2	10	NA	NA	NA	NA	0.0005981	NA	NA	NA	NA	NA	0.0001153	0.0002783	0.0005981	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales"
"Salipaludibacillus"	"G"	25620	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Sporolactobacillaceae"
"Vagococcus"	"G"	1835	56	NA	NA	NA	NA	NA	1	NA	56	NA	NA	1	NA	0.003349	NA	NA	NA	NA	NA	0.0001153	NA	0.003349	NA	NA	0.0001179	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae"
"Propionispora"	"G"	2191	10	NA	NA	NA	NA	NA	1	10	NA	NA	NA	NA	NA	0.001392	NA	NA	NA	NA	NA	0.0001153	0.001392	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Dendrosporobacter"	"G"	2182	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Thermosinus"	"G"	2197	1	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	0.0001392	NA	NA	NA	NA	NA	0.0001153	0.0001392	5.981e-05	NA	NA	NA	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Erysipelothrix"	"G"	2156	3	NA	NA	NA	NA	NA	3	1	NA	NA	NA	NA	NA	0.000346	NA	NA	NA	NA	NA	0.000346	0.0001392	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Dubosiella"	"G"	25675	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Holdemanella"	"G"	11393	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	5.981e-05	NA	NA	NA	NA	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"BRH-c20a"	"C"	25613	5	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	3	NA	0.0005767	NA	NA	NA	NA	NA	0.0005767	NA	NA	NA	NA	0.0003536	NA	"Bacteria>Firmicutes"
"Limnochordia"	"C"	14398	4	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	2	1	0.002288	NA	NA	NA	NA	NA	0.0004614	NA	NA	NA	NA	0.0002357	0.002288	"Bacteria>Firmicutes"
"Limnochordales"	"O"	14399	4	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	2	1	0.002288	NA	NA	NA	NA	NA	0.0004614	NA	NA	NA	NA	0.0002357	0.002288	"Bacteria>Firmicutes>Limnochordia"
"Limnochordaceae"	"F"	14400	4	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	2	1	0.002288	NA	NA	NA	NA	NA	0.0004614	NA	NA	NA	NA	0.0002357	0.002288	"Bacteria>Firmicutes>Limnochordia>Limnochordales"
"uncultured"	"C"	25679	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes"
"Chthonomonadaceae"	"F"	901	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	0.0002307	NA	NA	NA	NA	NA	0.0002307	NA	NA	NA	NA	NA	NA	"Bacteria>Armatimonadetes>Chthonomonadetes>Chthonomonadales"
"Chthonomonas"	"G"	902	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	0.0002307	NA	NA	NA	NA	NA	0.0002307	NA	NA	NA	NA	NA	NA	"Bacteria>Armatimonadetes>Chthonomonadetes>Chthonomonadales>Chthonomonadaceae"
"Candidatus Gottesmanbacteria"	"O"	25779	3	NA	NA	NA	NA	NA	3	2	NA	NA	1	1	NA	0.000764	NA	NA	NA	NA	NA	0.000346	0.0002783	NA	NA	0.000764	0.0001179	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Beckwithbacteria"	"O"	25774	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Curtissbacteria"	"O"	25777	4	NA	NA	NA	NA	NA	1	4	NA	NA	NA	NA	NA	0.0005567	NA	NA	NA	NA	NA	0.0001153	0.0005567	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Woesebacteria"	"O"	25784	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	0.000764	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	0.000764	NA	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Campbellbacteria"	"O"	25793	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Parcubacteria"
"Candidatus Vogelbacteria"	"O"	25809	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Parcubacteria"
"Candidatus Yanofskybacteria"	"O"	25811	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Parcubacteria"
"AKAU4049"	"C"	14409	3	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	1	NA	0.000346	NA	NA	NA	NA	NA	0.000346	NA	NA	NA	NA	0.0001179	NA	"Bacteria>Gemmatimonadetes"
"TG3"	"F"	25610	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001392	NA	NA	NA	NA	NA	0.0001153	0.0001392	NA	NA	NA	NA	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales"
"Tepidisphaeraceae"	"F"	14497	17	NA	NA	NA	NA	NA	17	4	NA	NA	NA	3	NA	0.001961	NA	NA	NA	NA	NA	0.001961	0.0005567	NA	NA	NA	0.0003536	NA	"Bacteria>Planctomycetes>Phycisphaerae>Tepidisphaerales"
"Tepidisphaera"	"G"	14498	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001179	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	0.0001179	NA	"Bacteria>Planctomycetes>Phycisphaerae>Tepidisphaerales>Tepidisphaeraceae"
"CPla-3 termite group"	"F"	25849	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	0.0001153	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Phycisphaerae>Tepidisphaerales"
"GWC2-45-44"	"F"	25843	12	NA	NA	NA	NA	NA	4	12	NA	NA	NA	3	NA	0.00167	NA	NA	NA	NA	NA	0.0004614	0.00167	NA	NA	NA	0.0003536	NA	"Bacteria>Planctomycetes>Phycisphaerae>MSBL9"
"4572-13"	"F"	25842	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	1	NA	0.0002307	NA	NA	NA	NA	NA	0.0002307	NA	NA	NA	NA	0.0001179	NA	"Bacteria>Planctomycetes>Phycisphaerae>MSBL9"
