"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Candidatus Phytoplasma mali"	"S"	37692	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Acholeplasmatales>Acholeplasmataceae>Candidatus&nbsp;Phytoplasma>16SrX&nbsp;(Apple&nbsp;proliferation&nbsp;group)"
"Borrelia coriaceae"	"S"	144	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Borreliaceae>Borrelia"
"Borrelia coriaceae Co53"	"-"	1313292	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Borreliaceae>Borrelia>Borrelia&nbsp;coriaceae"
"Borreliella garinii"	"S"	29519	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Borreliaceae>Borreliella"
"Borreliella garinii BgVir"	"-"	1081646	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0004325	NA	NA	NA	NA	NA	NA	NA	NA	0.0004325	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Borreliaceae>Borreliella>Borreliella&nbsp;garinii"
"Fusobacterium ulcerans"	"S"	861	2	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0.000865	NA	NA	NA	NA	NA	NA	NA	NA	0.000865	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Fusobacteria>Fusobacteriia>Fusobacteriales>Fusobacteriaceae>Fusobacterium"
"Sneathia"	"G"	168808	2	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0.000865	NA	NA	NA	NA	NA	NA	NA	NA	0.000865	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Fusobacteria>Fusobacteriia>Fusobacteriales>Leptotrichiaceae"
"Sneathia amnii"	"S"	187101	2	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0.000865	NA	NA	NA	NA	NA	NA	NA	NA	0.000865	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Fusobacteria>Fusobacteriia>Fusobacteriales>Leptotrichiaceae>Sneathia"
"Terriglobus roseus DSM 18391"	"-"	926566	2	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0.000865	NA	NA	NA	NA	NA	NA	NA	NA	0.000865	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Acidobacteria>Acidobacteriia>Acidobacteriales>Acidobacteriaceae>Terriglobus>Terriglobus&nbsp;roseus"
"Acetomicrobium"	"G"	49894	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	0.0004992	NA	NA	NA	NA	NA	NA	NA	NA	0.0004325	NA	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Synergistetes>Synergistia>Synergistales>Synergistaceae"
"Acetomicrobium mobile"	"S"	97477	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	0.0004992	NA	NA	NA	NA	NA	NA	NA	NA	0.0004325	NA	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Synergistetes>Synergistia>Synergistales>Synergistaceae>Acetomicrobium"
"Acetomicrobium mobile DSM 13181"	"-"	891968	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	0.0004992	NA	NA	NA	NA	NA	NA	NA	NA	0.0004325	NA	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Synergistetes>Synergistia>Synergistales>Synergistaceae>Acetomicrobium>Acetomicrobium&nbsp;mobile"
"Acidovorax cattleyae"	"S"	80868	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Acidovorax"
"Acidovorax ebreus"	"S"	721785	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Acidovorax"
"Acidovorax ebreus TPSY"	"-"	535289	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Acidovorax>Acidovorax&nbsp;ebreus"
"Burkholderia pyrrocinia"	"S"	60550	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia metallica"	"S"	488729	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	0.0004992	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Bordetella avium"	"S"	521	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Bordetella avium 197N"	"-"	360910	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella>Bordetella&nbsp;avium"
"Porphyrobacter HT-58-2"	"S"	2023229	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	0.0009754	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0009754	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Porphyrobacter"
"Phaeobacter gallaeciensis"	"S"	60890	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Phaeobacter"
"Bradyrhizobium sp. CCGE-LA001"	"S"	1223566	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae>Bradyrhizobium"
"Bartonella birtlesii"	"S"	111504	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bartonellaceae>Bartonella"
"Bartonella birtlesii IBS 325"	"-"	1095900	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bartonellaceae>Bartonella>Bartonella&nbsp;birtlesii"
"Klebsiella pneumoniae subsp. pneumoniae 1158"	"-"	1392499	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Klebsiella>Klebsiella&nbsp;pneumoniae>Klebsiella&nbsp;pneumoniae&nbsp;subsp.&nbsp;pneumoniae"
"Klebsiella pneumoniae 342"	"-"	507522	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	0.0006502	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006502	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Klebsiella>Klebsiella&nbsp;pneumoniae"
"Citrobacter freundii CFNIH1"	"-"	1333848	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	0.0006502	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006502	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Citrobacter>Citrobacter&nbsp;freundii&nbsp;complex>Citrobacter&nbsp;freundii"
"Citrobacter freundii complex sp. CFNIH4"	"S"	2077148	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Citrobacter>Citrobacter&nbsp;freundii&nbsp;complex"
"Raoultella ornithinolytica B6"	"-"	1286170	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Raoultella>Raoultella&nbsp;ornithinolytica"
"Yersinia aleksiciae"	"S"	263819	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	0.0004992	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Yersinia"
"Rahnella sp. ERMR1:05"	"S"	1805933	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Rahnella"
"Erwinia gerundensis"	"S"	1619313	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	0.0013	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0013	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Erwinia"
"Pantoea sp. PSNIH2"	"S"	1484157	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Pantoea"
"Pantoea sp. PSNIH1"	"S"	1484158	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Pantoea"
"Photorhabdus thracensis"	"S"	230089	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	0.0009754	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0009754	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Morganellaceae>Photorhabdus"
"Pseudomonas vancouverensis"	"S"	95300	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Paraphotobacterium"	"G"	2042066	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	0.0004992	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae"
"Paraphotobacterium marinum"	"S"	1755811	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	0.0004992	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	0.0004992	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Paraphotobacterium"
"Chromohalobacter"	"G"	42054	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Chromohalobacter salexigens"	"S"	158080	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Chromohalobacter"
"Chromohalobacter salexigens DSM 3043"	"-"	290398	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Chromohalobacter>Chromohalobacter&nbsp;salexigens"
"Marinobacter similis"	"S"	1420916	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae>Marinobacter"
"Colwellia psychrerythraea"	"S"	28229	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	0.0006502	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006502	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Colwelliaceae>Colwellia"
"Colwellia psychrerythraea 34H"	"-"	167879	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	0.0006502	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006502	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Colwelliaceae>Colwellia>Colwellia&nbsp;psychrerythraea"
"Colwellia sp. PAMC 20917"	"S"	1816218	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Colwelliaceae>Colwellia"
"Francisella tularensis subsp. holarctica"	"-"	119857	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Francisellaceae>Francisella>Francisella&nbsp;tularensis"
"Francisella tularensis subsp. holarctica LVS"	"-"	376619	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Francisellaceae>Francisella>Francisella&nbsp;tularensis>Francisella&nbsp;tularensis&nbsp;subsp.&nbsp;holarctica"
"[Haemophilus] ducreyi"	"S"	730	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Haemophilus"
"Mannheimia haemolytica D174"	"-"	1311760	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Mannheimia>Mannheimia&nbsp;haemolytica"
"Mannheimia sp. USDA-ARS-USMARC-1261"	"S"	1432056	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	0.0006502	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0006502	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Mannheimia"
"Aggregatibacter aphrophilus"	"S"	732	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Aggregatibacter"
"Candidatus Thioglobus autotrophicus"	"S"	1705394	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>unclassified&nbsp;Gammaproteobacteria>Candidatus&nbsp;Thioglobus"
"Hymenobacter sp. DG25A"	"S"	1385663	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Cytophagia>Cytophagales>Hymenobacteraceae>Hymenobacter"
"Polaribacter sp. KT25b"	"S"	1855336	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Polaribacter"
"Salegentibacter sp. T436"	"S"	1729720	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Salegentibacter"
"Prosthecochloris aestuarii"	"S"	1102	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae>Prosthecochloris"
"Prosthecochloris aestuarii DSM 271"	"-"	290512	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae>Prosthecochloris>Prosthecochloris&nbsp;aestuarii"
"Chlorobium phaeobacteroides"	"S"	1096	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae>Chlorobium/Pelodictyon&nbsp;group>Chlorobium"
"Chlorobium phaeobacteroides BS1"	"-"	331678	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae>Chlorobium/Pelodictyon&nbsp;group>Chlorobium>Chlorobium&nbsp;phaeobacteroides"
"Bacillus sp. FDAARGOS_235"	"S"	1839798	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group"
"Bacillus lehensis"	"S"	300825	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus lehensis G1"	"-"	1246626	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;lehensis"
"Bacillus pseudofirmus"	"S"	79885	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus pseudofirmus OF4"	"-"	398511	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;pseudofirmus"
"Bacillus smithii"	"S"	1479	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Geobacillus stearothermophilus"	"S"	1422	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus"
"Virgibacillus sp. SK37"	"S"	403957	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Virgibacillus"
"Staphylococcus pasteuri SP1"	"-"	1276282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;pasteuri"
"Paenibacillus polymyxa M1"	"-"	1052684	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus>Paenibacillus&nbsp;polymyxa"
"Paenibacillus kribbensis"	"S"	172713	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	0.0009754	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0009754	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. lzh-N1"	"S"	2069255	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Brevibacillus brevis"	"S"	1393	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Brevibacillus"
"Brevibacillus brevis X23"	"-"	1200792	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0003251	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003251	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Brevibacillus>Brevibacillus&nbsp;brevis"
