"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_june_BC01.cladeReads"	"kraken2_16s_k21_classification_june_BC02.cladeReads"	"kraken2_16s_k21_classification_june_BC03.cladeReads"	"kraken2_16s_k21_classification_june_BC04.cladeReads"	"kraken2_16s_k21_classification_june_BC05.cladeReads"	"kraken2_16s_k21_classification_june_BC06.cladeReads"	"kraken2_16s_k21_classification_june_BC07.cladeReads"	"kraken2_16s_k21_classification_june_BC08.cladeReads"	"kraken2_16s_k21_classification_june_BC09.cladeReads"	"kraken2_16s_k21_classification_june_BC10.cladeReads"	"kraken2_16s_k21_classification_june_BC11.cladeReads"	"kraken2_16s_k21_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_june_BC01.cladeReads.."	"kraken2_16s_k21_classification_june_BC02.cladeReads.."	"kraken2_16s_k21_classification_june_BC03.cladeReads.."	"kraken2_16s_k21_classification_june_BC04.cladeReads.."	"kraken2_16s_k21_classification_june_BC05.cladeReads.."	"kraken2_16s_k21_classification_june_BC06.cladeReads.."	"kraken2_16s_k21_classification_june_BC07.cladeReads.."	"kraken2_16s_k21_classification_june_BC08.cladeReads.."	"kraken2_16s_k21_classification_june_BC09.cladeReads.."	"kraken2_16s_k21_classification_june_BC10.cladeReads.."	"kraken2_16s_k21_classification_june_BC11.cladeReads.."	"kraken2_16s_k21_classification_june_BC12.cladeReads.."	"lineage"
"Aerococcus"	"G"	1804	7	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	1	NA	0.004386	NA	NA	NA	NA	NA	NA	NA	0.004386	NA	NA	0.001462	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Aerococcaceae"
"Abiotrophia"	"G"	1803	6	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	0.003759	NA	NA	NA	NA	NA	NA	NA	0.003759	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Aerococcaceae"
"Globicatella"	"G"	1808	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.00188	NA	NA	NA	NA	NA	NA	NA	0.00188	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Aerococcaceae"
"Lachnoclostridium 5"	"G"	11312	2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	2	NA	0.002924	NA	NA	NA	NA	NA	NA	NA	0.0006265	NA	NA	0.002924	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Oribacterium"	"G"	2008	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0006265	NA	NA	NA	NA	NA	NA	NA	0.0006265	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae NC2004 group"	"G"	11316	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	0.0006265	NA	NA	0.001462	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Oscillibacter"	"G"	2063	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0006265	NA	NA	NA	NA	NA	NA	NA	0.0006265	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Desulfurispora"	"G"	2035	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0006265	NA	NA	NA	NA	NA	NA	NA	0.0006265	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Family XVII"	"F"	1966	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0006265	NA	NA	NA	NA	NA	NA	NA	0.0006265	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Sulfobacillus"	"G"	1967	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0006265	NA	NA	NA	NA	NA	NA	NA	0.0006265	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XVII"
"Brassicibacter"	"G"	1908	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0006265	NA	NA	NA	NA	NA	NA	NA	0.0006265	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;3"
"Clostridiaceae 2"	"F"	1900	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	0.0006265	NA	NA	0.001462	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Alkaliphilus"	"G"	1901	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	0.0006265	NA	NA	0.001462	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;2"
"Defluviitaleaceae"	"F"	1924	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0006265	NA	NA	NA	NA	NA	NA	NA	0.0006265	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"Defluviitaleaceae UCG-011"	"G"	11287	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0006265	NA	NA	NA	NA	NA	NA	NA	0.0006265	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Defluviitaleaceae"
"Veillonella"	"G"	2198	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0006265	NA	NA	NA	NA	NA	NA	NA	0.0006265	NA	NA	NA	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Dialister"	"G"	2183	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0006265	NA	NA	NA	NA	NA	NA	NA	0.0006265	NA	NA	NA	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Eoetvoesia"	"G"	26392	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Corticibacter"	"G"	26385	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"uncultured"	"G"	26552	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Nitrosomonadaceae"
"Chitinibacter"	"G"	26475	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.004387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004387	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinibacteraceae"
"Chitinilyticum"	"G"	26476	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinibacteraceae"
"Microvirgula"	"G"	26346	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Aquaspirillaceae"
"uncultured"	"G"	26502	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Gallionellaceae"
"Crenobacter"	"G"	26489	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chromobacteriaceae"
"Chromobacterium"	"G"	26488	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chromobacteriaceae"
"Aquitalea"	"G"	26487	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chromobacteriaceae"
"uncultured"	"F"	26590	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Candidatus Puchtella"	"G"	3486	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Leminorella"	"G"	3509	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Oceanimonas"	"G"	3319	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.004387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004387	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Aeromonadaceae"
"Oceanisphaera"	"G"	3320	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Aeromonadaceae"
"Oleiagrimonas"	"G"	26875	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae"
"Fulvimonas"	"G"	26871	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae"
"Chujaibacter"	"G"	26867	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae"
"Chiayiivirga"	"G"	26866	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae"
"uncultured"	"F"	14621	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales"
"uncultured"	"G"	3784	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae"
"Salicola"	"G"	3621	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Cellvibrionaceae"	"F"	11514	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	NA	0.0117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0117	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales"
"Cellvibrio"	"G"	11516	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	NA	0.0117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0117	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Cellvibrionaceae"
"Porticoccus"	"G"	11540	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Porticoccaceae"
"Gallibacterium"	"G"	3697	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"Aggregatibacter"	"G"	3691	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"Ignatzschineria"	"G"	26596	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cardiobacteriales>Wohlfahrtiimonadaceae"
"Methylomonas"	"G"	26703	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylomonaceae"
"uncultured"	"G"	26713	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylomonaceae"
"Thiohalocapsa"	"G"	3435	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Halothiobacillales"	"O"	26668	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Halothiobacillaceae"	"F"	26669	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Halothiobacillales"
"Thiovirga"	"G"	26673	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Halothiobacillales>Halothiobacillaceae"
"Halothiobacillus"	"G"	26670	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Halothiobacillales>Halothiobacillaceae"
"OM182 clade"	"O"	26750	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Candidatus Allobeggiatoa"	"G"	26329	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Beggiatoales>Beggiatoaceae"
"JG36-TzT-191"	"O"	26682	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"HOC36"	"O"	3546	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Paenirhodobacter"	"G"	11453	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Octadecabacter"	"G"	2603	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Rubrimonas"	"G"	2644	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Blastomonas"	"G"	2845	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sphingosinicella"	"G"	2855	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Pseudovibrio"	"G"	26140	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Stappiaceae"
"Kaistiaceae"	"F"	26065	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Kaistia"	"G"	26066	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Kaistiaceae"
"Anaplasma"	"G"	2764	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae"
"Candidatus Jidaibacter"	"G"	26218	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Midichloriaceae"
"uncultured"	"F"	2806	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Gluconobacter"	"G"	25918	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Acidisphaera"	"G"	25906	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Acetobacterales Incertae Sedis"	"F"	25938	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales"
"uncultured"	"G"	25941	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacterales&nbsp;Incertae&nbsp;Sedis"
"Magnetospirillaceae"	"F"	26183	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	NA	0.0117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0117	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales"
"Magnetospirillum"	"G"	26184	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	0.005849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005849	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Magnetospirillaceae"
"uncultured"	"G"	26188	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Magnetospirillaceae"
"Phaeospirillum"	"G"	26185	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Magnetospirillaceae"
"uncultured"	"G"	2755	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	0.005849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005849	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"uncultured"	"G"	25954	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Azospirillales>Azospirillaceae"
"Micropepsis"	"G"	26005	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Micropepsales>Micropepsaceae"
"uncultured"	"G"	26038	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Reyranellales>Reyranellaceae"
"Tistlia"	"G"	26210	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodovibrionales>Kiloniellaceae"
"SAR116 clade"	"F"	26032	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Puniceispirillales"
"Ferrovibrio"	"G"	26237	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sneathiellales>Sneathiellaceae"
"Desulfonema"	"G"	3130	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"RCP2-54"	"O"	26288	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Desulfovibrio"	"G"	3173	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae"
"NKB15"	"O"	26283	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Arsenicibacter"	"G"	24796	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.004387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004387	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Spirosomaceae"
"Fibrisoma"	"G"	24800	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Spirosomaceae"
"Persicitalea"	"G"	24808	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Spirosomaceae"
"Nibrella"	"G"	24807	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Spirosomaceae"
"Rhabdobacter"	"G"	24810	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001462	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Spirosomaceae"
"Lunatimonas"	"G"	24744	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	0.005849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005849	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Fabibacter"	"G"	24737	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.004387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004387	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Imperialibacter"	"G"	24741	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.004387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004387	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Catalinimonas"	"G"	24731	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002924	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
