"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_april_BC01.cladeReads"	"kraken2_16s_k21_classification_april_BC02.cladeReads"	"kraken2_16s_k21_classification_april_BC03.cladeReads"	"kraken2_16s_k21_classification_april_BC04.cladeReads"	"kraken2_16s_k21_classification_april_BC05.cladeReads"	"kraken2_16s_k21_classification_april_BC06.cladeReads"	"kraken2_16s_k21_classification_april_BC07.cladeReads"	"kraken2_16s_k21_classification_april_BC08.cladeReads"	"kraken2_16s_k21_classification_april_BC09.cladeReads"	"kraken2_16s_k21_classification_april_BC10.cladeReads"	"kraken2_16s_k21_classification_april_BC11.cladeReads"	"kraken2_16s_k21_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_april_BC01.cladeReads.."	"kraken2_16s_k21_classification_april_BC02.cladeReads.."	"kraken2_16s_k21_classification_april_BC03.cladeReads.."	"kraken2_16s_k21_classification_april_BC04.cladeReads.."	"kraken2_16s_k21_classification_april_BC05.cladeReads.."	"kraken2_16s_k21_classification_april_BC06.cladeReads.."	"kraken2_16s_k21_classification_april_BC07.cladeReads.."	"kraken2_16s_k21_classification_april_BC08.cladeReads.."	"kraken2_16s_k21_classification_april_BC09.cladeReads.."	"kraken2_16s_k21_classification_april_BC10.cladeReads.."	"kraken2_16s_k21_classification_april_BC11.cladeReads.."	"kraken2_16s_k21_classification_april_BC12.cladeReads.."	"lineage"
"Truepera"	"G"	1618	2	NA	NA	1	NA	NA	NA	2	NA	NA	1	NA	NA	0.001023	NA	NA	0.0005452	NA	NA	NA	0.001023	NA	NA	0.0004092	NA	NA	"Bacteria>Deinococcus&#x2011;Thermus>Deinococci>Deinococcales>Trueperaceae"
"WPS-2"	"P"	27010	9	NA	NA	9	2	NA	1	3	NA	1	6	NA	NA	0.004907	NA	NA	0.004907	0.0007872	NA	0.0005605	0.001535	NA	0.0004886	0.002455	NA	NA	"Bacteria"
"FBP"	"P"	14342	7	NA	NA	7	3	NA	1	1	NA	3	NA	NA	NA	0.003817	NA	NA	0.003817	0.001181	NA	0.0005605	0.0005117	NA	0.001466	NA	NA	NA	"Bacteria"
"SHA-4"	"F"	25218	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005452	NA	NA	0.0005452	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cloacimonetes>Cloacimonadia>Cloacimonadales"
"MSBL8"	"F"	25215	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005452	NA	NA	0.0005452	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cloacimonetes>Cloacimonadia>Cloacimonadales"
"Cloacimonadaceae"	"F"	25208	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005452	NA	NA	0.0005452	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cloacimonetes>Cloacimonadia>Cloacimonadales"
"Candidatus Cloacimonas"	"G"	25210	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005452	NA	NA	0.0005452	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cloacimonetes>Cloacimonadia>Cloacimonadales>Cloacimonadaceae"
"Nitrospinae"	"P"	14465	84	NA	NA	6	84	NA	5	1	NA	1	25	NA	NA	0.03306	NA	NA	0.003271	0.03306	NA	0.002802	0.0005117	NA	0.0004886	0.01023	NA	NA	"Bacteria"
"P9X2b3D02"	"C"	25733	84	NA	NA	6	84	NA	5	1	NA	1	25	NA	NA	0.03306	NA	NA	0.003271	0.03306	NA	0.002802	0.0005117	NA	0.0004886	0.01023	NA	NA	"Bacteria>Nitrospinae"
"Methylomirabilales"	"O"	26889	8	NA	NA	2	8	NA	NA	2	NA	1	6	2	NA	0.003149	NA	NA	0.00109	0.003149	NA	NA	0.001023	NA	0.0004886	0.002455	0.001155	NA	"Bacteria>Rokubacteria>NC10"
"Methylomirabilaceae"	"F"	26890	8	NA	NA	2	8	NA	NA	2	NA	1	6	2	NA	0.003149	NA	NA	0.00109	0.003149	NA	NA	0.001023	NA	0.0004886	0.002455	0.001155	NA	"Bacteria>Rokubacteria>NC10>Methylomirabilales"
"Sh765B-TzT-35"	"G"	26894	4	NA	NA	1	NA	NA	NA	NA	NA	NA	4	NA	NA	0.001637	NA	NA	0.0005452	NA	NA	NA	NA	NA	NA	0.001637	NA	NA	"Bacteria>Rokubacteria>NC10>Methylomirabilales>Methylomirabilaceae"
"Candidatus Methylomirabilis"	"G"	26891	8	NA	NA	1	8	NA	NA	2	NA	1	2	2	NA	0.003149	NA	NA	0.0005452	0.003149	NA	NA	0.001023	NA	0.0004886	0.0008184	0.001155	NA	"Bacteria>Rokubacteria>NC10>Methylomirabilales>Methylomirabilaceae"
"Lentisphaeria"	"C"	2250	70	NA	NA	2	70	NA	1	1	NA	3	4	4	NA	0.02755	NA	NA	0.00109	0.02755	NA	0.0005605	0.0005117	NA	0.001466	0.001637	0.002311	NA	"Bacteria>Lentisphaerae"
"Victivallales"	"O"	2254	70	NA	NA	2	70	NA	1	1	NA	3	4	2	NA	0.02755	NA	NA	0.00109	0.02755	NA	0.0005605	0.0005117	NA	0.001466	0.001637	0.001155	NA	"Bacteria>Lentisphaerae>Lentisphaeria"
"GWF2-44-16"	"F"	25720	5	NA	NA	1	5	NA	1	NA	NA	NA	NA	NA	NA	0.001968	NA	NA	0.0005452	0.001968	NA	0.0005605	NA	NA	NA	NA	NA	NA	"Bacteria>Lentisphaerae>Lentisphaeria>Victivallales"
"Victivallaceae"	"F"	2255	44	NA	NA	1	44	NA	NA	NA	NA	2	NA	1	NA	0.01732	NA	NA	0.0005452	0.01732	NA	NA	NA	NA	0.0009772	NA	0.0005777	NA	"Bacteria>Lentisphaerae>Lentisphaeria>Victivallales"
"Victivallis"	"G"	2256	32	NA	NA	1	32	NA	NA	NA	NA	1	NA	NA	NA	0.0126	NA	NA	0.0005452	0.0126	NA	NA	NA	NA	0.0004886	NA	NA	NA	"Bacteria>Lentisphaerae>Lentisphaeria>Victivallales>Victivallaceae"
"Candidatus Entotheonella"	"G"	25564	3	NA	NA	1	3	NA	NA	NA	NA	NA	1	NA	NA	0.001181	NA	NA	0.0005452	0.001181	NA	NA	NA	NA	NA	0.0004092	NA	NA	"Bacteria>Entotheonellaeota>Entotheonellia>Entotheonellales>Entotheonellaceae"
"BRC1"	"P"	14244	10	NA	NA	2	3	NA	3	3	NA	1	10	1	NA	0.004092	NA	NA	0.00109	0.001181	NA	0.001681	0.001535	NA	0.0004886	0.004092	0.0005777	NA	"Bacteria"
"Tenericutes"	"P"	3919	2	NA	NA	2	2	NA	NA	1	NA	NA	1	NA	NA	0.00109	NA	NA	0.00109	0.0007872	NA	NA	0.0005117	NA	NA	0.0004092	NA	NA	"Bacteria"
"Mollicutes"	"C"	3920	2	NA	NA	2	2	NA	NA	1	NA	NA	1	NA	NA	0.00109	NA	NA	0.00109	0.0007872	NA	NA	0.0005117	NA	NA	0.0004092	NA	NA	"Bacteria>Tenericutes"
"Mollicutes RF39"	"O"	26946	1	NA	NA	1	NA	NA	NA	1	NA	NA	1	NA	NA	0.0005452	NA	NA	0.0005452	NA	NA	NA	0.0005117	NA	NA	0.0004092	NA	NA	"Bacteria>Tenericutes>Mollicutes"
"Entomoplasmatales"	"O"	3930	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005452	NA	NA	0.0005452	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Tenericutes>Mollicutes"
"Spiroplasmataceae"	"F"	3937	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005452	NA	NA	0.0005452	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Tenericutes>Mollicutes>Entomoplasmatales"
"Spiroplasma"	"G"	3938	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005452	NA	NA	0.0005452	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Tenericutes>Mollicutes>Entomoplasmatales>Spiroplasmataceae"
"WS1"	"P"	14741	18	NA	NA	1	18	NA	NA	1	NA	NA	2	NA	NA	0.007085	NA	NA	0.0005452	0.007085	NA	NA	0.0005117	NA	NA	0.0008184	NA	NA	"Bacteria"
"WS2"	"P"	14742	6	NA	NA	1	NA	NA	1	NA	NA	NA	6	1	NA	0.002455	NA	NA	0.0005452	NA	NA	0.0005605	NA	NA	NA	0.002455	0.0005777	NA	"Bacteria"
"Zixibacteria"	"P"	27012	1	NA	NA	1	1	NA	1	1	NA	NA	NA	NA	NA	0.0005605	NA	NA	0.0005452	0.0003936	NA	0.0005605	0.0005117	NA	NA	NA	NA	NA	"Bacteria"
"Marinimicrobia (SAR406 clade)"	"P"	11409	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005452	NA	NA	0.0005452	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria"
"Synergistetes"	"P"	3898	3	NA	NA	1	NA	NA	NA	1	NA	1	NA	3	NA	0.001733	NA	NA	0.0005452	NA	NA	NA	0.0005117	NA	0.0004886	NA	0.001733	NA	"Bacteria"
"Synergistia"	"C"	3899	3	NA	NA	1	NA	NA	NA	1	NA	1	NA	3	NA	0.001733	NA	NA	0.0005452	NA	NA	NA	0.0005117	NA	0.0004886	NA	0.001733	NA	"Bacteria>Synergistetes"
"Synergistales"	"O"	3900	3	NA	NA	1	NA	NA	NA	1	NA	1	NA	3	NA	0.001733	NA	NA	0.0005452	NA	NA	NA	0.0005117	NA	0.0004886	NA	0.001733	NA	"Bacteria>Synergistetes>Synergistia"
"Synergistaceae"	"F"	3901	3	NA	NA	1	NA	NA	NA	1	NA	1	NA	3	NA	0.001733	NA	NA	0.0005452	NA	NA	NA	0.0005117	NA	0.0004886	NA	0.001733	NA	"Bacteria>Synergistetes>Synergistia>Synergistales"
"Lactivibrio"	"G"	11578	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005452	NA	NA	0.0005452	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Synergistetes>Synergistia>Synergistales>Synergistaceae"
"Rugamonas"	"G"	26450	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0004092	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Burkholderiaceae"
"Sulfurisoma"	"G"	26575	2	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	NA	0.0007872	NA	NA	NA	0.0007872	NA	NA	NA	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"MM1"	"G"	26517	5	NA	NA	NA	5	NA	1	1	NA	1	1	1	NA	0.001968	NA	NA	NA	0.001968	NA	0.0005605	0.0005117	NA	0.0004886	0.0004092	0.0005777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Methylophilaceae"
"Uruburuella"	"G"	26536	2	NA	NA	NA	1	NA	NA	NA	NA	1	2	NA	NA	0.0008184	NA	NA	NA	0.0003936	NA	NA	NA	NA	0.0004886	0.0008184	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Stenoxybacter"	"G"	26535	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Chitinilyticum"	"G"	26476	4	NA	NA	NA	4	NA	NA	NA	NA	1	NA	NA	NA	0.001574	NA	NA	NA	0.001574	NA	NA	NA	NA	0.0004886	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinibacteraceae"
"Jeongeupia"	"G"	26481	2	NA	NA	NA	2	NA	NA	1	NA	NA	NA	NA	NA	0.0007872	NA	NA	NA	0.0007872	NA	NA	0.0005117	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinibacteraceae"
"Spirillum"	"G"	26506	4	NA	NA	NA	4	NA	NA	1	NA	NA	3	NA	NA	0.001574	NA	NA	NA	0.001574	NA	NA	0.0005117	NA	NA	0.001228	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"Thiobacter"	"G"	26510	1	NA	NA	NA	1	NA	NA	NA	NA	1	1	NA	NA	0.0004886	NA	NA	NA	0.0003936	NA	NA	NA	NA	0.0004886	0.0004092	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Hydrogenophilaceae"
"Leeiaceae"	"F"	26512	9	NA	NA	NA	9	NA	NA	1	NA	NA	2	NA	NA	0.003542	NA	NA	NA	0.003542	NA	NA	0.0005117	NA	NA	0.0008184	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"uncultured"	"G"	26514	7	NA	NA	NA	7	NA	NA	1	NA	NA	NA	NA	NA	0.002755	NA	NA	NA	0.002755	NA	NA	0.0005117	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Leeiaceae"
"Leeia"	"G"	26513	2	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	NA	0.0008184	NA	NA	NA	0.0007872	NA	NA	NA	NA	NA	0.0008184	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Leeiaceae"
"Azomonas"	"G"	3719	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae"
"Paraperlucidibaca"	"G"	26804	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	0.001181	NA	NA	NA	0.001181	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae"
"Cavicella"	"G"	26803	1	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	0.0002905	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae"
"Rosenbergiella"	"G"	14643	105	NA	NA	NA	12	NA	1	NA	105	2	2	NA	NA	0.0305	NA	NA	NA	0.004723	NA	0.0005605	NA	0.0305	0.0009772	0.0008184	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Thorsellia"	"G"	3527	4	NA	NA	NA	4	NA	NA	1	1	NA	NA	NA	NA	0.001574	NA	NA	NA	0.001574	NA	NA	0.0005117	0.0002905	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Siccibacter"	"G"	26649	4	NA	NA	NA	3	NA	NA	2	4	NA	1	1	NA	0.001181	NA	NA	NA	0.001181	NA	NA	0.001023	0.001162	NA	0.0004092	0.0005777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Gibbsiella"	"G"	14635	12	NA	NA	NA	2	NA	NA	NA	12	NA	NA	NA	NA	0.003486	NA	NA	NA	0.0007872	NA	NA	NA	0.003486	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Yokenella"	"G"	3532	13	NA	NA	NA	2	NA	NA	NA	13	NA	1	NA	NA	0.003776	NA	NA	NA	0.0007872	NA	NA	NA	0.003776	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Trabulsiella"	"G"	3528	12	NA	NA	NA	2	NA	NA	NA	12	NA	1	NA	NA	0.003486	NA	NA	NA	0.0007872	NA	NA	NA	0.003486	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Pluralibacter"	"G"	14641	58	NA	NA	NA	2	NA	NA	NA	58	2	NA	NA	NA	0.01685	NA	NA	NA	0.0007872	NA	NA	NA	0.01685	0.0009772	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Candidatus Benitsuchiphilus"	"G"	3477	6	NA	NA	NA	2	NA	1	1	6	1	2	1	NA	0.001743	NA	NA	NA	0.0007872	NA	0.0005605	0.0005117	0.001743	0.0004886	0.0008184	0.0005777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Cosenzaea"	"G"	3498	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Cedecea"	"G"	3496	9	NA	NA	NA	1	NA	1	NA	9	NA	1	1	NA	0.002614	NA	NA	NA	0.0003936	NA	0.0005605	NA	0.002614	NA	0.0004092	0.0005777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Chania"	"G"	14634	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Candidatus Riesia"	"G"	3489	1	NA	NA	NA	1	NA	1	NA	1	NA	NA	NA	NA	0.0005605	NA	NA	NA	0.0003936	NA	0.0005605	NA	0.0002905	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Lonsdalea"	"G"	3510	86	NA	NA	NA	1	NA	NA	NA	86	1	1	1	NA	0.02498	NA	NA	NA	0.0003936	NA	NA	NA	0.02498	0.0004886	0.0004092	0.0005777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"endosymbionts1"	"G"	14646	2	NA	NA	NA	1	NA	NA	NA	2	NA	NA	1	NA	0.0005809	NA	NA	NA	0.0003936	NA	NA	NA	0.0005809	NA	NA	0.0005777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"endosymbionts11"	"G"	26651	11	NA	NA	NA	1	NA	NA	NA	11	NA	NA	1	NA	0.003195	NA	NA	NA	0.0003936	NA	NA	NA	0.003195	NA	NA	0.0005777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"endosymbionts6"	"G"	14651	3	NA	NA	NA	1	NA	NA	1	3	NA	NA	NA	NA	0.0008714	NA	NA	NA	0.0003936	NA	NA	0.0005117	0.0008714	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Samsonia"	"G"	14644	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Enterobacillus"	"G"	26645	1	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	0.0002905	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Silanimonas"	"G"	3817	20	NA	NA	NA	2	NA	2	2	NA	1	20	1	NA	0.008184	NA	NA	NA	0.0007872	NA	0.001121	0.001023	NA	0.0004886	0.008184	0.0005777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae"
"uncultured"	"F"	3830	2	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	NA	0.0008184	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	0.0008184	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales"
"Carnimonas"	"G"	3613	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0007872	NA	NA	NA	0.0007872	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Terasakiispira"	"G"	26760	2	NA	NA	NA	2	NA	NA	NA	NA	NA	2	1	NA	0.0008184	NA	NA	NA	0.0007872	NA	NA	NA	NA	NA	0.0008184	0.0005777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Halovibrio"	"G"	3618	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	0.0005117	NA	NA	NA	0.0003936	NA	NA	0.0005117	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Aidingimonas"	"G"	3611	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Zymobacter"	"G"	3623	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"uncultured"	"G"	3624	1	NA	NA	NA	1	NA	1	NA	NA	NA	1	NA	NA	0.0005605	NA	NA	NA	0.0003936	NA	0.0005605	NA	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Kangiella"	"G"	26763	3	NA	NA	NA	3	NA	1	NA	NA	NA	NA	NA	NA	0.001181	NA	NA	NA	0.001181	NA	0.0005605	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Kangiellaceae"
"Amphritea"	"G"	26769	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0004092	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Nitrincolaceae"
"uncultured"	"G"	26795	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	0.001181	NA	NA	NA	0.001181	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae"
"Saccharospirillum"	"G"	3668	2	NA	NA	NA	2	NA	1	1	NA	NA	NA	NA	NA	0.0007872	NA	NA	NA	0.0007872	NA	0.0005605	0.0005117	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae"
"Thalassolituus"	"G"	26794	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae"
"Oceanobacter"	"G"	26789	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae"
"Litoricolaceae"	"F"	3627	3	NA	NA	NA	3	NA	NA	NA	NA	NA	1	1	NA	0.001181	NA	NA	NA	0.001181	NA	NA	NA	NA	NA	0.0004092	0.0005777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Litoricola"	"G"	3628	3	NA	NA	NA	3	NA	NA	NA	NA	NA	1	1	NA	0.001181	NA	NA	NA	0.001181	NA	NA	NA	NA	NA	0.0004092	0.0005777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Litoricolaceae"
"SS1-B-06-26"	"F"	3665	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Anaerobiospirillum"	"G"	3327	3	NA	NA	NA	3	NA	NA	1	NA	NA	NA	NA	NA	0.001181	NA	NA	NA	0.001181	NA	NA	0.0005117	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Succinivibrionaceae"
"Succinivibrionaceae UCG-002"	"G"	11501	2	NA	NA	NA	1	NA	NA	2	NA	NA	NA	NA	NA	0.001023	NA	NA	NA	0.0003936	NA	NA	0.001023	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Succinivibrionaceae"
"uncultured"	"G"	11548	10	NA	NA	NA	10	NA	NA	NA	NA	NA	1	NA	NA	0.003936	NA	NA	NA	0.003936	NA	NA	NA	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Spongiibacteraceae"
"Luminiphilus"	"G"	11533	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Halieaceae"
"Marinagarivorans"	"G"	26599	3	NA	NA	NA	2	NA	NA	3	NA	NA	1	NA	NA	0.001535	NA	NA	NA	0.0007872	NA	NA	0.001535	NA	NA	0.0004092	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Cellvibrionaceae"
"Pseudoteredinibacter"	"G"	11522	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Cellvibrionaceae"
"Gilvimarinus"	"G"	11518	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Cellvibrionaceae"
"Microbulbiferaceae"	"F"	11536	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales"
"Microbulbifer"	"G"	11537	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0003936	NA	NA	NA	0.0003936	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Microbulbiferaceae"
"Paraglaciecola"	"G"	11504	2	NA	NA	NA	2	NA	NA	1	NA	1	NA	NA	NA	0.0007872	NA	NA	NA	0.0007872	NA	NA	0.0005117	NA	0.0004886	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Alteromonadaceae"
