"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_june_BC01.cladeReads"	"kraken2_16s_classification_june_BC02.cladeReads"	"kraken2_16s_classification_june_BC03.cladeReads"	"kraken2_16s_classification_june_BC04.cladeReads"	"kraken2_16s_classification_june_BC05.cladeReads"	"kraken2_16s_classification_june_BC06.cladeReads"	"kraken2_16s_classification_june_BC07.cladeReads"	"kraken2_16s_classification_june_BC08.cladeReads"	"kraken2_16s_classification_june_BC09.cladeReads"	"kraken2_16s_classification_june_BC10.cladeReads"	"kraken2_16s_classification_june_BC11.cladeReads"	"kraken2_16s_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_june_BC01.cladeReads.."	"kraken2_16s_classification_june_BC02.cladeReads.."	"kraken2_16s_classification_june_BC03.cladeReads.."	"kraken2_16s_classification_june_BC04.cladeReads.."	"kraken2_16s_classification_june_BC05.cladeReads.."	"kraken2_16s_classification_june_BC06.cladeReads.."	"kraken2_16s_classification_june_BC07.cladeReads.."	"kraken2_16s_classification_june_BC08.cladeReads.."	"kraken2_16s_classification_june_BC09.cladeReads.."	"kraken2_16s_classification_june_BC10.cladeReads.."	"kraken2_16s_classification_june_BC11.cladeReads.."	"kraken2_16s_classification_june_BC12.cladeReads.."	"lineage"
"Clade II"	"F"	26232	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade"
"Clade I"	"F"	26228	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade"
"uncultured"	"G"	26231	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade>Clade&nbsp;I"
"Puniceispirillales"	"O"	26028	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001315	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"SAR116 clade"	"F"	26032	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001315	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Puniceispirillales"
"Sneathiellales"	"O"	2818	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001315	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Sneathiellaceae"	"F"	2819	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001315	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sneathiellales"
"AT-s3-44"	"G"	26236	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sneathiellales>Sneathiellaceae"
"Sandaracinus"	"G"	3242	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Sandaracinaceae"
"BIrii41"	"F"	11478	6	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	2	NA	0.003674	NA	NA	NA	NA	0.003674	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"bacteriap25"	"F"	11496	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	0.002629	NA	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"VHS-B3-70"	"F"	3243	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"MidBa8"	"F"	11483	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Archangiaceae"	"F"	14597	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Stigmatella"	"G"	14604	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Archangiaceae"
"Desulfobacca"	"G"	3253	9	NA	NA	NA	NA	9	NA	NA	NA	NA	NA	1	NA	0.005511	NA	NA	NA	NA	0.005511	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae"
"Smithella"	"G"	3255	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Syntrophobacterales>Syntrophaceae"
"Oligoflexus"	"G"	11499	8	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	8	NA	0.01052	NA	NA	NA	NA	0.002449	NA	NA	NA	NA	NA	0.01052	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Oligoflexales>Oligoflexaceae"
"Silvanigrella"	"G"	26285	3	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	3	NA	0.003944	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.003944	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Oligoflexales>Oligoflexaceae"
"053A03-B-DI-P58"	"F"	14611	2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.002629	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Oligoflexales"
"Desulfuromonadales"	"O"	3181	12	NA	NA	NA	NA	12	NA	NA	NA	NA	NA	7	NA	0.009202	NA	NA	NA	NA	0.007348	NA	NA	NA	NA	NA	0.009202	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Geobacteraceae"	"F"	3195	8	NA	NA	NA	NA	8	NA	NA	NA	NA	NA	7	NA	0.009202	NA	NA	NA	NA	0.004898	NA	NA	NA	NA	NA	0.009202	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfuromonadales"
"Geobacter"	"G"	3197	5	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	3	NA	0.003944	NA	NA	NA	NA	0.003062	NA	NA	NA	NA	NA	0.003944	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae"
"Geothermobacter"	"G"	3199	4	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	4	NA	0.005258	NA	NA	NA	NA	0.001837	NA	NA	NA	NA	NA	0.005258	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfuromonadales>Geobacteraceae"
"Desulfuromonadaceae"	"F"	3189	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001225	NA	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfuromonadales"
"Pelobacter"	"G"	3193	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae"
"Desulfuromonas"	"G"	3190	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfuromonadales>Desulfuromonadaceae"
"Sva1033"	"F"	3206	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfuromonadales"
"Desulfatirhabdium"	"G"	3118	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001225	NA	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"Desulfobacterium"	"G"	3121	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"uncultured"	"G"	3138	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobacteraceae"
"uncultured"	"G"	3151	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"Desulfocapsa"	"G"	3141	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfobacterales>Desulfobulbaceae"
"RCP2-54"	"O"	26288	3	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	3	NA	0.003944	NA	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	0.003944	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"DTB120"	"O"	3101	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001315	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Bilophila"	"G"	3170	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae"
"FW113"	"O"	3208	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"PB19"	"O"	26287	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"MBNT15"	"O"	26280	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria"
"Pseudopedobacter"	"G"	25029	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Sphingobacteriales>Sphingobacteriaceae"
"Leadbetterella"	"G"	24806	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	0.002629	NA	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Spirosomaceae"
"Rudanella"	"G"	24811	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Spirosomaceae"
"Dyadobacter"	"G"	24797	12	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	12	NA	0.01578	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.01578	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Spirosomaceae"
"Fulvivirga"	"G"	24740	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Cyclobacteriaceae"
"Nibribacter"	"G"	24779	4	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	4	NA	0.005258	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.005258	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Hymenobacteraceae"
"Adhaeribacter"	"G"	24777	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001315	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales>Hymenobacteraceae"
"MWH-CFBk5"	"F"	24782	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Cytophagales"
"Niabella"	"G"	24686	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Cnuella"	"G"	24671	2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.002629	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Bacteroidetes>Bacteroidia>Chitinophagales>Chitinophagaceae"
"Maritimimonas"	"G"	24914	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001315	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Alloprevotella"	"G"	961	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"ML635J-40 aquatic group"	"F"	928	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001315	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Marinifilaceae"	"F"	24613	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Marinifilum"	"G"	24615	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Marinifilaceae"
"Tannerellaceae"	"F"	24657	5	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	5	NA	0.006573	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.006573	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Parabacteroides"	"G"	24660	3	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	3	NA	0.003944	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.003944	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Tannerellaceae"
"Bacteroidaceae"	"F"	917	9	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	9	NA	0.01183	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.01183	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"Bacteroides"	"G"	918	9	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	9	NA	0.01183	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.01183	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Bacteroidaceae"
"Balneolales"	"O"	25075	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Rhodothermia"
"Balneolaceae"	"F"	25076	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Rhodothermia>Balneolales"
"uncultured"	"G"	25090	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Rhodothermia>Balneolales>Balneolaceae"
"Diplosphaera"	"G"	26976	4	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	0.002449	NA	NA	NA	NA	0.002449	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Opitutaceae"
"Cerasicoccus"	"G"	26983	3	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	1	NA	0.001837	NA	NA	NA	NA	0.001837	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Puniceicoccaceae"
"uncultured"	"G"	26990	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales>Puniceicoccaceae"
"LD1-PB3"	"O"	26967	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae"
"Chthoniobacterales"	"O"	26955	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001315	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae"
"Peptoclostridium"	"G"	11346	6	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	6	NA	0.007888	NA	NA	NA	NA	0.003062	NA	NA	NA	NA	NA	0.007888	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptostreptococcaceae"
"Clostridium sensu stricto 19"	"G"	1883	4	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	0.002449	NA	NA	NA	NA	0.002449	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 11"	"G"	1875	4	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	0.002449	NA	NA	NA	NA	0.002449	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Oxobacter"	"G"	1894	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	0.001315	NA	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	0.001315	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 12"	"G"	1876	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001225	NA	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Fonticella"	"G"	1893	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001225	NA	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 8"	"G"	1890	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001225	NA	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Haloimpatiens"	"G"	25631	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Clostridium sensu stricto 18"	"G"	1882	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"Sarcina"	"G"	1896	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Clostridiaceae&nbsp;1"
"[Ruminococcus] gauvreauii group"	"G"	11342	3	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0.001837	NA	NA	NA	NA	0.001837	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Tyzzerella 3"	"G"	11335	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001225	NA	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"[Eubacterium] xylanophilum group"	"G"	14375	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae XPB1014 group"	"G"	11331	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Coprococcus 2"	"G"	11302	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Butyrivibrio 2"	"G"	11300	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Lachnospiraceae UCG-001"	"G"	11321	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae"
"Subdoligranulum"	"G"	2070	13	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	13	NA	0.01709	NA	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	0.01709	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminococcaceae UCG-005"	"G"	11363	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Fastidiosipila"	"G"	2058	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Ruminiclostridium 5"	"G"	11355	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Papillibacter"	"G"	2065	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"Anaerobacterium"	"G"	11349	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Ruminococcaceae"
"uncultured"	"G"	1868	2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.002629	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.002629	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Christensenellaceae"
"Desulfosporosinus"	"G"	2032	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001225	NA	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"TSAC18"	"F"	2080	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001225	NA	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales"
"[Eubacterium] brachy group"	"G"	11296	3	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	3	NA	0.003944	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	0.003944	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XIII"
"Sporanaerobacter"	"G"	11292	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	0.0006123	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Clostridiales>Family&nbsp;XI"
"Oceanobacillus"	"G"	1707	3	NA	NA	NA	NA	1	NA	NA	3	NA	NA	NA	NA	0.00179	NA	NA	NA	NA	0.0006123	NA	NA	0.00179	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Thermobacillus"	"G"	1749	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001225	NA	NA	NA	NA	0.001225	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Paenibacillaceae"
