"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_june_BC01.cladeReads"	"kraken2_classification_june_BC02.cladeReads"	"kraken2_classification_june_BC03.cladeReads"	"kraken2_classification_june_BC04.cladeReads"	"kraken2_classification_june_BC05.cladeReads"	"kraken2_classification_june_BC06.cladeReads"	"kraken2_classification_june_BC07.cladeReads"	"kraken2_classification_june_BC08.cladeReads"	"kraken2_classification_june_BC09.cladeReads"	"kraken2_classification_june_BC10.cladeReads"	"kraken2_classification_june_BC11.cladeReads"	"kraken2_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_classification_june_BC01.cladeReads.."	"kraken2_classification_june_BC02.cladeReads.."	"kraken2_classification_june_BC03.cladeReads.."	"kraken2_classification_june_BC04.cladeReads.."	"kraken2_classification_june_BC05.cladeReads.."	"kraken2_classification_june_BC06.cladeReads.."	"kraken2_classification_june_BC07.cladeReads.."	"kraken2_classification_june_BC08.cladeReads.."	"kraken2_classification_june_BC09.cladeReads.."	"kraken2_classification_june_BC10.cladeReads.."	"kraken2_classification_june_BC11.cladeReads.."	"kraken2_classification_june_BC12.cladeReads.."	"lineage"
"Lactobacillus fermentum F-6"	"-"	767453	116	NA	NA	NA	NA	NA	NA	NA	116	NA	NA	NA	NA	0.06849	NA	NA	NA	NA	NA	NA	NA	0.06849	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;fermentum"
"Lactobacillus fermentum CECT 5716"	"-"	712938	94	NA	NA	NA	NA	NA	NA	NA	94	NA	NA	NA	NA	0.0555	NA	NA	NA	NA	NA	NA	NA	0.0555	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;fermentum"
"Lactobacillus fermentum 3872"	"-"	1381124	74	NA	NA	NA	NA	NA	NA	NA	74	NA	NA	NA	NA	0.04369	NA	NA	NA	NA	NA	NA	NA	0.04369	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;fermentum"
"Lactobacillus delbrueckii subsp. jakobsenii"	"-"	1537158	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;delbrueckii"
"Lactobacillus delbrueckii subsp. jakobsenii ZN7a-9 = DSM 26046"	"-"	1217420	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;delbrueckii>Lactobacillus&nbsp;delbrueckii&nbsp;subsp.&nbsp;jakobsenii"
"Lactobacillus sanfranciscensis"	"S"	1625	5	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	0.002952	NA	NA	NA	NA	NA	NA	NA	0.002952	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus sanfranciscensis TMW 1.1304"	"-"	714313	5	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	0.002952	NA	NA	NA	NA	NA	NA	NA	0.002952	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;sanfranciscensis"
"Lactobacillus reuteri TD1"	"-"	1358027	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;reuteri"
"Lactobacillus paracasei"	"S"	1597	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.001771	NA	NA	NA	NA	NA	NA	NA	0.001771	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;casei&nbsp;group"
"Lactobacillus lindneri"	"S"	53444	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0.001181	NA	NA	NA	NA	NA	NA	NA	0.001181	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus helveticus"	"S"	1587	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	0.001181	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus helveticus R0052"	"-"	880633	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;helveticus"
"Lactobacillus agilis"	"S"	1601	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus amylophilus"	"S"	1603	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus amylophilus DSM 20533 = JCM 1125"	"-"	1423721	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;amylophilus"
"Lactobacillus rhamnosus"	"S"	47715	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus kunkeei"	"S"	148814	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus hokkaidonensis"	"S"	1193095	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus hokkaidonensis JCM 18461"	"-"	1291742	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;hokkaidonensis"
"Lactobacillus buchneri"	"S"	1581	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus johnsonii"	"S"	33959	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Pediococcus pentosaceus"	"S"	1255	2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	2	NA	0.002491	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Pediococcus"
"Pediococcus acidilactici group"	"-"	1670797	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Pediococcus"
"Pediococcus acidilactici"	"S"	1254	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Pediococcus>Pediococcus&nbsp;acidilactici&nbsp;group"
"Enterococcus faecalis V583"	"-"	226185	36	NA	NA	NA	NA	NA	NA	NA	36	NA	NA	NA	NA	0.02126	NA	NA	NA	NA	NA	NA	NA	0.02126	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Enterococcus>Enterococcus&nbsp;faecalis"
"Enterococcus faecalis str. Symbioflor 1"	"-"	1261557	13	NA	NA	NA	NA	NA	NA	NA	13	NA	NA	NA	NA	0.007676	NA	NA	NA	NA	NA	NA	NA	0.007676	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Enterococcus>Enterococcus&nbsp;faecalis"
"Enterococcus faecium Aus0085"	"-"	1305849	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.001771	NA	NA	NA	NA	NA	NA	NA	0.001771	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Enterococcus>Enterococcus&nbsp;faecium"
"Enterococcus cecorum"	"S"	44008	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.001771	NA	NA	NA	NA	NA	NA	NA	0.001771	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Enterococcus"
"Enterococcus mundtii"	"S"	53346	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.001771	NA	NA	NA	NA	NA	NA	NA	0.001771	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Enterococcus"
"Enterococcus durans"	"S"	53345	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0.001181	NA	NA	NA	NA	NA	NA	NA	0.001181	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Enterococcus"
"Enterococcus sp. FDAARGOS_375"	"S"	2060307	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Enterococcus"
"Vagococcus"	"G"	2737	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae"
"Vagococcus teuberi"	"S"	519472	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Vagococcus"
"Streptococcus anginosus group"	"-"	671232	11	NA	NA	NA	NA	NA	NA	NA	11	NA	NA	1	NA	0.006495	NA	NA	NA	NA	NA	NA	NA	0.006495	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus intermedius"	"S"	1338	11	NA	NA	NA	NA	NA	NA	NA	11	NA	NA	1	NA	0.006495	NA	NA	NA	NA	NA	NA	NA	0.006495	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;anginosus&nbsp;group"
"Streptococcus intermedius C270"	"-"	862966	6	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	0.003543	NA	NA	NA	NA	NA	NA	NA	0.003543	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;anginosus&nbsp;group>Streptococcus&nbsp;intermedius"
"Streptococcus intermedius B196"	"-"	862967	5	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	1	NA	0.002952	NA	NA	NA	NA	NA	NA	NA	0.002952	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;anginosus&nbsp;group>Streptococcus&nbsp;intermedius"
"Streptococcus cristatus"	"S"	45634	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus cristatus AS 1.3089"	"-"	1302863	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus>Streptococcus&nbsp;cristatus"
"Aerococcus urinae ACS-120-V-Col10a"	"-"	866775	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Aerococcaceae>Aerococcus>Aerococcus&nbsp;urinae"
"Weissella cibaria"	"S"	137591	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	0.001181	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Leuconostocaceae>Weissella"
"Weissella soli"	"S"	155866	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Leuconostocaceae>Weissella"
"Desulfitobacterium"	"G"	36853	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Desulfitobacterium hafniense"	"S"	49338	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Desulfitobacterium"
"Desulfitobacterium hafniense Y51"	"-"	138119	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Desulfitobacterium>Desulfitobacterium&nbsp;hafniense"
"Spirochaeta"	"G"	146	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae"
"Spirochaeta thermophila"	"S"	154	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	NA	NA	NA	0.0005905	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae>Spirochaeta"
"Serpentinomonas raichei"	"S"	1458425	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Serpentinomonas"
"Delftia tsuruhatensis"	"S"	180282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Delftia"
"Burkholderia pseudomallei MSHR62"	"-"	1435984	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia diffusa"	"S"	488732	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Bordetella hinzii"	"S"	103855	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Janthinobacterium agaricidamnosum"	"S"	55508	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Janthinobacterium agaricidamnosum NBRC 102515 = DSM 9628"	"-"	1349767	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium>Janthinobacterium&nbsp;agaricidamnosum"
"Neisseria sp. 10023"	"S"	1853278	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Neisseria gonorrhoeae"	"S"	485	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Crenobacter"	"G"	1654931	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae"
"Crenobacter sp. K1W11S-77"	"S"	2290923	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.002491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002491	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Crenobacter"
"Simonsiella"	"G"	71	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae"
"Simonsiella muelleri"	"S"	72	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Simonsiella"
"Simonsiella muelleri ATCC 29453"	"-"	641147	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Simonsiella>Simonsiella&nbsp;muelleri"
"Azoarcus sp. DN11"	"S"	356837	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	0.006227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.006227	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Azoarcus"
"Azoarcus communis"	"S"	41977	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Azoarcus"
"Candidatus Kinetoplastibacterium desouzaii"	"S"	994692	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	0.004981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004981	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Kinetoplastibacterium"
"Candidatus Kinetoplastibacterium desouzaii TCC079E"	"-"	1208919	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	0.004981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004981	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Kinetoplastibacterium>Candidatus&nbsp;Kinetoplastibacterium&nbsp;desouzaii"
"Labrenzia"	"G"	478070	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Thalassococcus"	"G"	436357	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Thalassococcus sp. SH-1"	"S"	2109625	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Thalassococcus"
"Sphingobium cloacae"	"S"	120107	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium japonicum"	"S"	332056	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium japonicum UT26S"	"-"	452662	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium>Sphingobium&nbsp;japonicum"
"Novosphingobium pentaromativorans"	"S"	205844	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Novosphingobium pentaromativorans US6-1"	"-"	1088721	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium>Novosphingobium&nbsp;pentaromativorans"
