"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Nitriliruptoria"	"C"	908620	12	NA	NA	7	12	NA	2	4	NA	4	11	2	NA	0.004444	NA	NA	0.003499	0.004444	NA	0.001152	0.001934	NA	0.001945	0.003965	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria"
"Euzebyales"	"O"	908621	12	NA	NA	7	12	NA	2	4	NA	4	11	2	NA	0.004444	NA	NA	0.003499	0.004444	NA	0.001152	0.001934	NA	0.001945	0.003965	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Nitriliruptoria"
"Euzebyaceae"	"F"	908622	12	NA	NA	7	12	NA	2	4	NA	4	11	2	NA	0.004444	NA	NA	0.003499	0.004444	NA	0.001152	0.001934	NA	0.001945	0.003965	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Nitriliruptoria>Euzebyales"
"Euzebya"	"G"	908623	12	NA	NA	7	12	NA	2	4	NA	4	11	2	NA	0.004444	NA	NA	0.003499	0.004444	NA	0.001152	0.001934	NA	0.001945	0.003965	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Nitriliruptoria>Euzebyales>Euzebyaceae"
"Euzebya sp. DY32-46"	"S"	1608957	12	NA	NA	7	12	NA	2	4	NA	4	11	2	NA	0.004444	NA	NA	0.003499	0.004444	NA	0.001152	0.001934	NA	0.001945	0.003965	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Nitriliruptoria>Euzebyales>Euzebyaceae>Euzebya"
"unclassified Actinobacteria"	"-"	1752188	6	NA	NA	6	1	NA	2	4	NA	3	2	3	1	0.5208	NA	NA	0.003	0.0003703	NA	0.001152	0.001934	NA	0.001459	0.0007209	0.001661	0.5208	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria"
"Actinobacteria bacterium IMCC26077"	"S"	1848755	4	NA	NA	4	NA	NA	1	3	NA	1	NA	1	NA	0.002	NA	NA	0.002	NA	NA	0.0005762	0.00145	NA	0.0004863	NA	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>unclassified&nbsp;Actinobacteria"
"Actinobacteria bacterium IMCC19121"	"S"	1848754	2	NA	NA	2	1	NA	1	1	NA	2	2	2	1	0.5208	NA	NA	0.0009999	0.0003703	NA	0.0005762	0.0004834	NA	0.0009726	0.0007209	0.001107	0.5208	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>unclassified&nbsp;Actinobacteria"
"Acidimicrobiia"	"C"	84992	4	NA	NA	3	4	NA	2	1	NA	4	2	NA	NA	0.001945	NA	NA	0.0015	0.001481	NA	0.001152	0.0004834	NA	0.001945	0.0007209	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria"
"Acidimicrobiales"	"O"	84993	4	NA	NA	3	4	NA	2	1	NA	4	2	NA	NA	0.001945	NA	NA	0.0015	0.001481	NA	0.001152	0.0004834	NA	0.001945	0.0007209	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Acidimicrobiia"
"Acidimicrobiaceae"	"F"	84994	4	NA	NA	3	4	NA	2	1	NA	4	2	NA	NA	0.001945	NA	NA	0.0015	0.001481	NA	0.001152	0.0004834	NA	0.001945	0.0007209	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Acidimicrobiia>Acidimicrobiales"
"Acidimicrobium"	"G"	53634	4	NA	NA	3	4	NA	2	1	NA	4	2	NA	NA	0.001945	NA	NA	0.0015	0.001481	NA	0.001152	0.0004834	NA	0.001945	0.0007209	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Acidimicrobiia>Acidimicrobiales>Acidimicrobiaceae"
"Acidimicrobium ferrooxidans"	"S"	53635	4	NA	NA	3	4	NA	2	1	NA	4	2	NA	NA	0.001945	NA	NA	0.0015	0.001481	NA	0.001152	0.0004834	NA	0.001945	0.0007209	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Acidimicrobiia>Acidimicrobiales>Acidimicrobiaceae>Acidimicrobium"
"Rubrobacteria"	"C"	84995	20	NA	NA	2	20	NA	3	5	NA	3	10	3	NA	0.007406	NA	NA	0.0009999	0.007406	NA	0.001729	0.002417	NA	0.001459	0.003605	0.001661	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria"
"Rubrobacterales"	"O"	84996	20	NA	NA	2	20	NA	3	5	NA	3	10	3	NA	0.007406	NA	NA	0.0009999	0.007406	NA	0.001729	0.002417	NA	0.001459	0.003605	0.001661	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Rubrobacteria"
"Rubrobacteraceae"	"F"	84997	20	NA	NA	2	20	NA	3	5	NA	3	10	3	NA	0.007406	NA	NA	0.0009999	0.007406	NA	0.001729	0.002417	NA	0.001459	0.003605	0.001661	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Rubrobacteria>Rubrobacterales"
"Rubrobacter"	"G"	42255	20	NA	NA	2	20	NA	3	5	NA	3	10	3	NA	0.007406	NA	NA	0.0009999	0.007406	NA	0.001729	0.002417	NA	0.001459	0.003605	0.001661	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Rubrobacteria>Rubrobacterales>Rubrobacteraceae"
"Rubrobacter indicoceani"	"S"	2051957	3	NA	NA	1	3	NA	1	NA	NA	NA	1	NA	NA	0.001111	NA	NA	0.0004999	0.001111	NA	0.0005762	NA	NA	NA	0.0003605	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Rubrobacteria>Rubrobacterales>Rubrobacteraceae>Rubrobacter"
"Mycoplasma mobile"	"S"	2118	10	NA	NA	3	10	NA	4	3	NA	3	3	5	NA	0.003703	NA	NA	0.0015	0.003703	NA	0.002305	0.00145	NA	0.001459	0.001081	0.002768	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mycoplasma gallisepticum"	"S"	2096	14	NA	NA	3	7	NA	14	12	NA	14	NA	2	NA	0.008067	NA	NA	0.0015	0.002592	NA	0.008067	0.005801	NA	0.006808	NA	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mycoplasma hominis"	"S"	2098	24	NA	NA	3	24	NA	NA	1	NA	NA	1	NA	NA	0.008888	NA	NA	0.0015	0.008888	NA	NA	0.0004834	NA	NA	0.0003605	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mycoplasma mycoides group"	"-"	656088	8	NA	NA	2	4	NA	4	4	NA	8	3	5	NA	0.00389	NA	NA	0.0009999	0.001481	NA	0.002305	0.001934	NA	0.00389	0.001081	0.002768	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mycoplasma mycoides"	"S"	2102	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004999	NA	NA	0.0004999	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma>Mycoplasma&nbsp;mycoides&nbsp;group"
"Mycoplasma capricolum"	"S"	2095	7	NA	NA	1	3	NA	4	4	NA	7	3	5	NA	0.003404	NA	NA	0.0004999	0.001111	NA	0.002305	0.001934	NA	0.003404	0.001081	0.002768	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma>Mycoplasma&nbsp;mycoides&nbsp;group"
"Mycoplasma hyorhinis"	"S"	2100	3	NA	NA	1	2	NA	3	1	NA	NA	NA	1	NA	0.001729	NA	NA	0.0004999	0.0007406	NA	0.001729	0.0004834	NA	NA	NA	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mycoplasma pneumoniae"	"S"	2104	1	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0004999	NA	NA	0.0004999	NA	NA	NA	NA	NA	0.0004863	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mycoplasma agalactiae"	"S"	2110	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0005536	NA	NA	0.0004999	NA	NA	NA	NA	NA	NA	NA	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mycoplasma californicum"	"S"	2113	6	NA	NA	1	NA	NA	6	2	NA	4	1	4	NA	0.003457	NA	NA	0.0004999	NA	NA	0.003457	0.0009668	NA	0.001945	0.0003605	0.002214	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mycoplasma penetrans"	"S"	28227	5	NA	NA	1	4	NA	5	1	NA	NA	3	1	NA	0.002881	NA	NA	0.0004999	0.001481	NA	0.002881	0.0004834	NA	NA	0.001081	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mycoplasma bovirhinis"	"S"	29553	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004999	NA	NA	0.0004999	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mycoplasma alkalescens"	"S"	45363	2	NA	NA	1	NA	NA	1	2	NA	NA	NA	2	NA	0.001107	NA	NA	0.0004999	NA	NA	0.0005762	0.0009668	NA	NA	NA	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mycoplasma sp. (ex Biomphalaria glabrata)"	"S"	1749074	6	NA	NA	1	6	NA	2	1	1	2	1	1	NA	0.002222	NA	NA	0.0004999	0.002222	NA	0.001152	0.0004834	0.0002767	0.0009726	0.0003605	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Spiroplasma kunkelii"	"S"	47834	12	NA	NA	12	7	NA	1	NA	NA	NA	NA	NA	NA	0.005999	NA	NA	0.005999	0.002592	NA	0.0005762	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Entomoplasmatales>Spiroplasmataceae>Spiroplasma"
"Entomoplasmataceae"	"F"	33925	6	NA	NA	2	6	NA	5	2	NA	2	4	NA	NA	0.002881	NA	NA	0.0009999	0.002222	NA	0.002881	0.0009668	NA	0.0009726	0.001442	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Entomoplasmatales"
"Mesoplasma"	"G"	46239	1	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0005762	NA	NA	0.0004999	NA	NA	0.0005762	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Entomoplasmatales>Entomoplasmataceae"
"Mesoplasma lactucae"	"S"	138853	1	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0005762	NA	NA	0.0004999	NA	NA	0.0005762	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Entomoplasmatales>Entomoplasmataceae>Mesoplasma"
"Acholeplasmatales"	"O"	186329	51	NA	NA	11	51	NA	3	7	NA	5	13	7	NA	0.01889	NA	NA	0.005499	0.01889	NA	0.001729	0.003384	NA	0.002431	0.004686	0.003875	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes"
"Acholeplasmataceae"	"F"	2146	51	NA	NA	11	51	NA	3	7	NA	5	13	7	NA	0.01889	NA	NA	0.005499	0.01889	NA	0.001729	0.003384	NA	0.002431	0.004686	0.003875	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Acholeplasmatales"
"Acholeplasma"	"G"	2147	51	NA	NA	10	51	NA	2	5	NA	4	10	6	NA	0.01889	NA	NA	0.004999	0.01889	NA	0.001152	0.002417	NA	0.001945	0.003605	0.003322	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Acholeplasmatales>Acholeplasmataceae"
"Acholeplasma palmae"	"S"	38986	50	NA	NA	10	50	NA	2	5	NA	4	10	6	NA	0.01852	NA	NA	0.004999	0.01852	NA	0.001152	0.002417	NA	0.001945	0.003605	0.003322	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Acholeplasmatales>Acholeplasmataceae>Acholeplasma"
"Candidatus Phytoplasma"	"G"	33926	3	NA	NA	1	NA	NA	1	2	NA	1	3	1	NA	0.001081	NA	NA	0.0004999	NA	NA	0.0005762	0.0009668	NA	0.0004863	0.001081	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Acholeplasmatales>Acholeplasmataceae"
"16SrV (Elm yellows group)"	"-"	85625	2	NA	NA	1	NA	NA	1	2	NA	NA	2	1	NA	0.0009668	NA	NA	0.0004999	NA	NA	0.0005762	0.0009668	NA	NA	0.0007209	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Acholeplasmatales>Acholeplasmataceae>Candidatus&nbsp;Phytoplasma"
"Candidatus Phytoplasma ziziphi"	"S"	135727	2	NA	NA	1	NA	NA	1	2	NA	NA	2	1	NA	0.0009668	NA	NA	0.0004999	NA	NA	0.0005762	0.0009668	NA	NA	0.0007209	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Acholeplasmatales>Acholeplasmataceae>Candidatus&nbsp;Phytoplasma>16SrV&nbsp;(Elm&nbsp;yellows&nbsp;group)"
"unclassified Tenericutes"	"-"	713063	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004999	NA	NA	0.0004999	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes"
"Roseiflexus castenholzii"	"S"	120962	13	NA	NA	13	3	NA	1	NA	NA	NA	3	NA	NA	0.006499	NA	NA	0.006499	0.001111	NA	0.0005762	NA	NA	NA	0.001081	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Chloroflexia>Chloroflexales>Roseiflexineae>Roseiflexaceae>Roseiflexus"
"Roseiflexus sp. RS-1"	"S"	357808	12	NA	NA	12	NA	NA	NA	NA	NA	1	NA	NA	NA	0.005999	NA	NA	0.005999	NA	NA	NA	NA	NA	0.0004863	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Chloroflexia>Chloroflexales>Roseiflexineae>Roseiflexaceae>Roseiflexus"
"Chloroflexineae"	"-"	1508594	8	NA	NA	2	8	NA	4	1	NA	1	7	NA	NA	0.002963	NA	NA	0.0009999	0.002963	NA	0.002305	0.0004834	NA	0.0004863	0.002523	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Chloroflexia>Chloroflexales"
"Chloroflexaceae"	"F"	1106	8	NA	NA	2	8	NA	4	1	NA	1	7	NA	NA	0.002963	NA	NA	0.0009999	0.002963	NA	0.002305	0.0004834	NA	0.0004863	0.002523	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Chloroflexia>Chloroflexales>Chloroflexineae"
"Chloroflexus"	"G"	1107	8	NA	NA	2	8	NA	4	1	NA	1	7	NA	NA	0.002963	NA	NA	0.0009999	0.002963	NA	0.002305	0.0004834	NA	0.0004863	0.002523	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Chloroflexia>Chloroflexales>Chloroflexineae>Chloroflexaceae"
"Anaerolineae"	"C"	292625	39	NA	NA	17	39	NA	12	22	NA	14	30	8	1	0.5208	NA	NA	0.008499	0.01444	NA	0.006915	0.01063	NA	0.006808	0.01081	0.004429	0.5208	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi"
"Anaerolineales"	"O"	292629	39	NA	NA	17	39	NA	12	22	NA	14	30	8	1	0.5208	NA	NA	0.008499	0.01444	NA	0.006915	0.01063	NA	0.006808	0.01081	0.004429	0.5208	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Anaerolineae"
"Anaerolineaceae"	"F"	292628	39	NA	NA	17	39	NA	12	22	NA	14	30	8	1	0.5208	NA	NA	0.008499	0.01444	NA	0.006915	0.01063	NA	0.006808	0.01081	0.004429	0.5208	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Anaerolineae>Anaerolineales"
"Brevefilum"	"G"	2019482	17	NA	NA	10	13	NA	5	4	NA	9	17	3	1	0.5208	NA	NA	0.004999	0.004814	NA	0.002881	0.001934	NA	0.004376	0.006128	0.001661	0.5208	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Anaerolineae>Anaerolineales>Anaerolineaceae"
"Brevefilum fermentans"	"S"	1986204	17	NA	NA	10	13	NA	5	4	NA	9	17	3	1	0.5208	NA	NA	0.004999	0.004814	NA	0.002881	0.001934	NA	0.004376	0.006128	0.001661	0.5208	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Anaerolineae>Anaerolineales>Anaerolineaceae>Brevefilum"
"unclassified Anaerolineaceae"	"-"	1324991	4	NA	NA	4	3	NA	1	1	NA	2	1	NA	NA	0.002	NA	NA	0.002	0.001111	NA	0.0005762	0.0004834	NA	0.0009726	0.0003605	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Anaerolineae>Anaerolineales>Anaerolineaceae"
"Anaerolineaceae bacterium oral taxon 439"	"S"	1889813	4	NA	NA	4	3	NA	1	1	NA	2	1	NA	NA	0.002	NA	NA	0.002	0.001111	NA	0.0005762	0.0004834	NA	0.0009726	0.0003605	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Anaerolineae>Anaerolineales>Anaerolineaceae>unclassified&nbsp;Anaerolineaceae"
"Anaerolinea"	"G"	233189	17	NA	NA	2	17	NA	6	16	NA	3	12	5	NA	0.007735	NA	NA	0.0009999	0.006295	NA	0.003457	0.007735	NA	0.001459	0.004326	0.002768	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Anaerolineae>Anaerolineales>Anaerolineaceae"
"Anaerolinea thermophila"	"S"	167964	17	NA	NA	2	17	NA	6	16	NA	3	12	5	NA	0.007735	NA	NA	0.0009999	0.006295	NA	0.003457	0.007735	NA	0.001459	0.004326	0.002768	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Anaerolineae>Anaerolineales>Anaerolineaceae>Anaerolinea"
"Dehalococcoidia"	"C"	301297	11	NA	NA	8	6	NA	7	7	1	9	11	2	NA	0.004376	NA	NA	0.003999	0.002222	NA	0.004034	0.003384	0.0002767	0.004376	0.003965	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi"
"Dehalogenimonas"	"G"	670486	9	NA	NA	5	1	NA	3	2	NA	4	9	1	NA	0.003244	NA	NA	0.0025	0.0003703	NA	0.001729	0.0009668	NA	0.001945	0.003244	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Dehalococcoidia"
"Dehalogenimonas lykanthroporepellens"	"S"	552810	5	NA	NA	5	NA	NA	1	NA	NA	4	3	NA	NA	0.0025	NA	NA	0.0025	NA	NA	0.0005762	NA	NA	0.001945	0.001081	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Dehalococcoidia>Dehalogenimonas"
"Dehalococcoidales"	"O"	1202465	5	NA	NA	3	5	NA	4	5	1	5	2	1	NA	0.002431	NA	NA	0.0015	0.001852	NA	0.002305	0.002417	0.0002767	0.002431	0.0007209	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Dehalococcoidia"
"Dehalococcoidaceae"	"F"	1202464	5	NA	NA	3	5	NA	4	5	1	5	2	1	NA	0.002431	NA	NA	0.0015	0.001852	NA	0.002305	0.002417	0.0002767	0.002431	0.0007209	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Dehalococcoidia>Dehalococcoidales"
"Dehalococcoides"	"G"	61434	5	NA	NA	3	5	NA	4	5	1	5	2	1	NA	0.002431	NA	NA	0.0015	0.001852	NA	0.002305	0.002417	0.0002767	0.002431	0.0007209	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Dehalococcoidia>Dehalococcoidales>Dehalococcoidaceae"
"Ardenticatenia"	"C"	1382928	11	NA	NA	5	6	NA	11	7	NA	3	9	2	NA	0.006338	NA	NA	0.0025	0.002222	NA	0.006338	0.003384	NA	0.001459	0.003244	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi"
"Ardenticatenales"	"O"	1382929	11	NA	NA	5	6	NA	11	7	NA	3	9	2	NA	0.006338	NA	NA	0.0025	0.002222	NA	0.006338	0.003384	NA	0.001459	0.003244	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Ardenticatenia"
"Ardenticatenaceae"	"F"	1382930	11	NA	NA	5	6	NA	11	7	NA	3	9	2	NA	0.006338	NA	NA	0.0025	0.002222	NA	0.006338	0.003384	NA	0.001459	0.003244	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Ardenticatenia>Ardenticatenales"
"Candidatus Promineofilum"	"G"	1988031	11	NA	NA	5	6	NA	11	7	NA	3	9	2	NA	0.006338	NA	NA	0.0025	0.002222	NA	0.006338	0.003384	NA	0.001459	0.003244	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Ardenticatenia>Ardenticatenales>Ardenticatenaceae"
"Candidatus Promineofilum breve"	"S"	1806508	11	NA	NA	5	6	NA	11	7	NA	3	9	2	NA	0.006338	NA	NA	0.0025	0.002222	NA	0.006338	0.003384	NA	0.001459	0.003244	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Ardenticatenia>Ardenticatenales>Ardenticatenaceae>Candidatus&nbsp;Promineofilum"
"Thermomicrobia"	"C"	189775	19	NA	NA	3	19	NA	1	3	NA	NA	9	2	NA	0.007036	NA	NA	0.0015	0.007036	NA	0.0005762	0.00145	NA	NA	0.003244	0.001107	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi"
"Sphaerobacteridae"	"-"	85000	15	NA	NA	3	15	NA	NA	2	NA	NA	6	1	NA	0.005555	NA	NA	0.0015	0.005555	NA	NA	0.0009668	NA	NA	0.002163	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Thermomicrobia"
"Sphaerobacterales"	"O"	85001	15	NA	NA	3	15	NA	NA	2	NA	NA	6	1	NA	0.005555	NA	NA	0.0015	0.005555	NA	NA	0.0009668	NA	NA	0.002163	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Thermomicrobia>Sphaerobacteridae"
"Sphaerobacterineae"	"-"	255728	15	NA	NA	3	15	NA	NA	2	NA	NA	6	1	NA	0.005555	NA	NA	0.0015	0.005555	NA	NA	0.0009668	NA	NA	0.002163	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Thermomicrobia>Sphaerobacteridae>Sphaerobacterales"
"Sphaerobacteraceae"	"F"	85002	15	NA	NA	3	15	NA	NA	2	NA	NA	6	1	NA	0.005555	NA	NA	0.0015	0.005555	NA	NA	0.0009668	NA	NA	0.002163	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Thermomicrobia>Sphaerobacteridae>Sphaerobacterales>Sphaerobacterineae"
"Sphaerobacter"	"G"	2056	15	NA	NA	3	15	NA	NA	2	NA	NA	6	1	NA	0.005555	NA	NA	0.0015	0.005555	NA	NA	0.0009668	NA	NA	0.002163	0.0005536	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Chloroflexi>Thermomicrobia>Sphaerobacteridae>Sphaerobacterales>Sphaerobacterineae>Sphaerobacteraceae"
