"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_june_BC01.cladeReads"	"kraken2_classification_june_BC02.cladeReads"	"kraken2_classification_june_BC03.cladeReads"	"kraken2_classification_june_BC04.cladeReads"	"kraken2_classification_june_BC05.cladeReads"	"kraken2_classification_june_BC06.cladeReads"	"kraken2_classification_june_BC07.cladeReads"	"kraken2_classification_june_BC08.cladeReads"	"kraken2_classification_june_BC09.cladeReads"	"kraken2_classification_june_BC10.cladeReads"	"kraken2_classification_june_BC11.cladeReads"	"kraken2_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_classification_june_BC01.cladeReads.."	"kraken2_classification_june_BC02.cladeReads.."	"kraken2_classification_june_BC03.cladeReads.."	"kraken2_classification_june_BC04.cladeReads.."	"kraken2_classification_june_BC05.cladeReads.."	"kraken2_classification_june_BC06.cladeReads.."	"kraken2_classification_june_BC07.cladeReads.."	"kraken2_classification_june_BC08.cladeReads.."	"kraken2_classification_june_BC09.cladeReads.."	"kraken2_classification_june_BC10.cladeReads.."	"kraken2_classification_june_BC11.cladeReads.."	"kraken2_classification_june_BC12.cladeReads.."	"lineage"
"Nostoc flagelliforme"	"S"	1306274	49	49	1	32	NA	23	NA	NA	NA	NA	NA	1	NA	0.03033	0.02934	0.0226	0.03033	NA	0.01646	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc punctiforme"	"S"	272131	62	16	2	62	NA	34	NA	NA	NA	NA	NA	12	NA	0.05876	0.009579	0.0452	0.05876	NA	0.02433	NA	NA	NA	NA	NA	0.01654	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc piscinale"	"S"	224012	27	18	1	27	NA	14	NA	NA	NA	NA	NA	NA	NA	0.02559	0.01078	0.0226	0.02559	NA	0.01002	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc sp. NIES-4103"	"S"	2005458	2	1	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001896	0.0005987	NA	0.001896	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc sp. CENA543"	"S"	1869241	3	1	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0.002147	0.0005987	NA	NA	NA	0.002147	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc sp. 'Peltigera membranacea cyanobiont' N6"	"S"	1261031	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005987	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc sp. PCC 7524"	"S"	28072	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.001379	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Trichormus"	"G"	264688	2	2	NA	2	NA	1	NA	NA	NA	NA	NA	1	NA	0.001896	0.001197	NA	0.001896	NA	0.0007155	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae"
"Trichormus variabilis"	"S"	264691	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0005987	0.0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Trichormus"
"Trichormus azollae"	"S"	1164	2	1	NA	2	NA	1	NA	NA	NA	NA	NA	1	NA	0.001896	0.0005987	NA	0.001896	NA	0.0007155	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Trichormus"
"unclassified Nostocales"	"-"	201821	4	4	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.002395	0.002395	NA	0.0009478	NA	0.0007155	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales"
"unclassified Nostocales (miscellaneous)"	"-"	1219117	4	4	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.002395	0.002395	NA	0.0009478	NA	0.0007155	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>unclassified&nbsp;Nostocales"
"Nostocales cyanobacterium HT-58-2"	"S"	1940762	4	4	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.002395	0.002395	NA	0.0009478	NA	0.0007155	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>unclassified&nbsp;Nostocales>unclassified&nbsp;Nostocales&nbsp;(miscellaneous)"
"Oscillatoriophycideae"	"-"	1301283	5628	5628	162	5066	NA	3701	NA	1	NA	NA	NA	282	1	5	3.37	3.661	4.801	NA	2.648	NA	5	NA	NA	NA	0.3888	4.545	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria"
"Oscillatoriales"	"O"	1150	3933	3933	113	3522	NA	2538	NA	1	NA	NA	NA	200	NA	5	2.355	2.554	3.338	NA	1.816	NA	5	NA	NA	NA	0.2757	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae"
"Microcoleaceae"	"F"	1892252	2373	2373	70	2071	NA	1572	NA	NA	NA	NA	NA	108	NA	1.963	1.421	1.582	1.963	NA	1.125	NA	NA	NA	NA	NA	0.1489	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Planktothrix"	"G"	54304	2315	2315	67	2016	NA	1529	NA	NA	NA	NA	NA	104	NA	1.911	1.386	1.514	1.911	NA	1.094	NA	NA	NA	NA	NA	0.1434	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae"
"Planktothrix agardhii"	"S"	1160	2315	2315	67	2016	NA	1529	NA	NA	NA	NA	NA	104	NA	1.911	1.386	1.514	1.911	NA	1.094	NA	NA	NA	NA	NA	0.1434	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae>Planktothrix"
"Microcoleus"	"G"	44471	29	29	2	23	NA	20	NA	NA	NA	NA	NA	2	NA	0.0452	0.01736	0.0452	0.0218	NA	0.01431	NA	NA	NA	NA	NA	0.002757	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae"
"Microcoleus sp. PCC 7113"	"S"	1173027	29	29	2	23	NA	20	NA	NA	NA	NA	NA	2	NA	0.0452	0.01736	0.0452	0.0218	NA	0.01431	NA	NA	NA	NA	NA	0.002757	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae>Microcoleus"
"Arthrospira"	"G"	35823	31	27	1	31	NA	22	NA	NA	NA	NA	NA	2	NA	0.02938	0.01617	0.0226	0.02938	NA	0.01574	NA	NA	NA	NA	NA	0.002757	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae"
"Gomontiellaceae"	"F"	1892255	957	957	18	892	NA	547	NA	NA	NA	NA	NA	44	NA	0.8454	0.573	0.4068	0.8454	NA	0.3914	NA	NA	NA	NA	NA	0.06066	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Crinalium"	"G"	241421	957	957	18	892	NA	547	NA	NA	NA	NA	NA	44	NA	0.8454	0.573	0.4068	0.8454	NA	0.3914	NA	NA	NA	NA	NA	0.06066	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Gomontiellaceae"
"Crinalium epipsammum"	"S"	241425	957	957	18	892	NA	547	NA	NA	NA	NA	NA	44	NA	0.8454	0.573	0.4068	0.8454	NA	0.3914	NA	NA	NA	NA	NA	0.06066	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Gomontiellaceae>Crinalium"
"Coleofasciculaceae"	"F"	1892251	334	334	16	295	NA	211	NA	NA	NA	NA	NA	21	NA	0.3616	0.2	0.3616	0.2796	NA	0.151	NA	NA	NA	NA	NA	0.02895	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Geitlerinema"	"G"	63132	334	334	16	295	NA	211	NA	NA	NA	NA	NA	21	NA	0.3616	0.2	0.3616	0.2796	NA	0.151	NA	NA	NA	NA	NA	0.02895	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Coleofasciculaceae"
"Geitlerinema sp. PCC 7407"	"S"	1173025	334	334	16	295	NA	211	NA	NA	NA	NA	NA	21	NA	0.3616	0.2	0.3616	0.2796	NA	0.151	NA	NA	NA	NA	NA	0.02895	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Coleofasciculaceae>Geitlerinema"
"Cyanothecaceae"	"F"	1892249	221	221	6	211	NA	164	NA	1	NA	NA	NA	14	NA	5	0.1323	0.1356	0.2	NA	0.1173	NA	5	NA	NA	NA	0.0193	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Cyanothece"	"G"	43988	221	221	6	211	NA	164	NA	1	NA	NA	NA	14	NA	5	0.1323	0.1356	0.2	NA	0.1173	NA	5	NA	NA	NA	0.0193	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae"
"Cyanothece sp. PCC 7822"	"S"	497965	206	206	6	173	NA	149	NA	NA	NA	NA	NA	8	NA	0.164	0.1233	0.1356	0.164	NA	0.1066	NA	NA	NA	NA	NA	0.01103	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae>Cyanothece"
"Oscillatoriaceae"	"F"	1892254	43	35	1	43	NA	30	NA	NA	NA	NA	NA	11	NA	0.04075	0.02095	0.0226	0.04075	NA	0.02147	NA	NA	NA	NA	NA	0.01516	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"Oscillatoria"	"G"	1158	31	26	NA	31	NA	23	NA	NA	NA	NA	NA	10	NA	0.02938	0.01557	NA	0.02938	NA	0.01646	NA	NA	NA	NA	NA	0.01379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae"
"Oscillatoria acuminata"	"S"	118323	21	17	NA	19	NA	21	NA	NA	NA	NA	NA	3	NA	0.01801	0.01018	NA	0.01801	NA	0.01503	NA	NA	NA	NA	NA	0.004136	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Oscillatoria"
"Oscillatoria nigro-viridis"	"S"	482564	12	9	NA	12	NA	2	NA	NA	NA	NA	NA	7	NA	0.01137	0.005388	NA	0.01137	NA	0.001431	NA	NA	NA	NA	NA	0.00965	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Oscillatoria"
"Moorea"	"G"	1155738	12	9	1	12	NA	7	NA	NA	NA	NA	NA	1	NA	0.0226	0.005388	0.0226	0.01137	NA	0.005009	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae"
"Moorea producens"	"S"	1155739	12	9	1	12	NA	7	NA	NA	NA	NA	NA	1	NA	0.0226	0.005388	0.0226	0.01137	NA	0.005009	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Moorea"
"unclassified Oscillatoriales"	"-"	1892256	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0009478	0.0005987	NA	0.0009478	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"unclassified Oscillatoriales (miscellaneous)"	"-"	44887	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0009478	0.0005987	NA	0.0009478	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>unclassified&nbsp;Oscillatoriales"
"Oscillatoriales cyanobacterium JSC-12"	"S"	864702	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0009478	0.0005987	NA	0.0009478	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>unclassified&nbsp;Oscillatoriales>unclassified&nbsp;Oscillatoriales&nbsp;(miscellaneous)"
"Chroococcales"	"O"	1118	1667	1667	47	1504	NA	1141	NA	NA	NA	NA	NA	80	1	4.545	0.998	1.062	1.425	NA	0.8164	NA	NA	NA	NA	NA	0.1103	4.545	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae"
"Chroococcaceae"	"F"	1890464	1158	1158	30	1026	NA	760	NA	NA	NA	NA	NA	46	NA	0.9724	0.6933	0.678	0.9724	NA	0.5438	NA	NA	NA	NA	NA	0.06342	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales"
"Gloeocapsa"	"G"	102231	922	922	26	816	NA	620	NA	NA	NA	NA	NA	35	NA	0.7734	0.552	0.5876	0.7734	NA	0.4436	NA	NA	NA	NA	NA	0.04825	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae"
"Gloeocapsa sp. PCC 7428"	"S"	1173026	922	922	26	816	NA	620	NA	NA	NA	NA	NA	35	NA	0.7734	0.552	0.5876	0.7734	NA	0.4436	NA	NA	NA	NA	NA	0.04825	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Gloeocapsa"
"Chondrocystis"	"G"	268175	207	207	4	199	NA	121	NA	NA	NA	NA	NA	10	NA	0.1886	0.1239	0.0904	0.1886	NA	0.08658	NA	NA	NA	NA	NA	0.01379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae"
"Chondrocystis sp. NIES-4102"	"S"	2005460	207	207	4	199	NA	121	NA	NA	NA	NA	NA	10	NA	0.1886	0.1239	0.0904	0.1886	NA	0.08658	NA	NA	NA	NA	NA	0.01379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Chondrocystis"
"Geminocystis"	"G"	669357	26	26	NA	11	NA	17	NA	NA	NA	NA	NA	1	NA	0.01557	0.01557	NA	0.01043	NA	0.01216	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae"
"Geminocystis sp. NIES-3708"	"S"	1615909	2	2	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001197	0.001197	NA	0.0009478	NA	0.0007155	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Geminocystis"
"Geminocystis sp. NIES-3709"	"S"	1617448	2	1	NA	2	NA	1	NA	NA	NA	NA	NA	NA	NA	0.001896	0.0005987	NA	0.001896	NA	0.0007155	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Geminocystis"
"Geminocystis herdmanii"	"S"	669359	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0007155	0.0005987	NA	NA	NA	0.0007155	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Geminocystis"
"Aphanothecaceae"	"F"	1890450	257	257	7	191	NA	169	NA	NA	NA	NA	NA	13	NA	0.181	0.1539	0.1582	0.181	NA	0.1209	NA	NA	NA	NA	NA	0.01792	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales"
"Candidatus Atelocyanobacterium"	"G"	1453359	253	253	7	189	NA	163	NA	NA	NA	NA	NA	12	NA	0.1791	0.1515	0.1582	0.1791	NA	0.1166	NA	NA	NA	NA	NA	0.01654	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Aphanothecaceae"
"Candidatus Atelocyanobacterium thalassa"	"S"	713887	253	253	7	189	NA	163	NA	NA	NA	NA	NA	12	NA	0.1791	0.1515	0.1582	0.1791	NA	0.1166	NA	NA	NA	NA	NA	0.01654	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Aphanothecaceae>Candidatus&nbsp;Atelocyanobacterium"
"Halothece cluster"	"-"	92682	6	4	NA	2	NA	6	NA	NA	NA	NA	NA	1	NA	0.004293	0.002395	NA	0.001896	NA	0.004293	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Aphanothecaceae"
"Halothece"	"G"	76023	6	4	NA	2	NA	6	NA	NA	NA	NA	NA	1	NA	0.004293	0.002395	NA	0.001896	NA	0.004293	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Aphanothecaceae>Halothece&nbsp;cluster"
"Halothece sp. PCC 7418"	"S"	65093	6	4	NA	2	NA	6	NA	NA	NA	NA	NA	1	NA	0.004293	0.002395	NA	0.001896	NA	0.004293	NA	NA	NA	NA	NA	0.001379	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Aphanothecaceae>Halothece&nbsp;cluster>Halothece"
"Cyanobacteriaceae"	"F"	1890452	250	213	9	250	NA	174	NA	NA	NA	NA	NA	11	NA	0.2369	0.1275	0.2034	0.2369	NA	0.1245	NA	NA	NA	NA	NA	0.01516	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales"
"Cyanobacterium"	"G"	102234	250	213	9	250	NA	174	NA	NA	NA	NA	NA	11	NA	0.2369	0.1275	0.2034	0.2369	NA	0.1245	NA	NA	NA	NA	NA	0.01516	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Cyanobacteriaceae"
"Cyanobacterium aponinum"	"S"	379064	250	213	9	250	NA	174	NA	NA	NA	NA	NA	11	NA	0.2369	0.1275	0.2034	0.2369	NA	0.1245	NA	NA	NA	NA	NA	0.01516	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Cyanobacteriaceae>Cyanobacterium"
"Microcystaceae"	"F"	1890449	5	5	NA	3	NA	3	NA	NA	NA	NA	NA	1	1	4.545	0.002994	NA	0.002843	NA	0.002147	NA	NA	NA	NA	NA	0.001379	4.545	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales"
"Microcystis"	"G"	1125	5	5	NA	3	NA	3	NA	NA	NA	NA	NA	1	1	4.545	0.002994	NA	0.002843	NA	0.002147	NA	NA	NA	NA	NA	0.001379	4.545	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Microcystaceae"
"Microcystis sp. MC19"	"S"	1967666	4	4	NA	2	NA	1	NA	NA	NA	NA	NA	NA	NA	0.002395	0.002395	NA	0.001896	NA	0.0007155	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Microcystaceae>Microcystis"
"Microcystis aeruginosa"	"S"	1126	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	4.545	0.0005987	NA	0.0009478	NA	NA	NA	NA	NA	NA	NA	NA	4.545	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Microcystaceae>Microcystis"
"unclassified Cyanobacteria"	"-"	34079	1195	1195	32	957	NA	796	NA	NA	NA	NA	NA	36	NA	0.907	0.7155	0.7232	0.907	NA	0.5695	NA	NA	NA	NA	NA	0.04963	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria"
"unclassified Cyanobacteria (miscellaneous)"	"-"	1983111	1195	1195	32	957	NA	796	NA	NA	NA	NA	NA	36	NA	0.907	0.7155	0.7232	0.907	NA	0.5695	NA	NA	NA	NA	NA	0.04963	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>unclassified&nbsp;Cyanobacteria"
"cyanobacterium endosymbiont of Epithemia turgida"	"S"	718217	1194	1194	32	956	NA	796	NA	NA	NA	NA	NA	36	NA	0.9061	0.7149	0.7232	0.9061	NA	0.5695	NA	NA	NA	NA	NA	0.04963	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>unclassified&nbsp;Cyanobacteria>unclassified&nbsp;Cyanobacteria&nbsp;(miscellaneous)"
"cyanobacterium endosymbiont of Rhopalodia gibberula"	"S"	1763363	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0009478	0.0005987	NA	0.0009478	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>unclassified&nbsp;Cyanobacteria>unclassified&nbsp;Cyanobacteria&nbsp;(miscellaneous)"
