"name"	"taxRank"	"taxID"	"Max"	"centrifuge_16s_classification_loman_loman.kreport.cladeReads"	"Max.1"	"centrifuge_16s_classification_loman_loman.kreport.cladeReads.."	"lineage"
"Sophoreae"	"-"	163739	10	10	0.007901	0.007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>fabids>Fabales>Fabaceae>Papilionoideae>50&nbsp;kb&nbsp;inversion&nbsp;clade>genistoids&nbsp;sensu&nbsp;lato>core&nbsp;genistoids"
"Ammopiptanthus"	"G"	111850	10	10	0.007901	0.007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>fabids>Fabales>Fabaceae>Papilionoideae>50&nbsp;kb&nbsp;inversion&nbsp;clade>genistoids&nbsp;sensu&nbsp;lato>core&nbsp;genistoids>Sophoreae"
"Ammopiptanthus mongolicus"	"S"	126911	10	10	0.007901	0.007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>fabids>Fabales>Fabaceae>Papilionoideae>50&nbsp;kb&nbsp;inversion&nbsp;clade>genistoids&nbsp;sensu&nbsp;lato>core&nbsp;genistoids>Sophoreae>Ammopiptanthus"
"NPAAA clade"	"-"	2231382	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>fabids>Fabales>Fabaceae>Papilionoideae>50&nbsp;kb&nbsp;inversion&nbsp;clade"
"Hologalegina"	"-"	2233838	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>fabids>Fabales>Fabaceae>Papilionoideae>50&nbsp;kb&nbsp;inversion&nbsp;clade>NPAAA&nbsp;clade"
"robinioid clade"	"-"	2233857	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>fabids>Fabales>Fabaceae>Papilionoideae>50&nbsp;kb&nbsp;inversion&nbsp;clade>NPAAA&nbsp;clade>Hologalegina"
"Loteae"	"-"	163747	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>fabids>Fabales>Fabaceae>Papilionoideae>50&nbsp;kb&nbsp;inversion&nbsp;clade>NPAAA&nbsp;clade>Hologalegina>robinioid&nbsp;clade"
"Lotus"	"G"	3867	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>fabids>Fabales>Fabaceae>Papilionoideae>50&nbsp;kb&nbsp;inversion&nbsp;clade>NPAAA&nbsp;clade>Hologalegina>robinioid&nbsp;clade>Loteae"
"Lotus japonicus"	"S"	34305	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>fabids>Fabales>Fabaceae>Papilionoideae>50&nbsp;kb&nbsp;inversion&nbsp;clade>NPAAA&nbsp;clade>Hologalegina>robinioid&nbsp;clade>Loteae>Lotus"
"indigoferoid/millettioid clade"	"-"	2233855	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>fabids>Fabales>Fabaceae>Papilionoideae>50&nbsp;kb&nbsp;inversion&nbsp;clade>NPAAA&nbsp;clade"
"Phaseoleae"	"-"	163735	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>fabids>Fabales>Fabaceae>Papilionoideae>50&nbsp;kb&nbsp;inversion&nbsp;clade>NPAAA&nbsp;clade>indigoferoid/millettioid&nbsp;clade"
"Phaseolus"	"G"	3883	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>fabids>Fabales>Fabaceae>Papilionoideae>50&nbsp;kb&nbsp;inversion&nbsp;clade>NPAAA&nbsp;clade>indigoferoid/millettioid&nbsp;clade>Phaseoleae"
"Phaseolus acutifolius"	"S"	33129	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>fabids>Fabales>Fabaceae>Papilionoideae>50&nbsp;kb&nbsp;inversion&nbsp;clade>NPAAA&nbsp;clade>indigoferoid/millettioid&nbsp;clade>Phaseoleae>Phaseolus"
"Rosales"	"O"	3744	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>fabids"
"Rosaceae"	"F"	3745	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>fabids>Rosales"
"Amygdaloideae"	"-"	171637	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>fabids>Rosales>Rosaceae"
"Amygdaleae"	"-"	721805	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>fabids>Rosales>Rosaceae>Amygdaloideae"
"Prunus"	"G"	3754	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>fabids>Rosales>Rosaceae>Amygdaloideae>Amygdaleae"
"Prunus persica"	"S"	3760	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>fabids>Rosales>Rosaceae>Amygdaloideae>Amygdaleae>Prunus"
"malvids"	"-"	91836	16	16	0.01264	0.01264	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids"
"Sapindales"	"O"	41937	7	7	0.005531	0.005531	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>malvids"
"Rutaceae"	"F"	23513	7	7	0.005531	0.005531	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>malvids>Sapindales"
"Aurantioideae"	"-"	1728959	7	7	0.005531	0.005531	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>malvids>Sapindales>Rutaceae"
"Citrus"	"G"	2706	7	7	0.005531	0.005531	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>malvids>Sapindales>Rutaceae>Aurantioideae"
"Citrus maxima"	"S"	37334	7	7	0.005531	0.005531	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>malvids>Sapindales>Rutaceae>Aurantioideae>Citrus"
"Myrtales"	"O"	41944	4	4	0.00316	0.00316	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>malvids"
"Lythraceae"	"F"	3928	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>malvids>Myrtales"
"Punica"	"G"	22662	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>malvids>Myrtales>Lythraceae"
"Punica granatum"	"S"	22663	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>malvids>Myrtales>Lythraceae>Punica"
"Myrtaceae"	"F"	3931	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>malvids>Myrtales"
"Myrtoideae"	"-"	1699513	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>malvids>Myrtales>Myrtaceae"
"Eucalypteae"	"-"	1699524	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>malvids>Myrtales>Myrtaceae>Myrtoideae"
"Eucalyptus"	"G"	3932	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>malvids>Myrtales>Myrtaceae>Myrtoideae>Eucalypteae"
"Eucalyptus grandis"	"S"	71139	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>malvids>Myrtales>Myrtaceae>Myrtoideae>Eucalypteae>Eucalyptus"
"Brassicales"	"O"	3699	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>malvids"
"Brassicaceae"	"F"	3700	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>malvids>Brassicales"
"Brassiceae"	"-"	981071	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>malvids>Brassicales>Brassicaceae"
"Brassica"	"G"	3705	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>malvids>Brassicales>Brassicaceae>Brassiceae"
"Brassica napus"	"S"	3708	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>malvids>Brassicales>Brassicaceae>Brassiceae>Brassica"
"Malvales"	"O"	41938	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>malvids"
"Malvaceae"	"F"	3629	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>malvids>Malvales"
"Malvoideae"	"-"	214907	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>malvids>Malvales>Malvaceae"
"Gossypium"	"G"	3633	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>malvids>Malvales>Malvaceae>Malvoideae"
"Gossypium hirsutum"	"S"	3635	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>malvids>Malvales>Malvaceae>Malvoideae>Gossypium"
"Gossypium arboreum"	"S"	29729	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>rosids>malvids>Malvales>Malvaceae>Malvoideae>Gossypium"
"asterids"	"-"	71274	24	24	0.01896	0.01896	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae"
"lamiids"	"-"	91888	22	22	0.01738	0.01738	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids"
"Solanales"	"O"	4069	22	22	0.01738	0.01738	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids"
"Solanaceae"	"F"	4070	19	19	0.01501	0.01501	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Solanales"
"Solanoideae"	"-"	424551	18	18	0.01422	0.01422	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Solanales>Solanaceae"
"Solaneae"	"-"	424574	18	18	0.01422	0.01422	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Solanales>Solanaceae>Solanoideae"
"Solanum"	"G"	4107	18	18	0.01422	0.01422	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Solanales>Solanaceae>Solanoideae>Solaneae"
"Lycopersicon"	"-"	49274	13	13	0.01027	0.01027	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Solanales>Solanaceae>Solanoideae>Solaneae>Solanum"
"Solanum lycopersicum"	"S"	4081	8	8	0.006321	0.006321	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Solanales>Solanaceae>Solanoideae>Solaneae>Solanum>Lycopersicon"
"Solanum pennellii"	"S"	28526	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Solanales>Solanaceae>Solanoideae>Solaneae>Solanum>Lycopersicon"
"Solanum tuberosum"	"S"	4113	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Solanales>Solanaceae>Solanoideae>Solaneae>Solanum"
"Nicotianoideae"	"-"	424554	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Solanales>Solanaceae"
"Nicotianeae"	"-"	424562	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Solanales>Solanaceae>Nicotianoideae"
"Nicotiana"	"G"	4085	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Solanales>Solanaceae>Nicotianoideae>Nicotianeae"
"Nicotiana attenuata"	"S"	49451	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Solanales>Solanaceae>Nicotianoideae>Nicotianeae>Nicotiana"
"Convolvulaceae"	"F"	4118	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Solanales"
"Ipomoeeae"	"-"	267213	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Solanales>Convolvulaceae"
"Ipomoea"	"G"	4119	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Solanales>Convolvulaceae>Ipomoeeae"
"Ipomoea nil"	"S"	35883	3	3	0.00237	0.00237	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Solanales>Convolvulaceae>Ipomoeeae>Ipomoea"
"campanulids"	"-"	91882	2	2	0.00158	0.00158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids"
"Apiales"	"O"	4036	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids"
"Apiineae"	"-"	364270	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Apiales"
"Apiaceae"	"F"	4037	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Apiales>Apiineae"
"Apioideae"	"-"	241778	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Apiales>Apiineae>Apiaceae"
"Scandiceae"	"-"	241789	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Apiales>Apiineae>Apiaceae>Apioideae"
"Daucinae"	"-"	241799	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Apiales>Apiineae>Apiaceae>Apioideae>Scandiceae"
"Daucus"	"G"	4038	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Apiales>Apiineae>Apiaceae>Apioideae>Scandiceae>Daucinae"
"Daucus sect. Daucus"	"-"	1873447	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Apiales>Apiineae>Apiaceae>Apioideae>Scandiceae>Daucinae>Daucus"
"Daucus carota"	"S"	4039	1	1	0.0007901	0.0007901	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Apiales>Apiineae>Apiaceae>Apioideae>Scandiceae>Daucinae>Daucus>Daucus&nbsp;sect.&nbsp;Daucus"
