"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"Fischerella sp. NIES-4106"	"S"	2005456	3	NA	NA	NA	NA	3	3	1	NA	NA	NA	1	NA	0.0003747	NA	NA	NA	NA	0.0003585	0.0003747	0.0001457	NA	NA	NA	0.0001123	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Hapalosiphonaceae>Fischerella"
"Cyanothece sp. PCC 7424"	"S"	65393	7	NA	NA	NA	NA	7	2	1	NA	NA	1	1	NA	0.0008365	NA	NA	NA	NA	0.0008365	0.0002498	0.0001457	NA	NA	0.0007009	0.0001123	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae>Cyanothece"
"unclassified Oscillatoriales"	"-"	1892256	5	NA	NA	NA	NA	5	2	NA	NA	NA	NA	2	NA	0.0005975	NA	NA	NA	NA	0.0005975	0.0002498	NA	NA	NA	NA	0.0002246	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales"
"unclassified Oscillatoriales (miscellaneous)"	"-"	44887	5	NA	NA	NA	NA	5	2	NA	NA	NA	NA	2	NA	0.0005975	NA	NA	NA	NA	0.0005975	0.0002498	NA	NA	NA	NA	0.0002246	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>unclassified&nbsp;Oscillatoriales"
"Oscillatoriales cyanobacterium JSC-12"	"S"	864702	5	NA	NA	NA	NA	5	2	NA	NA	NA	NA	2	NA	0.0005975	NA	NA	NA	NA	0.0005975	0.0002498	NA	NA	NA	NA	0.0002246	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>unclassified&nbsp;Oscillatoriales>unclassified&nbsp;Oscillatoriales&nbsp;(miscellaneous)"
"Geminocystis sp. NIES-3709"	"S"	1617448	5	NA	NA	NA	NA	5	4	NA	NA	NA	NA	NA	NA	0.0005975	NA	NA	NA	NA	0.0005975	0.0004995	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Geminocystis"
"Stanieria cyanosphaera"	"S"	102116	33	NA	NA	NA	NA	33	NA	1	NA	NA	NA	1	NA	0.003943	NA	NA	NA	NA	0.003943	NA	0.0001457	NA	NA	NA	0.0001123	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Pleurocapsales>Dermocarpellaceae>Stanieria"
"Bacillus licheniformis"	"S"	1402	1129	NA	NA	NA	NA	7	11	7	1129	NA	NA	4	NA	0.06606	NA	NA	NA	NA	0.0008365	0.001374	0.00102	0.06606	NA	NA	0.0004492	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group"
"Bacillus paralicheniformis"	"S"	1648923	91	NA	NA	NA	NA	1	1	1	91	NA	NA	1	NA	0.005324	NA	NA	NA	NA	0.0001195	0.0001249	0.0001457	0.005324	NA	NA	0.0001123	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group"
"Bacillus sp. Y1"	"S"	352858	48	NA	NA	NA	NA	23	33	48	6	NA	3	9	3	0.006996	NA	NA	NA	NA	0.002748	0.004121	0.006996	0.0003511	NA	0.002103	0.001011	0.006649	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus kochii"	"S"	859143	21	NA	NA	NA	NA	11	14	21	NA	NA	4	4	1	0.003061	NA	NA	NA	NA	0.001314	0.001748	0.003061	NA	NA	0.002804	0.0004492	0.002216	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus endophyticus"	"S"	135735	6	NA	NA	NA	NA	6	5	1	3	NA	1	2	NA	0.000717	NA	NA	NA	NA	0.000717	0.0006244	0.0001457	0.0001755	NA	0.0007009	0.0002246	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus coagulans"	"S"	1398	56	NA	NA	NA	NA	4	6	9	56	NA	NA	5	NA	0.003277	NA	NA	NA	NA	0.000478	0.0007493	0.001312	0.003277	NA	NA	0.0005615	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus sp. FJAT-22090"	"S"	1581038	5	NA	NA	NA	NA	3	2	5	NA	NA	NA	4	NA	0.0007287	NA	NA	NA	NA	0.0003585	0.0002498	0.0007287	NA	NA	NA	0.0004492	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus infantis"	"S"	324767	2	NA	NA	NA	NA	2	NA	NA	1	NA	NA	NA	NA	0.000239	NA	NA	NA	NA	0.000239	NA	NA	5.851e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus cellulosilyticus"	"S"	1413	8	NA	NA	NA	NA	2	4	2	8	NA	1	NA	1	0.002216	NA	NA	NA	NA	0.000239	0.0004995	0.0002915	0.0004681	NA	0.0007009	NA	0.002216	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus sp. OxB-1"	"S"	98228	3	NA	NA	NA	NA	2	1	3	NA	NA	NA	2	NA	0.0004372	NA	NA	NA	NA	0.000239	0.0001249	0.0004372	NA	NA	NA	0.0002246	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus marisflavi"	"S"	189381	5	NA	NA	NA	NA	1	NA	1	5	NA	NA	NA	NA	0.0002925	NA	NA	NA	NA	0.0001195	NA	0.0001457	0.0002925	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus lehensis"	"S"	300825	4	NA	NA	NA	NA	1	1	2	4	NA	NA	NA	NA	0.0002915	NA	NA	NA	NA	0.0001195	0.0001249	0.0002915	0.000234	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus sp. SJ-10"	"S"	563169	13	NA	NA	NA	NA	1	NA	1	13	NA	NA	NA	1	0.002216	NA	NA	NA	NA	0.0001195	NA	0.0001457	0.0007606	NA	NA	NA	0.002216	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus beveridgei"	"S"	632773	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001195	NA	NA	NA	NA	0.0001195	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus smithii"	"S"	1479	5	NA	NA	NA	NA	1	NA	2	5	NA	NA	NA	NA	0.0002925	NA	NA	NA	NA	0.0001195	NA	0.0002915	0.0002925	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus simplex"	"S"	1478	1	NA	NA	NA	NA	1	NA	1	1	NA	NA	NA	NA	0.0001457	NA	NA	NA	NA	0.0001195	NA	0.0001457	5.851e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus lentus"	"S"	1467	7	NA	NA	NA	NA	1	2	1	7	NA	1	3	NA	0.0007009	NA	NA	NA	NA	0.0001195	0.0002498	0.0001457	0.0004096	NA	0.0007009	0.0003369	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus sp. LM 4-2"	"S"	1628753	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.0001195	NA	NA	NA	NA	0.0001195	NA	NA	5.851e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus clausii"	"S"	79880	27	NA	NA	NA	NA	1	3	3	27	NA	1	1	NA	0.00158	NA	NA	NA	NA	0.0001195	0.0003747	0.0004372	0.00158	NA	0.0007009	0.0001123	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Geobacillus thermodenitrificans"	"S"	33940	17	NA	NA	NA	NA	9	1	7	17	NA	NA	1	NA	0.001075	NA	NA	NA	NA	0.001075	0.0001249	0.00102	0.0009947	NA	NA	0.0001123	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus"
"Geobacillus sp. WCH70"	"S"	471223	3	NA	NA	NA	NA	3	NA	NA	2	NA	NA	NA	NA	0.0003585	NA	NA	NA	NA	0.0003585	NA	NA	0.000117	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus"
"Lysinibacillus sp. 2017"	"S"	2169540	6	NA	NA	NA	NA	3	5	6	NA	NA	NA	5	NA	0.0008745	NA	NA	NA	NA	0.0003585	0.0006244	0.0008745	NA	NA	NA	0.0005615	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Lysinibacillus"
"Lysinibacillus sphaericus"	"S"	1421	69	NA	NA	NA	NA	3	5	13	69	NA	NA	6	NA	0.004037	NA	NA	NA	NA	0.0003585	0.0006244	0.001895	0.004037	NA	NA	0.0006738	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Lysinibacillus"
"Lysinibacillus sp. YS11"	"S"	2072025	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001249	NA	NA	NA	NA	0.0001195	0.0001249	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Lysinibacillus"
"Lysinibacillus fusiformis"	"S"	28031	24	NA	NA	NA	NA	1	2	1	24	NA	NA	NA	NA	0.001404	NA	NA	NA	NA	0.0001195	0.0002498	0.0001457	0.001404	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Lysinibacillus"
"Anoxybacillus flavithermus"	"S"	33934	24	NA	NA	NA	NA	8	1	5	24	1	NA	NA	NA	0.128	NA	NA	NA	NA	0.000956	0.0001249	0.0007287	0.001404	0.128	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Anoxybacillus"
"Anoxybacillus kamchatkensis"	"S"	196180	2	NA	NA	NA	NA	1	2	NA	2	NA	NA	NA	NA	0.0002498	NA	NA	NA	NA	0.0001195	0.0002498	NA	0.000117	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Anoxybacillus"
"Fictibacillus arsenicus"	"S"	255247	7	NA	NA	NA	NA	6	7	4	NA	NA	NA	3	NA	0.0008742	NA	NA	NA	NA	0.000717	0.0008742	0.000583	NA	NA	NA	0.0003369	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Fictibacillus"
"Virgibacillus dokdonensis"	"S"	302167	3	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0.0003585	NA	NA	NA	NA	0.0003585	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Virgibacillus"
"Virgibacillus sp. Bac332"	"S"	2419842	2	NA	NA	NA	NA	1	1	1	2	NA	NA	NA	NA	0.0001457	NA	NA	NA	NA	0.0001195	0.0001249	0.0001457	0.000117	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Virgibacillus"
"Paraliobacillus"	"G"	200903	6	NA	NA	NA	NA	1	NA	NA	6	NA	NA	NA	NA	0.0003511	NA	NA	NA	NA	0.0001195	NA	NA	0.0003511	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Paraliobacillus sp. X-1125"	"S"	2213194	6	NA	NA	NA	NA	1	NA	NA	6	NA	NA	NA	NA	0.0003511	NA	NA	NA	NA	0.0001195	NA	NA	0.0003511	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Paraliobacillus"
"Lentibacillus"	"G"	175304	3	NA	NA	NA	NA	1	1	NA	3	NA	NA	NA	NA	0.0001755	NA	NA	NA	NA	0.0001195	0.0001249	NA	0.0001755	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Lentibacillus amyloliquefaciens"	"S"	1472767	3	NA	NA	NA	NA	1	1	NA	3	NA	NA	NA	NA	0.0001755	NA	NA	NA	NA	0.0001195	0.0001249	NA	0.0001755	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Lentibacillus"
"Staphylococcus capitis"	"S"	29388	360	NA	NA	NA	NA	5	NA	1	360	NA	NA	NA	NA	0.02106	NA	NA	NA	NA	0.0005975	NA	0.0001457	0.02106	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus felis"	"S"	46127	22	NA	NA	NA	NA	1	NA	NA	22	NA	NA	NA	NA	0.001287	NA	NA	NA	NA	0.0001195	NA	NA	0.001287	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus lutrae"	"S"	155085	23	NA	NA	NA	NA	1	NA	1	23	NA	1	NA	NA	0.001346	NA	NA	NA	NA	0.0001195	NA	0.0001457	0.001346	NA	0.0007009	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Paenibacillus sp. JDR-2"	"S"	324057	63	NA	NA	NA	NA	10	5	63	4	NA	6	6	4	0.009182	NA	NA	NA	NA	0.001195	0.0006244	0.009182	0.000234	NA	0.004206	0.0006738	0.008866	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. BIHB4019"	"S"	1870819	99	NA	NA	NA	NA	4	10	99	1	NA	1	10	1	0.01443	NA	NA	NA	NA	0.000478	0.001249	0.01443	5.851e-05	NA	0.0007009	0.001123	0.002216	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus swuensis"	"S"	1178515	17	NA	NA	NA	NA	4	11	14	17	NA	NA	1	NA	0.00204	NA	NA	NA	NA	0.000478	0.001374	0.00204	0.0009947	NA	NA	0.0001123	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. FSL H7-0357"	"S"	1536774	3	NA	NA	NA	NA	3	NA	1	1	NA	NA	NA	NA	0.0003585	NA	NA	NA	NA	0.0003585	NA	0.0001457	5.851e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. CAA11"	"S"	1532905	11	NA	NA	NA	NA	2	2	11	NA	NA	NA	2	NA	0.001603	NA	NA	NA	NA	0.000239	0.0002498	0.001603	NA	NA	NA	0.0002246	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus lautus"	"S"	1401	8	NA	NA	NA	NA	2	8	8	NA	NA	NA	5	NA	0.001166	NA	NA	NA	NA	0.000239	0.0009991	0.001166	NA	NA	NA	0.0005615	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus beijingensis"	"S"	1126833	2	NA	NA	NA	NA	2	1	2	NA	NA	NA	2	NA	0.0002915	NA	NA	NA	NA	0.000239	0.0001249	0.0002915	NA	NA	NA	0.0002246	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus bovis"	"S"	1616788	29	NA	NA	NA	NA	2	4	29	NA	NA	NA	3	1	0.004227	NA	NA	NA	NA	0.000239	0.0004995	0.004227	NA	NA	NA	0.0003369	0.002216	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus donghaensis"	"S"	414771	4	NA	NA	NA	NA	2	1	4	NA	NA	NA	2	NA	0.000583	NA	NA	NA	NA	0.000239	0.0001249	0.000583	NA	NA	NA	0.0002246	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus terrae"	"S"	159743	6	NA	NA	NA	NA	2	2	6	NA	NA	NA	3	5	0.01108	NA	NA	NA	NA	0.000239	0.0002498	0.0008745	NA	NA	NA	0.0003369	0.01108	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. RUD330"	"S"	2023772	2	NA	NA	NA	NA	2	2	1	NA	NA	NA	2	NA	0.0002498	NA	NA	NA	NA	0.000239	0.0002498	0.0001457	NA	NA	NA	0.0002246	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus yonginensis"	"S"	1462996	9	NA	NA	NA	NA	1	2	9	2	NA	NA	NA	NA	0.001312	NA	NA	NA	NA	0.0001195	0.0002498	0.001312	0.000117	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. FSL R5-0345"	"S"	1536770	2	NA	NA	NA	NA	1	2	NA	NA	NA	NA	1	NA	0.0002498	NA	NA	NA	NA	0.0001195	0.0002498	NA	NA	NA	NA	0.0001123	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. FSL R5-0912"	"S"	1536771	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	0.0001457	NA	NA	NA	NA	0.0001195	NA	0.0001457	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus physcomitrellae"	"S"	1619311	5	NA	NA	NA	NA	1	3	5	2	NA	NA	NA	NA	0.0007287	NA	NA	NA	NA	0.0001195	0.0003747	0.0007287	0.000117	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus durus"	"S"	44251	5	NA	NA	NA	NA	1	2	5	5	NA	NA	4	NA	0.0007287	NA	NA	NA	NA	0.0001195	0.0002498	0.0007287	0.0002925	NA	NA	0.0004492	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus ihbetae"	"S"	1870820	14	NA	NA	NA	NA	1	2	14	NA	NA	NA	1	2	0.004433	NA	NA	NA	NA	0.0001195	0.0002498	0.00204	NA	NA	NA	0.0001123	0.004433	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Brevibacillus laterosporus"	"S"	1465	2	NA	NA	NA	NA	2	NA	1	1	NA	1	NA	NA	0.0007009	NA	NA	NA	NA	0.000239	NA	0.0001457	5.851e-05	NA	0.0007009	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Brevibacillus"
"Brevibacillus brevis"	"S"	1393	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.0001195	NA	NA	NA	NA	0.0001195	NA	NA	NA	NA	NA	0.0001123	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Brevibacillus"
"Aneurinibacillus group"	"-"	85151	7	NA	NA	NA	NA	4	3	7	4	NA	NA	5	NA	0.00102	NA	NA	NA	NA	0.000478	0.0003747	0.00102	0.000234	NA	NA	0.0005615	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae"
"Aneurinibacillus"	"G"	55079	7	NA	NA	NA	NA	4	3	7	4	NA	NA	5	NA	0.00102	NA	NA	NA	NA	0.000478	0.0003747	0.00102	0.000234	NA	NA	0.0005615	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Aneurinibacillus&nbsp;group"
"Aneurinibacillus soli"	"S"	1500254	7	NA	NA	NA	NA	4	3	7	1	NA	NA	4	NA	0.00102	NA	NA	NA	NA	0.000478	0.0003747	0.00102	5.851e-05	NA	NA	0.0004492	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Aneurinibacillus&nbsp;group>Aneurinibacillus"
"Listeria seeligeri"	"S"	1640	30	NA	NA	NA	NA	1	NA	NA	30	NA	NA	NA	NA	0.001755	NA	NA	NA	NA	0.0001195	NA	NA	0.001755	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Listeriaceae>Listeria"
"Brochothrix"	"G"	2755	29	NA	NA	NA	NA	5	7	1	29	NA	NA	1	NA	0.001697	NA	NA	NA	NA	0.0005975	0.0008742	0.0001457	0.001697	NA	NA	0.0001123	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Listeriaceae"
"Brochothrix thermosphacta"	"S"	2756	29	NA	NA	NA	NA	5	7	1	29	NA	NA	1	NA	0.001697	NA	NA	NA	NA	0.0005975	0.0008742	0.0001457	0.001697	NA	NA	0.0001123	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Listeriaceae>Brochothrix"
"Planococcus plakortidis"	"S"	1038856	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.0001195	NA	NA	NA	NA	0.0001195	NA	NA	NA	NA	NA	0.0001123	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Planococcus donghaensis"	"S"	414778	23	NA	NA	NA	NA	1	1	2	23	NA	NA	4	1	0.002216	NA	NA	NA	NA	0.0001195	0.0001249	0.0002915	0.001346	NA	NA	0.0004492	0.002216	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Planococcus kocurii"	"S"	1374	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001249	NA	NA	NA	NA	0.0001195	0.0001249	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Sporosarcina"	"G"	1569	67	NA	NA	NA	NA	31	18	67	5	NA	2	9	NA	0.009765	NA	NA	NA	NA	0.003704	0.002248	0.009765	0.0002925	NA	0.001402	0.001011	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae"
