	1-April_genus.tsv	1-August_genus.tsv	1-June_genus.tsv	2-April_genus.tsv	2-August_genus.tsv	3-April_genus.tsv	4-April_genus.tsv	4-August_genus.tsv	5-April_genus.tsv	5-August_genus.tsv	6-August_genus.tsv	6-June_genus.tsv	7-April_genus.tsv	8-April_genus.tsv	9.1-August_genus.tsv	Mock-April_genus.tsv	Mock-August_genus.tsv	Mock-June_genus.tsv
Microbacterium	0.0	3.0	7.0	8.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Microlunatus	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Micromonospora	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Micropepsis	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Micropruina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0
Microvirga	0.0	0.0	0.0	5.0	5.0	0.0	5.0	3.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
Microvirgula	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mitsuaria	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mitsuokella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Moraxella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Morganella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mucilaginibacter	17.0	4.0	0.0	8.0	5.0	18.0	6.0	2.0	11.0	4.0	1.0	0.0	9.0	3.0	1.0	0.0	0.0	0.0
Mucinivorans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Mucispirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mycobacterium	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Mycoplasma	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nannocystis	0.0	0.0	0.0	4.0	4.0	0.0	0.0	2.0	3.0	1.0	1.0	0.0	10.0	85.0	0.0	0.0	0.0	0.0
Negativibacillus	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Neisseria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Neorhizobium	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Nevskia	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nitratireductor	0.0	0.0	2.0	10.0	7.0	0.0	2.0	10.0	3.0	11.0	4.0	11.0	47.0	6.0	7.0	0.0	0.0	0.0
Nitrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0
Nitrosomonas	2.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	3.0	2.0	0.0	13.0	54.0	1.0	0.0	0.0	0.0
Nitrosospira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Nitrospira	5.0	9.0	5.0	45.0	12.0	5.0	15.0	34.0	38.0	8.0	16.0	4.0	230.0	701.0	5.0	0.0	0.0	0.0
Nitrospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Niveibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Niveispirillum	0.0	15.0	8.0	0.0	27.0	0.0	1.0	84.0	0.0	15.0	9.0	7.0	4.0	0.0	1.0	0.0	0.0	0.0
Nocardioides	0.0	2.0	4.0	4.0	7.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
Nordella	5.0	5.0	3.0	15.0	36.0	3.0	5.0	11.0	3.0	4.0	6.0	3.0	51.0	4.0	5.0	0.0	0.0	0.0
Novibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Noviherbaspirillum	49.0	2.0	14.0	11.0	0.0	29.0	30.0	14.0	48.0	33.0	89.0	19.0	30.0	18.0	10.0	0.0	0.0	0.0
Novispirillum	0.0	2.0	0.0	0.0	5.0	0.0	0.0	10.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Novosphingobium	27.0	51.0	194.0	196.0	192.0	49.0	83.0	239.0	89.0	107.0	176.0	306.0	896.0	165.0	338.0	0.0	0.0	0.0
OLB12	0.0	0.0	0.0	1.0	5.0	0.0	4.0	3.0	9.0	0.0	0.0	0.0	4.0	21.0	1.0	0.0	0.0	0.0
OLB15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OLB8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0
OM27 clade	0.0	1.0	8.0	30.0	6.0	0.0	3.0	42.0	9.0	34.0	71.0	32.0	55.0	11.0	18.0	0.0	0.0	0.0
OM43 clade	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OM60(NOR5) clade	1.0	0.0	0.0	7.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	7.0	7.0	0.0	0.0	0.0	0.0
Oceanobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ochrobactrum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Odoribacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Oleiphilus	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oleomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Oligoflexus	12.0	0.0	2.0	4.0	1.0	8.0	9.0	3.0	10.0	4.0	7.0	0.0	118.0	3.0	0.0	0.0	0.0	0.0
Opitutus	2.0	4.0	1.0	10.0	1.0	3.0	3.0	30.0	10.0	19.0	5.0	9.0	46.0	1.0	2.0	0.0	0.0	0.0
Ornithinibacter	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
Oscillibacter	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ottowia	0.0	3.0	0.0	8.0	0.0	2.0	1.0	1.0	1.0	1.0	3.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
Oxalicibacterium	9.0	0.0	0.0	2.0	0.0	3.0	3.0	2.0	5.0	1.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0
Oxalobacter	0.0	0.0	0.0	7.0	0.0	2.0	12.0	0.0	0.0	0.0	1.0	0.0	6.0	3.0	0.0	0.0	0.0	0.0
Oxobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paenarthrobacter	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paenibacillus	3.0	3.0	3.0	6.0	14.0	0.0	2.0	56.0	6.0	18.0	14.0	11.0	0.0	4.0	3.0	0.0	0.0	0.0
Paeniclostridium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paenirhodobacter	0.0	1.0	22.0	1.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
Paenisporosarcina	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pajaroellobacter	0.0	1.0	0.0	5.0	0.0	0.0	3.0	1.0	2.0	0.0	3.0	0.0	9.0	27.0	0.0	0.0	0.0	0.0
Paludibacter	6.0	0.0	0.0	4.0	0.0	6.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0
Paludibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
Paludibaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	3.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
Paludisphaera	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Panacagrimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Pantoea	9.0	19.0	19.0	7.0	7.0	0.0	7.0	15.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	4.0	1.0	1.0
Parabacteroides	2.0	0.0	0.0	0.0	0.0	4.0	2.0	1.0	3.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Parablastomonas	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
Paraclostridium	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paracoccus	0.0	1.0	6.0	5.0	6.0	0.0	1.0	1.0	5.0	1.0	1.0	0.0	16.0	29.0	2.0	0.0	0.0	0.0
Paraperlucidibaca	4.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
Parapusillimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pararhodospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Patulibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paucibacter	17.0	15.0	9.0	30.0	4.0	11.0	19.0	44.0	22.0	26.0	4.0	7.0	15.0	12.0	3.0	0.0	0.0	0.0
Pectobacterium	0.0	22.0	4.0	0.0	3.0	0.0	0.0	59.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0
Pedobacter	25.0	2.0	2.0	11.0	5.0	13.0	11.0	0.0	20.0	2.0	0.0	0.0	3.0	23.0	4.0	0.0	0.0	0.0
Pedomicrobium	2.0	2.0	18.0	29.0	28.0	0.0	2.0	23.0	6.0	11.0	6.0	6.0	64.0	25.0	7.0	0.0	0.0	0.0
Pelagicoccus	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pelobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Pelomonas	14.0	24.0	21.0	19.0	8.0	11.0	14.0	75.0	17.0	11.0	15.0	15.0	8.0	10.0	4.0	0.0	0.0	0.0
Pelosinus	0.0	1.0	0.0	0.0	2.0	1.0	1.0	10.0	0.0	4.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Peptoclostridium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Peptococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Peredibacter	6.0	1.0	0.0	0.0	0.0	2.0	3.0	10.0	8.0	7.0	6.0	0.0	51.0	4.0	0.0	0.0	0.0	0.0
Perlucidibaca	8.0	35.0	65.0	4.0	9.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0	0.0	0.0
Permianibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
Phaeodactylibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phaeospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Phascolarctobacterium	6.0	2.0	0.0	1.0	0.0	5.0	3.0	5.0	4.0	0.0	1.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0
Phaselicystis	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	3.0	1.0	0.0	0.0	22.0	35.0	0.0	0.0	0.0	0.0
Phenylobacterium	4.0	1.0	0.0	22.0	0.0	11.0	5.0	7.0	6.0	4.0	4.0	0.0	72.0	12.0	3.0	0.0	0.0	0.0
Phormidesmis ANT.LACV5.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Photorhabdus	0.0	2.0	0.0	0.0	2.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phreatobacter	1.0	3.0	10.0	6.0	10.0	1.0	6.0	15.0	3.0	4.0	3.0	8.0	55.0	7.0	3.0	0.0	0.0	0.0
Phyllobacterium	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pir2 lineage	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Pir4 lineage	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
Pirellula	0.0	1.0	0.0	7.0	0.0	0.0	5.0	10.0	0.0	1.0	1.0	0.0	30.0	9.0	0.0	0.0	0.0	0.0
Piscinibacter	1.0	4.0	4.0	4.0	0.0	2.0	0.0	8.0	0.0	4.0	3.0	0.0	4.0	186.0	1.0	0.0	0.0	0.0
Planctopirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Planktothrix NIVA-CYA 15	0.0	1.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Planococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Planomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
Plasticicumulans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Pleomorphomonas	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Plesiomonas	0.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Pleurocapsa PCC-7319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
Pluralibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0
Polaromonas	802.0	5.0	26.0	1165.0	7.0	863.0	1197.0	14.0	879.0	10.0	8.0	33.0	615.0	394.0	17.0	0.0	0.0	0.0
Polyangium	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	8.0	0.0	0.0	0.0	0.0
Polycyclovorans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
Polymorphobacter	6.0	0.0	0.0	24.0	0.0	6.0	12.0	0.0	9.0	0.0	0.0	0.0	83.0	11.0	0.0	0.0	0.0	0.0
Polynucleobacter	884.0	808.0	622.0	372.0	409.0	392.0	580.0	664.0	578.0	842.0	1118.0	358.0	337.0	394.0	508.0	3.0	4.0	2.0
Porphyrobacter	0.0	3.0	3.0	6.0	21.0	0.0	0.0	8.0	0.0	3.0	5.0	10.0	10.0	0.0	5.0	0.0	0.0	0.0
Porticoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0
Pragia	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prevotella 1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Prevotella 9	7.0	3.0	0.0	2.0	0.0	6.0	3.0	0.0	1.0	1.0	3.0	0.0	6.0	7.0	5.0	0.0	0.0	0.0
Prevotellaceae UCG-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prevotellaceae UCG-003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Propionispira	0.0	4.0	0.0	2.0	0.0	3.0	0.0	6.0	2.0	4.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Propionispora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Propionivibrio	1.0	1.0	9.0	6.0	0.0	0.0	3.0	5.0	4.0	1.0	1.0	0.0	42.0	5.0	0.0	0.0	0.0	0.0
Prosthecobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prosthecomicrobium	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
Proteiniclasticum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	23.0	0.0	0.0	0.0	0.0
Proteocatella	1.0	1.0	0.0	0.0	2.0	3.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
Proteus	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Providencia	1.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Pseudanabaena PCC-7429	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudarcicella	9836.0	16941.0	9835.0	1692.0	15035.0	12085.0	6644.0	5965.0	5942.0	6939.0	6023.0	1062.0	2745.0	2925.0	13785.0	2.0	18.0	10.0
Pseudarthrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudochrobactrum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Pseudocitrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
Pseudoduganella	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudohongiella	3.0	4.0	8.0	1.0	0.0	6.0	7.0	7.0	0.0	3.0	8.0	3.0	269.0	0.0	6.0	0.0	0.0	0.0
Pseudolabrys	3.0	1.0	0.0	3.0	4.0	4.0	1.0	1.0	3.0	3.0	0.0	3.0	14.0	6.0	0.0	0.0	0.0	0.0
Pseudomonas	138.0	26.0	104.0	133.0	18.0	37.0	104.0	26.0	37.0	6.0	12.0	10.0	2557.0	90.0	2.0	246.0	254.0	283.0
Pseudorhodobacter	62.0	203.0	390.0	279.0	949.0	68.0	247.0	919.0	92.0	400.0	522.0	754.0	820.0	157.0	380.0	0.0	0.0	2.0
Pseudorhodoferax	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	3.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
Pseudorhodoplanes	0.0	4.0	9.0	17.0	15.0	7.0	4.0	24.0	0.0	11.0	6.0	5.0	49.0	7.0	6.0	0.0	0.0	0.0
Pseudoxanthobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudoxanthomonas	5.0	11.0	2.0	67.0	5.0	4.0	6.0	25.0	17.0	7.0	1.0	1.0	10.0	6.0	0.0	0.0	0.0	0.0
Psychrobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Psychrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
Psychroglaciecola	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Puniceicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Pusillimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Qipengyuania	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Quatrionicoccus	0.0	1.0	0.0	4.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
RS62 marine group	4.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
Rahnella	14.0	15.0	0.0	8.0	4.0	5.0	6.0	15.0	6.0	0.0	1.0	0.0	21.0	6.0	0.0	0.0	0.0	0.0
Ralstonia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ramlibacter	6.0	5.0	0.0	30.0	4.0	7.0	7.0	18.0	17.0	14.0	27.0	0.0	4.0	22.0	19.0	0.0	0.0	0.0
Raoultella	11.0	11.0	9.0	20.0	7.0	3.0	1.0	11.0	0.0	3.0	3.0	0.0	10.0	14.0	1.0	4.0	0.0	0.0
Reyranella	0.0	8.0	11.0	19.0	27.0	1.0	6.0	26.0	4.0	8.0	7.0	2.0	60.0	57.0	25.0	0.0	0.0	0.0
Rheinheimera	41.0	31.0	78.0	15.0	14.0	15.0	28.0	87.0	8.0	14.0	6.0	30.0	36.0	15.0	5.0	0.0	0.0	0.0
Rhizobacter	108.0	47.0	107.0	201.0	27.0	79.0	93.0	102.0	127.0	60.0	39.0	53.0	105.0	294.0	14.0	0.0	0.0	0.0
Rhizomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhizorhapis	1.0	0.0	9.0	11.0	2.0	3.0	11.0	4.0	3.0	1.0	1.0	9.0	86.0	7.0	0.0	0.0	0.0	0.0
Rhodanobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0
Rhodobacter	70.0	21.0	186.0	387.0	99.0	111.0	248.0	104.0	99.0	54.0	106.0	280.0	1157.0	541.0	484.0	0.0	0.0	1.0
Rhodococcus	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Rhodocyclus	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodoferax	2662.0	322.0	660.0	3811.0	296.0	1961.0	4092.0	474.0	3650.0	513.0	552.0	1764.0	1317.0	1835.0	191.0	1.0	1.0	8.0
Rhodoligotrophos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Rhodoluna	79.0	773.0	1284.0	166.0	1368.0	108.0	109.0	665.0	95.0	432.0	472.0	121.0	28.0	63.0	406.0	0.0	4.0	4.0
Rhodomicrobium	0.0	1.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Rhodoplanes	0.0	0.0	0.0	7.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	9.0	21.0	0.0	0.0	0.0	0.0
Rhodopseudomonas	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
