	1-April_genus.tsv	1-August_genus.tsv	1-June_genus.tsv	2-April_genus.tsv	2-August_genus.tsv	3-April_genus.tsv	4-April_genus.tsv	4-August_genus.tsv	5-April_genus.tsv	5-August_genus.tsv	6-August_genus.tsv	6-June_genus.tsv	7-April_genus.tsv	8-April_genus.tsv	9.1-August_genus.tsv	Mock-April_genus.tsv	Mock-August_genus.tsv	Mock-June_genus.tsv
Microbacterium	0.0	0.0	4.0	14.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Microlunatus	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Micromonospora	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Micropepsis	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Micropruina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0
Microvirga	0.0	0.0	0.0	1.0	5.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
Microvirgula	0.0	1.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mitsuaria	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mitsuokella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Moraxella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Morganella	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mucilaginibacter	15.0	10.0	0.0	8.0	7.0	14.0	8.0	0.0	25.0	4.0	2.0	0.0	3.0	1.0	2.0	0.0	0.0	0.0
Mucinivorans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Mucispirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mycobacterium	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Mycoplasma	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nannocystis	0.0	0.0	0.0	4.0	1.0	0.0	0.0	3.0	2.0	1.0	0.0	0.0	11.0	82.0	0.0	0.0	0.0	0.0
Negativibacillus	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Neisseria	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
Neorhizobium	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nevskia	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Nitratireductor	0.0	5.0	6.0	7.0	11.0	0.0	1.0	5.0	3.0	4.0	7.0	17.0	40.0	7.0	7.0	0.0	0.0	0.0
Nitrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0
Nitrosomonas	1.0	0.0	0.0	1.0	0.0	0.0	2.0	4.0	1.0	0.0	1.0	0.0	26.0	71.0	1.0	0.0	0.0	0.0
Nitrosospira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
Nitrospira	4.0	4.0	8.0	40.0	12.0	6.0	14.0	42.0	31.0	6.0	9.0	1.0	270.0	676.0	5.0	0.0	0.0	0.0
Nitrospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Niveibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Niveispirillum	0.0	13.0	8.0	0.0	29.0	0.0	1.0	100.0	0.0	29.0	9.0	5.0	5.0	0.0	0.0	0.0	1.0	0.0
Nocardioides	0.0	1.0	3.0	11.0	2.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
Nordella	4.0	4.0	5.0	11.0	46.0	4.0	3.0	6.0	2.0	1.0	9.0	2.0	31.0	7.0	8.0	0.0	0.0	0.0
Novibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Noviherbaspirillum	48.0	5.0	10.0	20.0	0.0	35.0	36.0	9.0	42.0	33.0	83.0	15.0	20.0	17.0	21.0	0.0	0.0	0.0
Novispirillum	0.0	1.0	0.0	0.0	1.0	0.0	0.0	19.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Novosphingobium	36.0	42.0	174.0	197.0	184.0	57.0	86.0	235.0	112.0	122.0	177.0	289.0	797.0	164.0	418.0	0.0	0.0	0.0
OLB12	0.0	0.0	0.0	1.0	1.0	0.0	10.0	2.0	12.0	1.0	2.0	0.0	1.0	19.0	1.0	0.0	0.0	0.0
OLB15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
OLB8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0
OM27 clade	0.0	3.0	5.0	29.0	6.0	0.0	2.0	37.0	8.0	36.0	48.0	31.0	47.0	18.0	15.0	0.0	0.0	0.0
OM43 clade	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
OM60(NOR5) clade	2.0	1.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	5.0	0.0	0.0	0.0	0.0
Oceanobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Ochrobactrum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Odoribacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Oleiphilus	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Oleomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Oligoflexus	4.0	2.0	5.0	8.0	6.0	11.0	10.0	6.0	10.0	3.0	8.0	0.0	132.0	5.0	0.0	0.0	0.0	0.0
Opitutus	3.0	8.0	2.0	10.0	2.0	4.0	4.0	36.0	7.0	12.0	3.0	6.0	40.0	3.0	0.0	0.0	0.0	0.0
Ornithinibacter	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
Oscillibacter	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ottowia	0.0	3.0	0.0	4.0	0.0	3.0	2.0	1.0	4.0	2.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
Oxalicibacterium	8.0	0.0	0.0	2.0	0.0	5.0	5.0	1.0	4.0	1.0	1.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0
Oxalobacter	1.0	0.0	0.0	9.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Oxobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paenarthrobacter	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paenibacillus	0.0	10.0	5.0	4.0	13.0	0.0	1.0	79.0	6.0	13.0	7.0	10.0	0.0	1.0	0.0	0.0	0.0	0.0
Paeniclostridium	0.0	1.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paenirhodobacter	0.0	0.0	10.0	1.0	4.0	0.0	0.0	3.0	0.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
Paenisporosarcina	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pajaroellobacter	0.0	2.0	0.0	3.0	0.0	0.0	2.0	0.0	3.0	3.0	4.0	0.0	8.0	20.0	0.0	0.0	0.0	0.0
Paludibacter	11.0	0.0	0.0	5.0	0.0	6.0	0.0	2.0	4.0	4.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0
Paludibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Paludibaculum	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	5.0	1.0	0.0	0.0	11.0	2.0	0.0	0.0	0.0
Paludisphaera	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Panacagrimonas	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
Pantoea	9.0	16.0	16.0	5.0	7.0	0.0	5.0	21.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	3.0	4.0	4.0
Parabacteroides	1.0	0.0	0.0	1.0	0.0	2.0	2.0	1.0	5.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
Parablastomonas	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Paraclostridium	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paracoccus	0.0	1.0	5.0	7.0	2.0	0.0	3.0	0.0	7.0	1.0	3.0	0.0	21.0	27.0	0.0	0.0	0.0	0.0
Paraperlucidibaca	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
Parapusillimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pararhodospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Patulibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paucibacter	12.0	15.0	13.0	30.0	12.0	20.0	17.0	41.0	21.0	23.0	9.0	7.0	17.0	17.0	4.0	0.0	0.0	0.0
Pectobacterium	0.0	18.0	17.0	0.0	3.0	0.0	0.0	60.0	0.0	3.0	4.0	0.0	0.0	1.0	0.0	2.0	2.0	0.0
Pedobacter	27.0	2.0	2.0	7.0	1.0	14.0	4.0	0.0	13.0	6.0	0.0	0.0	4.0	20.0	6.0	0.0	0.0	0.0
Pedomicrobium	3.0	4.0	16.0	25.0	40.0	3.0	6.0	32.0	6.0	10.0	5.0	6.0	56.0	30.0	11.0	0.0	0.0	0.0
Pelagicoccus	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pelobacter	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Pelomonas	13.0	14.0	13.0	13.0	11.0	6.0	12.0	82.0	17.0	14.0	11.0	3.0	18.0	8.0	5.0	0.0	0.0	0.0
Pelosinus	0.0	1.0	0.0	1.0	2.0	2.0	1.0	6.0	0.0	5.0	8.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Peptoclostridium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Peptococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Peredibacter	7.0	9.0	0.0	0.0	0.0	5.0	4.0	5.0	6.0	6.0	4.0	0.0	65.0	7.0	0.0	0.0	0.0	0.0
Perlucidibaca	8.0	33.0	52.0	5.0	22.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	133.0	3.0	0.0	0.0	0.0	0.0
Permianibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Phaeodactylibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Phaeospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Phascolarctobacterium	5.0	0.0	0.0	2.0	2.0	1.0	5.0	4.0	2.0	2.0	3.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0
Phaselicystis	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	9.0	47.0	0.0	0.0	0.0	0.0
Phenylobacterium	1.0	2.0	0.0	16.0	0.0	4.0	4.0	5.0	6.0	3.0	13.0	0.0	81.0	9.0	4.0	0.0	0.0	0.0
Phormidesmis ANT.LACV5.1	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Photorhabdus	0.0	1.0	0.0	0.0	1.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phreatobacter	0.0	3.0	7.0	9.0	14.0	1.0	10.0	14.0	2.0	4.0	1.0	8.0	50.0	17.0	3.0	0.0	0.0	0.0
Phyllobacterium	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Pir2 lineage	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Pir4 lineage	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
Pirellula	0.0	1.0	0.0	1.0	4.0	0.0	4.0	4.0	0.0	1.0	3.0	0.0	33.0	12.0	0.0	0.0	0.0	0.0
Piscinibacter	3.0	3.0	2.0	7.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	3.0	191.0	5.0	0.0	0.0	0.0
Planctopirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Planktothrix NIVA-CYA 15	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Planococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Planomicrobium	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Plasticicumulans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0
Pleomorphomonas	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Plesiomonas	0.0	3.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pleurocapsa PCC-7319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Pluralibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0
Polaromonas	774.0	5.0	28.0	1154.0	6.0	835.0	1151.0	12.0	849.0	13.0	18.0	28.0	594.0	419.0	19.0	0.0	0.0	0.0
Polyangium	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	9.0	0.0	0.0	0.0	0.0
Polycyclovorans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
Polymorphobacter	4.0	0.0	0.0	47.0	0.0	5.0	6.0	0.0	2.0	0.0	0.0	0.0	74.0	10.0	0.0	0.0	0.0	0.0
Polynucleobacter	981.0	860.0	646.0	386.0	441.0	433.0	591.0	614.0	673.0	850.0	1235.0	358.0	368.0	393.0	475.0	0.0	3.0	3.0
Porphyrobacter	0.0	3.0	6.0	3.0	15.0	0.0	4.0	6.0	0.0	2.0	2.0	12.0	11.0	1.0	10.0	0.0	0.0	0.0
Porticoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0
Pragia	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prevotella 1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0
Prevotella 9	7.0	0.0	0.0	2.0	0.0	7.0	0.0	0.0	4.0	6.0	2.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0
Prevotellaceae UCG-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prevotellaceae UCG-003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Propionispira	0.0	5.0	0.0	2.0	0.0	1.0	0.0	7.0	2.0	8.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
Propionispora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Propionivibrio	2.0	0.0	6.0	3.0	0.0	0.0	0.0	10.0	3.0	1.0	1.0	0.0	44.0	6.0	0.0	0.0	0.0	0.0
Prosthecobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Prosthecomicrobium	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
Proteiniclasticum	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0
Proteocatella	1.0	1.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
Proteus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Providencia	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudanabaena PCC-7429	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudarcicella	9541.0	16782.0	9816.0	1666.0	14846.0	12035.0	6621.0	6075.0	5974.0	6919.0	5851.0	1045.0	2711.0	2873.0	13681.0	8.0	12.0	13.0
Pseudarthrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudochrobactrum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudocitrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudoduganella	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudohongiella	8.0	0.0	9.0	1.0	0.0	4.0	9.0	4.0	0.0	1.0	2.0	2.0	279.0	0.0	8.0	0.0	0.0	0.0
Pseudolabrys	9.0	1.0	0.0	3.0	2.0	2.0	2.0	1.0	0.0	3.0	0.0	5.0	19.0	0.0	0.0	0.0	0.0	0.0
Pseudomonas	150.0	34.0	126.0	155.0	12.0	29.0	88.0	32.0	33.0	2.0	10.0	8.0	2655.0	105.0	7.0	256.0	270.0	300.0
Pseudorhodobacter	47.0	207.0	411.0	256.0	1045.0	87.0	235.0	965.0	85.0	394.0	497.0	734.0	819.0	119.0	416.0	1.0	3.0	4.0
Pseudorhodoferax	0.0	2.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Pseudorhodoplanes	0.0	6.0	6.0	8.0	21.0	4.0	5.0	13.0	0.0	6.0	5.0	4.0	47.0	9.0	1.0	0.0	0.0	0.0
Pseudoxanthobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudoxanthomonas	3.0	8.0	1.0	53.0	3.0	5.0	9.0	14.0	15.0	5.0	1.0	4.0	8.0	14.0	0.0	0.0	0.0	0.0
Psychrobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Psychrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
Psychroglaciecola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Puniceicoccus	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Pusillimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
Qipengyuania	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Quatrionicoccus	0.0	1.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
RS62 marine group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Rahnella	11.0	6.0	0.0	8.0	1.0	3.0	6.0	12.0	2.0	2.0	3.0	0.0	17.0	9.0	0.0	0.0	0.0	0.0
Ralstonia	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ramlibacter	1.0	5.0	0.0	24.0	5.0	4.0	5.0	11.0	25.0	23.0	19.0	0.0	8.0	14.0	24.0	0.0	0.0	0.0
Raoultella	11.0	7.0	9.0	12.0	5.0	0.0	2.0	10.0	0.0	2.0	4.0	0.0	13.0	16.0	1.0	3.0	1.0	0.0
Reyranella	4.0	5.0	10.0	13.0	31.0	3.0	4.0	32.0	5.0	2.0	11.0	4.0	55.0	66.0	19.0	0.0	0.0	0.0
Rheinheimera	34.0	26.0	76.0	10.0	14.0	18.0	30.0	87.0	8.0	16.0	3.0	33.0	32.0	12.0	6.0	0.0	0.0	0.0
Rhizobacter	95.0	56.0	87.0	208.0	27.0	57.0	67.0	108.0	143.0	54.0	22.0	51.0	87.0	243.0	10.0	0.0	0.0	0.0
Rhizomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhizorhapis	4.0	2.0	10.0	21.0	1.0	1.0	7.0	7.0	9.0	0.0	0.0	14.0	94.0	11.0	0.0	0.0	0.0	0.0
Rhodanobacter	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
Rhodobacter	87.0	22.0	157.0	377.0	86.0	103.0	227.0	84.0	83.0	56.0	110.0	295.0	1176.0	535.0	432.0	3.0	0.0	3.0
Rhodococcus	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0
Rhodocyclus	0.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodoferax	2606.0	305.0	692.0	3750.0	311.0	1862.0	4198.0	502.0	3464.0	503.0	585.0	1743.0	1261.0	1758.0	199.0	2.0	0.0	5.0
Rhodoligotrophos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodoluna	81.0	815.0	1224.0	145.0	1353.0	149.0	118.0	668.0	85.0	420.0	495.0	147.0	23.0	50.0	418.0	0.0	5.0	2.0
Rhodomicrobium	0.0	0.0	0.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Rhodoplanes	0.0	0.0	0.0	6.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	7.0	18.0	0.0	0.0	0.0	0.0
Rhodopseudomonas	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
