"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"Bacillus subtilis subsp. subtilis str. RO-NN-1"	"-"	1052588	49	NA	NA	NA	NA	NA	NA	NA	49	NA	NA	NA	NA	0.002775	NA	NA	NA	NA	NA	NA	NA	0.002775	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;subtilis>Bacillus&nbsp;subtilis&nbsp;subsp.&nbsp;subtilis"
"Bacillus subtilis TO-A"	"-"	1340494	6	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	0.0003398	NA	NA	NA	NA	NA	NA	NA	0.0003398	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;subtilis"
"Bacillus velezensis UCMB5033"	"-"	1338518	327	NA	NA	NA	NA	NA	NA	NA	327	NA	NA	NA	NA	0.01852	NA	NA	NA	NA	NA	NA	NA	0.01852	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;amyloliquefaciens&nbsp;group>Bacillus&nbsp;velezensis"
"Bacillus velezensis UCMB5113"	"-"	1150476	14	NA	NA	NA	NA	NA	NA	NA	14	NA	NA	NA	NA	0.0007928	NA	NA	NA	NA	NA	NA	NA	0.0007928	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;amyloliquefaciens&nbsp;group>Bacillus&nbsp;velezensis"
"Bacillus amyloliquefaciens LFB112"	"-"	1415165	13	NA	NA	NA	NA	NA	NA	NA	13	NA	NA	NA	NA	0.0007362	NA	NA	NA	NA	NA	NA	NA	0.0007362	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;amyloliquefaciens&nbsp;group>Bacillus&nbsp;amyloliquefaciens"
"Bacillus amyloliquefaciens UMAF6639"	"-"	1333538	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.663e-05	NA	NA	NA	NA	NA	NA	NA	5.663e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;amyloliquefaciens&nbsp;group>Bacillus&nbsp;amyloliquefaciens"
"Bacillus licheniformis WX-02"	"-"	1126218	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.0001699	NA	NA	NA	NA	NA	NA	NA	0.0001699	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;licheniformis"
"Bacillus atrophaeus subsp. globigii"	"-"	1529886	144	NA	NA	NA	NA	NA	NA	NA	144	NA	NA	NA	NA	0.008155	NA	NA	NA	NA	NA	NA	NA	0.008155	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;atrophaeus"
"Bacillus cereus biovar anthracis"	"-"	1179100	21	NA	NA	NA	NA	NA	NA	NA	21	NA	NA	NA	NA	0.001189	NA	NA	NA	NA	NA	NA	NA	0.001189	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;cereus"
"Bacillus cereus biovar anthracis str. CI"	"-"	637380	21	NA	NA	NA	NA	NA	NA	NA	21	NA	NA	NA	NA	0.001189	NA	NA	NA	NA	NA	NA	NA	0.001189	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;cereus>Bacillus&nbsp;cereus&nbsp;biovar&nbsp;anthracis"
"Bacillus cereus AH820"	"-"	405535	8	NA	NA	NA	NA	NA	NA	NA	8	NA	NA	1	NA	0.0004531	NA	NA	NA	NA	NA	NA	NA	0.0004531	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;cereus"
"Bacillus cereus 03BB108"	"-"	451709	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0.0001133	NA	NA	NA	NA	NA	NA	NA	0.0001133	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;cereus"
"Bacillus cereus m1293"	"-"	526973	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.663e-05	NA	NA	NA	NA	NA	NA	NA	5.663e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;cereus"
"Bacillus thuringiensis serovar thuringiensis"	"-"	1432	47	NA	NA	NA	NA	NA	NA	NA	47	NA	NA	2	NA	0.002662	NA	NA	NA	NA	NA	NA	NA	0.002662	NA	NA	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;thuringiensis"
"Bacillus thuringiensis serovar thuringiensis str. IS5056"	"-"	1286404	47	NA	NA	NA	NA	NA	NA	NA	47	NA	NA	2	NA	0.002662	NA	NA	NA	NA	NA	NA	NA	0.002662	NA	NA	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;thuringiensis>Bacillus&nbsp;thuringiensis&nbsp;serovar&nbsp;thuringiensis"
"Bacillus thuringiensis HD-789"	"-"	1217737	39	NA	NA	NA	NA	NA	NA	NA	39	NA	NA	2	NA	0.002209	NA	NA	NA	NA	NA	NA	NA	0.002209	NA	NA	0.0002097	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;thuringiensis"
"Bacillus thuringiensis str. Al Hakam"	"-"	412694	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	1	NA	0.0001133	NA	NA	NA	NA	NA	NA	NA	0.0001133	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;thuringiensis"
"Bacillus thuringiensis Bt407"	"-"	527021	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.663e-05	NA	NA	NA	NA	NA	NA	NA	5.663e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;thuringiensis"
"Bacillus clausii KSM-K16"	"-"	66692	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.663e-05	NA	NA	NA	NA	NA	NA	NA	5.663e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;clausii"
"Bacillus sp. DM2"	"S"	2267265	23	NA	NA	NA	NA	NA	NA	NA	23	NA	NA	NA	NA	0.001303	NA	NA	NA	NA	NA	NA	NA	0.001303	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus aryabhattai"	"S"	412384	14	NA	NA	NA	NA	NA	NA	NA	14	NA	NA	NA	NA	0.0007928	NA	NA	NA	NA	NA	NA	NA	0.0007928	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus oceanisediminis"	"S"	665099	6	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	0.0003398	NA	NA	NA	NA	NA	NA	NA	0.0003398	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus oceanisediminis 2691"	"-"	1196031	6	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	0.0003398	NA	NA	NA	NA	NA	NA	NA	0.0003398	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;oceanisediminis"
"Geobacillus stearothermophilus"	"S"	1422	8	NA	NA	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	0.0004531	NA	NA	NA	NA	NA	NA	NA	0.0004531	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus"
"Geobacillus stearothermophilus 10"	"-"	272567	4	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	0.0002265	NA	NA	NA	NA	NA	NA	NA	0.0002265	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus>Geobacillus&nbsp;stearothermophilus"
"Geobacillus subterraneus"	"S"	129338	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.663e-05	NA	NA	NA	NA	NA	NA	NA	5.663e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus"
"Geobacillus sp. C56-T3"	"S"	691437	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.663e-05	NA	NA	NA	NA	NA	NA	NA	5.663e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus"
"Anoxybacillus amylolyticus"	"S"	294699	1	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	0.0006467	NA	NA	NA	NA	NA	NA	NA	5.663e-05	NA	0.0006467	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Anoxybacillus"
"Oceanobacillus iheyensis"	"S"	182710	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.663e-05	NA	NA	NA	NA	NA	NA	NA	5.663e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Oceanobacillus"
"Virgibacillus necropolis"	"S"	163877	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.663e-05	NA	NA	NA	NA	NA	NA	NA	5.663e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Virgibacillus"
"Staphylococcus aureus subsp. aureus TCH60"	"-"	548473	17	NA	NA	NA	NA	NA	NA	NA	17	NA	NA	NA	NA	0.0009627	NA	NA	NA	NA	NA	NA	NA	0.0009627	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;aureus>Staphylococcus&nbsp;aureus&nbsp;subsp.&nbsp;aureus"
"Staphylococcus aureus subsp. aureus 6850"	"-"	1392476	4	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	0.0002265	NA	NA	NA	NA	NA	NA	NA	0.0002265	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;aureus>Staphylococcus&nbsp;aureus&nbsp;subsp.&nbsp;aureus"
"Staphylococcus aureus subsp. aureus TW20"	"-"	663951	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.0001699	NA	NA	NA	NA	NA	NA	NA	0.0001699	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;aureus>Staphylococcus&nbsp;aureus&nbsp;subsp.&nbsp;aureus"
"Staphylococcus epidermidis PM221"	"-"	1449752	142	NA	NA	NA	NA	NA	NA	NA	142	NA	NA	NA	NA	0.008042	NA	NA	NA	NA	NA	NA	NA	0.008042	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;epidermidis"
"Staphylococcus epidermidis ATCC 12228"	"-"	176280	11	NA	NA	NA	NA	NA	NA	NA	11	NA	NA	NA	NA	0.0006229	NA	NA	NA	NA	NA	NA	NA	0.0006229	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;epidermidis"
"Staphylococcus haemolyticus JCSC1435"	"-"	279808	8	NA	NA	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	0.0004531	NA	NA	NA	NA	NA	NA	NA	0.0004531	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;haemolyticus"
"Staphylococcus pasteuri SP1"	"-"	1276282	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	0.0001699	NA	NA	NA	NA	NA	NA	NA	0.0001699	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;pasteuri"
"Staphylococcus capitis subsp. capitis"	"-"	72758	94	NA	NA	NA	NA	NA	NA	NA	94	NA	NA	NA	NA	0.005323	NA	NA	NA	NA	NA	NA	NA	0.005323	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;capitis"
"Staphylococcus simiae"	"S"	308354	204	NA	NA	NA	NA	NA	NA	NA	204	NA	NA	1	NA	0.01155	NA	NA	NA	NA	NA	NA	NA	0.01155	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus carnosus subsp. carnosus"	"-"	147448	26	NA	NA	NA	NA	NA	NA	NA	26	NA	NA	NA	NA	0.001472	NA	NA	NA	NA	NA	NA	NA	0.001472	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;carnosus"
"Staphylococcus carnosus subsp. carnosus TM300"	"-"	396513	26	NA	NA	NA	NA	NA	NA	NA	26	NA	NA	NA	NA	0.001472	NA	NA	NA	NA	NA	NA	NA	0.001472	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;carnosus>Staphylococcus&nbsp;carnosus&nbsp;subsp.&nbsp;carnosus"
"Staphylococcus kloosii"	"S"	29384	41	NA	NA	NA	NA	NA	NA	NA	41	NA	NA	NA	NA	0.002322	NA	NA	NA	NA	NA	NA	NA	0.002322	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus equorum"	"S"	246432	32	NA	NA	NA	NA	NA	NA	NA	32	NA	NA	1	NA	0.001812	NA	NA	NA	NA	NA	NA	NA	0.001812	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus warneri"	"S"	1292	19	NA	NA	NA	NA	NA	NA	NA	19	NA	NA	NA	NA	0.001076	NA	NA	NA	NA	NA	NA	NA	0.001076	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus hominis subsp. hominis"	"-"	145391	8	NA	NA	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	0.0004531	NA	NA	NA	NA	NA	NA	NA	0.0004531	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;hominis"
"Staphylococcus hyicus"	"S"	1284	8	NA	NA	NA	NA	NA	NA	NA	8	NA	NA	NA	NA	0.0004531	NA	NA	NA	NA	NA	NA	NA	0.0004531	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus sciuri"	"S"	1296	4	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	0.0002265	NA	NA	NA	NA	NA	NA	NA	0.0002265	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Listeria monocytogenes L99"	"-"	563174	60	NA	NA	NA	NA	NA	NA	NA	60	NA	NA	NA	NA	0.003398	NA	NA	NA	NA	NA	NA	NA	0.003398	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Listeriaceae>Listeria>Listeria&nbsp;monocytogenes"
"Listeria monocytogenes SLCC2376"	"-"	882097	51	NA	NA	NA	NA	NA	NA	NA	51	NA	NA	NA	NA	0.002888	NA	NA	NA	NA	NA	NA	NA	0.002888	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Listeriaceae>Listeria>Listeria&nbsp;monocytogenes"
"Listeria monocytogenes SLCC2372"	"-"	932920	43	NA	NA	NA	NA	NA	NA	NA	43	NA	NA	NA	NA	0.002435	NA	NA	NA	NA	NA	NA	NA	0.002435	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Listeriaceae>Listeria>Listeria&nbsp;monocytogenes"
"Listeria monocytogenes FSL J1-208"	"-"	393119	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.663e-05	NA	NA	NA	NA	NA	NA	NA	5.663e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Listeriaceae>Listeria>Listeria&nbsp;monocytogenes"
"Listeria ivanovii subsp. londoniensis"	"-"	202752	6	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	0.0003398	NA	NA	NA	NA	NA	NA	NA	0.0003398	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Listeriaceae>Listeria>Listeria&nbsp;ivanovii"
"Listeria seeligeri FSL N1-067"	"-"	702453	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.663e-05	NA	NA	NA	NA	NA	NA	NA	5.663e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Listeriaceae>Listeria>Listeria&nbsp;seeligeri"
"Listeria innocua Clip11262"	"-"	272626	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0.0001133	NA	NA	NA	NA	NA	NA	NA	0.0001133	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Listeriaceae>Listeria>Listeria&nbsp;innocua"
"Jeotgalibacillus"	"G"	157226	4	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	0.0002265	NA	NA	NA	NA	NA	NA	NA	0.0002265	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"Jeotgalibacillus malaysiensis"	"S"	1508404	4	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	0.0002265	NA	NA	NA	NA	NA	NA	NA	0.0002265	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Jeotgalibacillus"
"Brevibacillus brevis NBRC 100599"	"-"	358681	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.663e-05	NA	NA	NA	NA	NA	NA	NA	5.663e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Brevibacillus>Brevibacillus&nbsp;brevis"
"Aneurinibacillus sp. XH2"	"S"	1450761	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	0.0001049	NA	NA	NA	NA	NA	NA	NA	5.663e-05	NA	NA	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Aneurinibacillus&nbsp;group>Aneurinibacillus"
"Thermobacillus"	"G"	76632	4	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	1	0.002011	NA	NA	NA	NA	NA	NA	NA	0.0002265	NA	NA	NA	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae"
"Thermobacillus composti"	"S"	377615	4	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	1	0.002011	NA	NA	NA	NA	NA	NA	NA	0.0002265	NA	NA	NA	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Thermobacillus"
"Thermobacillus composti KWC4"	"-"	717605	4	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	1	0.002011	NA	NA	NA	NA	NA	NA	NA	0.0002265	NA	NA	NA	0.002011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Thermobacillus>Thermobacillus&nbsp;composti"
"Exiguobacterium sp. N4-1P"	"S"	2051906	2	NA	NA	NA	NA	NA	NA	NA	2	NA	1	1	NA	0.0006467	NA	NA	NA	NA	NA	NA	NA	0.0001133	NA	0.0006467	0.0001049	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillales&nbsp;incertae&nbsp;sedis>Bacillales&nbsp;Family&nbsp;XII.&nbsp;Incertae&nbsp;Sedis>Exiguobacterium"
"Lactobacillus delbrueckii subsp. indicus"	"-"	249265	2	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0.0001133	NA	NA	NA	NA	NA	NA	NA	0.0001133	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;delbrueckii"
"Lactobacillus plantarum DOMLa"	"-"	1300221	9	NA	NA	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	0.0005097	NA	NA	NA	NA	NA	NA	NA	0.0005097	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;plantarum"
"Lactobacillus plantarum subsp. argentoratensis"	"-"	271881	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	5.663e-05	NA	NA	NA	NA	NA	NA	NA	5.663e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;plantarum"
"Lactobacillus salivarius str. Ren"	"-"	1194971	5	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	0.0002832	NA	NA	NA	NA	NA	NA	NA	0.0002832	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;salivarius"
