"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_april_BC01.cladeReads"	"kraken2_16s_k21_classification_april_BC02.cladeReads"	"kraken2_16s_k21_classification_april_BC03.cladeReads"	"kraken2_16s_k21_classification_april_BC04.cladeReads"	"kraken2_16s_k21_classification_april_BC05.cladeReads"	"kraken2_16s_k21_classification_april_BC06.cladeReads"	"kraken2_16s_k21_classification_april_BC07.cladeReads"	"kraken2_16s_k21_classification_april_BC08.cladeReads"	"kraken2_16s_k21_classification_april_BC09.cladeReads"	"kraken2_16s_k21_classification_april_BC10.cladeReads"	"kraken2_16s_k21_classification_april_BC11.cladeReads"	"kraken2_16s_k21_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_april_BC01.cladeReads.."	"kraken2_16s_k21_classification_april_BC02.cladeReads.."	"kraken2_16s_k21_classification_april_BC03.cladeReads.."	"kraken2_16s_k21_classification_april_BC04.cladeReads.."	"kraken2_16s_k21_classification_april_BC05.cladeReads.."	"kraken2_16s_k21_classification_april_BC06.cladeReads.."	"kraken2_16s_k21_classification_april_BC07.cladeReads.."	"kraken2_16s_k21_classification_april_BC08.cladeReads.."	"kraken2_16s_k21_classification_april_BC09.cladeReads.."	"kraken2_16s_k21_classification_april_BC10.cladeReads.."	"kraken2_16s_k21_classification_april_BC11.cladeReads.."	"kraken2_16s_k21_classification_april_BC12.cladeReads.."	"lineage"
"Anaerolineales"	"O"	1387	26	NA	NA	13	16	NA	9	7	NA	4	26	2	NA	0.008385	NA	NA	0.005613	0.004732	NA	0.004015	0.002865	NA	0.001657	0.008385	0.0009033	NA	"Bacteria>Chloroflexi>Anaerolineae"
"Anaerolineaceae"	"F"	1388	26	NA	NA	13	16	NA	9	7	NA	4	26	2	NA	0.008385	NA	NA	0.005613	0.004732	NA	0.004015	0.002865	NA	0.001657	0.008385	0.0009033	NA	"Bacteria>Chloroflexi>Anaerolineae>Anaerolineales"
"uncultured"	"G"	1395	18	NA	NA	9	8	NA	6	5	NA	3	18	NA	NA	0.005805	NA	NA	0.003886	0.002366	NA	0.002676	0.002046	NA	0.001243	0.005805	NA	NA	"Bacteria>Chloroflexi>Anaerolineae>Anaerolineales>Anaerolineaceae"
"GWD2-49-16"	"G"	25124	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004318	NA	NA	0.0004318	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Anaerolineae>Anaerolineales>Anaerolineaceae"
"Thermanaerothrix"	"G"	13919	1	NA	NA	1	NA	NA	1	1	NA	1	1	1	NA	0.0004517	NA	NA	0.0004318	NA	NA	0.0004461	0.0004093	NA	0.0004142	0.0003225	0.0004517	NA	"Bacteria>Chloroflexi>Anaerolineae>Anaerolineales>Anaerolineaceae"
"Pelolinea"	"G"	11227	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004318	NA	NA	0.0004318	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Anaerolineae>Anaerolineales>Anaerolineaceae"
"Anaerolinea"	"G"	1389	4	NA	NA	1	4	NA	NA	NA	NA	NA	4	NA	NA	0.00129	NA	NA	0.0004318	0.001183	NA	NA	NA	NA	NA	0.00129	NA	NA	"Bacteria>Chloroflexi>Anaerolineae>Anaerolineales>Anaerolineaceae"
"RBG-13-54-9"	"O"	25141	11	NA	NA	10	1	NA	4	1	1	1	11	1	NA	0.004318	NA	NA	0.004318	0.0002958	NA	0.001784	0.0004093	0.0002606	0.0004142	0.003547	0.0004517	NA	"Bacteria>Chloroflexi>Anaerolineae"
"Ardenticatenales"	"O"	25127	11	NA	NA	2	11	NA	2	6	NA	4	3	3	NA	0.003254	NA	NA	0.0008635	0.003254	NA	0.0008921	0.002456	NA	0.001657	0.0009675	0.001355	NA	"Bacteria>Chloroflexi>Anaerolineae"
"Ardenticatenaceae"	"F"	25128	8	NA	NA	2	8	NA	NA	4	NA	1	2	3	NA	0.002366	NA	NA	0.0008635	0.002366	NA	NA	0.001637	NA	0.0004142	0.000645	0.001355	NA	"Bacteria>Chloroflexi>Anaerolineae>Ardenticatenales"
"uncultured"	"G"	25130	8	NA	NA	2	8	NA	NA	4	NA	1	2	3	NA	0.002366	NA	NA	0.0008635	0.002366	NA	NA	0.001637	NA	0.0004142	0.000645	0.001355	NA	"Bacteria>Chloroflexi>Anaerolineae>Ardenticatenales>Ardenticatenaceae"
"Roseiflexus"	"G"	1423	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004318	NA	NA	0.0004318	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Chloroflexia>Chloroflexales>Roseiflexaceae"
"Herpetosiphonaceae"	"F"	25155	3	NA	NA	1	3	NA	NA	NA	NA	NA	NA	NA	NA	0.0008873	NA	NA	0.0004318	0.0008873	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Chloroflexia>Chloroflexales"
"Herpetosiphon"	"G"	25156	3	NA	NA	1	3	NA	NA	NA	NA	NA	NA	NA	NA	0.0008873	NA	NA	0.0004318	0.0008873	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Chloroflexia>Chloroflexales>Herpetosiphonaceae"
"Chloroflexaceae"	"F"	1414	4	NA	NA	1	4	NA	NA	NA	NA	NA	NA	1	NA	0.001183	NA	NA	0.0004318	0.001183	NA	NA	NA	NA	NA	NA	0.0004517	NA	"Bacteria>Chloroflexi>Chloroflexia>Chloroflexales"
"Candidatus Chlorothrix"	"G"	25151	2	NA	NA	1	2	NA	NA	NA	NA	NA	NA	1	NA	0.0005915	NA	NA	0.0004318	0.0005915	NA	NA	NA	NA	NA	NA	0.0004517	NA	"Bacteria>Chloroflexi>Chloroflexia>Chloroflexales>Chloroflexaceae"
"Thermomicrobiales"	"O"	25163	14	NA	NA	6	8	NA	1	1	NA	1	14	NA	NA	0.004515	NA	NA	0.002591	0.002366	NA	0.0004461	0.0004093	NA	0.0004142	0.004515	NA	NA	"Bacteria>Chloroflexi>Chloroflexia"
"JG30-KF-CM45"	"F"	25165	14	NA	NA	6	7	NA	NA	1	NA	NA	14	NA	NA	0.004515	NA	NA	0.002591	0.00207	NA	NA	0.0004093	NA	NA	0.004515	NA	NA	"Bacteria>Chloroflexi>Chloroflexia>Thermomicrobiales"
"Kallotenuales"	"O"	11231	6	NA	NA	1	2	NA	1	NA	NA	4	6	1	NA	0.001935	NA	NA	0.0004318	0.0005915	NA	0.0004461	NA	NA	0.001657	0.001935	0.0004517	NA	"Bacteria>Chloroflexi>Chloroflexia"
"AKIW781"	"F"	11232	6	NA	NA	1	2	NA	1	NA	NA	4	6	1	NA	0.001935	NA	NA	0.0004318	0.0005915	NA	0.0004461	NA	NA	0.001657	0.001935	0.0004517	NA	"Bacteria>Chloroflexi>Chloroflexia>Kallotenuales"
"Dehalococcoidia"	"C"	1428	29	NA	NA	10	11	1	2	4	NA	5	29	5	NA	0.0463	NA	NA	0.004318	0.003254	0.0463	0.0008921	0.001637	NA	0.002071	0.009352	0.002258	NA	"Bacteria>Chloroflexi"
"S085"	"O"	25184	22	NA	NA	3	1	NA	1	NA	NA	NA	22	NA	NA	0.007095	NA	NA	0.001295	0.0002958	NA	0.0004461	NA	NA	NA	0.007095	NA	NA	"Bacteria>Chloroflexi>Dehalococcoidia"
"SAR202 clade"	"O"	25185	5	NA	NA	3	5	1	NA	1	NA	1	1	1	NA	0.0463	NA	NA	0.001295	0.001479	0.0463	NA	0.0004093	NA	0.0004142	0.0003225	0.0004517	NA	"Bacteria>Chloroflexi>Dehalococcoidia"
"DscP2"	"O"	25175	1	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0004318	NA	NA	0.0004318	NA	NA	NA	NA	NA	NA	0.0003225	NA	NA	"Bacteria>Chloroflexi>Dehalococcoidia"
"JdFR-54"	"O"	25181	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004318	NA	NA	0.0004318	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Dehalococcoidia"
"FS117-23B-02"	"O"	1436	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0004318	NA	NA	0.0004318	0.0002958	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Dehalococcoidia"
"OLB14"	"C"	25202	4	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001727	NA	NA	0.001727	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi"
"KD4-96"	"C"	1448	38	NA	NA	4	2	NA	2	1	NA	4	38	NA	NA	0.01225	NA	NA	0.001727	0.0005915	NA	0.0008921	0.0004093	NA	0.001657	0.01225	NA	NA	"Bacteria>Chloroflexi"
"AD3"	"C"	25119	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004318	NA	NA	0.0004318	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi"
"TK10"	"C"	1481	11	NA	NA	1	1	NA	1	2	NA	1	11	3	NA	0.003547	NA	NA	0.0004318	0.0002958	NA	0.0004461	0.0008186	NA	0.0004142	0.003547	0.001355	NA	"Bacteria>Chloroflexi"
"Gitt-GS-136"	"C"	1445	2	NA	NA	1	NA	NA	NA	NA	NA	1	2	NA	NA	0.000645	NA	NA	0.0004318	NA	NA	NA	NA	NA	0.0004142	0.000645	NA	NA	"Bacteria>Chloroflexi"
"Candidatus Saccharimonas"	"G"	25824	46	NA	NA	46	5	NA	6	5	NA	3	7	1	NA	0.01986	NA	NA	0.01986	0.001479	NA	0.002676	0.002046	NA	0.001243	0.002257	0.0004517	NA	"Bacteria>Patescibacteria>Saccharimonadia>Saccharimonadales>Saccharimonadaceae"
"Candidatus Levybacteria"	"O"	25780	7	NA	NA	7	1	NA	1	5	NA	1	5	1	NA	0.003022	NA	NA	0.003022	0.0002958	NA	0.0004461	0.002046	NA	0.0004142	0.001612	0.0004517	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Daviesbacteria"	"O"	25778	3	NA	NA	3	1	NA	1	3	NA	2	NA	1	NA	0.001295	NA	NA	0.001295	0.0002958	NA	0.0004461	0.001228	NA	0.0008283	NA	0.0004517	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Woykebacteria"	"O"	25785	2	NA	NA	2	NA	NA	NA	2	NA	NA	NA	1	NA	0.0008635	NA	NA	0.0008635	NA	NA	NA	0.0008186	NA	NA	NA	0.0004517	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Chisholmbacteria"	"O"	25775	2	NA	NA	2	NA	NA	2	1	NA	NA	1	NA	NA	0.0008921	NA	NA	0.0008635	NA	NA	0.0008921	0.0004093	NA	NA	0.0003225	NA	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Woesebacteria"	"O"	25784	3	NA	NA	1	3	NA	NA	2	NA	3	2	NA	NA	0.001243	NA	NA	0.0004318	0.0008873	NA	NA	0.0008186	NA	0.001243	0.000645	NA	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Shapirobacteria"	"O"	25783	1	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	NA	0.0004461	NA	NA	0.0004318	NA	NA	0.0004461	NA	NA	0.0004142	NA	NA	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Beckwithbacteria"	"O"	25774	2	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005915	NA	NA	0.0004318	0.0005915	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Uhrbacteria"	"O"	25761	2	NA	NA	1	2	NA	1	2	NA	NA	NA	NA	NA	0.0008186	NA	NA	0.0004318	0.0005915	NA	0.0004461	0.0008186	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>ABY1"
"Candidatus Magasanikbacteria"	"O"	25760	4	NA	NA	1	4	NA	4	4	NA	3	3	2	NA	0.001784	NA	NA	0.0004318	0.001183	NA	0.001784	0.001637	NA	0.001243	0.0009675	0.0009033	NA	"Bacteria>Patescibacteria>ABY1"
"CPR2"	"C"	25763	2	NA	NA	1	2	NA	1	1	NA	NA	NA	NA	NA	0.0005915	NA	NA	0.0004318	0.0005915	NA	0.0004461	0.0004093	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria"
"Berkelbacteria"	"C"	25762	11	NA	NA	1	11	NA	2	3	NA	2	5	2	NA	0.003254	NA	NA	0.0004318	0.003254	NA	0.0008921	0.001228	NA	0.0008283	0.001612	0.0009033	NA	"Bacteria>Patescibacteria"
"PAUC26f"	"G"	24438	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0008635	NA	NA	0.0008635	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia>Solibacterales>Solibacteraceae&nbsp;(Subgroup&nbsp;3)"
"Elev-16S-1166"	"G"	24436	2	NA	NA	2	1	NA	NA	1	NA	NA	NA	NA	NA	0.0008635	NA	NA	0.0008635	0.0002958	NA	NA	0.0004093	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia>Solibacterales>Solibacteraceae&nbsp;(Subgroup&nbsp;3)"
"Acidobacteriales"	"O"	24414	10	NA	NA	3	10	NA	NA	NA	1	3	7	1	NA	0.002958	NA	NA	0.001295	0.002958	NA	NA	NA	0.0002606	0.001243	0.002257	0.0004517	NA	"Bacteria>Acidobacteria>Acidobacteriia"
"Acidobacteriaceae (Subgroup 1)"	"F"	24415	7	NA	NA	2	7	NA	NA	NA	1	3	5	1	NA	0.00207	NA	NA	0.0008635	0.00207	NA	NA	NA	0.0002606	0.001243	0.001612	0.0004517	NA	"Bacteria>Acidobacteria>Acidobacteriia>Acidobacteriales"
"Terriglobus"	"G"	24425	2	NA	NA	1	2	NA	NA	NA	NA	NA	1	NA	NA	0.0005915	NA	NA	0.0004318	0.0005915	NA	NA	NA	NA	NA	0.0003225	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia>Acidobacteriales>Acidobacteriaceae&nbsp;(Subgroup&nbsp;1)"
"Acidipila"	"G"	24417	1	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0004318	NA	NA	0.0004318	NA	NA	NA	NA	NA	NA	0.0003225	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia>Acidobacteriales>Acidobacteriaceae&nbsp;(Subgroup&nbsp;1)"
"uncultured"	"F"	24429	2	NA	NA	1	2	NA	NA	NA	NA	NA	2	NA	NA	0.000645	NA	NA	0.0004318	0.0005915	NA	NA	NA	NA	NA	0.000645	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia>Acidobacteriales"
"Subgroup 2"	"O"	24443	3	NA	NA	2	2	NA	3	NA	NA	1	1	1	NA	0.001338	NA	NA	0.0008635	0.0005915	NA	0.001338	NA	NA	0.0004142	0.0003225	0.0004517	NA	"Bacteria>Acidobacteria>Acidobacteriia"
"Subgroup 13"	"O"	24442	3	NA	NA	1	NA	NA	1	NA	NA	NA	3	NA	NA	0.0009675	NA	NA	0.0004318	NA	NA	0.0004461	NA	NA	NA	0.0009675	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia"
"Unknown Order"	"O"	14197	22	NA	NA	2	NA	NA	1	NA	NA	NA	22	NA	NA	0.007095	NA	NA	0.0008635	NA	NA	0.0004461	NA	NA	NA	0.007095	NA	NA	"Bacteria>Acidobacteria>Subgroup&nbsp;6"
"Unknown Family"	"F"	14198	22	NA	NA	2	NA	NA	1	NA	NA	NA	22	NA	NA	0.007095	NA	NA	0.0008635	NA	NA	0.0004461	NA	NA	NA	0.007095	NA	NA	"Bacteria>Acidobacteria>Subgroup&nbsp;6>Unknown&nbsp;Order"
"Luteitalea"	"G"	24468	17	NA	NA	2	NA	NA	1	NA	NA	NA	17	NA	NA	0.005482	NA	NA	0.0008635	NA	NA	0.0004461	NA	NA	NA	0.005482	NA	NA	"Bacteria>Acidobacteria>Subgroup&nbsp;6>Unknown&nbsp;Order>Unknown&nbsp;Family"
"Blastocatellales"	"O"	24448	24	NA	NA	12	7	NA	18	3	NA	2	24	2	NA	0.008029	NA	NA	0.005181	0.00207	NA	0.008029	0.001228	NA	0.0008283	0.00774	0.0009033	NA	"Bacteria>Acidobacteria>Blastocatellia&nbsp;(Subgroup&nbsp;4)"
"Blastocatellaceae"	"F"	24449	24	NA	NA	12	7	NA	18	3	NA	2	24	2	NA	0.008029	NA	NA	0.005181	0.00207	NA	0.008029	0.001228	NA	0.0008283	0.00774	0.0009033	NA	"Bacteria>Acidobacteria>Blastocatellia&nbsp;(Subgroup&nbsp;4)>Blastocatellales"
"Blastocatella"	"G"	24451	4	NA	NA	4	NA	NA	NA	1	NA	NA	3	NA	NA	0.001727	NA	NA	0.001727	NA	NA	NA	0.0004093	NA	NA	0.0009675	NA	NA	"Bacteria>Acidobacteria>Blastocatellia&nbsp;(Subgroup&nbsp;4)>Blastocatellales>Blastocatellaceae"
"JGI 0001001-H03"	"G"	24452	4	NA	NA	3	NA	NA	4	NA	NA	NA	4	1	NA	0.001784	NA	NA	0.001295	NA	NA	0.001784	NA	NA	NA	0.00129	0.0004517	NA	"Bacteria>Acidobacteria>Blastocatellia&nbsp;(Subgroup&nbsp;4)>Blastocatellales>Blastocatellaceae"
"Stenotrophobacter"	"G"	24454	8	NA	NA	2	1	NA	8	NA	NA	1	6	NA	NA	0.003568	NA	NA	0.0008635	0.0002958	NA	0.003568	NA	NA	0.0004142	0.001935	NA	NA	"Bacteria>Acidobacteria>Blastocatellia&nbsp;(Subgroup&nbsp;4)>Blastocatellales>Blastocatellaceae"
"uncultured"	"G"	24456	6	NA	NA	1	5	NA	5	1	NA	1	6	1	NA	0.00223	NA	NA	0.0004318	0.001479	NA	0.00223	0.0004093	NA	0.0004142	0.001935	0.0004517	NA	"Bacteria>Acidobacteria>Blastocatellia&nbsp;(Subgroup&nbsp;4)>Blastocatellales>Blastocatellaceae"
"Tellurimicrobium"	"G"	24455	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004318	NA	NA	0.0004318	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Blastocatellia&nbsp;(Subgroup&nbsp;4)>Blastocatellales>Blastocatellaceae"
"11-24"	"O"	24447	11	NA	NA	11	1	NA	3	2	NA	2	8	NA	NA	0.004749	NA	NA	0.004749	0.0002958	NA	0.001338	0.0008186	NA	0.0008283	0.00258	NA	NA	"Bacteria>Acidobacteria>Blastocatellia&nbsp;(Subgroup&nbsp;4)"
"DS-100"	"O"	24460	4	NA	NA	2	NA	NA	2	1	NA	NA	4	2	NA	0.00129	NA	NA	0.0008635	NA	NA	0.0008921	0.0004093	NA	NA	0.00129	0.0009033	NA	"Bacteria>Acidobacteria>Blastocatellia&nbsp;(Subgroup&nbsp;4)"
"Subgroup 10"	"G"	24473	24	NA	NA	15	13	NA	5	4	NA	1	24	1	NA	0.00774	NA	NA	0.006476	0.003845	NA	0.00223	0.001637	NA	0.0004142	0.00774	0.0004517	NA	"Bacteria>Acidobacteria>Thermoanaerobaculia>Thermoanaerobaculales>Thermoanaerobaculaceae"
"Thermoanaerobaculum"	"G"	24476	8	NA	NA	2	NA	NA	2	NA	NA	NA	8	NA	NA	0.00258	NA	NA	0.0008635	NA	NA	0.0008921	NA	NA	NA	0.00258	NA	NA	"Bacteria>Acidobacteria>Thermoanaerobaculia>Thermoanaerobaculales>Thermoanaerobaculaceae"
"TPD-58"	"G"	24475	12	NA	NA	2	8	NA	1	2	NA	NA	12	NA	NA	0.00387	NA	NA	0.0008635	0.002366	NA	0.0004461	0.0008186	NA	NA	0.00387	NA	NA	"Bacteria>Acidobacteria>Thermoanaerobaculia>Thermoanaerobaculales>Thermoanaerobaculaceae"
"Geothrix"	"G"	385	8	NA	NA	5	8	NA	3	3	NA	1	7	NA	NA	0.002366	NA	NA	0.002159	0.002366	NA	0.001338	0.001228	NA	0.0004142	0.002257	NA	NA	"Bacteria>Acidobacteria>Holophagae>Holophagales>Holophagaceae"
"Holophaga"	"G"	386	2	NA	NA	1	NA	NA	NA	1	NA	NA	2	NA	NA	0.000645	NA	NA	0.0004318	NA	NA	NA	0.0004093	NA	NA	0.000645	NA	NA	"Bacteria>Acidobacteria>Holophagae>Holophagales>Holophagaceae"
"Subgroup 17"	"C"	14188	35	NA	NA	10	9	NA	6	1	NA	1	35	1	NA	0.01129	NA	NA	0.004318	0.002662	NA	0.002676	0.0004093	NA	0.0004142	0.01129	0.0004517	NA	"Bacteria>Acidobacteria"
"Subgroup 5"	"C"	14195	49	NA	NA	10	49	NA	7	15	NA	1	14	2	NA	0.01449	NA	NA	0.004318	0.01449	NA	0.003122	0.006139	NA	0.0004142	0.004515	0.0009033	NA	"Bacteria>Acidobacteria"
"Aminicenantia"	"C"	24444	10	NA	NA	6	10	1	5	1	NA	2	8	2	NA	0.0463	NA	NA	0.002591	0.002958	0.0463	0.00223	0.0004093	NA	0.0008283	0.00258	0.0009033	NA	"Bacteria>Acidobacteria"
"Aminicenantales"	"O"	24445	10	NA	NA	6	10	1	5	1	NA	2	8	2	NA	0.0463	NA	NA	0.002591	0.002958	0.0463	0.00223	0.0004093	NA	0.0008283	0.00258	0.0009033	NA	"Bacteria>Acidobacteria>Aminicenantia"
"Subgroup 11"	"C"	14184	2	NA	NA	2	2	NA	NA	2	NA	NA	1	NA	NA	0.0008635	NA	NA	0.0008635	0.0005915	NA	NA	0.0008186	NA	NA	0.0003225	NA	NA	"Bacteria>Acidobacteria"
"Subgroup 18"	"C"	14189	5	NA	NA	1	NA	NA	5	2	NA	NA	NA	NA	NA	0.00223	NA	NA	0.0004318	NA	NA	0.00223	0.0008186	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria"
"Subgroup 19"	"C"	14190	3	NA	NA	1	3	NA	NA	NA	NA	NA	1	NA	NA	0.0008873	NA	NA	0.0004318	0.0008873	NA	NA	NA	NA	NA	0.0003225	NA	NA	"Bacteria>Acidobacteria"
"Subgroup 21"	"C"	14193	1	NA	NA	1	1	NA	1	NA	NA	NA	1	NA	NA	0.0004461	NA	NA	0.0004318	0.0002958	NA	0.0004461	NA	NA	NA	0.0003225	NA	NA	"Bacteria>Acidobacteria"
"Subgroup 9"	"C"	14200	3	NA	NA	1	NA	NA	NA	1	NA	NA	3	NA	NA	0.0009675	NA	NA	0.0004318	NA	NA	NA	0.0004093	NA	NA	0.0009675	NA	NA	"Bacteria>Acidobacteria"
"Gemmatirosa"	"G"	14411	10	NA	NA	1	10	NA	1	NA	NA	NA	6	NA	NA	0.002958	NA	NA	0.0004318	0.002958	NA	0.0004461	NA	NA	NA	0.001935	NA	NA	"Bacteria>Gemmatimonadetes>Gemmatimonadetes>Gemmatimonadales>Gemmatimonadaceae"
"S0134 terrestrial group"	"C"	14419	18	NA	NA	4	18	NA	5	2	NA	4	7	NA	NA	0.005324	NA	NA	0.001727	0.005324	NA	0.00223	0.0008186	NA	0.001657	0.002257	NA	NA	"Bacteria>Gemmatimonadetes"
"Longimicrobia"	"C"	14413	11	NA	NA	3	7	NA	1	2	NA	1	11	1	NA	0.003547	NA	NA	0.001295	0.00207	NA	0.0004461	0.0008186	NA	0.0004142	0.003547	0.0004517	NA	"Bacteria>Gemmatimonadetes"
"Longimicrobiales"	"O"	14414	11	NA	NA	3	7	NA	1	2	NA	1	11	1	NA	0.003547	NA	NA	0.001295	0.00207	NA	0.0004461	0.0008186	NA	0.0004142	0.003547	0.0004517	NA	"Bacteria>Gemmatimonadetes>Longimicrobia"
"Longimicrobiaceae"	"F"	14415	11	NA	NA	3	7	NA	1	2	NA	1	11	1	NA	0.003547	NA	NA	0.001295	0.00207	NA	0.0004461	0.0008186	NA	0.0004142	0.003547	0.0004517	NA	"Bacteria>Gemmatimonadetes>Longimicrobia>Longimicrobiales"
"uncultured"	"G"	26915	1	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	0.0004318	NA	NA	0.0004318	NA	NA	NA	NA	NA	NA	0.0003225	NA	NA	"Bacteria>Spirochaetes>Leptospirae>Leptospirales>Leptospiraceae"
"Turneriella"	"G"	26914	1	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0004318	NA	NA	0.0004318	NA	NA	NA	NA	NA	0.0004142	NA	NA	NA	"Bacteria>Spirochaetes>Leptospirae>Leptospirales>Leptospiraceae"
"uncultured"	"G"	26936	4	NA	NA	3	NA	NA	1	4	NA	NA	1	3	NA	0.001637	NA	NA	0.001295	NA	NA	0.0004461	0.001637	NA	NA	0.0003225	0.001355	NA	"Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae"
"Sediminispirochaeta"	"G"	26930	4	NA	NA	1	2	NA	1	NA	NA	2	4	1	NA	0.00129	NA	NA	0.0004318	0.0005915	NA	0.0004461	NA	NA	0.0008283	0.00129	0.0004517	NA	"Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae"
"Salinispira"	"G"	26929	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004318	NA	NA	0.0004318	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae"
"Candidatus Marispirochaeta"	"G"	26926	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0004517	NA	NA	0.0004318	NA	NA	NA	NA	NA	NA	NA	0.0004517	NA	"Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae"
"Borreliella"	"G"	26925	3	NA	NA	1	NA	NA	1	3	NA	NA	NA	1	NA	0.001228	NA	NA	0.0004318	NA	NA	0.0004461	0.001228	NA	NA	NA	0.0004517	NA	"Bacteria>Spirochaetes>Spirochaetia>Spirochaetales>Spirochaetaceae"
"V2072-189E03"	"C"	26937	1	NA	NA	1	NA	NA	1	NA	NA	NA	1	NA	NA	0.0004461	NA	NA	0.0004318	NA	NA	0.0004461	NA	NA	NA	0.0003225	NA	NA	"Bacteria>Spirochaetes"
"Candidatus Hydrogenedens"	"G"	25705	2	NA	NA	2	NA	NA	1	NA	NA	NA	1	NA	NA	0.0008635	NA	NA	0.0008635	NA	NA	0.0004461	NA	NA	NA	0.0003225	NA	NA	"Bacteria>Hydrogenedentes>Hydrogenedentia>Hydrogenedentiales>Hydrogenedensaceae"
"113B434"	"O"	25709	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004318	NA	NA	0.0004318	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Kiritimatiellaeota>Kiritimatiellae"
"Fibrobacter"	"G"	1655	6	NA	NA	1	5	NA	NA	2	NA	6	3	NA	NA	0.002485	NA	NA	0.0004318	0.001479	NA	NA	0.0008186	NA	0.002485	0.0009675	NA	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales>Fibrobacteraceae"
"B18"	"F"	1652	1	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004318	NA	NA	0.0004318	NA	NA	NA	0.0004093	NA	NA	NA	NA	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales"
"B122"	"F"	1651	4	NA	NA	1	NA	NA	4	NA	NA	1	NA	NA	NA	0.001784	NA	NA	0.0004318	NA	NA	0.001784	NA	NA	0.0004142	NA	NA	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales"
