"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Rickettsia africae ESF-5"	"-"	347255	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>spotted&nbsp;fever&nbsp;group>Rickettsia&nbsp;africae"
"Rickettsia slovaca"	"S"	35794	1	NA	NA	NA	1	NA	NA	1	NA	1	NA	1	NA	0.0004167	NA	NA	NA	0.0002664	NA	NA	0.0003727	NA	0.0003867	NA	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>spotted&nbsp;fever&nbsp;group"
"Rickettsia peacockii"	"S"	47589	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>spotted&nbsp;fever&nbsp;group"
"Rickettsia peacockii str. Rustic"	"-"	562019	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>spotted&nbsp;fever&nbsp;group>Rickettsia&nbsp;peacockii"
"Rickettsia typhi"	"S"	785	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	0.001332	NA	NA	NA	0.001332	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>typhus&nbsp;group"
"Wolbachia endosymbiont of Cimex lectularius"	"S"	246273	5	NA	NA	NA	5	NA	1	2	NA	1	3	1	NA	0.001332	NA	NA	NA	0.001332	NA	0.0004183	0.0007454	NA	0.0003867	0.0008542	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Wolbachieae>Wolbachia"
"Ehrlichia muris"	"S"	35795	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Ehrlichia>canis&nbsp;group"
"Ehrlichia muris AS145"	"-"	1423892	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Ehrlichia>canis&nbsp;group>Ehrlichia&nbsp;muris"
"phagocytophilum group"	"-"	106179	5	NA	NA	NA	5	NA	1	NA	NA	NA	NA	1	NA	0.001332	NA	NA	NA	0.001332	NA	0.0004183	NA	NA	NA	NA	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Anaplasma"
"Anaplasma phagocytophilum"	"S"	948	5	NA	NA	NA	5	NA	1	NA	NA	NA	NA	1	NA	0.001332	NA	NA	NA	0.001332	NA	0.0004183	NA	NA	NA	NA	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Anaplasma>phagocytophilum&nbsp;group"
"Anaplasma marginale"	"S"	770	3	NA	NA	NA	3	NA	NA	NA	NA	1	NA	NA	NA	0.0007993	NA	NA	NA	0.0007993	NA	NA	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Anaplasma"
"Micavibrio aeruginosavorus ARL-13"	"-"	856793	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005329	NA	NA	NA	0.0005329	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>unclassified&nbsp;Alphaproteobacteria>Micavibrio>Micavibrio&nbsp;aeruginosavorus"
"Candidatus Pelagibacter sp. HIMB1321"	"S"	1388755	2	NA	NA	NA	2	NA	NA	1	NA	NA	NA	NA	NA	0.0005329	NA	NA	NA	0.0005329	NA	NA	0.0003727	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Pelagibacterales>Pelagibacteraceae>Candidatus&nbsp;Pelagibacter"
"Acidovorax citrulli"	"S"	80869	1	NA	NA	NA	1	NA	NA	1	NA	1	NA	NA	NA	0.0003867	NA	NA	NA	0.0002664	NA	NA	0.0003727	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Acidovorax"
"Comamonas aquatica"	"S"	225991	5	NA	NA	NA	2	NA	3	3	NA	1	5	NA	NA	0.001424	NA	NA	NA	0.0005329	NA	0.001255	0.001118	NA	0.0003867	0.001424	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Comamonas"
"Alicycliphilus denitrificans K601"	"-"	596154	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Alicycliphilus>Alicycliphilus&nbsp;denitrificans"
"Burkholderia sp. MSMB617WGS"	"S"	1637831	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group"
"Burkholderia cepacia JBK9"	"-"	1395570	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	0.0004167	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex>Burkholderia&nbsp;cepacia"
"Burkholderia multivorans"	"S"	87883	2	NA	NA	NA	1	NA	NA	2	NA	2	NA	1	NA	0.0007734	NA	NA	NA	0.0002664	NA	NA	0.0007454	NA	0.0007734	NA	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Burkholderia sp. YI23"	"S"	1097668	6	NA	NA	NA	1	NA	NA	2	NA	1	6	2	NA	0.001708	NA	NA	NA	0.0002664	NA	NA	0.0007454	NA	0.0003867	0.001708	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Burkholderia insecticola"	"S"	758793	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Cupriavidus taiwanensis LMG 19424"	"-"	977880	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus>Cupriavidus&nbsp;taiwanensis"
"unclassified Ralstonia"	"-"	209769	4	NA	NA	NA	2	NA	1	NA	NA	NA	4	NA	NA	0.001139	NA	NA	NA	0.0005329	NA	0.0004183	NA	NA	NA	0.001139	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Ralstonia"
"blood disease bacterium A2-HR MARDI"	"S"	1944648	4	NA	NA	NA	2	NA	1	NA	NA	NA	4	NA	NA	0.001139	NA	NA	NA	0.0005329	NA	0.0004183	NA	NA	NA	0.001139	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Ralstonia>unclassified&nbsp;Ralstonia"
"Paraburkholderia sprentiae"	"S"	948107	3	NA	NA	NA	1	NA	1	1	NA	NA	2	3	NA	0.00125	NA	NA	NA	0.0002664	NA	0.0004183	0.0003727	NA	NA	0.0005695	0.00125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia sprentiae WSM5005"	"-"	754502	3	NA	NA	NA	1	NA	1	1	NA	NA	2	3	NA	0.00125	NA	NA	NA	0.0002664	NA	0.0004183	0.0003727	NA	NA	0.0005695	0.00125	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia>Paraburkholderia&nbsp;sprentiae"
"Thiomonas arsenitoxydans"	"S"	426114	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Thiomonas"
"Achromobacter spanius"	"S"	217203	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Achromobacter"
"Achromobacter sp. B7"	"S"	2282475	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Achromobacter"
"Bordetella petrii"	"S"	94624	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	0.0007993	NA	NA	NA	0.0007993	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Azoarcus sp. CIB"	"S"	198107	6	NA	NA	NA	6	NA	1	NA	NA	NA	NA	NA	NA	0.001599	NA	NA	NA	0.001599	NA	0.0004183	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Azoarcus"
"Thauera aromatica"	"S"	59405	4	NA	NA	NA	4	NA	NA	NA	NA	1	2	NA	NA	0.001066	NA	NA	NA	0.001066	NA	NA	NA	NA	0.0003867	0.0005695	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Thauera"
"Thauera aromatica K172"	"-"	44139	4	NA	NA	NA	4	NA	NA	NA	NA	1	2	NA	NA	0.001066	NA	NA	NA	0.001066	NA	NA	NA	NA	0.0003867	0.0005695	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Thauera>Thauera&nbsp;aromatica"
"Chromobacterium violaceum"	"S"	536	4	NA	NA	NA	2	NA	4	NA	NA	NA	NA	NA	NA	0.001673	NA	NA	NA	0.0005329	NA	0.001673	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Chromobacteriaceae>Chromobacterium&nbsp;group>Chromobacterium"
"Neisseria meningitidis serogroup C"	"-"	135720	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria>Neisseria&nbsp;meningitidis"
"Neisseria subflava"	"S"	28449	19	NA	NA	NA	19	NA	NA	NA	NA	2	1	1	NA	0.005062	NA	NA	NA	0.005062	NA	NA	NA	NA	0.0007734	0.0002847	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Neisseria weaveri"	"S"	28091	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005329	NA	NA	NA	0.0005329	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Neisseria sicca"	"S"	490	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Neisseria sp. 10022"	"S"	1853276	1	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	0.0002664	NA	0.0004183	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Pseudomonas aeruginosa PA7"	"-"	381754	7	NA	NA	NA	7	NA	NA	NA	3	NA	2	1	NA	0.001865	NA	NA	NA	0.001865	NA	NA	NA	0.0007687	NA	0.0005695	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;aeruginosa&nbsp;group>Pseudomonas&nbsp;aeruginosa"
"Pseudomonas aeruginosa LESlike1"	"-"	1408274	5	NA	NA	NA	5	NA	NA	NA	4	NA	NA	1	NA	0.001332	NA	NA	NA	0.001332	NA	NA	NA	0.001025	NA	NA	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;aeruginosa&nbsp;group>Pseudomonas&nbsp;aeruginosa"
"Pseudomonas aeruginosa PA1R"	"-"	1279008	10	NA	NA	NA	2	NA	NA	NA	10	NA	NA	NA	NA	0.002562	NA	NA	NA	0.0005329	NA	NA	NA	0.002562	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;aeruginosa&nbsp;group>Pseudomonas&nbsp;aeruginosa"
"Pseudomonas aeruginosa DK2"	"-"	1093787	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;aeruginosa&nbsp;group>Pseudomonas&nbsp;aeruginosa"
"Pseudomonas mendocina S5.2"	"-"	1225174	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	1	NA	0.001599	NA	NA	NA	0.001599	NA	NA	NA	NA	NA	NA	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;aeruginosa&nbsp;group>Pseudomonas&nbsp;mendocina"
"Pseudomonas mendocina ymp"	"-"	399739	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;aeruginosa&nbsp;group>Pseudomonas&nbsp;mendocina"
"Pseudomonas pseudoalcaligenes"	"S"	330	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;aeruginosa&nbsp;group>Pseudomonas&nbsp;oleovorans/pseudoalcaligenes&nbsp;group"
"Pseudomonas protegens Cab57"	"-"	1420599	11	NA	NA	NA	11	NA	1	NA	NA	NA	4	1	NA	0.002931	NA	NA	NA	0.002931	NA	0.0004183	NA	NA	NA	0.001139	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;fluorescens&nbsp;group>Pseudomonas&nbsp;protegens"
"Pseudomonas trivialis"	"S"	200450	26	NA	NA	NA	26	NA	NA	NA	NA	NA	NA	NA	NA	0.006927	NA	NA	NA	0.006927	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;fluorescens&nbsp;group"
"Pseudomonas poae"	"S"	200451	5	NA	NA	NA	5	NA	NA	NA	NA	NA	1	NA	NA	0.001332	NA	NA	NA	0.001332	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;fluorescens&nbsp;group"
"Pseudomonas poae RE*1-1-14"	"-"	1282356	5	NA	NA	NA	5	NA	NA	NA	NA	NA	1	NA	NA	0.001332	NA	NA	NA	0.001332	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;fluorescens&nbsp;group>Pseudomonas&nbsp;poae"
"Pseudomonas veronii"	"S"	76761	2	NA	NA	NA	2	NA	NA	NA	2	NA	NA	NA	NA	0.0005329	NA	NA	NA	0.0005329	NA	NA	NA	0.0005124	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;fluorescens&nbsp;group"
"Pseudomonas corrugata"	"S"	47879	2	NA	NA	NA	2	NA	NA	NA	1	NA	NA	NA	NA	0.0005329	NA	NA	NA	0.0005329	NA	NA	NA	0.0002562	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;fluorescens&nbsp;group"
"Pseudomonas mediterranea"	"S"	183795	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;fluorescens&nbsp;group"
"Pseudomonas putida JB"	"-"	1150601	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;putida&nbsp;group>Pseudomonas&nbsp;putida"
"Pseudomonas mosselii"	"S"	78327	3	NA	NA	NA	3	NA	NA	NA	NA	1	1	NA	NA	0.0007993	NA	NA	NA	0.0007993	NA	NA	NA	NA	0.0003867	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;putida&nbsp;group"
"Pseudomonas mosselii SJ10"	"-"	1388763	2	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	NA	0.0005329	NA	NA	NA	0.0005329	NA	NA	NA	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;putida&nbsp;group>Pseudomonas&nbsp;mosselii"
"Pseudomonas monteilii"	"S"	76759	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;putida&nbsp;group"
"Pseudomonas syringae pv. syringae HS191"	"-"	1324932	24	NA	NA	NA	24	NA	NA	NA	2	NA	NA	1	NA	0.006394	NA	NA	NA	0.006394	NA	NA	NA	0.0005124	NA	NA	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;syringae&nbsp;group>Pseudomonas&nbsp;syringae&nbsp;group&nbsp;genomosp.&nbsp;1>Pseudomonas&nbsp;syringae>Pseudomonas&nbsp;syringae&nbsp;pv.&nbsp;syringae"
"Pseudomonas syringae pv. avii"	"-"	663959	12	NA	NA	NA	12	NA	NA	1	NA	NA	1	2	NA	0.003197	NA	NA	NA	0.003197	NA	NA	0.0003727	NA	NA	0.0002847	0.0008334	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;syringae&nbsp;group>Pseudomonas&nbsp;syringae&nbsp;group&nbsp;genomosp.&nbsp;1>Pseudomonas&nbsp;syringae"
"Pseudomonas syringae CC1557"	"-"	1357279	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;syringae&nbsp;group>Pseudomonas&nbsp;syringae&nbsp;group&nbsp;genomosp.&nbsp;1>Pseudomonas&nbsp;syringae"
"Pseudomonas syringae group genomosp. 2"	"-"	251698	2	NA	NA	NA	2	NA	1	NA	NA	1	NA	NA	NA	0.0005329	NA	NA	NA	0.0005329	NA	0.0004183	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;syringae&nbsp;group"
"Pseudomonas amygdali"	"S"	47877	2	NA	NA	NA	2	NA	1	NA	NA	1	NA	NA	NA	0.0005329	NA	NA	NA	0.0005329	NA	0.0004183	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;syringae&nbsp;group>Pseudomonas&nbsp;syringae&nbsp;group&nbsp;genomosp.&nbsp;2"
"Pseudomonas amygdali pv. lachrymans"	"-"	53707	2	NA	NA	NA	2	NA	1	NA	NA	1	NA	NA	NA	0.0005329	NA	NA	NA	0.0005329	NA	0.0004183	NA	NA	0.0003867	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;syringae&nbsp;group>Pseudomonas&nbsp;syringae&nbsp;group&nbsp;genomosp.&nbsp;2>Pseudomonas&nbsp;amygdali"
"Pseudomonas stutzeri CCUG 29243"	"-"	1196835	19	NA	NA	NA	19	NA	1	1	NA	NA	1	NA	NA	0.005062	NA	NA	NA	0.005062	NA	0.0004183	0.0003727	NA	NA	0.0002847	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;stutzeri&nbsp;group>Pseudomonas&nbsp;stutzeri&nbsp;subgroup>Pseudomonas&nbsp;stutzeri"
"Pseudomonas cremoricolorata"	"S"	157783	32	NA	NA	NA	32	NA	2	NA	1	1	7	1	NA	0.008526	NA	NA	NA	0.008526	NA	0.0008367	NA	0.0002562	0.0003867	0.001993	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas lini"	"S"	163011	19	NA	NA	NA	19	NA	NA	1	NA	NA	NA	1	NA	0.005062	NA	NA	NA	0.005062	NA	NA	0.0003727	NA	NA	NA	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas saudiphocaensis"	"S"	1499686	13	NA	NA	NA	13	NA	NA	NA	NA	NA	1	1	NA	0.003464	NA	NA	NA	0.003464	NA	NA	NA	NA	NA	0.0002847	0.0004167	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
