"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Pseudomonas sp. TMW 2.1634"	"S"	1886807	8	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	0.002308	NA	NA	NA	0.002308	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas sp. Z003-0.4C(8344-21)"	"S"	1855380	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005771	NA	NA	NA	0.0005771	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas reinekei"	"S"	395598	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	1	NA	0.0004394	NA	NA	NA	0.0002886	NA	NA	0.0003937	NA	NA	NA	0.0004394	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas sp. NS1(2017)"	"S"	2025658	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002886	NA	NA	NA	0.0002886	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Pseudomonas sp. St29"	"S"	1500687	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002886	NA	NA	NA	0.0002886	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Acinetobacter nosocomialis"	"S"	106654	4	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	0.001154	NA	NA	NA	0.001154	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter>Acinetobacter&nbsp;calcoaceticus/baumannii&nbsp;complex"
"Acinetobacter lactucae"	"S"	1785128	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	0.0008657	NA	NA	NA	0.0008657	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter>Acinetobacter&nbsp;calcoaceticus/baumannii&nbsp;complex"
"Acinetobacter calcoaceticus"	"S"	471	3	NA	NA	NA	3	NA	NA	NA	NA	NA	1	NA	NA	0.0008657	NA	NA	NA	0.0008657	NA	NA	NA	NA	NA	0.0003006	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter>Acinetobacter&nbsp;calcoaceticus/baumannii&nbsp;complex"
"Acinetobacter lwoffii"	"S"	28090	13	NA	NA	NA	13	NA	NA	1	NA	NA	NA	NA	NA	0.003751	NA	NA	NA	0.003751	NA	NA	0.0003937	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter"
"Acinetobacter sp. ACNIH2"	"S"	1758189	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	0.00202	NA	NA	NA	0.00202	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter"
"Acinetobacter sp. TTH0-4"	"S"	1646498	5	NA	NA	NA	5	NA	NA	1	NA	1	NA	NA	NA	0.001443	NA	NA	NA	0.001443	NA	NA	0.0003937	NA	0.0004127	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter"
"Acinetobacter sp. TGL-Y2"	"S"	1407071	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005771	NA	NA	NA	0.0005771	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter"
"Acinetobacter sp. ADP1"	"S"	62977	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002886	NA	NA	NA	0.0002886	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter"
"Acinetobacter sp. WCHA55"	"S"	2004646	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002886	NA	NA	NA	0.0002886	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter"
"Moraxella ovis"	"S"	29433	15	NA	NA	NA	15	NA	NA	1	NA	NA	1	1	NA	0.004328	NA	NA	NA	0.004328	NA	NA	0.0003937	NA	NA	0.0003006	0.0004394	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Moraxella"
"Psychrobacter sp. AntiMn-1"	"S"	1720344	8	NA	NA	NA	8	NA	NA	NA	NA	NA	1	NA	NA	0.002308	NA	NA	NA	0.002308	NA	NA	NA	NA	NA	0.0003006	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Psychrobacter"
"Psychrobacter alimentarius"	"S"	261164	21	NA	NA	NA	21	NA	NA	1	NA	NA	NA	NA	NA	0.00606	NA	NA	NA	0.00606	NA	NA	0.0003937	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Psychrobacter"
"Psychrobacter sp. P11G3"	"S"	1699623	10	NA	NA	NA	10	NA	NA	NA	1	NA	6	NA	NA	0.002886	NA	NA	NA	0.002886	NA	NA	NA	0.0002566	NA	0.001804	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Psychrobacter"
"Escherichia marmotae"	"S"	1499973	1	NA	NA	NA	1	NA	NA	1	1	NA	NA	NA	NA	0.0003937	NA	NA	NA	0.0002886	NA	NA	0.0003937	0.0002566	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Escherichia"
"Enterobacter sp. SA187"	"S"	1914861	44	NA	NA	NA	1	NA	1	NA	44	NA	NA	NA	NA	0.01129	NA	NA	NA	0.0002886	NA	0.000446	NA	0.01129	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Enterobacter"
"Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus"	"S"	1505597	9	NA	NA	NA	6	NA	1	NA	9	NA	1	NA	NA	0.002309	NA	NA	NA	0.001731	NA	0.000446	NA	0.002309	NA	0.0003006	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>ant&nbsp;endosymbionts>Candidatus&nbsp;Blochmannia>unclassified&nbsp;Candidatus&nbsp;Blochmannia&nbsp;endosymbionts"
"Candidatus Blochmannia floridanus"	"S"	203907	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002886	NA	NA	NA	0.0002886	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>ant&nbsp;endosymbionts>Candidatus&nbsp;Blochmannia"
"Candidatus Hoaglandella"	"G"	1906659	25	NA	NA	NA	6	NA	1	1	25	1	4	1	NA	0.006414	NA	NA	NA	0.001731	NA	0.000446	0.0003937	0.006414	0.0004127	0.001203	0.0004394	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts"
"Candidatus Hoaglandella endobia"	"S"	1778263	25	NA	NA	NA	6	NA	1	1	25	1	4	1	NA	0.006414	NA	NA	NA	0.001731	NA	0.000446	0.0003937	0.006414	0.0004127	0.001203	0.0004394	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>Candidatus&nbsp;Hoaglandella"
"Citrobacter freundii complex sp. CFNIH9"	"S"	2077149	3	NA	NA	NA	1	NA	NA	1	2	NA	3	NA	NA	0.0009019	NA	NA	NA	0.0002886	NA	NA	0.0003937	0.0005132	NA	0.0009019	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Citrobacter>Citrobacter&nbsp;freundii&nbsp;complex"
"Citrobacter freundii complex sp. CFNIH4"	"S"	2077148	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0003006	NA	NA	NA	0.0002886	NA	NA	NA	NA	NA	0.0003006	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Citrobacter>Citrobacter&nbsp;freundii&nbsp;complex"
"Kosakonia radicincitans"	"S"	283686	7	NA	NA	NA	2	NA	NA	1	7	NA	NA	NA	NA	0.001796	NA	NA	NA	0.0005771	NA	NA	0.0003937	0.001796	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Kosakonia"
"Lelliottia"	"G"	1330545	8	NA	NA	NA	8	NA	1	NA	3	1	NA	1	NA	0.002308	NA	NA	NA	0.002308	NA	0.000446	NA	0.0007697	0.0004127	NA	0.0004394	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Lelliottia amnigena"	"S"	61646	8	NA	NA	NA	8	NA	1	NA	3	1	NA	1	NA	0.002308	NA	NA	NA	0.002308	NA	0.000446	NA	0.0007697	0.0004127	NA	0.0004394	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Lelliottia"
"Raoultella planticola"	"S"	575	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002886	NA	NA	NA	0.0002886	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Raoultella"
"Buttiauxella"	"G"	82976	2	NA	NA	NA	1	NA	NA	1	1	NA	2	NA	NA	0.0006013	NA	NA	NA	0.0002886	NA	NA	0.0003937	0.0002566	NA	0.0006013	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Buttiauxella sp. 3AFRM03"	"S"	2479367	2	NA	NA	NA	1	NA	NA	1	1	NA	2	NA	NA	0.0006013	NA	NA	NA	0.0002886	NA	NA	0.0003937	0.0002566	NA	0.0006013	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Buttiauxella"
"Serratia sp. MYb239"	"S"	2033438	1	NA	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	0.0003937	NA	NA	NA	0.0002886	NA	NA	0.0003937	NA	NA	0.0003006	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Serratia"
"Serratia ficaria"	"S"	61651	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002886	NA	NA	NA	0.0002886	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Serratia"
"Dickeya sp. NCPPB 3274"	"S"	568766	4	NA	NA	NA	4	NA	NA	1	2	NA	1	NA	NA	0.001154	NA	NA	NA	0.001154	NA	NA	0.0003937	0.0005132	NA	0.0003006	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Pectobacteriaceae>Dickeya"
"Dickeya solani"	"S"	1089444	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002886	NA	NA	NA	0.0002886	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Pectobacteriaceae>Dickeya"
"Erwinia gerundensis"	"S"	1619313	1	NA	NA	NA	1	NA	1	NA	NA	1	1	NA	NA	0.000446	NA	NA	NA	0.0002886	NA	0.000446	NA	NA	0.0004127	0.0003006	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Erwinia"
"Erwinia persicina"	"S"	55211	52	NA	NA	NA	1	NA	NA	NA	3	NA	8	52	NA	0.02285	NA	NA	NA	0.0002886	NA	NA	NA	0.0007697	NA	0.002405	0.02285	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Erwinia"
"Pantoea stewartii"	"S"	66269	35	NA	NA	NA	5	1	NA	2	35	NA	2	4	NA	0.04721	NA	NA	NA	0.001443	0.04721	NA	0.0007874	0.00898	NA	0.0006013	0.001758	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Pantoea"
"Pantoea sp. PSNIH1"	"S"	1484158	3	NA	NA	NA	1	NA	NA	NA	NA	1	NA	3	NA	0.001318	NA	NA	NA	0.0002886	NA	NA	NA	NA	0.0004127	NA	0.001318	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Pantoea"
"Pantoea ananatis"	"S"	553	3	NA	NA	NA	1	NA	1	NA	NA	1	NA	3	NA	0.001318	NA	NA	NA	0.0002886	NA	0.000446	NA	NA	0.0004127	NA	0.001318	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Pantoea"
"Edwardsiella tarda"	"S"	636	3	NA	NA	NA	3	NA	NA	NA	NA	NA	1	NA	NA	0.0008657	NA	NA	NA	0.0008657	NA	NA	NA	NA	NA	0.0003006	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Hafniaceae>Edwardsiella"
"Hafnia"	"G"	568	28	NA	NA	NA	5	NA	NA	NA	28	1	4	3	NA	0.007184	NA	NA	NA	0.001443	NA	NA	NA	0.007184	0.0004127	0.001203	0.001318	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Hafniaceae"
"Hafnia alvei"	"S"	569	28	NA	NA	NA	4	NA	NA	NA	28	1	4	3	NA	0.007184	NA	NA	NA	0.001154	NA	NA	NA	0.007184	0.0004127	0.001203	0.001318	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Hafniaceae>Hafnia"
"Hafnia sp. CBA7124"	"S"	1848580	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002886	NA	NA	NA	0.0002886	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Hafniaceae>Hafnia"
"Providencia rettgeri"	"S"	587	2	NA	NA	NA	1	NA	NA	NA	NA	1	NA	2	NA	0.0008788	NA	NA	NA	0.0002886	NA	NA	NA	NA	0.0004127	NA	0.0008788	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Morganellaceae>Providencia"
"Proteus vulgaris"	"S"	585	14	NA	NA	NA	14	NA	NA	NA	NA	NA	NA	NA	NA	0.00404	NA	NA	NA	0.00404	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Morganellaceae>Proteus"
"Photorhabdus laumondii"	"S"	2218628	2	NA	NA	NA	1	NA	NA	NA	NA	2	NA	NA	NA	0.0008254	NA	NA	NA	0.0002886	NA	NA	NA	NA	0.0008254	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Morganellaceae>Photorhabdus"
"Stenotrophomonas sp. ZAC14A_NAIMI4_1"	"S"	2072412	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002886	NA	NA	NA	0.0002886	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Stenotrophomonas>Stenotrophomonas&nbsp;maltophilia&nbsp;group"
"Stenotrophomonas rhizophila"	"S"	216778	3	NA	NA	NA	2	NA	NA	NA	NA	NA	3	2	NA	0.0009019	NA	NA	NA	0.0005771	NA	NA	NA	NA	NA	0.0009019	0.0008788	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Stenotrophomonas"
"Xanthomonas vasicola"	"S"	56459	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0003006	NA	NA	NA	0.0002886	NA	NA	NA	NA	NA	0.0003006	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae>Xanthomonas"
"Dyella japonica"	"S"	231455	3	NA	NA	NA	1	NA	NA	NA	NA	NA	3	1	NA	0.0009019	NA	NA	NA	0.0002886	NA	NA	NA	NA	NA	0.0009019	0.0004394	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Rhodanobacteraceae>Dyella"
"Vibrio diabolicus subgroup"	"-"	2315253	3	NA	NA	NA	3	NA	1	NA	NA	NA	2	NA	NA	0.0008657	NA	NA	NA	0.0008657	NA	0.000446	NA	NA	NA	0.0006013	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio>Vibrio&nbsp;harveyi&nbsp;group"
"Vibrio diabolicus"	"S"	50719	3	NA	NA	NA	3	NA	NA	NA	NA	NA	2	NA	NA	0.0008657	NA	NA	NA	0.0008657	NA	NA	NA	NA	NA	0.0006013	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio>Vibrio&nbsp;harveyi&nbsp;group>Vibrio&nbsp;diabolicus&nbsp;subgroup"
"Vibrio sp. HBUAS61001"	"S"	2479546	3	NA	NA	NA	3	NA	NA	NA	1	1	NA	NA	NA	0.0008657	NA	NA	NA	0.0008657	NA	NA	NA	0.0002566	0.0004127	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio"
"Vibrio nigripulchritudo"	"S"	28173	2	NA	NA	NA	2	NA	1	NA	NA	NA	NA	NA	NA	0.0005771	NA	NA	NA	0.0005771	NA	0.000446	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio"
"Grimontia"	"G"	246861	1	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	0.0004127	NA	NA	NA	0.0002886	NA	NA	NA	NA	0.0004127	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae"
"Grimontia hollisae"	"S"	673	1	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	0.0004127	NA	NA	NA	0.0002886	NA	NA	NA	NA	0.0004127	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Grimontia"
"Aeromonas sp. ASNIH7"	"S"	1920107	7	NA	NA	NA	6	NA	NA	7	NA	NA	5	4	NA	0.002756	NA	NA	NA	0.001731	NA	NA	0.002756	NA	NA	0.001503	0.001758	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Aeromonadaceae>Aeromonas"
"Oceanisphaera profunda"	"S"	1416627	4	NA	NA	NA	4	NA	NA	2	NA	NA	NA	1	NA	0.001154	NA	NA	NA	0.001154	NA	NA	0.0007874	NA	NA	NA	0.0004394	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Aeromonadaceae>Oceanisphaera"
"Halomonas elongata"	"S"	2746	6	NA	NA	NA	6	NA	NA	1	NA	NA	NA	1	NA	0.001731	NA	NA	NA	0.001731	NA	NA	0.0003937	NA	NA	NA	0.0004394	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Halomonas beimenensis"	"S"	475662	4	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	0.001154	NA	NA	NA	0.001154	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Halomonas sp. 1513"	"S"	1883416	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0003006	NA	NA	NA	0.0002886	NA	NA	NA	NA	NA	0.0003006	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Halomonas sp. A3H3"	"S"	1346287	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002886	NA	NA	NA	0.0002886	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Halomonas huangheensis"	"S"	1178482	1	NA	NA	NA	1	NA	NA	NA	NA	1	1	NA	NA	0.0004127	NA	NA	NA	0.0002886	NA	NA	NA	NA	0.0004127	0.0003006	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Halomonas chromatireducens"	"S"	507626	3	NA	NA	NA	1	NA	NA	1	NA	1	3	NA	NA	0.0009019	NA	NA	NA	0.0002886	NA	NA	0.0003937	NA	0.0004127	0.0009019	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Halomonas"
"Kushneria"	"G"	504090	4	NA	NA	NA	4	1	1	NA	NA	NA	NA	NA	NA	0.04721	NA	NA	NA	0.001154	0.04721	0.000446	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Chromohalobacter"	"G"	42054	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002886	NA	NA	NA	0.0002886	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Chromohalobacter salexigens"	"S"	158080	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002886	NA	NA	NA	0.0002886	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Chromohalobacter"
"Saccharospirillum"	"G"	231683	5	NA	NA	NA	5	NA	NA	NA	NA	NA	1	1	NA	0.001443	NA	NA	NA	0.001443	NA	NA	NA	NA	NA	0.0003006	0.0004394	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae"
"Saccharospirillum mangrovi"	"S"	2161747	5	NA	NA	NA	5	NA	NA	NA	NA	NA	1	1	NA	0.001443	NA	NA	NA	0.001443	NA	NA	NA	NA	NA	0.0003006	0.0004394	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Saccharospirillaceae>Saccharospirillum"
"Marinomonas sp. MWYL1"	"S"	400668	9	NA	NA	NA	9	NA	5	1	1	1	1	1	NA	0.002597	NA	NA	NA	0.002597	NA	0.00223	0.0003937	0.0002566	0.0004127	0.0003006	0.0004394	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae>Marinomonas"
"Marinomonas posidonica"	"S"	936476	8	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	0.002308	NA	NA	NA	0.002308	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae>Marinomonas"
"Marinomonas primoryensis"	"S"	178399	36	NA	NA	NA	36	NA	NA	6	NA	NA	1	NA	NA	0.01039	NA	NA	NA	0.01039	NA	NA	0.002362	NA	NA	0.0003006	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae>Marinomonas"
