"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_april_BC01.cladeReads"	"kraken2_16s_k21_classification_april_BC02.cladeReads"	"kraken2_16s_k21_classification_april_BC03.cladeReads"	"kraken2_16s_k21_classification_april_BC04.cladeReads"	"kraken2_16s_k21_classification_april_BC05.cladeReads"	"kraken2_16s_k21_classification_april_BC06.cladeReads"	"kraken2_16s_k21_classification_april_BC07.cladeReads"	"kraken2_16s_k21_classification_april_BC08.cladeReads"	"kraken2_16s_k21_classification_april_BC09.cladeReads"	"kraken2_16s_k21_classification_april_BC10.cladeReads"	"kraken2_16s_k21_classification_april_BC11.cladeReads"	"kraken2_16s_k21_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_april_BC01.cladeReads.."	"kraken2_16s_k21_classification_april_BC02.cladeReads.."	"kraken2_16s_k21_classification_april_BC03.cladeReads.."	"kraken2_16s_k21_classification_april_BC04.cladeReads.."	"kraken2_16s_k21_classification_april_BC05.cladeReads.."	"kraken2_16s_k21_classification_april_BC06.cladeReads.."	"kraken2_16s_k21_classification_april_BC07.cladeReads.."	"kraken2_16s_k21_classification_april_BC08.cladeReads.."	"kraken2_16s_k21_classification_april_BC09.cladeReads.."	"kraken2_16s_k21_classification_april_BC10.cladeReads.."	"kraken2_16s_k21_classification_april_BC11.cladeReads.."	"kraken2_16s_k21_classification_april_BC12.cladeReads.."	"lineage"
"I-8"	"G"	2320	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005329	NA	NA	NA	0.0005329	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Phycisphaerae>Phycisphaerales>Phycisphaeraceae"
"Urania-1B-19 marine sediment group"	"G"	2324	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005329	NA	NA	NA	0.0005329	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Phycisphaerae>Phycisphaerales>Phycisphaeraceae"
"Tepidisphaera"	"G"	14498	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	0.0007993	NA	NA	NA	0.0007993	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Phycisphaerae>Tepidisphaerales>Tepidisphaeraceae"
"ST-NAGAB-D1"	"F"	25848	3	NA	NA	NA	3	NA	NA	1	NA	NA	NA	NA	NA	0.0007993	NA	NA	NA	0.0007993	NA	NA	0.0003727	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Phycisphaerae>MSBL9"
"L21-RPul-D3"	"F"	25845	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Phycisphaerae>MSBL9"
"S-70"	"O"	2330	29	NA	NA	NA	29	NA	NA	3	1	NA	2	NA	NA	0.007727	NA	NA	NA	0.007727	NA	NA	0.001118	0.0002562	NA	0.0005695	NA	NA	"Bacteria>Planctomycetes>Phycisphaerae"
"mle1-8"	"O"	2334	12	NA	NA	NA	12	NA	NA	1	NA	2	2	NA	NA	0.003197	NA	NA	NA	0.003197	NA	NA	0.0003727	NA	0.0007734	0.0005695	NA	NA	"Bacteria>Planctomycetes>Phycisphaerae"
"DG-20"	"O"	25841	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Phycisphaerae"
"Candidatus Anammoximicrobium"	"G"	25871	3	NA	NA	NA	3	NA	1	NA	NA	NA	NA	NA	NA	0.0007993	NA	NA	NA	0.0007993	NA	0.0004183	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"Pir2 lineage"	"G"	25873	2	NA	NA	NA	2	NA	NA	1	NA	NA	NA	NA	NA	0.0005329	NA	NA	NA	0.0005329	NA	NA	0.0003727	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"Pir1 lineage"	"G"	25872	1	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	0.0002664	NA	0.0004183	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"Pir3 lineage"	"G"	25874	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"Termite planctomycete cluster"	"G"	25880	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"Thermogutta"	"G"	25881	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"Planctomicrobium"	"G"	25890	2	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	NA	0.0005329	NA	NA	NA	0.0005329	NA	NA	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales>Rubinisphaeraceae"
"Schlesneriaceae"	"F"	25894	14	NA	NA	NA	14	NA	NA	3	NA	NA	10	NA	NA	0.00373	NA	NA	NA	0.00373	NA	NA	0.001118	NA	NA	0.002847	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales"
"Schlesneria"	"G"	25896	9	NA	NA	NA	8	NA	NA	2	NA	NA	9	NA	NA	0.002563	NA	NA	NA	0.002131	NA	NA	0.0007454	NA	NA	0.002563	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales>Schlesneriaceae"
"Planctopirus"	"G"	25895	6	NA	NA	NA	6	NA	NA	1	NA	NA	1	NA	NA	0.001599	NA	NA	NA	0.001599	NA	NA	0.0003727	NA	NA	0.0002847	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales>Schlesneriaceae"
"BD7-11"	"C"	2295	8	NA	NA	NA	8	NA	1	1	NA	2	3	NA	NA	0.002131	NA	NA	NA	0.002131	NA	0.0004183	0.0003727	NA	0.0007734	0.0008542	NA	NA	"Bacteria>Planctomycetes"
"Brocadiae"	"C"	25828	3	NA	NA	NA	3	NA	2	NA	NA	1	NA	1	NA	0.0008367	NA	NA	NA	0.0007993	NA	0.0008367	NA	NA	0.0003867	NA	0.0004167	NA	"Bacteria>Planctomycetes"
"Brocadiales"	"O"	25829	3	NA	NA	NA	3	NA	2	NA	NA	1	NA	1	NA	0.0008367	NA	NA	NA	0.0007993	NA	0.0008367	NA	NA	0.0003867	NA	0.0004167	NA	"Bacteria>Planctomycetes>Brocadiae"
"Scalinduaceae"	"F"	25837	2	NA	NA	NA	2	NA	2	NA	NA	1	NA	1	NA	0.0008367	NA	NA	NA	0.0005329	NA	0.0008367	NA	NA	0.0003867	NA	0.0004167	NA	"Bacteria>Planctomycetes>Brocadiae>Brocadiales"
"Candidatus Scalindua"	"G"	25838	2	NA	NA	NA	2	NA	2	NA	NA	1	NA	1	NA	0.0008367	NA	NA	NA	0.0005329	NA	0.0008367	NA	NA	0.0003867	NA	0.0004167	NA	"Bacteria>Planctomycetes>Brocadiae>Brocadiales>Scalinduaceae"
"Brocadiaceae"	"F"	25830	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Brocadiae>Brocadiales"
"Candidatus Jettenia"	"G"	25833	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Brocadiae>Brocadiales>Brocadiaceae"
"028H05-P-BN-P5"	"C"	2294	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes"
"ODP123"	"C"	25840	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes"
"Magnetobacteriales"	"O"	25739	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Nitrospirae>Thermodesulfovibrionia"
"Magnetobacteriaceae"	"F"	25740	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Nitrospirae>Thermodesulfovibrionia>Magnetobacteriales"
"Candidatus Magnetoovum"	"G"	25742	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Nitrospirae>Thermodesulfovibrionia>Magnetobacteriales>Magnetobacteriaceae"
"PAUC43f marine benthic group"	"C"	14418	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Gemmatimonadetes"
"Galbitalea"	"G"	11150	7	NA	NA	NA	4	NA	4	6	NA	3	7	3	NA	0.002236	NA	NA	NA	0.001066	NA	0.001673	0.002236	NA	0.00116	0.001993	0.00125	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"SV1-3"	"G"	628	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	0.0003727	NA	NA	NA	0.0002664	NA	NA	0.0003727	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Herbiconiux"	"G"	604	1	NA	NA	NA	1	NA	NA	NA	NA	1	1	NA	NA	0.0003867	NA	NA	NA	0.0002664	NA	NA	NA	NA	0.0003867	0.0002847	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Rathayibacter"	"G"	625	2	NA	NA	NA	1	NA	2	NA	NA	1	1	1	NA	0.0008367	NA	NA	NA	0.0002664	NA	0.0008367	NA	NA	0.0003867	0.0002847	0.0004167	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Citricoccus"	"G"	640	1	NA	NA	NA	1	NA	1	NA	NA	NA	1	NA	NA	0.0004183	NA	NA	NA	0.0002664	NA	0.0004183	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Nakamurellaceae"	"F"	489	4	NA	NA	NA	1	NA	NA	NA	NA	NA	4	NA	NA	0.001139	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	0.001139	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales"
"Nakamurella"	"G"	490	4	NA	NA	NA	1	NA	NA	NA	NA	NA	4	NA	NA	0.001139	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	0.001139	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Frankiales>Nakamurellaceae"
"Dietziaceae"	"F"	455	3	NA	NA	NA	1	NA	NA	NA	1	NA	3	NA	NA	0.0008542	NA	NA	NA	0.0002664	NA	NA	NA	0.0002562	NA	0.0008542	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales"
"Dietzia"	"G"	456	3	NA	NA	NA	1	NA	NA	NA	1	NA	3	NA	NA	0.0008542	NA	NA	NA	0.0002664	NA	NA	NA	0.0002562	NA	0.0008542	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Corynebacteriales>Dietziaceae"
"Plantactinospora"	"G"	692	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae"
"Dactylosporangium"	"G"	682	1	NA	NA	NA	1	NA	1	1	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	0.0002664	NA	0.0004183	0.0003727	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae"
"Trueperella"	"G"	426	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Actinomycetales>Actinomycetaceae"
"Actinokineospora"	"G"	738	2	NA	NA	NA	1	NA	NA	2	NA	NA	NA	NA	NA	0.0007454	NA	NA	NA	0.0002664	NA	NA	0.0007454	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Actinomycetospora"	"G"	739	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"uncultured"	"O"	24569	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Thermoleophilia"
"Eggerthella"	"G"	24551	3	NA	NA	NA	1	NA	NA	NA	NA	NA	3	NA	NA	0.0008542	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	0.0008542	NA	NA	"Bacteria>Actinobacteria>Coriobacteriia>Coriobacteriales>Eggerthellaceae"
"Nitriliruptorales"	"O"	834	2	NA	NA	NA	2	NA	NA	NA	NA	1	NA	NA	NA	0.0005329	NA	NA	NA	0.0005329	NA	NA	NA	NA	0.0003867	NA	NA	NA	"Bacteria>Actinobacteria>Nitriliruptoria"
"Nitriliruptoraceae"	"F"	835	2	NA	NA	NA	2	NA	NA	NA	NA	1	NA	NA	NA	0.0005329	NA	NA	NA	0.0005329	NA	NA	NA	NA	0.0003867	NA	NA	NA	"Bacteria>Actinobacteria>Nitriliruptoria>Nitriliruptorales"
"Candidatus Abawacabacteria"	"O"	25766	9	NA	NA	NA	9	NA	1	NA	NA	NA	NA	1	NA	0.002398	NA	NA	NA	0.002398	NA	0.0004183	NA	NA	NA	NA	0.0004167	NA	"Bacteria>Patescibacteria>Gracilibacteria"
"Candidatus Gottesmanbacteria"	"O"	25779	4	NA	NA	NA	1	NA	2	2	NA	NA	4	NA	NA	0.001139	NA	NA	NA	0.0002664	NA	0.0008367	0.0007454	NA	NA	0.001139	NA	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Falkowbacteria"	"O"	25755	3	NA	NA	NA	3	NA	NA	1	NA	3	1	NA	NA	0.00116	NA	NA	NA	0.0007993	NA	NA	0.0003727	NA	0.00116	0.0002847	NA	NA	"Bacteria>Patescibacteria>ABY1"
"Candidatus Komeilibacteria"	"O"	25758	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005329	NA	NA	NA	0.0005329	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>ABY1"
"32-520"	"O"	25787	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	0.0003727	NA	NA	NA	0.0002664	NA	NA	0.0003727	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Parcubacteria"
"Paceibacterales"	"O"	25817	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Parcubacteria"
"Paceibacteraceae"	"F"	25818	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Parcubacteria>Paceibacterales"
"Candidatus Paceibacter"	"G"	25819	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Parcubacteria>Paceibacterales>Paceibacteraceae"
"Candidatus Azambacteria"	"O"	25791	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Parcubacteria"
"Candidatus Portnoybacteria"	"O"	25804	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Parcubacteria"
"Candidatus Nomurabacteria"	"O"	25803	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	0.0003727	NA	NA	NA	0.0002664	NA	NA	0.0003727	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Parcubacteria"
"Candidatus Jorgensenbacteria"	"O"	25797	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Parcubacteria"
"uncultured"	"C"	25827	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Patescibacteria"
"vadinBE97"	"F"	14446	21	NA	NA	NA	21	NA	NA	2	NA	2	7	2	NA	0.005595	NA	NA	NA	0.005595	NA	NA	0.0007454	NA	0.0007734	0.001993	0.0008334	NA	"Bacteria>Lentisphaerae>Lentisphaeria>Victivallales"
"SBZC-4624"	"F"	14444	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005329	NA	NA	NA	0.0005329	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Lentisphaerae>Lentisphaeria>Victivallales"
"BD2-3"	"F"	14441	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Lentisphaerae>Lentisphaeria>Victivallales"
"uncultured"	"F"	25723	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Lentisphaerae>Oligosphaeria>Oligosphaerales"
"P.palmC41"	"O"	14452	3	NA	NA	NA	3	NA	NA	1	NA	1	NA	NA	NA	0.0007993	NA	NA	NA	0.0007993	NA	NA	0.0003727	NA	0.0003867	NA	NA	NA	"Bacteria>Lentisphaerae>Oligosphaeria"
"Granulicella"	"G"	24421	2	NA	NA	NA	2	NA	NA	NA	NA	2	1	1	NA	0.0007734	NA	NA	NA	0.0005329	NA	NA	NA	NA	0.0007734	0.0002847	0.0004167	NA	"Bacteria>Acidobacteria>Acidobacteriia>Acidobacteriales>Acidobacteriaceae&nbsp;(Subgroup&nbsp;1)"
"Edaphobacter"	"G"	24420	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia>Acidobacteriales>Acidobacteriaceae&nbsp;(Subgroup&nbsp;1)"
"Occallatibacter"	"G"	24422	1	NA	NA	NA	1	NA	NA	NA	1	NA	1	NA	NA	0.0002847	NA	NA	NA	0.0002664	NA	NA	NA	0.0002562	NA	0.0002847	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia>Acidobacteriales>Acidobacteriaceae&nbsp;(Subgroup&nbsp;1)"
"Koribacteraceae"	"F"	24427	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia>Acidobacteriales"
"Candidatus Koribacter"	"G"	24428	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia>Acidobacteriales>Koribacteraceae"
"Subgroup 12"	"O"	24441	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia"
"marine group"	"G"	387	1	NA	NA	NA	1	NA	1	1	NA	NA	NA	NA	NA	0.0004183	NA	NA	NA	0.0002664	NA	0.0004183	0.0003727	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Holophagae>Holophagales>Holophagaceae"
"Subgroup 15"	"C"	14187	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria"
"c5LKS83"	"C"	14201	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria"
"AT-s3-28"	"C"	14151	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0002847	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Acidobacteria"
"MAT-CR-H6-H10"	"F"	1660	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	0.0003727	NA	NA	NA	0.0002664	NA	NA	0.0003727	NA	NA	NA	NA	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales"
"SBYC"	"F"	1662	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales"
"SBYZ-1017"	"F"	1664	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	1	NA	0.0004167	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	0.0002847	0.0004167	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales"
"Chitinivibrionia"	"C"	13923	9	NA	NA	NA	1	NA	9	2	NA	1	9	2	NA	0.003765	NA	NA	NA	0.0002664	NA	0.003765	0.0007454	NA	0.0003867	0.002563	0.0008334	NA	"Bacteria>Fibrobacteres"
"uncultured"	"O"	14346	9	NA	NA	NA	1	NA	8	2	NA	1	9	2	NA	0.003347	NA	NA	NA	0.0002664	NA	0.003347	0.0007454	NA	0.0003867	0.002563	0.0008334	NA	"Bacteria>Fibrobacteres>Chitinivibrionia"
"Kiritimatiellales"	"O"	25710	6	NA	NA	NA	5	NA	6	4	NA	1	NA	1	NA	0.00251	NA	NA	NA	0.001332	NA	0.00251	0.001491	NA	0.0003867	NA	0.0004167	NA	"Bacteria>Kiritimatiellaeota>Kiritimatiellae"
"Kiritimatiellaceae"	"F"	25711	6	NA	NA	NA	5	NA	6	4	NA	1	NA	1	NA	0.00251	NA	NA	NA	0.001332	NA	0.00251	0.001491	NA	0.0003867	NA	0.0004167	NA	"Bacteria>Kiritimatiellaeota>Kiritimatiellae>Kiritimatiellales"
"MSBL3"	"G"	25713	5	NA	NA	NA	4	NA	5	3	NA	1	NA	1	NA	0.002092	NA	NA	NA	0.001066	NA	0.002092	0.001118	NA	0.0003867	NA	0.0004167	NA	"Bacteria>Kiritimatiellaeota>Kiritimatiellae>Kiritimatiellales>Kiritimatiellaceae"
"Kiritimatiella"	"G"	25712	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Kiritimatiellaeota>Kiritimatiellae>Kiritimatiellales>Kiritimatiellaceae"
"Nitrospinia"	"C"	14470	4	NA	NA	NA	3	NA	NA	NA	NA	NA	4	NA	NA	0.001139	NA	NA	NA	0.0007993	NA	NA	NA	NA	NA	0.001139	NA	NA	"Bacteria>Nitrospinae"
"Nitrospinales"	"O"	14471	4	NA	NA	NA	3	NA	NA	NA	NA	NA	4	NA	NA	0.001139	NA	NA	NA	0.0007993	NA	NA	NA	NA	NA	0.001139	NA	NA	"Bacteria>Nitrospinae>Nitrospinia"
"Nitrospinaceae"	"F"	14472	4	NA	NA	NA	3	NA	NA	NA	NA	NA	4	NA	NA	0.001139	NA	NA	NA	0.0007993	NA	NA	NA	NA	NA	0.001139	NA	NA	"Bacteria>Nitrospinae>Nitrospinia>Nitrospinales"
"LS-NOB"	"G"	25732	2	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	NA	0.0005329	NA	NA	NA	0.0005329	NA	NA	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Nitrospinae>Nitrospinia>Nitrospinales>Nitrospinaceae"
"Nitrospina"	"G"	14473	3	NA	NA	NA	1	NA	NA	NA	NA	NA	3	NA	NA	0.0008542	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	0.0008542	NA	NA	"Bacteria>Nitrospinae>Nitrospinia>Nitrospinales>Nitrospinaceae"
"Levilinea"	"G"	1392	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Anaerolineae>Anaerolineales>Anaerolineaceae"
"Longilinea"	"G"	1393	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Anaerolineae>Anaerolineales>Anaerolineaceae"
"UTCFX1"	"G"	25126	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Anaerolineae>Anaerolineales>Anaerolineaceae"
"uncultured"	"F"	25131	3	NA	NA	NA	3	NA	2	2	NA	3	1	NA	NA	0.00116	NA	NA	NA	0.0007993	NA	0.0008367	0.0007454	NA	0.00116	0.0002847	NA	NA	"Bacteria>Chloroflexi>Anaerolineae>Ardenticatenales"
"uncultured"	"O"	25150	3	NA	NA	NA	3	NA	NA	NA	NA	NA	1	NA	NA	0.0007993	NA	NA	NA	0.0007993	NA	NA	NA	NA	NA	0.0002847	NA	NA	"Bacteria>Chloroflexi>Anaerolineae"
"MSB-5B2"	"O"	25139	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Anaerolineae"
"Chloroflexus"	"G"	1415	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002664	NA	NA	NA	0.0002664	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Chloroflexia>Chloroflexales>Chloroflexaceae"
