"name"	"taxRank"	"taxID"	"Max"	"centrifuge_16s_classification_loman_loman.kreport.cladeReads"	"Max.1"	"centrifuge_16s_classification_loman_loman.kreport.cladeReads.."	"lineage"
"Scuticociliatia"	"-"	8951	7	7	0.0002239	0.0002239	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea"
"Homalogastra"	"G"	8966	2	2	6.397e-05	6.397e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea>Scuticociliatia"
"Philaster"	"G"	8973	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea>Scuticociliatia"
"Uronema"	"G"	8984	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea>Scuticociliatia"
"uncultured"	"G"	8987	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea>Scuticociliatia"
"Protocyclidium"	"G"	14856	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea>Scuticociliatia"
"Peniculia"	"-"	8924	5	5	0.0001599	0.0001599	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea"
"Frontonia"	"G"	8925	3	3	9.596e-05	9.596e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea>Peniculia"
"Paramecium"	"G"	8927	2	2	6.397e-05	6.397e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea>Peniculia"
"Apostomatia"	"-"	8900	2	2	6.397e-05	6.397e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea"
"Cinetochilum"	"G"	8901	2	2	6.397e-05	6.397e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea>Apostomatia"
"Hymenostomatia"	"-"	8917	2	2	6.397e-05	6.397e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea"
"Bromeliophrya"	"G"	8919	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea>Hymenostomatia"
"Tetrahymena"	"G"	8923	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Oligohymenophorea>Hymenostomatia"
"Nassophorea"	"F"	8893	6	6	0.0001919	0.0001919	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep"
"uncultured"	"G"	13743	4	4	0.0001279	0.0001279	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Nassophorea"
"Leptopharynx"	"G"	8895	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Nassophorea"
"Zosterodasys"	"G"	8898	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Nassophorea"
"Colpodea"	"F"	8864	5	5	0.0001599	0.0001599	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep"
"Platyophryida"	"-"	8886	2	2	6.397e-05	6.397e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Colpodea"
"Woodruffides"	"G"	8891	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Colpodea>Platyophryida"
"Bursariomorphida"	"-"	8865	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Colpodea"
"Bryometopus"	"G"	8866	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Colpodea>Bursariomorphida"
"Cyrtolophosidida"	"-"	8881	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Colpodea"
"Phyllopharyngea"	"F"	8989	5	5	0.0001599	0.0001599	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep"
"Suctoria"	"-"	9005	3	3	9.596e-05	9.596e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea"
"BOLA439"	"G"	9007	2	2	6.397e-05	6.397e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea>Suctoria"
"Ephelota"	"G"	9009	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea>Suctoria"
"Cyrtophoria"	"-"	8990	2	2	6.397e-05	6.397e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea"
"Coeloperix"	"G"	14861	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Phyllopharyngea>Cyrtophoria"
"Prostomatea"	"F"	9022	3	3	9.596e-05	9.596e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep"
"Cryptocaryon"	"G"	9024	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Prostomatea"
"Placus"	"G"	9026	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Prostomatea"
"Tiarina"	"G"	9029	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Conthreep>Prostomatea"
"Spirotrichea"	"O"	9096	27	27	0.0008636	0.0008636	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata"
"Choreotrichia"	"F"	9097	12	12	0.0003838	0.0003838	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea"
"uncultured"	"G"	9117	6	6	0.0001919	0.0001919	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Choreotrichia"
"Codonellopsis"	"G"	9101	2	2	6.397e-05	6.397e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Choreotrichia"
"Pelagostrobilidium"	"G"	9108	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Choreotrichia"
"Strombidinopsis"	"G"	9113	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Choreotrichia"
"Climacocylis"	"G"	14874	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Choreotrichia"
"Hypotrichia"	"F"	9129	7	7	0.0002239	0.0002239	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea"
"Gonostomum"	"G"	9137	2	2	6.397e-05	6.397e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"Amphisiella"	"G"	9130	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"Halteria"	"G"	9138	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Hypotrichia"
"Euplotia"	"F"	9118	6	6	0.0001919	0.0001919	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea"
"Aspidisca"	"G"	9120	3	3	9.596e-05	9.596e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Euplotia"
"Euplotes"	"G"	9124	3	3	9.596e-05	9.596e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Euplotia"
"Oligotrichia"	"F"	9185	2	2	6.397e-05	6.397e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea"
"Pseudotontonia"	"G"	9188	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Oligotrichia"
"Strombidium"	"G"	9189	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Spirotrichea>Oligotrichia"
"Litostomatea"	"O"	9030	9	9	0.0002879	0.0002879	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata"
"Trichostomatia"	"F"	9059	6	6	0.0001919	0.0001919	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea"
"Blepharocorys"	"G"	9065	3	3	9.596e-05	9.596e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Trichostomatia"
"Entodinium"	"G"	9075	2	2	6.397e-05	6.397e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Trichostomatia"
"Ophryoscolex"	"G"	9084	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Trichostomatia"
"Haptoria"	"F"	9031	2	2	6.397e-05	6.397e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea"
"Epiphyllum"	"G"	9040	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Haptoria"
"Trachelotractus"	"G"	9052	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Haptoria"
"Mesodiniidae"	"F"	9054	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea"
"uncultured"	"G"	9058	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Intramacronucleata>Litostomatea>Mesodiniidae"
"Postciliodesmatophora"	"C"	9198	44	44	0.001407	0.001407	"Eukaryota>SAR>Alveolata>Ciliophora"
"Heterotrichea"	"O"	9199	42	42	0.001343	0.001343	"Eukaryota>SAR>Alveolata>Ciliophora>Postciliodesmatophora"
"Condylostoma"	"G"	9202	39	39	0.001247	0.001247	"Eukaryota>SAR>Alveolata>Ciliophora>Postciliodesmatophora>Heterotrichea"
"Stentor"	"G"	9208	2	2	6.397e-05	6.397e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Postciliodesmatophora>Heterotrichea"
"Condylostentor"	"G"	14921	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Postciliodesmatophora>Heterotrichea"
"Karyorelictea"	"O"	9210	2	2	6.397e-05	6.397e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Postciliodesmatophora"
"Kentrophoros"	"G"	9212	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Ciliophora>Postciliodesmatophora>Karyorelictea"
"Apicomplexa"	"P"	8772	123	123	0.003934	0.003934	"Eukaryota>SAR>Alveolata"
"Aconoidasida"	"C"	8773	69	69	0.002207	0.002207	"Eukaryota>SAR>Alveolata>Apicomplexa"
"Haemosporoidia"	"O"	8774	48	48	0.001535	0.001535	"Eukaryota>SAR>Alveolata>Apicomplexa>Aconoidasida"
"Plasmodium"	"G"	8775	48	48	0.001535	0.001535	"Eukaryota>SAR>Alveolata>Apicomplexa>Aconoidasida>Haemosporoidia"
"Piroplasmorida"	"O"	8776	21	21	0.0006717	0.0006717	"Eukaryota>SAR>Alveolata>Apicomplexa>Aconoidasida"
"Theileria"	"G"	8782	18	18	0.0005758	0.0005758	"Eukaryota>SAR>Alveolata>Apicomplexa>Aconoidasida>Piroplasmorida"
"Babesia"	"G"	8778	2	2	6.397e-05	6.397e-05	"Eukaryota>SAR>Alveolata>Apicomplexa>Aconoidasida>Piroplasmorida"
"Nephromyces"	"G"	28723	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Apicomplexa>Aconoidasida>Piroplasmorida"
"Conoidasida"	"C"	8783	52	52	0.001663	0.001663	"Eukaryota>SAR>Alveolata>Apicomplexa"
"Coccidia"	"O"	8784	23	23	0.0007357	0.0007357	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida"
"Eimeriorina"	"F"	8790	20	20	0.0006397	0.0006397	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Coccidia"
"Aggregata"	"G"	13736	15	15	0.0004798	0.0004798	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Coccidia>Eimeriorina"
"Sarcocystis"	"G"	8803	3	3	9.596e-05	9.596e-05	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Coccidia>Eimeriorina"
"Eimeria"	"G"	8796	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Coccidia>Eimeriorina"
"Goussia"	"G"	8798	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Coccidia>Eimeriorina"
"Adeleorina"	"F"	8785	3	3	9.596e-05	9.596e-05	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Coccidia"
"Hepatozoon"	"G"	8789	3	3	9.596e-05	9.596e-05	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Coccidia>Adeleorina"
"Cryptosporida"	"O"	8807	17	17	0.0005438	0.0005438	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida"
"Cryptosporidium"	"G"	8808	17	17	0.0005438	0.0005438	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Cryptosporida"
"Gregarinasina"	"O"	8809	12	12	0.0003838	0.0003838	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida"
"Eugregarinorida"	"F"	8816	11	11	0.0003519	0.0003519	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Gregarinasina"
"Lankesteria"	"G"	8828	6	6	0.0001919	0.0001919	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Gregarinasina>Eugregarinorida"
"Gregarina"	"G"	8825	2	2	6.397e-05	6.397e-05	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Gregarinasina>Eugregarinorida"
"Lecudina"	"G"	8829	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Gregarinasina>Eugregarinorida"
"uncultured"	"G"	8840	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Apicomplexa>Conoidasida>Gregarinasina>Eugregarinorida"
"Novel Apicomplexa Class 2"	"C"	8846	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Apicomplexa"
"Protalveolata"	"P"	9360	46	46	0.001471	0.001471	"Eukaryota>SAR>Alveolata"
"Syndiniales"	"C"	9376	40	40	0.001279	0.001279	"Eukaryota>SAR>Alveolata>Protalveolata"
"Syndiniales Group II"	"F"	9380	23	23	0.0007357	0.0007357	"Eukaryota>SAR>Alveolata>Protalveolata>Syndiniales"
"Syndiniales Group I"	"F"	9379	6	6	0.0001919	0.0001919	"Eukaryota>SAR>Alveolata>Protalveolata>Syndiniales"
"Amoebophrya"	"G"	9377	4	4	0.0001279	0.0001279	"Eukaryota>SAR>Alveolata>Protalveolata>Syndiniales"
"Duboscquella"	"G"	9378	4	4	0.0001279	0.0001279	"Eukaryota>SAR>Alveolata>Protalveolata>Syndiniales"
"Syndiniales Group III"	"F"	9381	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Protalveolata>Syndiniales"
"Oxyrrhis"	"G"	9370	3	3	9.596e-05	9.596e-05	"Eukaryota>SAR>Alveolata>Protalveolata"
"Colpodellida"	"C"	9363	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Protalveolata"
"Colpodella"	"G"	9364	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Protalveolata>Colpodellida"
"Incertae Sedis"	"C"	9366	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Protalveolata"
"Ellobiopsidae"	"O"	9367	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Protalveolata>Incertae&nbsp;Sedis"
"Ellobiopsis"	"G"	9368	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Protalveolata>Incertae&nbsp;Sedis>Ellobiopsidae"
"Perkinsidae"	"C"	9371	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Protalveolata"
"Parvilucifera"	"G"	9374	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Protalveolata>Perkinsidae"
"Dinoflagellata"	"P"	9217	22	22	0.0007037	0.0007037	"Eukaryota>SAR>Alveolata"
"Dinophyceae"	"C"	9219	21	21	0.0006717	0.0006717	"Eukaryota>SAR>Alveolata>Dinoflagellata"
"Gymnodiniphycidae"	"O"	9232	9	9	0.0002879	0.0002879	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae"
"Gymnodinium clade"	"F"	9234	3	3	9.596e-05	9.596e-05	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Gymnodiniphycidae"
"Nusuttodinium"	"G"	28758	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Gymnodiniphycidae>Gymnodinium&nbsp;clade"
"Warnowia"	"G"	28761	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Gymnodiniphycidae>Gymnodinium&nbsp;clade"
"Suessiaceae"	"F"	9259	3	3	9.596e-05	9.596e-05	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Gymnodiniphycidae"
"Symbiodinium"	"G"	9264	3	3	9.596e-05	9.596e-05	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Gymnodiniphycidae>Suessiaceae"
"Gyrodinium"	"G"	9246	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Gymnodiniphycidae"
"Incertae Sedis"	"F"	9247	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Gymnodiniphycidae"
"Cochlodinium"	"G"	9251	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Gymnodiniphycidae>Incertae&nbsp;Sedis"
"Kareniaceae"	"F"	9253	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Gymnodiniphycidae"
"Karlodinium"	"G"	9256	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Gymnodiniphycidae>Kareniaceae"
"Peridiniphycidae"	"O"	9275	8	8	0.0002559	0.0002559	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae"
"Gonyaulacales"	"F"	9276	4	4	0.0001279	0.0001279	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Peridiniphycidae"
"Coolia"	"G"	9283	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Peridiniphycidae>Gonyaulacales"
"Lingulodinium"	"G"	9288	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Peridiniphycidae>Gonyaulacales"
"Protoceratium"	"G"	13775	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Peridiniphycidae>Gonyaulacales"
"Azadinium"	"G"	28768	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Peridiniphycidae>Gonyaulacales"
"Peridiniales"	"F"	9295	4	4	0.0001279	0.0001279	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Peridiniphycidae"
"Heterocapsa"	"G"	9308	2	2	6.397e-05	6.397e-05	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Peridiniphycidae>Peridiniales"
"Protoperidinium"	"G"	9314	2	2	6.397e-05	6.397e-05	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Peridiniphycidae>Peridiniales"
"Prorocentrales"	"O"	9330	2	2	6.397e-05	6.397e-05	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae"
"Prorocentrum"	"G"	9332	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Prorocentrales"
"Plagiodinium"	"G"	14933	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Prorocentrales"
"Incertae Sedis"	"O"	9268	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae"
"Madanidinium"	"G"	13772	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Dinoflagellata>Dinophyceae>Incertae&nbsp;Sedis"
"Incertae Sedis"	"C"	9341	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Dinoflagellata"
"Haplozoon"	"G"	9344	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Alveolata>Dinoflagellata>Incertae&nbsp;Sedis"
"Stramenopiles"	"K"	9629	123	123	0.003934	0.003934	"Eukaryota>SAR"
"Ochrophyta"	"P"	9727	44	44	0.001407	0.001407	"Eukaryota>SAR>Stramenopiles"
"Diatomea"	"C"	9782	23	23	0.0007357	0.0007357	"Eukaryota>SAR>Stramenopiles>Ochrophyta"
"Bacillariophytina"	"O"	9784	20	20	0.0006397	0.0006397	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea"
"Mediophyceae"	"F"	9842	14	14	0.0004478	0.0004478	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea>Bacillariophytina"
"Thalassiosira"	"G"	9884	11	11	0.0003519	0.0003519	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea>Bacillariophytina>Mediophyceae"
"Stephanodiscus"	"G"	9882	2	2	6.397e-05	6.397e-05	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea>Bacillariophytina>Mediophyceae"
"Chaetoceros"	"G"	9850	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea>Bacillariophytina>Mediophyceae"
"Bacillariophyceae"	"F"	9785	6	6	0.0001919	0.0001919	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea>Bacillariophytina"
"Achnanthidium"	"G"	9787	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea>Bacillariophytina>Bacillariophyceae"
"Campylodiscus"	"G"	9796	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea>Bacillariophytina>Bacillariophyceae"
"Cymbella"	"G"	9802	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea>Bacillariophytina>Bacillariophyceae"
"Navicula"	"G"	9821	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea>Bacillariophytina>Bacillariophyceae"
"Pinnularia"	"G"	9825	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea>Bacillariophytina>Bacillariophyceae"
"Coscinodiscophytina"	"O"	9887	2	2	6.397e-05	6.397e-05	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea"
"Fragilariales"	"F"	9894	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea>Coscinodiscophytina"
"Astrosyne"	"G"	9896	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Diatomea>Coscinodiscophytina>Fragilariales"
"Chrysophyceae"	"C"	9733	16	16	0.0005118	0.0005118	"Eukaryota>SAR>Stramenopiles>Ochrophyta"
"Incertae Sedis"	"O"	9762	5	5	0.0001599	0.0001599	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Chrysophyceae"
"Chlamydomyxa"	"G"	9763	5	5	0.0001599	0.0001599	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Chrysophyceae>Incertae&nbsp;Sedis"
"Ochromonadales"	"O"	9767	5	5	0.0001599	0.0001599	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Chrysophyceae"
"Paraphysomonas"	"G"	9773	5	5	0.0001599	0.0001599	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Chrysophyceae>Ochromonadales"
"P34.48"	"O"	9775	5	5	0.0001599	0.0001599	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Chrysophyceae"
"Phaeophyceae"	"C"	9981	3	3	9.596e-05	9.596e-05	"Eukaryota>SAR>Stramenopiles>Ochrophyta"
"Dictyotales"	"O"	9984	2	2	6.397e-05	6.397e-05	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Phaeophyceae"
"Dictyota"	"G"	9986	2	2	6.397e-05	6.397e-05	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Phaeophyceae>Dictyotales"
"Ectocarpales"	"O"	9996	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Phaeophyceae"
"Ishige"	"G"	10002	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Phaeophyceae>Ectocarpales"
"Dictyochophyceae"	"C"	9942	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Stramenopiles>Ochrophyta"
"Florenciellales"	"O"	9946	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Dictyochophyceae"
"Pseudochattonella"	"G"	9947	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Dictyochophyceae>Florenciellales"
"Xanthophyceae"	"C"	10060	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Stramenopiles>Ochrophyta"
"uncultured"	"O"	28855	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Stramenopiles>Ochrophyta>Xanthophyceae"
"Incertae Sedis"	"P"	9649	29	29	0.0009276	0.0009276	"Eukaryota>SAR>Stramenopiles"
"Blastocystis"	"G"	13813	27	27	0.0008636	0.0008636	"Eukaryota>SAR>Stramenopiles>Incertae&nbsp;Sedis"
"Pirsonia"	"G"	9650	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Stramenopiles>Incertae&nbsp;Sedis"
"Developayella"	"G"	13815	1	1	3.199e-05	3.199e-05	"Eukaryota>SAR>Stramenopiles>Incertae&nbsp;Sedis"
"Labyrinthulomycetes"	"P"	9651	21	21	0.0006717	0.0006717	"Eukaryota>SAR>Stramenopiles"
"Thraustochytriaceae"	"F"	9665	10	10	0.0003199	0.0003199	"Eukaryota>SAR>Stramenopiles>Labyrinthulomycetes"
"Aplanochytrium"	"G"	9666	3	3	9.596e-05	9.596e-05	"Eukaryota>SAR>Stramenopiles>Labyrinthulomycetes>Thraustochytriaceae"
