"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Streptomyces ambofaciens"	"S"	1889	14	NA	NA	10	14	NA	14	8	2	9	14	10	NA	0.006168	NA	NA	0.004135	0.003976	NA	0.006168	0.003138	0.000497	0.003672	0.004218	0.004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces pristinaespiralis"	"S"	38300	40	NA	NA	10	40	NA	37	28	NA	37	31	23	NA	0.0163	NA	NA	0.004135	0.01136	NA	0.0163	0.01098	NA	0.0151	0.009339	0.01006	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces lividans"	"S"	1916	35	NA	NA	35	26	NA	1	20	NA	22	34	14	NA	0.01447	NA	NA	0.01447	0.007384	NA	0.0004405	0.007844	NA	0.008977	0.01024	0.006121	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces cattleya"	"S"	29303	9	NA	NA	3	7	NA	7	9	1	4	4	6	NA	0.00353	NA	NA	0.00124	0.001988	NA	0.003084	0.00353	0.0002485	0.001632	0.001205	0.002623	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces sp. CMB-StM0423"	"S"	2059884	7	NA	NA	2	4	NA	7	4	NA	5	NA	5	NA	0.003084	NA	NA	0.000827	0.001136	NA	0.003084	0.001569	NA	0.00204	NA	0.002186	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces dengpaensis"	"S"	2049881	3	NA	NA	2	3	NA	NA	1	NA	NA	NA	NA	NA	0.000852	NA	NA	0.000827	0.000852	NA	NA	0.0003922	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces rubrolavendulae"	"S"	285473	2	NA	NA	2	NA	NA	1	NA	NA	1	1	NA	NA	0.000827	NA	NA	0.000827	NA	NA	0.0004405	NA	NA	0.000408	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces albulus"	"S"	68570	3	NA	NA	2	1	NA	1	NA	NA	3	2	NA	NA	0.001224	NA	NA	0.000827	0.000284	NA	0.0004405	NA	NA	0.001224	0.0006025	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces peucetius"	"S"	1950	2	NA	NA	1	NA	NA	2	1	NA	2	NA	1	NA	0.0008811	NA	NA	0.0004135	NA	NA	0.0008811	0.0003922	NA	0.0008161	NA	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces sviceus"	"S"	285530	1	NA	NA	1	NA	NA	1	NA	NA	NA	1	NA	NA	0.0004405	NA	NA	0.0004135	NA	NA	0.0004405	NA	NA	NA	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces lydicus"	"S"	47763	3	NA	NA	1	NA	NA	NA	NA	NA	1	3	2	NA	0.0009038	NA	NA	0.0004135	NA	NA	NA	NA	NA	0.000408	0.0009038	0.0008744	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces pratensis"	"S"	1169025	2	NA	NA	1	NA	NA	1	NA	NA	NA	NA	2	NA	0.0008744	NA	NA	0.0004135	NA	NA	0.0004405	NA	NA	NA	NA	0.0008744	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces sp. Z022"	"S"	1442032	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004135	NA	NA	0.0004135	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces sp. Go-475"	"S"	2072505	1	NA	NA	1	NA	NA	1	NA	NA	NA	1	NA	NA	0.0004405	NA	NA	0.0004135	NA	NA	0.0004405	NA	NA	NA	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces cyaneogriseus"	"S"	68192	2	NA	NA	1	1	NA	NA	1	NA	NA	2	1	NA	0.0006025	NA	NA	0.0004135	0.000284	NA	NA	0.0003922	NA	NA	0.0006025	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces sp. Tu6071"	"S"	355249	3	NA	NA	1	1	NA	1	3	NA	2	3	NA	NA	0.001177	NA	NA	0.0004135	0.000284	NA	0.0004405	0.001177	NA	0.0008161	0.0009038	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces sp. Tue 6075"	"S"	1661694	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0004372	NA	NA	0.0004135	NA	NA	NA	NA	NA	NA	NA	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces sp. RTd22"	"S"	1841249	1	NA	NA	1	NA	NA	1	NA	NA	NA	1	NA	NA	0.0004405	NA	NA	0.0004135	NA	NA	0.0004405	NA	NA	NA	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces sp. TLI_053"	"S"	1855352	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004135	NA	NA	0.0004135	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces xiamenensis"	"S"	408015	1	NA	NA	1	1	NA	NA	1	NA	NA	1	NA	NA	0.0004135	NA	NA	0.0004135	0.000284	NA	NA	0.0003922	NA	NA	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Streptomyces sp. M56"	"S"	1495638	1	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	0.0004135	NA	NA	0.0004135	NA	NA	NA	0.0003922	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Kitasatospora"	"G"	2063	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	0.04933	NA	NA	0.0004135	NA	0.04933	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae"
"Kitasatospora aureofaciens"	"S"	1894	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004135	NA	NA	0.0004135	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Kitasatospora"
"Friedmanniella"	"G"	53387	26	NA	NA	26	3	NA	NA	1	NA	NA	NA	1	NA	0.01075	NA	NA	0.01075	0.000852	NA	NA	0.0003922	NA	NA	NA	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae"
"Friedmanniella sagamiharensis"	"S"	546874	14	NA	NA	14	1	NA	NA	NA	NA	NA	NA	NA	NA	0.005789	NA	NA	0.005789	0.000284	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae>Friedmanniella"
"Friedmanniella luteola"	"S"	546871	11	NA	NA	11	2	NA	NA	1	NA	NA	NA	1	NA	0.004548	NA	NA	0.004548	0.000568	NA	NA	0.0003922	NA	NA	NA	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae>Friedmanniella"
"Aeromicrobium"	"G"	2040	16	NA	NA	16	1	NA	3	2	1	5	9	5	NA	0.006616	NA	NA	0.006616	0.000284	NA	0.001322	0.0007844	0.0002485	0.00204	0.002711	0.002186	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae"
"Aeromicrobium choanae"	"S"	1736691	5	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002067	NA	NA	0.002067	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae>Aeromicrobium"
"Aeromicrobium sp. 592"	"S"	2079793	3	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00124	NA	NA	0.00124	NA	NA	NA	NA	NA	NA	NA	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae>Aeromicrobium"
"Aeromicrobium marinum"	"S"	219314	5	NA	NA	3	NA	NA	1	NA	NA	2	5	1	NA	0.001506	NA	NA	0.00124	NA	NA	0.0004405	NA	NA	0.0008161	0.001506	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae>Aeromicrobium"
"Aeromicrobium sp. A1-2"	"S"	2107713	3	NA	NA	2	1	NA	2	1	1	3	1	NA	NA	0.001224	NA	NA	0.000827	0.000284	NA	0.0008811	0.0003922	0.0002485	0.001224	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae>Aeromicrobium"
"Nocardioides"	"G"	1839	16	NA	NA	13	NA	1	NA	2	1	NA	16	NA	NA	0.04933	NA	NA	0.005375	NA	0.04933	NA	0.0007844	0.0002485	NA	0.00482	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae"
"Nocardioides sp. CF8"	"S"	110319	7	NA	NA	7	NA	NA	NA	1	NA	NA	6	NA	NA	0.002894	NA	NA	0.002894	NA	NA	NA	0.0003922	NA	NA	0.001808	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae>Nocardioides"
"Nocardioides sp. JS614"	"S"	196162	4	NA	NA	3	NA	NA	NA	1	NA	NA	4	NA	NA	0.00124	NA	NA	0.00124	NA	NA	NA	0.0003922	NA	NA	0.001205	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae>Nocardioides"
"Nocardioides sp. 603"	"S"	2483798	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004135	NA	NA	0.0004135	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae>Nocardioides"
"Nocardioides dokdonensis"	"S"	450734	1	NA	NA	1	NA	1	NA	NA	NA	NA	1	NA	NA	0.04933	NA	NA	0.0004135	NA	0.04933	NA	NA	NA	NA	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae>Nocardioides"
"Marmoricola"	"G"	86795	12	NA	NA	12	1	NA	NA	1	NA	NA	NA	NA	NA	0.004962	NA	NA	0.004962	0.000284	NA	NA	0.0003922	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae"
"Marmoricola scoriae"	"S"	642780	12	NA	NA	12	1	NA	NA	1	NA	NA	NA	NA	NA	0.004962	NA	NA	0.004962	0.000284	NA	NA	0.0003922	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae>Marmoricola"
"Pimelobacter"	"G"	2044	7	NA	NA	1	7	NA	NA	NA	NA	1	3	NA	NA	0.001988	NA	NA	0.0004135	0.001988	NA	NA	NA	NA	0.000408	0.0009038	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae"
"Pimelobacter simplex"	"S"	2045	7	NA	NA	1	7	NA	NA	NA	NA	1	3	NA	NA	0.001988	NA	NA	0.0004135	0.001988	NA	NA	NA	NA	0.000408	0.0009038	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Nocardioidaceae>Pimelobacter"
"Tessaracoccus sp. Marseille-P5995"	"S"	2161816	17	NA	NA	17	NA	NA	1	NA	NA	NA	5	NA	NA	0.007029	NA	NA	0.007029	NA	NA	0.0004405	NA	NA	NA	0.001506	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae>Tessaracoccus"
"Tessaracoccus flavescens"	"S"	399497	12	NA	NA	12	NA	NA	NA	NA	NA	1	NA	NA	NA	0.004962	NA	NA	0.004962	NA	NA	NA	NA	NA	0.000408	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae>Tessaracoccus"
"Tessaracoccus sp. T2.5-30"	"S"	1909732	3	NA	NA	2	1	NA	3	1	NA	2	1	2	NA	0.001322	NA	NA	0.000827	0.000284	NA	0.001322	0.0003922	NA	0.0008161	0.0003013	0.0008744	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae>Tessaracoccus"
"Tessaracoccus aquimaris"	"S"	1332264	30	NA	NA	3	1	NA	NA	30	NA	1	NA	12	NA	0.01177	NA	NA	0.00124	0.000284	NA	NA	0.01177	NA	0.000408	NA	0.005246	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae>Tessaracoccus"
"Tessaracoccus flavus"	"S"	1610493	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	0.0004372	NA	NA	0.0004135	NA	NA	NA	NA	NA	NA	NA	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae>Tessaracoccus"
"Acidipropionibacterium"	"G"	1912215	17	NA	NA	12	17	NA	2	6	NA	2	8	NA	NA	0.004962	NA	NA	0.004962	0.004828	NA	0.0008811	0.002353	NA	0.0008161	0.00241	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
"Acidipropionibacterium virtanenii"	"S"	2057246	15	NA	NA	10	15	NA	2	5	NA	2	6	NA	NA	0.00426	NA	NA	0.004135	0.00426	NA	0.0008811	0.001961	NA	0.0008161	0.001808	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae>Acidipropionibacterium"
"Microlunatus"	"G"	29404	12	NA	NA	12	NA	NA	1	1	NA	1	6	NA	NA	0.004962	NA	NA	0.004962	NA	NA	0.0004405	0.0003922	NA	0.000408	0.001808	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
"Microlunatus phosphovorus"	"S"	29405	7	NA	NA	7	NA	NA	NA	1	NA	1	5	NA	NA	0.002894	NA	NA	0.002894	NA	NA	NA	0.0003922	NA	0.000408	0.001506	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae>Microlunatus"
"Microlunatus soli"	"S"	630515	4	NA	NA	4	NA	NA	1	NA	NA	NA	1	NA	NA	0.001654	NA	NA	0.001654	NA	NA	0.0004405	NA	NA	NA	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae>Microlunatus"
"Propionibacterium"	"G"	1743	32	NA	NA	31	1	1	23	1	NA	32	1	11	NA	0.04933	NA	NA	0.01282	0.000284	0.04933	0.01013	0.0003922	NA	0.01306	0.0003013	0.004809	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
"Propionibacterium freudenreichii"	"S"	1744	32	NA	NA	11	NA	NA	23	1	NA	32	1	11	NA	0.01306	NA	NA	0.004548	NA	NA	0.01013	0.0003922	NA	0.01306	0.0003013	0.004809	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae>Propionibacterium"
"Propionibacterium sp. oral taxon 193"	"S"	671223	19	NA	NA	19	1	1	NA	NA	NA	NA	NA	NA	NA	0.04933	NA	NA	0.007856	0.000284	0.04933	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae>Propionibacterium"
"Pseudopropionibacterium"	"G"	1912217	10	NA	NA	10	NA	NA	NA	NA	1	NA	7	NA	NA	0.004135	NA	NA	0.004135	NA	NA	NA	NA	0.0002485	NA	0.002109	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
"Pseudopropionibacterium propionicum"	"S"	1750	10	NA	NA	10	NA	NA	NA	NA	1	NA	7	NA	NA	0.004135	NA	NA	0.004135	NA	NA	NA	NA	0.0002485	NA	0.002109	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae>Pseudopropionibacterium"
"Auraticoccus"	"G"	1278221	4	NA	NA	4	NA	NA	NA	NA	NA	NA	2	NA	NA	0.001654	NA	NA	0.001654	NA	NA	NA	NA	NA	NA	0.0006025	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
"Auraticoccus monumenti"	"S"	675864	4	NA	NA	4	NA	NA	NA	NA	NA	NA	2	NA	NA	0.001654	NA	NA	0.001654	NA	NA	NA	NA	NA	NA	0.0006025	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae>Auraticoccus"
"Cutibacterium"	"G"	1912216	4	NA	NA	4	1	NA	NA	NA	NA	NA	2	2	NA	0.001654	NA	NA	0.001654	0.000284	NA	NA	NA	NA	NA	0.0006025	0.0008744	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae"
"Cutibacterium granulosum"	"S"	33011	3	NA	NA	3	NA	NA	NA	NA	NA	NA	1	NA	NA	0.00124	NA	NA	0.00124	NA	NA	NA	NA	NA	NA	0.0003013	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae>Cutibacterium"
"Cutibacterium acnes"	"S"	1747	1	NA	NA	1	1	NA	NA	NA	NA	NA	1	1	NA	0.0004372	NA	NA	0.0004135	0.000284	NA	NA	NA	NA	NA	0.0003013	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Propionibacteriales>Propionibacteriaceae>Cutibacterium"
"Corynebacterium pseudotuberculosis"	"S"	1719	18	NA	NA	14	8	NA	9	2	1	5	18	5	NA	0.005789	NA	NA	0.005789	0.002272	NA	0.003965	0.0007844	0.0002485	0.00204	0.005423	0.002186	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
"Corynebacterium aurimucosum"	"S"	169292	11	NA	NA	11	3	NA	1	2	NA	2	10	1	NA	0.004548	NA	NA	0.004548	0.000852	NA	0.0004405	0.0007844	NA	0.0008161	0.003013	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
"Corynebacterium efficiens"	"S"	152794	8	NA	NA	8	NA	NA	NA	1	NA	NA	NA	NA	NA	0.003308	NA	NA	0.003308	NA	NA	NA	0.0003922	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
"Corynebacterium urealyticum"	"S"	43771	123	NA	NA	49	32	NA	118	46	NA	87	123	25	NA	0.05198	NA	NA	0.02026	0.009088	NA	0.05198	0.01804	NA	0.0355	0.03705	0.01093	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
"Corynebacterium halotolerans"	"S"	225326	26	NA	NA	6	26	NA	3	9	NA	8	8	2	NA	0.007384	NA	NA	0.002481	0.007384	NA	0.001322	0.00353	NA	0.003264	0.00241	0.0008744	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
"Corynebacterium kroppenstedtii"	"S"	161879	7	NA	NA	5	1	NA	7	5	NA	4	4	3	NA	0.003084	NA	NA	0.002067	0.000284	NA	0.003084	0.001961	NA	0.001632	0.001205	0.001312	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
"Corynebacterium genitalium"	"S"	38288	3	NA	NA	3	2	NA	NA	1	NA	NA	1	1	NA	0.00124	NA	NA	0.00124	0.000568	NA	NA	0.0003922	NA	NA	0.0003013	0.0004372	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
"Corynebacterium sp. NML98-0116"	"S"	702967	3	NA	NA	3	NA	NA	NA	NA	NA	1	NA	NA	NA	0.00124	NA	NA	0.00124	NA	NA	NA	NA	NA	0.000408	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
"Corynebacterium kutscheri"	"S"	35755	5	NA	NA	2	2	NA	2	5	NA	2	2	2	NA	0.001961	NA	NA	0.000827	0.000568	NA	0.0008811	0.001961	NA	0.0008161	0.0006025	0.0008744	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
"Corynebacterium provencense"	"S"	1737425	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000827	NA	NA	0.000827	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
"Corynebacterium singulare"	"S"	161899	1	NA	NA	1	NA	NA	NA	1	NA	1	NA	NA	NA	0.0004135	NA	NA	0.0004135	NA	NA	NA	0.0003922	NA	0.000408	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
"Corynebacterium aquilae"	"S"	203263	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0004135	NA	NA	0.0004135	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Corynebacteriales>Corynebacteriaceae>Corynebacterium"
