"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"Hyphomonas neptunium"	"S"	81032	1	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	0.0006869	NA	NA	NA	NA	0.0001177	NA	NA	NA	NA	0.0006869	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Hyphomonas"
"Sphingopyxis granuli"	"S"	267128	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	0.002184	NA	NA	NA	NA	0.0001177	NA	NA	NA	NA	NA	NA	0.002184	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis alaskensis"	"S"	117207	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001229	NA	NA	NA	NA	0.0001177	0.0001229	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingobium chlorophenolicum"	"S"	46429	19	NA	NA	NA	NA	11	1	NA	NA	NA	1	19	NA	0.002085	NA	NA	NA	NA	0.001295	0.0001229	NA	NA	NA	0.0006869	0.002085	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium indicum"	"S"	332055	10	NA	NA	NA	NA	10	1	NA	NA	NA	NA	NA	NA	0.001177	NA	NA	NA	NA	0.001177	0.0001229	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium herbicidovorans"	"S"	76947	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001177	NA	NA	NA	NA	0.0001177	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium sp. MI1205"	"S"	407020	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	1	NA	0.0001425	NA	NA	NA	NA	0.0001177	NA	0.0001425	NA	NA	NA	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingomonas sp. Cra20"	"S"	1327635	5	NA	NA	NA	NA	5	5	3	1	NA	4	4	NA	0.002747	NA	NA	NA	NA	0.0005885	0.0006147	0.0004274	5.667e-05	NA	0.002747	0.0004389	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Novosphingobium sp. PP1Y"	"S"	702113	1847	NA	NA	NA	NA	1288	925	1847	NA	NA	347	577	NA	0.2631	NA	NA	NA	NA	0.1516	0.1137	0.2631	NA	NA	0.2383	0.06331	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Erythrobacter gangjinensis"	"S"	502682	23	NA	NA	NA	NA	7	9	23	NA	NA	3	7	1	0.003277	NA	NA	NA	NA	0.000824	0.001106	0.003277	NA	NA	0.002061	0.0007681	0.002184	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Erythrobacter"
"Erythrobacter sp. YH-07"	"S"	2182384	2	NA	NA	NA	NA	2	1	1	NA	NA	NA	NA	NA	0.0002354	NA	NA	NA	NA	0.0002354	0.0001229	0.0001425	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Erythrobacter"
"Erythrobacter seohaensis"	"S"	266951	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	1	NA	0.0001425	NA	NA	NA	NA	0.0001177	NA	0.0001425	NA	NA	NA	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Erythrobacter"
"Rhizobium sp. 11515TR"	"S"	2028343	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.0002354	NA	NA	NA	NA	0.0002354	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium sp. NXC14"	"S"	1981173	3	NA	NA	NA	NA	1	NA	3	NA	NA	2	2	NA	0.001374	NA	NA	NA	NA	0.0001177	NA	0.0004274	NA	NA	0.001374	0.0002195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium sp. Kim5"	"S"	2020311	4	NA	NA	NA	NA	1	NA	4	NA	NA	NA	1	NA	0.0005699	NA	NA	NA	NA	0.0001177	NA	0.0005699	NA	NA	NA	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium sp. NXC24"	"S"	2048897	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001177	NA	NA	NA	NA	0.0001177	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Sinorhizobium americanum"	"S"	194963	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.0001177	NA	NA	NA	NA	0.0001177	NA	NA	NA	NA	NA	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Sinorhizobium/Ensifer&nbsp;group>Sinorhizobium"
"Methylobacterium sp. DM1"	"S"	2067957	29	NA	NA	NA	NA	1	9	29	NA	NA	11	NA	NA	0.007556	NA	NA	NA	NA	0.0001177	0.001106	0.004131	NA	NA	0.007556	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylobacteriaceae>Methylobacterium"
"Bradyrhizobium sp. ORS 3257"	"S"	167468	22	NA	NA	NA	NA	7	5	11	1	NA	1	4	22	0.04804	NA	NA	NA	NA	0.000824	0.0006147	0.001567	5.667e-05	NA	0.0006869	0.0004389	0.04804	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae>Bradyrhizobium"
"Bradyrhizobium diazoefficiens"	"S"	1355477	1	NA	NA	NA	NA	1	NA	NA	NA	1	NA	1	NA	0.128	NA	NA	NA	NA	0.0001177	NA	NA	NA	0.128	NA	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae>Bradyrhizobium"
"Methyloceanibacter caenitepidi"	"S"	1384459	130	NA	NA	NA	NA	51	38	130	NA	NA	21	54	NA	0.01852	NA	NA	NA	NA	0.006003	0.004672	0.01852	NA	NA	0.01442	0.005925	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>unclassified&nbsp;Rhizobiales>Methyloceanibacter"
"Mesorhizobium sp. WSM1497"	"S"	278153	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001177	NA	NA	NA	NA	0.0001177	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Phyllobacteriaceae>Mesorhizobium"
"Chelativorans"	"G"	449972	4	NA	NA	NA	NA	4	2	1	NA	NA	1	1	NA	0.0006869	NA	NA	NA	NA	0.0004708	0.0002459	0.0001425	NA	NA	0.0006869	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Phyllobacteriaceae"
"Chelativorans sp. BNC1"	"S"	266779	4	NA	NA	NA	NA	4	2	1	NA	NA	1	1	NA	0.0006869	NA	NA	NA	NA	0.0004708	0.0002459	0.0001425	NA	NA	0.0006869	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Phyllobacteriaceae>Chelativorans"
"Bartonella vinsonii"	"S"	33047	3	NA	NA	NA	NA	2	NA	3	NA	NA	NA	NA	NA	0.0004274	NA	NA	NA	NA	0.0002354	NA	0.0004274	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bartonellaceae>Bartonella"
"Brucella sp. 09RB8910"	"S"	1844051	8	NA	NA	NA	NA	5	3	8	NA	NA	1	3	NA	0.00114	NA	NA	NA	NA	0.0005885	0.0003688	0.00114	NA	NA	0.0006869	0.0003292	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Brucellaceae>Brucella"
"Martelella sp. AD-3"	"S"	686597	4	NA	NA	NA	NA	4	NA	1	NA	NA	NA	NA	NA	0.0004708	NA	NA	NA	NA	0.0004708	NA	0.0001425	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Aurantimonadaceae>Martelella"
"Martelella endophytica"	"S"	1486262	3	NA	NA	NA	NA	2	2	3	NA	NA	NA	1	NA	0.0004274	NA	NA	NA	NA	0.0002354	0.0002459	0.0004274	NA	NA	NA	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Aurantimonadaceae>Martelella"
"Azospirillum sp. CFH 70021"	"S"	2202148	29	NA	NA	NA	NA	4	1	29	NA	NA	3	4	NA	0.004131	NA	NA	NA	NA	0.0004708	0.0001229	0.004131	NA	NA	0.002061	0.0004389	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae>Azospirillum"
"Magnetospirillum sp. XM-1"	"S"	1663591	98	NA	NA	NA	NA	1	NA	98	2	NA	NA	1	NA	0.01396	NA	NA	NA	NA	0.0001177	NA	0.01396	0.0001133	NA	NA	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae>Magnetospirillum"
"Thalassospira marina"	"S"	2048283	6	NA	NA	NA	NA	6	NA	2	NA	NA	NA	NA	NA	0.0007063	NA	NA	NA	NA	0.0007063	NA	0.0002849	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae>Thalassospira"
"Acetobacter ghanensis"	"S"	431306	9	NA	NA	NA	NA	9	3	1	NA	NA	1	1	NA	0.001059	NA	NA	NA	NA	0.001059	0.0003688	0.0001425	NA	NA	0.0006869	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae>Acetobacter"
"Acetobacter subgen. Acetobacter"	"-"	151157	9	NA	NA	NA	NA	9	1	8	NA	NA	1	1	NA	0.00114	NA	NA	NA	NA	0.001059	0.0001229	0.00114	NA	NA	0.0006869	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae>Acetobacter"
"Acetobacter aceti"	"S"	435	9	NA	NA	NA	NA	9	1	8	NA	NA	1	1	NA	0.00114	NA	NA	NA	NA	0.001059	0.0001229	0.00114	NA	NA	0.0006869	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae>Acetobacter>Acetobacter&nbsp;subgen.&nbsp;Acetobacter"
"Komagataeibacter europaeus"	"S"	33995	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001177	NA	NA	NA	NA	0.0001177	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae>Komagataeibacter"
"Kozakia"	"G"	153497	4	NA	NA	NA	NA	2	2	NA	NA	NA	NA	4	NA	0.0004389	NA	NA	NA	NA	0.0002354	0.0002459	NA	NA	NA	NA	0.0004389	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae"
"Kozakia baliensis"	"S"	153496	4	NA	NA	NA	NA	2	2	NA	NA	NA	NA	4	NA	0.0004389	NA	NA	NA	NA	0.0002354	0.0002459	NA	NA	NA	NA	0.0004389	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae>Kozakia"
"Asaia"	"G"	91914	2	NA	NA	NA	NA	1	1	2	NA	NA	NA	1	NA	0.0002849	NA	NA	NA	NA	0.0001177	0.0001229	0.0002849	NA	NA	NA	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae"
"Asaia bogorensis"	"S"	91915	2	NA	NA	NA	NA	1	1	2	NA	NA	NA	1	NA	0.0002849	NA	NA	NA	NA	0.0001177	0.0001229	0.0002849	NA	NA	NA	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae>Asaia"
"Gluconacetobacter"	"G"	89583	4	NA	NA	NA	NA	1	4	2	1	NA	NA	2	NA	0.0004918	NA	NA	NA	NA	0.0001177	0.0004918	0.0002849	5.667e-05	NA	NA	0.0002195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae"
"Gluconacetobacter diazotrophicus"	"S"	33996	4	NA	NA	NA	NA	1	4	2	1	NA	NA	2	NA	0.0004918	NA	NA	NA	NA	0.0001177	0.0004918	0.0002849	5.667e-05	NA	NA	0.0002195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae>Gluconacetobacter"
"Brevundimonas sp. LM2"	"S"	1938605	2	NA	NA	NA	NA	2	NA	2	NA	NA	NA	2	NA	0.0002849	NA	NA	NA	NA	0.0002354	NA	0.0002849	NA	NA	NA	0.0002195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae>Brevundimonas"
"Rickettsia slovaca"	"S"	35794	3	NA	NA	NA	NA	3	NA	1	NA	NA	NA	2	NA	0.0003531	NA	NA	NA	NA	0.0003531	NA	0.0001425	NA	NA	NA	0.0002195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>spotted&nbsp;fever&nbsp;group"
"Rickettsia amblyommatis"	"S"	33989	3	NA	NA	NA	NA	3	3	1	NA	NA	1	1	NA	0.0006869	NA	NA	NA	NA	0.0003531	0.0003688	0.0001425	NA	NA	0.0006869	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>spotted&nbsp;fever&nbsp;group"
"Rickettsia monacensis"	"S"	109232	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	0.0001425	NA	NA	NA	NA	0.0001177	0.0001229	0.0001425	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>spotted&nbsp;fever&nbsp;group"
"Rickettsia helvetica"	"S"	35789	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001177	NA	NA	NA	NA	0.0001177	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>spotted&nbsp;fever&nbsp;group"
"Wolbachia endosymbiont of Culex quinquefasciatus"	"S"	263437	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001177	NA	NA	NA	NA	0.0001177	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Wolbachieae>Wolbachia"
"Anaplasma marginale"	"S"	770	6	NA	NA	NA	NA	1	6	1	NA	NA	NA	NA	NA	0.0007377	NA	NA	NA	NA	0.0001177	0.0007377	0.0001425	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae>Anaplasma"
"Phreatobacter"	"G"	1632780	16	NA	NA	NA	NA	2	2	8	1	NA	1	16	NA	0.001756	NA	NA	NA	NA	0.0002354	0.0002459	0.00114	5.667e-05	NA	0.0006869	0.001756	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>unclassified&nbsp;Alphaproteobacteria"
"Phreatobacter cathodiphilus"	"S"	1868589	16	NA	NA	NA	NA	2	2	8	1	NA	1	16	NA	0.001756	NA	NA	NA	NA	0.0002354	0.0002459	0.00114	5.667e-05	NA	0.0006869	0.001756	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>unclassified&nbsp;Alphaproteobacteria>Phreatobacter"
"Candidatus Pelagibacter sp. RS40"	"S"	1977865	5	NA	NA	NA	NA	2	1	5	1	NA	3	4	NA	0.002061	NA	NA	NA	NA	0.0002354	0.0001229	0.0007123	5.667e-05	NA	0.002061	0.0004389	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Pelagibacterales>Pelagibacteraceae>Candidatus&nbsp;Pelagibacter"
"Candidatus Pelagibacter sp. HIMB1321"	"S"	1388755	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.0001177	NA	NA	NA	NA	0.0001177	NA	NA	NA	NA	NA	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Pelagibacterales>Pelagibacteraceae>Candidatus&nbsp;Pelagibacter"
"Klebsiella sp. LTGPAF-6F"	"S"	1905288	5	NA	NA	NA	NA	1	NA	NA	5	NA	NA	NA	NA	0.0002834	NA	NA	NA	NA	0.0001177	NA	NA	0.0002834	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Klebsiella"
"Enterobacter kobei"	"S"	208224	10	NA	NA	NA	NA	1	1	NA	10	NA	NA	1	NA	0.0005667	NA	NA	NA	NA	0.0001177	0.0001229	NA	0.0005667	NA	NA	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Enterobacter>Enterobacter&nbsp;cloacae&nbsp;complex"
"Enterobacter sp. SA187"	"S"	1914861	219	NA	NA	NA	NA	1	2	NA	219	NA	NA	NA	NA	0.01241	NA	NA	NA	NA	0.0001177	0.0002459	NA	0.01241	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Enterobacter"
"Enterobacter sp. 638"	"S"	399742	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001177	NA	NA	NA	NA	0.0001177	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Enterobacter"
"mealybug secondary endosymbionts"	"-"	199891	18	NA	NA	NA	NA	15	13	18	17	NA	NA	11	1	0.002564	NA	NA	NA	NA	0.001766	0.001598	0.002564	0.0009634	NA	NA	0.001207	0.002184	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts"
"secondary endosymbiont of Trabutina mannipara"	"S"	1835721	18	NA	NA	NA	NA	15	13	18	17	NA	NA	11	1	0.002564	NA	NA	NA	NA	0.001766	0.001598	0.002564	0.0009634	NA	NA	0.001207	0.002184	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>mealybug&nbsp;secondary&nbsp;endosymbionts"
"Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus"	"S"	1505597	20	NA	NA	NA	NA	1	1	3	20	NA	3	NA	NA	0.002061	NA	NA	NA	NA	0.0001177	0.0001229	0.0004274	0.001133	NA	0.002061	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>ant&nbsp;endosymbionts>Candidatus&nbsp;Blochmannia>unclassified&nbsp;Candidatus&nbsp;Blochmannia&nbsp;endosymbionts"
"Candidatus Hoaglandella"	"G"	1906659	47	NA	NA	NA	NA	3	2	3	47	NA	NA	7	NA	0.002664	NA	NA	NA	NA	0.0003531	0.0002459	0.0004274	0.002664	NA	NA	0.0007681	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts"
"Candidatus Hoaglandella endobia"	"S"	1778263	47	NA	NA	NA	NA	3	2	3	47	NA	NA	7	NA	0.002664	NA	NA	NA	NA	0.0003531	0.0002459	0.0004274	0.002664	NA	NA	0.0007681	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>unclassified&nbsp;Enterobacteriaceae>ant,&nbsp;tsetse,&nbsp;mealybug,&nbsp;aphid,&nbsp;etc.&nbsp;endosymbionts>Candidatus&nbsp;Hoaglandella"
"Citrobacter freundii complex sp. CFNIH9"	"S"	2077149	13	NA	NA	NA	NA	1	NA	1	13	NA	NA	1	NA	0.0007367	NA	NA	NA	NA	0.0001177	NA	0.0001425	0.0007367	NA	NA	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Citrobacter>Citrobacter&nbsp;freundii&nbsp;complex"
"Cronobacter dublinensis"	"S"	413497	132	NA	NA	NA	NA	2	1	NA	132	NA	NA	1	NA	0.007481	NA	NA	NA	NA	0.0002354	0.0001229	NA	0.007481	NA	NA	0.0001097	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Cronobacter"
"Cronobacter universalis"	"S"	535744	1	NA	NA	NA	NA	1	NA	1	NA	NA	1	NA	NA	0.0006869	NA	NA	NA	NA	0.0001177	NA	0.0001425	NA	NA	0.0006869	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Cronobacter"
"Candidatus Riesia pediculicola"	"S"	401619	13	NA	NA	NA	NA	6	1	8	13	NA	NA	5	1	0.002184	NA	NA	NA	NA	0.0007063	0.0001229	0.00114	0.0007367	NA	NA	0.0005486	0.002184	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Candidatus&nbsp;Riesia"
"Gibbsiella"	"G"	929812	39	NA	NA	NA	NA	6	2	34	39	NA	2	28	1	0.004844	NA	NA	NA	NA	0.0007063	0.0002459	0.004844	0.00221	NA	0.001374	0.003072	0.002184	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Gibbsiella quercinecans"	"S"	929813	39	NA	NA	NA	NA	6	2	34	39	NA	2	28	1	0.004844	NA	NA	NA	NA	0.0007063	0.0002459	0.004844	0.00221	NA	0.001374	0.003072	0.002184	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Gibbsiella"
"Leclercia sp. LSNIH3"	"S"	1920116	423	NA	NA	NA	NA	1	1	3	423	NA	NA	NA	NA	0.02397	NA	NA	NA	NA	0.0001177	0.0001229	0.0004274	0.02397	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Leclercia"
"Shigella flexneri"	"S"	623	168	NA	NA	NA	NA	3	NA	NA	168	NA	NA	2	NA	0.009521	NA	NA	NA	NA	0.0003531	NA	NA	0.009521	NA	NA	0.0002195	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Shigella"
"Raoultella"	"G"	160674	25	NA	NA	NA	NA	1	6	1	25	NA	NA	11	23	0.05023	NA	NA	NA	NA	0.0001177	0.0007377	0.0001425	0.001417	NA	NA	0.001207	0.05023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae"
"Raoultella ornithinolytica"	"S"	54291	25	NA	NA	NA	NA	1	6	1	25	NA	NA	11	23	0.05023	NA	NA	NA	NA	0.0001177	0.0007377	0.0001425	0.001417	NA	NA	0.001207	0.05023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Raoultella"
"Erwinia billingiae"	"S"	182337	262	NA	NA	NA	NA	262	243	11	22	NA	NA	27	NA	0.03084	NA	NA	NA	NA	0.03084	0.02987	0.001567	0.001247	NA	NA	0.002963	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Erwinia"
