"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Thermoprotei"	"C"	183924	27	NA	NA	2	27	NA	14	12	NA	12	10	11	NA	0.006938	NA	NA	0.0007532	0.006938	NA	0.005658	0.004314	NA	0.004481	0.002742	0.004432	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota"
"Sulfolobales"	"O"	2281	22	NA	NA	2	22	NA	13	10	NA	12	8	10	NA	0.005653	NA	NA	0.0007532	0.005653	NA	0.005253	0.003595	NA	0.004481	0.002193	0.004029	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei"
"Sulfolobaceae"	"F"	118883	22	NA	NA	2	22	NA	13	10	NA	12	8	10	NA	0.005653	NA	NA	0.0007532	0.005653	NA	0.005253	0.003595	NA	0.004481	0.002193	0.004029	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Sulfolobales"
"Sulfurisphaera"	"G"	69655	9	NA	NA	1	5	NA	9	7	NA	6	NA	8	NA	0.003637	NA	NA	0.0003766	0.001285	NA	0.003637	0.002517	NA	0.002241	NA	0.003224	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Sulfolobales>Sulfolobaceae"
"Sulfurisphaera tokodaii"	"S"	111955	9	NA	NA	1	5	NA	9	7	NA	6	NA	8	NA	0.003637	NA	NA	0.0003766	0.001285	NA	0.003637	0.002517	NA	0.002241	NA	0.003224	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Sulfolobales>Sulfolobaceae>Sulfurisphaera"
"Sulfurisphaera tokodaii str. 7"	"-"	273063	9	NA	NA	1	5	NA	9	7	NA	6	NA	8	NA	0.003637	NA	NA	0.0003766	0.001285	NA	0.003637	0.002517	NA	0.002241	NA	0.003224	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Crenarchaeota>Thermoprotei>Sulfolobales>Sulfolobaceae>Sulfurisphaera>Sulfurisphaera&nbsp;tokodaii"
"Thaumarchaeota"	"P"	651137	1	NA	NA	1	NA	NA	1	NA	NA	NA	NA	1	NA	0.0004041	NA	NA	0.0003766	NA	NA	0.0004041	NA	NA	NA	NA	0.0004029	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group"
"Nitrosopumilales"	"O"	31932	1	NA	NA	1	NA	NA	1	NA	NA	NA	NA	1	NA	0.0004041	NA	NA	0.0003766	NA	NA	0.0004041	NA	NA	NA	NA	0.0004029	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Thaumarchaeota"
"Nitrosopumilaceae"	"F"	338190	1	NA	NA	1	NA	NA	1	NA	NA	NA	NA	1	NA	0.0004041	NA	NA	0.0003766	NA	NA	0.0004041	NA	NA	NA	NA	0.0004029	NA	"cellular&nbsp;organisms>Archaea>TACK&nbsp;group>Thaumarchaeota>Nitrosopumilales"
"Stenosarchaea group"	"-"	2290931	2	NA	NA	2	1	1	2	1	NA	2	2	NA	NA	0.04212	NA	NA	0.0007532	0.0002569	0.04212	0.0008082	0.0003595	NA	0.0007469	0.0005483	NA	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota"
"Methanomicrobia"	"C"	224756	2	NA	NA	2	1	NA	NA	1	NA	NA	1	NA	NA	0.0007532	NA	NA	0.0007532	0.0002569	NA	NA	0.0003595	NA	NA	0.0002742	NA	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Stenosarchaea&nbsp;group"
"Methanosarcinales"	"O"	94695	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007532	NA	NA	0.0007532	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Stenosarchaea&nbsp;group>Methanomicrobia"
"Methanosarcinaceae"	"F"	2206	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007532	NA	NA	0.0007532	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Stenosarchaea&nbsp;group>Methanomicrobia>Methanosarcinales"
"Methanosarcina"	"G"	2207	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0007532	NA	NA	0.0007532	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Stenosarchaea&nbsp;group>Methanomicrobia>Methanosarcinales>Methanosarcinaceae"
"Methanosarcina barkeri"	"S"	2208	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003766	NA	NA	0.0003766	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Stenosarchaea&nbsp;group>Methanomicrobia>Methanosarcinales>Methanosarcinaceae>Methanosarcina"
"Methanosarcina barkeri 3"	"-"	1434107	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003766	NA	NA	0.0003766	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Stenosarchaea&nbsp;group>Methanomicrobia>Methanosarcinales>Methanosarcinaceae>Methanosarcina>Methanosarcina&nbsp;barkeri"
"Methanosarcina acetivorans"	"S"	2214	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003766	NA	NA	0.0003766	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Stenosarchaea&nbsp;group>Methanomicrobia>Methanosarcinales>Methanosarcinaceae>Methanosarcina"
"Methanosarcina acetivorans C2A"	"-"	188937	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0003766	NA	NA	0.0003766	NA	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Archaea>Euryarchaeota>Stenosarchaea&nbsp;group>Methanomicrobia>Methanosarcinales>Methanosarcinaceae>Methanosarcina>Methanosarcina&nbsp;acetivorans"
"Rhodobacter sphaeroides ATCC 17025"	"-"	349102	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Rhodobacter>Rhodobacter&nbsp;sphaeroides"
"Ketogulonicigenium vulgare Y25"	"-"	880591	4	NA	NA	NA	4	NA	NA	NA	NA	NA	1	NA	NA	0.001028	NA	NA	NA	0.001028	NA	NA	NA	NA	NA	0.0002742	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Ketogulonicigenium>Ketogulonicigenium&nbsp;vulgare"
"Rhodobacteraceae bacterium"	"S"	1904441	1	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	0.0004041	NA	NA	NA	0.0002569	NA	0.0004041	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>unclassified&nbsp;Rhodobacteraceae"
"Phaeobacter porticola"	"S"	1844006	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	1	NA	0.0005139	NA	NA	NA	0.0005139	NA	NA	NA	NA	NA	NA	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Phaeobacter"
"Phaeobacter piscinae"	"S"	1580596	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Phaeobacter"
"Sulfitobacter sp. AM1-D1"	"S"	1917485	8	NA	NA	NA	8	NA	1	NA	NA	NA	1	NA	NA	0.002056	NA	NA	NA	0.002056	NA	0.0004041	NA	NA	NA	0.0002742	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Sulfitobacter"
"Sulfitobacter sp. SK011"	"S"	1389004	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	0.0003595	NA	NA	NA	0.0002569	NA	NA	0.0003595	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Sulfitobacter"
"Sulfitobacter sp. SK012"	"S"	1389005	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Sulfitobacter"
"Ruegeria sp. TM1040"	"S"	292414	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005139	NA	NA	NA	0.0005139	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Ruegeria"
"Rhodovulum sp. MB263"	"S"	308754	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Rhodovulum"
"Marinovum"	"G"	367771	7	NA	NA	NA	7	NA	1	1	NA	NA	4	NA	NA	0.001799	NA	NA	NA	0.001799	NA	0.0004041	0.0003595	NA	NA	0.001097	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Marinovum algicola"	"S"	42444	7	NA	NA	NA	7	NA	1	1	NA	NA	4	NA	NA	0.001799	NA	NA	NA	0.001799	NA	0.0004041	0.0003595	NA	NA	0.001097	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Marinovum"
"Marinovum algicola DG 898"	"-"	988812	7	NA	NA	NA	7	NA	1	1	NA	NA	4	NA	NA	0.001799	NA	NA	NA	0.001799	NA	0.0004041	0.0003595	NA	NA	0.001097	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Marinovum>Marinovum&nbsp;algicola"
"Yangia sp. CCB-MM3"	"S"	1792508	1	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	0.0004041	NA	NA	NA	0.0002569	NA	0.0004041	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Yangia"
"Sphingopyxis sp. FD7"	"S"	1914525	5	NA	NA	NA	5	NA	1	NA	NA	1	5	1	NA	0.001371	NA	NA	NA	0.001285	NA	0.0004041	NA	NA	0.0003734	0.001371	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis alaskensis"	"S"	117207	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingopyxis alaskensis RB2256"	"-"	317655	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis>Sphingopyxis&nbsp;alaskensis"
"Sphingopyxis sp. QXT-31"	"S"	1357916	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingopyxis"
"Sphingomonas sp. LK11"	"S"	1390395	146	NA	NA	NA	146	NA	6	5	1	5	21	2	NA	0.03751	NA	NA	NA	0.03751	NA	0.002425	0.001798	0.000248	0.001867	0.005757	0.0008059	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas taxi"	"S"	1549858	55	NA	NA	NA	55	NA	4	7	NA	3	17	1	NA	0.01413	NA	NA	NA	0.01413	NA	0.001616	0.002517	NA	0.00112	0.004661	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas wittichii DC-6"	"-"	1283312	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas>Sphingomonas&nbsp;wittichii"
"Sphingomonas sp. LM7"	"S"	1938607	11	NA	NA	NA	11	NA	1	1	NA	2	3	NA	NA	0.002826	NA	NA	NA	0.002826	NA	0.0004041	0.0003595	NA	0.0007469	0.0008225	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingobium sp. TKS"	"S"	1315974	25	NA	NA	NA	25	NA	NA	NA	NA	1	7	2	NA	0.006424	NA	NA	NA	0.006424	NA	NA	NA	NA	0.0003734	0.001919	0.0008059	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium japonicum"	"S"	332056	8	NA	NA	NA	8	NA	NA	1	NA	2	1	1	NA	0.002056	NA	NA	NA	0.002056	NA	NA	0.0003595	NA	0.0007469	0.0002742	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium japonicum UT26S"	"-"	452662	8	NA	NA	NA	8	NA	NA	1	NA	2	1	1	NA	0.002056	NA	NA	NA	0.002056	NA	NA	0.0003595	NA	0.0007469	0.0002742	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium>Sphingobium&nbsp;japonicum"
"Sphingobium indicum"	"S"	332055	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005139	NA	NA	NA	0.0005139	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium indicum B90A"	"-"	861109	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005139	NA	NA	NA	0.0005139	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium>Sphingobium&nbsp;indicum"
"Novosphingobium resinovorum"	"S"	158500	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	0.0007708	NA	NA	NA	0.0007708	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Novosphingobium pentaromativorans"	"S"	205844	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Novosphingobium pentaromativorans US6-1"	"-"	1088721	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium>Novosphingobium&nbsp;pentaromativorans"
"Sphingorhabdus sp. YGSMI21"	"S"	2077182	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingorhabdus"
"Zymomonas mobilis subsp. mobilis ATCC 10988"	"-"	555217	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005139	NA	NA	NA	0.0005139	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Zymomonas>Zymomonas&nbsp;mobilis>Zymomonas&nbsp;mobilis&nbsp;subsp.&nbsp;mobilis"
"Altererythrobacter atlanticus"	"S"	1267766	25	NA	NA	NA	25	NA	NA	4	NA	1	1	2	NA	0.006424	NA	NA	NA	0.006424	NA	NA	0.001438	NA	0.0003734	0.0002742	0.0008059	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Altererythrobacter"
"Erythrobacter sp. HL-111"	"S"	1798193	2	NA	NA	NA	2	NA	1	NA	NA	1	NA	NA	NA	0.0005139	NA	NA	NA	0.0005139	NA	0.0004041	NA	NA	0.0003734	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Erythrobacter"
"Croceicoccus naphthovorans"	"S"	1348774	40	NA	NA	NA	40	NA	2	2	NA	1	13	NA	NA	0.01028	NA	NA	NA	0.01028	NA	0.0008082	0.000719	NA	0.0003734	0.003564	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Croceicoccus"
"Methylobacterium aquaticum"	"S"	270351	56	NA	NA	NA	56	NA	1	NA	1	NA	NA	NA	NA	0.01439	NA	NA	NA	0.01439	NA	0.0004041	NA	0.000248	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylobacteriaceae>Methylobacterium"
"Methylobacterium radiotolerans"	"S"	31998	51	NA	NA	NA	51	NA	NA	3	NA	1	1	NA	NA	0.0131	NA	NA	NA	0.0131	NA	NA	0.001079	NA	0.0003734	0.0002742	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylobacteriaceae>Methylobacterium"
"Methylobacterium radiotolerans JCM 2831"	"-"	426355	51	NA	NA	NA	51	NA	NA	3	NA	1	1	NA	NA	0.0131	NA	NA	NA	0.0131	NA	NA	0.001079	NA	0.0003734	0.0002742	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylobacteriaceae>Methylobacterium>Methylobacterium&nbsp;radiotolerans"
"Methylobacterium sp. 17Sr1-1"	"S"	2202826	49	NA	NA	NA	49	NA	NA	NA	NA	2	4	1	NA	0.01259	NA	NA	NA	0.01259	NA	NA	NA	NA	0.0007469	0.001097	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylobacteriaceae>Methylobacterium"
"Methylobacterium sp. AMS5"	"S"	925818	2	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	NA	0.0005139	NA	NA	NA	0.0005139	NA	NA	NA	NA	NA	0.0002742	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylobacteriaceae>Methylobacterium"
"Methylorubrum extorquens AM1"	"-"	272630	3	NA	NA	NA	1	NA	1	2	1	2	3	1	NA	0.0008225	NA	NA	NA	0.0002569	NA	0.0004041	0.000719	0.000248	0.0007469	0.0008225	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylobacteriaceae>Methylorubrum>Methylorubrum&nbsp;extorquens"
"Agrobacterium rhizogenes"	"S"	359	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	0.0004029	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	0.0004029	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Agrobacterium"
"Rhizobium leguminosarum bv. trifolii"	"-"	386	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium>Rhizobium&nbsp;leguminosarum"
"Rhizobium leguminosarum bv. trifolii WSM2304"	"-"	395492	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium>Rhizobium&nbsp;leguminosarum>Rhizobium&nbsp;leguminosarum&nbsp;bv.&nbsp;trifolii"
"Ensifer sojae"	"S"	716925	5	NA	NA	NA	5	NA	NA	NA	NA	3	2	NA	NA	0.001285	NA	NA	NA	0.001285	NA	NA	NA	NA	0.00112	0.0005483	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Sinorhizobium/Ensifer&nbsp;group>Ensifer"
"Ensifer sojae CCBAU 05684"	"-"	716928	5	NA	NA	NA	5	NA	NA	NA	NA	3	2	NA	NA	0.001285	NA	NA	NA	0.001285	NA	NA	NA	NA	0.00112	0.0005483	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Sinorhizobium/Ensifer&nbsp;group>Ensifer>Ensifer&nbsp;sojae"
"Nitrobacter hamburgensis"	"S"	912	19	NA	NA	NA	19	NA	1	NA	NA	1	14	NA	NA	0.004882	NA	NA	NA	0.004882	NA	0.0004041	NA	NA	0.0003734	0.003838	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae>Nitrobacter"
"Nitrobacter hamburgensis X14"	"-"	323097	19	NA	NA	NA	19	NA	1	NA	NA	1	14	NA	NA	0.004882	NA	NA	NA	0.004882	NA	0.0004041	NA	NA	0.0003734	0.003838	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae>Nitrobacter>Nitrobacter&nbsp;hamburgensis"
"Mesorhizobium japonicum"	"S"	2066070	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Phyllobacteriaceae>Mesorhizobium"
"Mesorhizobium japonicum MAFF 303099"	"-"	266835	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Phyllobacteriaceae>Mesorhizobium>Mesorhizobium&nbsp;japonicum"
"Aminobacter aminovorans"	"S"	83263	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	0.0007708	NA	NA	NA	0.0007708	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Phyllobacteriaceae>Aminobacter"
"Bartonella quintana"	"S"	803	2	NA	NA	NA	2	NA	NA	1	NA	NA	2	NA	NA	0.0005483	NA	NA	NA	0.0005139	NA	NA	0.0003595	NA	NA	0.0005483	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bartonellaceae>Bartonella"
"Bartonella clarridgeiae"	"S"	56426	2	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	NA	0.0005483	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	0.0005483	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bartonellaceae>Bartonella"
"Bartonella clarridgeiae 73"	"-"	696125	2	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	NA	0.0005483	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	0.0005483	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bartonellaceae>Bartonella>Bartonella&nbsp;clarridgeiae"
"Brucella suis 019"	"-"	1171378	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002569	NA	NA	NA	0.0002569	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Brucellaceae>Brucella>Brucella&nbsp;suis"
"Brucella sp. 09RB8910"	"S"	1844051	1	NA	NA	NA	1	NA	1	NA	NA	NA	1	NA	NA	0.0004041	NA	NA	NA	0.0002569	NA	0.0004041	NA	NA	NA	0.0002742	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Brucellaceae>Brucella"
