"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_k21_classification_april_BC01.cladeReads"	"kraken2_16s_k21_classification_april_BC02.cladeReads"	"kraken2_16s_k21_classification_april_BC03.cladeReads"	"kraken2_16s_k21_classification_april_BC04.cladeReads"	"kraken2_16s_k21_classification_april_BC05.cladeReads"	"kraken2_16s_k21_classification_april_BC06.cladeReads"	"kraken2_16s_k21_classification_april_BC07.cladeReads"	"kraken2_16s_k21_classification_april_BC08.cladeReads"	"kraken2_16s_k21_classification_april_BC09.cladeReads"	"kraken2_16s_k21_classification_april_BC10.cladeReads"	"kraken2_16s_k21_classification_april_BC11.cladeReads"	"kraken2_16s_k21_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_16s_k21_classification_april_BC01.cladeReads.."	"kraken2_16s_k21_classification_april_BC02.cladeReads.."	"kraken2_16s_k21_classification_april_BC03.cladeReads.."	"kraken2_16s_k21_classification_april_BC04.cladeReads.."	"kraken2_16s_k21_classification_april_BC05.cladeReads.."	"kraken2_16s_k21_classification_april_BC06.cladeReads.."	"kraken2_16s_k21_classification_april_BC07.cladeReads.."	"kraken2_16s_k21_classification_april_BC08.cladeReads.."	"kraken2_16s_k21_classification_april_BC09.cladeReads.."	"kraken2_16s_k21_classification_april_BC10.cladeReads.."	"kraken2_16s_k21_classification_april_BC11.cladeReads.."	"kraken2_16s_k21_classification_april_BC12.cladeReads.."	"lineage"
"Candidatus Methylospira"	"G"	14664	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.000287	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae"
"Cycloclasticaceae"	"F"	26687	5	NA	NA	NA	5	NA	1	1	NA	2	3	NA	NA	0.001435	NA	NA	NA	0.001435	NA	0.0004333	0.0003972	NA	0.0008048	0.0009374	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales"
"Cycloclasticus"	"G"	26688	5	NA	NA	NA	5	NA	1	1	NA	2	3	NA	NA	0.001435	NA	NA	NA	0.001435	NA	0.0004333	0.0003972	NA	0.0008048	0.0009374	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Cycloclasticaceae"
"9M32"	"G"	26300	2	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	NA	0.0005741	NA	NA	NA	0.0005741	NA	NA	NA	NA	NA	0.0003125	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Acidithiobacillales>Acidithiobacillaceae"
"TX1A-55"	"G"	26303	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.000287	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Acidithiobacillales>Acidithiobacillaceae"
"Marichromatium"	"G"	3422	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.000287	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Thiorhodovibrio"	"G"	3439	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0003125	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	0.0003125	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Chromatiales>Chromatiaceae"
"Candidatus Thiosymbion"	"G"	26320	2	NA	NA	NA	1	NA	1	NA	NA	1	2	NA	NA	0.0006249	NA	NA	NA	0.000287	NA	0.0004333	NA	NA	0.0004024	0.0006249	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Arenicellales>Arenicellaceae"
"Perspicuibacter"	"G"	11511	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.000287	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Arenicellales>Arenicellaceae"
"1013-28-CG33"	"O"	3304	53	NA	NA	NA	53	NA	NA	1	NA	NA	1	1	NA	0.01521	NA	NA	NA	0.01521	NA	NA	0.0003972	NA	NA	0.0003125	0.0004392	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Candidatus Vesicomyosocius"	"G"	26847	2	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	NA	0.0005741	NA	NA	NA	0.0005741	NA	NA	NA	NA	NA	0.0003125	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales>Thioglobaceae"
"Thiomicrorhabdus"	"G"	26856	11	NA	NA	NA	11	NA	NA	2	5	NA	3	1	NA	0.003157	NA	NA	NA	0.003157	NA	NA	0.0007944	0.001265	NA	0.0009374	0.0004392	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales>Thiomicrospiraceae"
"Thioalkalimicrobium"	"G"	26855	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005741	NA	NA	NA	0.0005741	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales>Thiomicrospiraceae"
"Thiomicrospira"	"G"	26857	1	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	0.000287	NA	NA	NA	0.000287	NA	NA	NA	0.0002529	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales>Thiomicrospiraceae"
"Hydrogenovibrio"	"G"	26854	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0003125	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	0.0003125	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales>Thiomicrospiraceae"
"Galenea"	"G"	26853	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.000287	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales>Thiomicrospiraceae"
"Wohlfahrtiimonadaceae"	"F"	26595	23	NA	NA	NA	23	NA	1	3	NA	NA	NA	1	NA	0.006602	NA	NA	NA	0.006602	NA	0.0004333	0.001192	NA	NA	NA	0.0004392	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cardiobacteriales"
"Ignatzschineria"	"G"	26596	23	NA	NA	NA	23	NA	1	3	NA	NA	NA	1	NA	0.006602	NA	NA	NA	0.006602	NA	0.0004333	0.001192	NA	NA	NA	0.0004392	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cardiobacteriales>Wohlfahrtiimonadaceae"
"Piscirickettsia"	"G"	26802	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	0.0008611	NA	NA	NA	0.0008611	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Piscirickettsiales>Piscirickettsiaceae"
"Thiogranum"	"G"	26633	5	NA	NA	NA	5	NA	NA	NA	NA	NA	1	NA	NA	0.001435	NA	NA	NA	0.001435	NA	NA	NA	NA	NA	0.0003125	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Ectothiorhodospirales>Ectothiorhodospiraceae"
"Halofilum"	"G"	26630	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005741	NA	NA	NA	0.0005741	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Ectothiorhodospirales>Ectothiorhodospiraceae"
"Ectothiorhodospira"	"G"	26629	1	NA	NA	NA	1	NA	1	NA	1	NA	1	1	NA	0.0004392	NA	NA	NA	0.000287	NA	0.0004333	NA	0.0002529	NA	0.0003125	0.0004392	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Ectothiorhodospirales>Ectothiorhodospiraceae"
"Thioprofundum"	"G"	26642	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0003125	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	0.0003125	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Ectothiorhodospirales>Thioalkalispiraceae"
"SS1-B-09-64"	"G"	26639	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.000287	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Ectothiorhodospirales>Thioalkalispiraceae"
"CI75cm.2.12"	"G"	26740	8	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	0.002296	NA	NA	NA	0.002296	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrosococcales>Nitrosococcaceae"
"SZB85"	"G"	26747	3	NA	NA	NA	3	NA	NA	NA	NA	NA	1	NA	NA	0.0008611	NA	NA	NA	0.0008611	NA	NA	NA	NA	NA	0.0003125	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrosococcales>Nitrosococcaceae"
"uncultured"	"G"	26340	11	NA	NA	NA	11	NA	NA	NA	NA	1	2	NA	NA	0.003157	NA	NA	NA	0.003157	NA	NA	NA	NA	0.0004024	0.0006249	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Beggiatoales>Beggiatoaceae"
"Thioploca"	"G"	26339	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	0.0008611	NA	NA	NA	0.0008611	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Beggiatoales>Beggiatoaceae"
"Thioflexothrix"	"G"	26337	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005741	NA	NA	NA	0.0005741	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Beggiatoales>Beggiatoaceae"
"Thiomargarita"	"G"	26338	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.000287	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Beggiatoales>Beggiatoaceae"
"Candidatus Isobeggiatoa"	"G"	26330	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.000287	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Beggiatoales>Beggiatoaceae"
"Candidatus Allobeggiatoa"	"G"	26329	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.000287	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Beggiatoales>Beggiatoaceae"
"MBMPE27"	"O"	26686	16	NA	NA	NA	16	NA	1	2	NA	1	1	NA	NA	0.004592	NA	NA	NA	0.004592	NA	0.0004333	0.0007944	NA	0.0004024	0.0003125	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"UBA10353 marine group"	"O"	26861	14	NA	NA	NA	14	NA	NA	1	2	NA	4	1	NA	0.004018	NA	NA	NA	0.004018	NA	NA	0.0003972	0.0005059	NA	0.00125	0.0004392	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"HglApr721"	"O"	26676	14	NA	NA	NA	14	NA	1	NA	NA	NA	NA	1	NA	0.004018	NA	NA	NA	0.004018	NA	0.0004333	NA	NA	NA	NA	0.0004392	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Granulosicoccus"	"G"	26839	8	NA	NA	NA	8	NA	2	4	NA	NA	1	3	NA	0.002296	NA	NA	NA	0.002296	NA	0.0008666	0.001589	NA	NA	0.0003125	0.001318	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiohalorhabdales>Thiohalorhabdaceae"
"uncultured"	"G"	26728	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.000287	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrococcales>Nitrococcaceae"
"Spiribacter"	"G"	26727	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.000287	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrococcales>Nitrococcaceae"
"Nitrococcus"	"G"	26726	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.000287	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrococcales>Nitrococcaceae"
"Halopeptonella"	"G"	26725	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.000287	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Nitrococcales>Nitrococcaceae"
"pItb-vmat-80"	"O"	26882	4	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	0.001148	NA	NA	NA	0.001148	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"JG36-TzT-191"	"O"	26682	6	NA	NA	NA	3	NA	NA	3	1	1	6	NA	NA	0.001875	NA	NA	NA	0.0008611	NA	NA	0.001192	0.0002529	0.0004024	0.001875	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"SS1-B-04-55"	"O"	14685	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005741	NA	NA	NA	0.0005741	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"eub62A3"	"O"	14690	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005741	NA	NA	NA	0.0005741	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"WN-HWB-116"	"O"	3785	2	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	NA	0.0005741	NA	NA	NA	0.0005741	NA	NA	NA	NA	NA	0.0003125	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"D90"	"O"	26615	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0003125	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	0.0003125	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"SZB30"	"O"	3727	1	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	0.000287	NA	NA	NA	0.000287	NA	NA	NA	0.0002529	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"SZB50"	"O"	26811	1	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	0.0004333	NA	NA	NA	0.000287	NA	0.0004333	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Vadicella"	"G"	2663	28	NA	NA	NA	28	NA	1	3	NA	1	6	3	NA	0.008037	NA	NA	NA	0.008037	NA	0.0004333	0.001192	NA	0.0004024	0.001875	0.001318	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Marinibacterium"	"G"	26167	8	NA	NA	NA	8	NA	NA	2	NA	NA	2	NA	NA	0.002296	NA	NA	NA	0.002296	NA	NA	0.0007944	NA	NA	0.0006249	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Litorimicrobium"	"G"	2585	6	NA	NA	NA	6	NA	1	NA	NA	2	2	1	NA	0.001722	NA	NA	NA	0.001722	NA	0.0004333	NA	NA	0.0008048	0.0006249	0.0004392	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Yangia"	"G"	2665	6	NA	NA	NA	6	NA	NA	NA	NA	NA	5	NA	NA	0.001722	NA	NA	NA	0.001722	NA	NA	NA	NA	NA	0.001562	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Jindonia"	"G"	26164	6	NA	NA	NA	6	NA	NA	1	NA	NA	NA	NA	NA	0.001722	NA	NA	NA	0.001722	NA	NA	0.0003972	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Citreimonas"	"G"	2568	5	NA	NA	NA	5	NA	NA	1	NA	NA	1	NA	NA	0.001435	NA	NA	NA	0.001435	NA	NA	0.0003972	NA	NA	0.0003125	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Salinihabitans"	"G"	2647	4	NA	NA	NA	4	NA	1	NA	NA	NA	2	NA	NA	0.001148	NA	NA	NA	0.001148	NA	0.0004333	NA	NA	NA	0.0006249	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseobacter clade Marinomonas lineage"	"G"	2637	3	NA	NA	NA	3	NA	NA	NA	NA	NA	2	NA	NA	0.0008611	NA	NA	NA	0.0008611	NA	NA	NA	NA	NA	0.0006249	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Palleronia"	"G"	2605	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005741	NA	NA	NA	0.0005741	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pseudohalocynthiibacter"	"G"	14537	1	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	0.0004024	NA	NA	NA	0.000287	NA	NA	NA	NA	0.0004024	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Profundibacterium"	"G"	2619	1	NA	NA	NA	1	NA	1	1	NA	NA	NA	NA	NA	0.0004333	NA	NA	NA	0.000287	NA	0.0004333	0.0003972	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Cribrihabitans"	"G"	11448	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.000287	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Marinosulfonomonas"	"G"	2591	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.000287	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseisalinus"	"G"	2633	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.000287	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Nereida"	"G"	2597	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.000287	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Puniceibacterium"	"G"	11459	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.000287	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Sandaracinobacter"	"G"	2848	24	NA	NA	NA	24	NA	2	1	NA	NA	5	NA	NA	0.006889	NA	NA	NA	0.006889	NA	0.0008666	0.0003972	NA	NA	0.001562	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Hephaestia"	"G"	11468	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	0.0008611	NA	NA	NA	0.0008611	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"SD04E11"	"G"	26250	2	NA	NA	NA	1	NA	1	2	NA	NA	1	NA	NA	0.0007944	NA	NA	NA	0.000287	NA	0.0004333	0.0007944	NA	NA	0.0003125	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"[Rhizobium] sphaerophysae group"	"G"	26126	2	NA	NA	NA	2	NA	NA	NA	NA	1	2	NA	NA	0.0006249	NA	NA	NA	0.0005741	NA	NA	NA	NA	0.0004024	0.0006249	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Jiella"	"G"	26109	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.000287	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Paenochrobactrum"	"G"	26117	2	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	NA	0.0006249	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	0.0006249	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Methylocella"	"G"	2440	10	NA	NA	NA	10	NA	NA	1	NA	NA	2	NA	NA	0.00287	NA	NA	NA	0.00287	NA	NA	0.0003972	NA	NA	0.0006249	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Salinarimonas"	"G"	26053	8	NA	NA	NA	8	NA	NA	NA	NA	NA	2	1	NA	0.002296	NA	NA	NA	0.002296	NA	NA	NA	NA	NA	0.0006249	0.0004392	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Starkeya"	"G"	2552	8	NA	NA	NA	5	NA	NA	1	NA	NA	8	1	NA	0.0025	NA	NA	NA	0.001435	NA	NA	0.0003972	NA	NA	0.0025	0.0004392	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Pseudoxanthobacter"	"G"	2551	2	NA	NA	NA	2	NA	1	NA	NA	1	1	NA	NA	0.0005741	NA	NA	NA	0.0005741	NA	0.0004333	NA	NA	0.0004024	0.0003125	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Variibacter"	"G"	11442	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0003125	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	0.0003125	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Youhaiella"	"G"	26063	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0003125	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	0.0003125	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Devosiaceae"
"Paradevosia"	"G"	26061	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	0.0003972	NA	NA	NA	0.000287	NA	NA	0.0003972	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Devosiaceae"
"Anderseniella"	"G"	26128	8	NA	NA	NA	8	1	NA	1	NA	1	1	NA	NA	0.04606	NA	NA	NA	0.002296	0.04606	NA	0.0003972	NA	0.0004024	0.0003125	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiales&nbsp;Incertae&nbsp;Sedis"
"Alsobacter"	"G"	11437	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	0.0004392	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	NA	0.0004392	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiales&nbsp;Incertae&nbsp;Sedis"
"Methyloligella"	"G"	26073	5	NA	NA	NA	5	NA	NA	NA	NA	NA	1	NA	NA	0.001435	NA	NA	NA	0.001435	NA	NA	NA	NA	NA	0.0003125	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methyloligellaceae"
"Rhodobium"	"G"	26074	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005741	NA	NA	NA	0.0005741	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methyloligellaceae"
"Stappia"	"G"	26143	4	NA	NA	NA	4	NA	NA	NA	NA	NA	2	NA	NA	0.001148	NA	NA	NA	0.001148	NA	NA	NA	NA	NA	0.0006249	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Stappiaceae"
"Breoghania"	"G"	26135	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005741	NA	NA	NA	0.0005741	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Stappiaceae"
"Nesiotobacter"	"G"	26137	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0003125	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	0.0003125	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Stappiaceae"
"Agaricicola"	"G"	26134	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.000287	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Stappiaceae"
"Chthonobacter"	"G"	26083	12	NA	NA	NA	12	NA	2	1	NA	NA	8	NA	NA	0.003444	NA	NA	NA	0.003444	NA	0.0008666	0.0003972	NA	NA	0.0025	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Pleomorphomonadaceae"
"Ancalomicrobium"	"G"	26082	4	NA	NA	NA	4	NA	NA	1	NA	NA	NA	1	NA	0.001148	NA	NA	NA	0.001148	NA	NA	0.0003972	NA	NA	NA	0.0004392	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Pleomorphomonadaceae"
"Amorphus"	"G"	26130	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005741	NA	NA	NA	0.0005741	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhodobiaceae"
"Lutibaculaceae"	"F"	26069	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	0.0008611	NA	NA	NA	0.0008611	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Lutibaculum"	"G"	26070	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	0.0008611	NA	NA	NA	0.0008611	NA	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Lutibaculaceae"
"Thermopetrobacteraceae"	"F"	26145	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0003125	NA	NA	NA	0.000287	NA	NA	NA	NA	NA	0.0003125	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
