"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_august_BC01.cladeReads"	"kraken2_16s_classification_august_BC02.cladeReads"	"kraken2_16s_classification_august_BC03.cladeReads"	"kraken2_16s_classification_august_BC04.cladeReads"	"kraken2_16s_classification_august_BC05.cladeReads"	"kraken2_16s_classification_august_BC06.cladeReads"	"kraken2_16s_classification_august_BC07.cladeReads"	"kraken2_16s_classification_august_BC08.cladeReads"	"kraken2_16s_classification_august_BC09.cladeReads"	"kraken2_16s_classification_august_BC10.cladeReads"	"kraken2_16s_classification_august_BC11.cladeReads"	"kraken2_16s_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_august_BC01.cladeReads.."	"kraken2_16s_classification_august_BC02.cladeReads.."	"kraken2_16s_classification_august_BC03.cladeReads.."	"kraken2_16s_classification_august_BC04.cladeReads.."	"kraken2_16s_classification_august_BC05.cladeReads.."	"kraken2_16s_classification_august_BC06.cladeReads.."	"kraken2_16s_classification_august_BC07.cladeReads.."	"kraken2_16s_classification_august_BC08.cladeReads.."	"kraken2_16s_classification_august_BC09.cladeReads.."	"kraken2_16s_classification_august_BC10.cladeReads.."	"kraken2_16s_classification_august_BC11.cladeReads.."	"kraken2_16s_classification_august_BC12.cladeReads.."	"lineage"
"Polaribacter 2"	"G"	24933	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	0.0001238	NA	NA	NA	NA	0.0001023	NA	0.0001238	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Algitalea"	"G"	24847	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	0.002011	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	NA	NA	0.002011	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Wenyingzhuangia"	"G"	24967	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	0.0001238	NA	NA	NA	NA	0.0001023	NA	0.0001238	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Zunongwangia"	"G"	24974	4	NA	NA	NA	NA	1	1	NA	NA	NA	NA	4	NA	0.0004195	NA	NA	NA	NA	0.0001023	0.0001031	NA	NA	NA	NA	0.0004195	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Vitellibacter"	"G"	24966	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	1	NA	0.0001049	NA	NA	NA	NA	0.0001023	0.0001031	NA	NA	NA	NA	0.0001049	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Lishizhenia"	"G"	24830	1	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	0.0006467	NA	NA	NA	NA	0.0001023	0.0001031	NA	NA	NA	0.0006467	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Crocinitomicaceae"
"Candidatus Hemobacterium"	"G"	24987	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Soonwooa"	"G"	24997	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.0001049	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	NA	0.0001049	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"uncultured"	"G"	24999	5	NA	NA	NA	NA	1	3	NA	NA	NA	2	5	NA	0.001293	NA	NA	NA	NA	0.0001023	0.0003092	NA	NA	NA	0.001293	0.0005243	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Blattabacterium"	"G"	24821	3	NA	NA	NA	NA	1	3	NA	NA	NA	NA	NA	NA	0.0003092	NA	NA	NA	NA	0.0001023	0.0003092	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"Acetobacteroides"	"G"	14280	9	NA	NA	NA	NA	9	2	4	1	NA	NA	3	NA	0.0009206	NA	NA	NA	NA	0.0009206	0.0002061	0.0004952	5.663e-05	NA	NA	0.0003146	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Bact-08"	"G"	24649	5	NA	NA	NA	NA	2	NA	1	NA	NA	NA	5	NA	0.0005243	NA	NA	NA	NA	0.0002046	NA	0.0001238	NA	NA	NA	0.0005243	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"hoa5-07d05 gut group"	"G"	979	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.0001049	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	NA	0.0001049	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Rs-D38 termite group"	"G"	974	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	1	1	0.002011	NA	NA	NA	NA	0.0001023	NA	0.0001238	NA	NA	NA	0.0001049	0.002011	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Mariniphaga"	"G"	24644	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	0.0001023	0.0001031	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prolixibacteraceae"
"Prevotellaceae UCG-004"	"G"	11188	3	NA	NA	NA	NA	2	2	3	NA	NA	1	2	NA	0.0006467	NA	NA	NA	NA	0.0002046	0.0002061	0.0003714	NA	NA	0.0006467	0.0002097	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Paraprevotella"	"G"	962	2	NA	NA	NA	NA	1	NA	2	NA	NA	NA	1	NA	0.0002476	NA	NA	NA	NA	0.0001023	NA	0.0002476	NA	NA	NA	0.0001049	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"CAG-873"	"G"	24635	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Muribaculaceae"
"Anaerophaga"	"G"	24622	3	NA	NA	NA	NA	3	2	2	1	NA	NA	2	NA	0.0003069	NA	NA	NA	NA	0.0003069	0.0002061	0.0002476	5.663e-05	NA	NA	0.0002097	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Marinilabiliaceae"
"Mangroviflexus"	"G"	24626	2	NA	NA	NA	NA	1	2	2	NA	NA	NA	1	NA	0.0002476	NA	NA	NA	NA	0.0001023	0.0002061	0.0002476	NA	NA	NA	0.0001049	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Marinilabiliaceae"
"Macellibacteroides"	"G"	24659	5	NA	NA	NA	NA	4	5	5	NA	NA	2	4	NA	0.001293	NA	NA	NA	NA	0.0004091	0.0005153	0.0006189	NA	NA	0.001293	0.0004195	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Tannerellaceae"
"Candidatus Vestibaculum"	"G"	24658	3	NA	NA	NA	NA	1	3	1	NA	NA	NA	2	NA	0.0003092	NA	NA	NA	NA	0.0001023	0.0003092	0.0001238	NA	NA	NA	0.0002097	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Tannerellaceae"
"Tannerella"	"G"	24661	5	NA	NA	NA	NA	1	1	NA	NA	NA	NA	5	NA	0.0005243	NA	NA	NA	NA	0.0001023	0.0001031	NA	NA	NA	NA	0.0005243	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Tannerellaceae"
"uncultured"	"F"	987	14	NA	NA	NA	NA	6	4	5	NA	NA	NA	14	NA	0.001468	NA	NA	NA	NA	0.0006137	0.0004123	0.0006189	NA	NA	NA	0.001468	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"LKC2.127-25"	"F"	926	2	NA	NA	NA	NA	1	1	2	NA	NA	NA	NA	NA	0.0002476	NA	NA	NA	NA	0.0001023	0.0001031	0.0002476	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"COB P4-1 termite group"	"F"	922	3	NA	NA	NA	NA	1	1	NA	NA	NA	NA	3	NA	0.0003146	NA	NA	NA	NA	0.0001023	0.0001031	NA	NA	NA	NA	0.0003146	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"CAP-aah99b04"	"F"	921	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.0001049	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	NA	0.0001049	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales"
"MSB-3C8"	"F"	25070	10	NA	NA	NA	NA	10	8	4	NA	NA	4	2	NA	0.002587	NA	NA	NA	NA	0.001023	0.0008245	0.0004952	NA	NA	0.002587	0.0002097	NA	"Bacteria>Bacteroidetes>Ignavibacteria>Kryptoniales"
"Ignavibacteriaceae"	"F"	25052	15	NA	NA	NA	NA	15	6	1	2	NA	NA	4	NA	0.001534	NA	NA	NA	NA	0.001534	0.0006184	0.0001238	0.0001133	NA	NA	0.0004195	NA	"Bacteria>Bacteroidetes>Ignavibacteria>Ignavibacteriales"
"Ignavibacterium"	"G"	25053	15	NA	NA	NA	NA	15	6	1	2	NA	NA	4	NA	0.001534	NA	NA	NA	NA	0.001534	0.0006184	0.0001238	0.0001133	NA	NA	0.0004195	NA	"Bacteria>Bacteroidetes>Ignavibacteria>Ignavibacteriales>Ignavibacteriaceae"
"Melioribacteraceae"	"F"	25055	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	0.0001023	0.0001031	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Ignavibacteria>Ignavibacteriales"
"IheB3-7"	"G"	25056	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	0.0001023	0.0001031	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Ignavibacteria>Ignavibacteriales>Melioribacteraceae"
"Longimonas"	"G"	25093	3	NA	NA	NA	NA	1	3	1	NA	NA	NA	NA	NA	0.0003092	NA	NA	NA	NA	0.0001023	0.0003092	0.0001238	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Rhodothermia>Rhodothermales>Rhodothermaceae"
"CK06-06-Mud-MAS4B-21"	"G"	25081	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	1	0.002011	NA	NA	NA	NA	0.0002046	NA	NA	NA	NA	NA	NA	0.002011	"Bacteria>Bacteroidetes>Rhodothermia>Balneolales>Balneolaceae"
"OC31"	"C"	25073	3	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0.0003069	NA	NA	NA	NA	0.0003069	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes"
"uncultured"	"F"	26991	4	NA	NA	NA	NA	3	3	4	NA	NA	NA	NA	NA	0.0004952	NA	NA	NA	NA	0.0003069	0.0003092	0.0004952	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Opitutales"
"Brevifollis"	"G"	4038	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Verrucomicrobiaceae"
"Persicirhabdus"	"G"	27005	9	NA	NA	NA	NA	3	9	3	NA	NA	NA	NA	NA	0.0009276	NA	NA	NA	NA	0.0003069	0.0009276	0.0003714	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Rubritaleaceae"
"uncultured"	"G"	27007	3	NA	NA	NA	NA	3	NA	3	NA	NA	NA	NA	NA	0.0003714	NA	NA	NA	NA	0.0003069	NA	0.0003714	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Rubritaleaceae"
"FukuN18 freshwater group"	"G"	26962	13	NA	NA	NA	NA	2	13	2	NA	NA	NA	NA	NA	0.00134	NA	NA	NA	NA	0.0002046	0.00134	0.0002476	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Chthoniobacterales>Terrimicrobiaceae"
"Xiphinematobacteraceae"	"F"	26964	7	NA	NA	NA	NA	5	7	5	1	NA	NA	NA	NA	0.0007214	NA	NA	NA	NA	0.0005114	0.0007214	0.0006189	5.663e-05	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Chthoniobacterales"
"Candidatus Xiphinematobacter"	"G"	26965	7	NA	NA	NA	NA	5	7	5	1	NA	NA	NA	NA	0.0007214	NA	NA	NA	NA	0.0005114	0.0007214	0.0006189	5.663e-05	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Chthoniobacterales>Xiphinematobacteraceae"
"B29"	"O"	26954	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	0.0001238	NA	NA	NA	NA	0.0001023	NA	0.0001238	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae"
"[Synechococcus] spongiarum group"	"G"	25516	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	0.0001023	NA	NA	5.663e-05	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Synechococcales>Cyanobiaceae"
"Chroococcidiopsis PCC-6712"	"G"	25452	14	NA	NA	NA	NA	14	7	NA	NA	NA	NA	1	NA	0.001432	NA	NA	NA	NA	0.001432	0.0007214	NA	NA	NA	NA	0.0001049	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Xenococcaceae"
"Nostoc PCC-7107"	"G"	25383	3	NA	NA	NA	NA	3	2	3	NA	NA	1	1	NA	0.0006467	NA	NA	NA	NA	0.0003069	0.0002061	0.0003714	NA	NA	0.0006467	0.0001049	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Desmonostoc PCC-7422"	"G"	25365	3	NA	NA	NA	NA	3	NA	1	NA	NA	NA	2	NA	0.0003069	NA	NA	NA	NA	0.0003069	NA	0.0001238	NA	NA	NA	0.0002097	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Nodularia PCC-9350"	"G"	25380	12	NA	NA	NA	NA	2	2	12	NA	NA	NA	2	NA	0.001485	NA	NA	NA	NA	0.0002046	0.0002061	0.001485	NA	NA	NA	0.0002097	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"uncultured"	"G"	25404	1	NA	NA	NA	NA	1	1	1	NA	NA	1	NA	NA	0.0006467	NA	NA	NA	NA	0.0001023	0.0001031	0.0001238	NA	NA	0.0006467	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Cyanomargarita APA-RS9"	"G"	25357	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Nostoc PCC-7524"	"G"	25385	6	NA	NA	NA	NA	1	6	2	NA	NA	NA	3	NA	0.0006184	NA	NA	NA	NA	0.0001023	0.0006184	0.0002476	NA	NA	NA	0.0003146	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Scytonema VB-61278"	"G"	25396	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	0.0001023	0.0001031	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Planktothrix NIVA-CYA 15"	"G"	25440	16	NA	NA	NA	NA	5	3	16	NA	NA	NA	7	NA	0.001981	NA	NA	NA	NA	0.0005114	0.0003092	0.001981	NA	NA	NA	0.000734	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Phormidiaceae"
"Arthrospira PCC-7345"	"G"	25435	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	1	NA	0.0001049	NA	NA	NA	NA	0.0001023	0.0001031	NA	NA	NA	NA	0.0001049	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Phormidiaceae"
"Chroococcidiopsis SAG 2023"	"G"	25281	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	1	NA	0.0001238	NA	NA	NA	NA	0.0001023	NA	0.0001238	NA	NA	NA	0.0001049	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Chroococcidiopsaceae"
"Caldora VP642b"	"G"	25288	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Coleofasciculaceae"
"Microcystis PCC-7914"	"G"	25326	6	NA	NA	NA	NA	6	1	4	NA	NA	NA	NA	NA	0.0006137	NA	NA	NA	NA	0.0006137	0.0001031	0.0004952	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Microcystaceae"
"Chalicogloea CCALA 975"	"G"	25319	5	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	0.0005114	NA	NA	NA	NA	0.0005114	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Microcystaceae"
"Cyanobacterium CLg1"	"G"	25303	2	NA	NA	NA	NA	2	NA	1	NA	NA	NA	NA	NA	0.0002046	NA	NA	NA	NA	0.0002046	NA	0.0001238	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Cyanobacteriaceae"
"Cyanobacterium PCC-10605"	"G"	25304	3	NA	NA	NA	NA	1	NA	3	NA	NA	1	NA	NA	0.0006467	NA	NA	NA	NA	0.0001023	NA	0.0003714	NA	NA	0.0006467	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Cyanobacteriaceae"
"Symphothece PCC-7002"	"G"	25309	5	NA	NA	NA	NA	1	1	5	NA	NA	NA	NA	NA	0.0006189	NA	NA	NA	NA	0.0001023	0.0001031	0.0006189	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Cyanobacteriaceae"
"uncultured"	"G"	25311	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Cyanobacteriaceae"
"Spirulina PCC-6313"	"G"	25430	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Paraspirulinaceae"
"uncultured"	"F"	25461	4	NA	NA	NA	NA	2	1	4	NA	NA	NA	NA	NA	0.0004952	NA	NA	NA	NA	0.0002046	0.0001031	0.0004952	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales"
"Nostocales Incertae Sedis"	"F"	25405	2	NA	NA	NA	NA	1	2	1	NA	NA	NA	NA	NA	0.0002061	NA	NA	NA	NA	0.0001023	0.0002061	0.0001238	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales"
"Roseofilum AO1-A"	"G"	25413	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocales&nbsp;Incertae&nbsp;Sedis"
"Calothrix KVSF5"	"G"	25467	17	NA	NA	NA	NA	17	12	6	NA	NA	5	15	NA	0.003234	NA	NA	NA	NA	0.001739	0.001237	0.0007427	NA	NA	0.003234	0.001573	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Oxyphotobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"Leptolyngbya ANT.L52.2"	"G"	25470	3	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0.0003069	NA	NA	NA	NA	0.0003069	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Oxyphotobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"CENA518"	"G"	25466	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Oxyphotobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"Phormidium SAG 37.90"	"G"	25480	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Oxyphotobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"Leptolyngbya ANT.L67.1"	"G"	25471	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	0.0001023	0.0001031	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Oxyphotobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"Phormidium CYN64"	"G"	25479	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001031	NA	NA	NA	NA	0.0001023	0.0001031	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Oxyphotobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"uncultured"	"G"	25491	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	0.0001023	NA	NA	5.663e-05	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Phormidesmiales>Nodosilineaceae"
"Phormidesmis ANT.LACV5.1"	"G"	25494	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Phormidesmiales>Phormidesmiaceae"
"Synechococcus PCC-7502"	"G"	25505	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Pseudanabaenales>Pseudanabaenaceae"
"Eurycoccales"	"O"	25229	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	1	NA	0.0001238	NA	NA	NA	NA	0.0001023	0.0001031	0.0001238	NA	NA	NA	0.0001049	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria"
"Eurycoccales Incertae Sedis"	"F"	25230	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	1	NA	0.0001238	NA	NA	NA	NA	0.0001023	0.0001031	0.0001238	NA	NA	NA	0.0001049	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Eurycoccales"
"Candidatus Gloeomargarita"	"G"	25231	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	1	NA	0.0001049	NA	NA	NA	NA	0.0001023	0.0001031	NA	NA	NA	NA	0.0001049	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Eurycoccales>Eurycoccales&nbsp;Incertae&nbsp;Sedis"
"Gloeobacterales"	"O"	25240	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.0001049	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	NA	0.0001049	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria"
"Gloeobacteraceae"	"F"	25241	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.0001049	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	NA	0.0001049	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Gloeobacterales"
"Gloeobacter PCC-7421"	"G"	25242	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.0001049	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	NA	0.0001049	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Gloeobacterales>Gloeobacteraceae"
"Conyzicola"	"G"	11149	6	NA	NA	NA	NA	4	6	2	NA	NA	2	6	NA	0.001293	NA	NA	NA	NA	0.0004091	0.0006184	0.0002476	NA	NA	0.001293	0.0006292	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Huakuichenia"	"G"	24508	6	NA	NA	NA	NA	4	1	2	NA	NA	NA	6	NA	0.0006292	NA	NA	NA	NA	0.0004091	0.0001031	0.0002476	NA	NA	NA	0.0006292	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Alpinimonas"	"G"	584	2	NA	NA	NA	NA	2	NA	1	NA	NA	1	NA	NA	0.0006467	NA	NA	NA	NA	0.0002046	NA	0.0001238	NA	NA	0.0006467	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Klugiella"	"G"	607	2	NA	NA	NA	NA	1	NA	1	NA	NA	1	2	1	0.002011	NA	NA	NA	NA	0.0001023	NA	0.0001238	NA	NA	0.0006467	0.0002097	0.002011	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Nesterenkonia"	"G"	644	6	NA	NA	NA	NA	1	1	4	NA	NA	NA	6	NA	0.0006292	NA	NA	NA	NA	0.0001023	0.0001031	0.0004952	NA	NA	NA	0.0006292	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Haematomicrobium"	"G"	24513	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Garicola"	"G"	24512	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	0.0001023	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Neomicrococcus"	"G"	14217	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	0.0001238	NA	NA	NA	NA	0.0001023	NA	0.0001238	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Knoellia"	"G"	564	8	NA	NA	NA	NA	5	2	8	NA	NA	4	2	NA	0.002587	NA	NA	NA	NA	0.0005114	0.0002061	0.0009903	NA	NA	0.002587	0.0002097	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
