"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_august_BC01.cladeReads"	"kraken2_16s_classification_august_BC02.cladeReads"	"kraken2_16s_classification_august_BC03.cladeReads"	"kraken2_16s_classification_august_BC04.cladeReads"	"kraken2_16s_classification_august_BC05.cladeReads"	"kraken2_16s_classification_august_BC06.cladeReads"	"kraken2_16s_classification_august_BC07.cladeReads"	"kraken2_16s_classification_august_BC08.cladeReads"	"kraken2_16s_classification_august_BC09.cladeReads"	"kraken2_16s_classification_august_BC10.cladeReads"	"kraken2_16s_classification_august_BC11.cladeReads"	"kraken2_16s_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_august_BC01.cladeReads.."	"kraken2_16s_classification_august_BC02.cladeReads.."	"kraken2_16s_classification_august_BC03.cladeReads.."	"kraken2_16s_classification_august_BC04.cladeReads.."	"kraken2_16s_classification_august_BC05.cladeReads.."	"kraken2_16s_classification_august_BC06.cladeReads.."	"kraken2_16s_classification_august_BC07.cladeReads.."	"kraken2_16s_classification_august_BC08.cladeReads.."	"kraken2_16s_classification_august_BC09.cladeReads.."	"kraken2_16s_classification_august_BC10.cladeReads.."	"kraken2_16s_classification_august_BC11.cladeReads.."	"kraken2_16s_classification_august_BC12.cladeReads.."	"lineage"
"Oceanobacillus"	"G"	1707	53	NA	NA	NA	NA	NA	2	NA	53	NA	NA	1	NA	0.003042	NA	NA	NA	NA	NA	0.000222	NA	0.003042	NA	NA	0.0001136	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Natribacillus"	"G"	1705	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	5.739e-05	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Aquibacillus"	"G"	11265	2	NA	NA	NA	NA	NA	1	NA	2	NA	NA	NA	NA	0.0001148	NA	NA	NA	NA	NA	0.000111	NA	0.0001148	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Anaerobacillus"	"G"	1685	18	NA	NA	NA	NA	NA	1	2	18	NA	NA	NA	NA	0.001033	NA	NA	NA	NA	NA	0.000111	0.00027	0.001033	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"uncultured"	"G"	1750	4	NA	NA	NA	NA	NA	1	NA	4	NA	NA	NA	NA	0.0002296	NA	NA	NA	NA	NA	0.000111	NA	0.0002296	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Paenibacillaceae"
"Macrococcus"	"G"	1777	8	NA	NA	NA	NA	NA	1	NA	8	NA	NA	1	NA	0.0004592	NA	NA	NA	NA	NA	0.000111	NA	0.0004592	NA	NA	0.0001136	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Staphylococcaceae"
"Kurthia"	"G"	1761	19	NA	NA	NA	NA	NA	2	1	19	NA	NA	NA	NA	0.001091	NA	NA	NA	NA	NA	0.000222	0.000135	0.001091	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"Jeotgalibacillus"	"G"	1760	15	NA	NA	NA	NA	NA	2	NA	15	NA	NA	NA	NA	0.0008609	NA	NA	NA	NA	NA	0.000222	NA	0.0008609	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"Marininema"	"G"	1787	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	5.739e-05	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Thermoactinomycetaceae"
"Sporolactobacillus"	"G"	1773	21	NA	NA	NA	NA	NA	1	NA	21	NA	NA	NA	NA	0.001205	NA	NA	NA	NA	NA	0.000111	NA	0.001205	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Sporolactobacillaceae"
"Weissella"	"G"	1843	74	NA	NA	NA	NA	NA	3	3	74	NA	NA	3	NA	0.004247	NA	NA	NA	NA	NA	0.000333	0.000405	0.004247	NA	NA	0.0003409	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Leuconostocaceae"
"Selenomonas 4"	"G"	11397	2	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA	0.000222	NA	NA	NA	NA	NA	0.000222	0.000135	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Thermosinus"	"G"	2197	2	NA	NA	NA	NA	NA	1	2	NA	NA	1	NA	NA	0.0007013	NA	NA	NA	NA	NA	0.000111	0.00027	NA	NA	0.0007013	NA	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Schwartzia"	"G"	2193	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	0.000135	NA	NA	NA	NA	NA	0.000111	0.000135	NA	NA	NA	0.0001136	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Dielma"	"G"	11380	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	5.739e-05	NA	NA	NA	NA	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"BRH-c20a"	"C"	25613	5	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	3	NA	0.0005551	NA	NA	NA	NA	NA	0.0005551	NA	NA	NA	NA	0.0003409	NA	"Bacteria>Firmicutes"
"Limnochordia"	"C"	14398	3	NA	NA	NA	NA	NA	2	2	NA	NA	NA	3	NA	0.0003409	NA	NA	NA	NA	NA	0.000222	0.00027	NA	NA	NA	0.0003409	NA	"Bacteria>Firmicutes"
"Limnochordales"	"O"	14399	3	NA	NA	NA	NA	NA	2	2	NA	NA	NA	3	NA	0.0003409	NA	NA	NA	NA	NA	0.000222	0.00027	NA	NA	NA	0.0003409	NA	"Bacteria>Firmicutes>Limnochordia"
"Limnochordaceae"	"F"	14400	3	NA	NA	NA	NA	NA	2	1	NA	NA	NA	3	NA	0.0003409	NA	NA	NA	NA	NA	0.000222	0.000135	NA	NA	NA	0.0003409	NA	"Bacteria>Firmicutes>Limnochordia>Limnochordales"
"uncultured"	"C"	25679	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes"
"Candidatus Jorgensenbacteria"	"O"	25797	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	0.000135	NA	NA	NA	NA	NA	0.000111	0.000135	NA	NA	NA	0.0001136	NA	"Bacteria>Patescibacteria>Parcubacteria"
"32-520"	"O"	25787	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.000135	NA	NA	NA	NA	NA	0.000111	0.000135	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Parcubacteria"
"Candidatus Zambryskibacteria"	"O"	25813	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Parcubacteria"
"Termite planctomycete cluster"	"G"	25880	2	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA	0.000222	NA	NA	NA	NA	NA	0.000222	0.000135	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"p-1088-a5 gut group"	"G"	25883	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001136	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	0.0001136	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"Bythopirellula"	"G"	25869	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"Planctopirus"	"G"	25895	3	NA	NA	NA	NA	NA	3	1	1	NA	NA	1	NA	0.000333	NA	NA	NA	NA	NA	0.000333	0.000135	5.739e-05	NA	NA	0.0001136	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales>Schlesneriaceae"
"GWC2-45-44"	"F"	25843	15	NA	NA	NA	NA	NA	3	15	NA	NA	NA	3	NA	0.002025	NA	NA	NA	NA	NA	0.000333	0.002025	NA	NA	NA	0.0003409	NA	"Bacteria>Planctomycetes>Phycisphaerae>MSBL9"
"KCLunmb-38-53"	"F"	25844	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001136	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	0.0001136	NA	"Bacteria>Planctomycetes>Phycisphaerae>MSBL9"
"4572-13"	"F"	25842	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Phycisphaerae>MSBL9"
"Candidatus Brocadia"	"G"	25832	2	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	0.00027	NA	NA	NA	NA	NA	0.000111	0.00027	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Brocadiae>Brocadiales>Brocadiaceae"
"GWA2-50-13"	"F"	25836	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001136	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	0.0001136	NA	"Bacteria>Planctomycetes>Brocadiae>Brocadiales"
"SGST604"	"C"	2372	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	0.000135	NA	NA	NA	NA	NA	0.000111	0.000135	NA	NA	NA	0.0001136	NA	"Bacteria>Planctomycetes"
"AKAU4049"	"C"	14409	4	NA	NA	NA	NA	NA	4	NA	NA	NA	NA	1	NA	0.0004441	NA	NA	NA	NA	NA	0.0004441	NA	NA	NA	NA	0.0001136	NA	"Bacteria>Gemmatimonadetes"
"PAUC43f marine benthic group"	"C"	14418	2	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	0.00027	NA	NA	NA	NA	NA	0.000111	0.00027	NA	NA	NA	NA	NA	"Bacteria>Gemmatimonadetes"
"TG3"	"F"	25610	2	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA	0.000222	NA	NA	NA	NA	NA	0.000222	0.000135	NA	NA	NA	NA	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales"
"09D2Z48"	"F"	1650	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	0.000135	NA	NA	NA	NA	NA	0.000111	0.000135	NA	NA	NA	0.0001136	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales"
"Granulicella"	"G"	24421	4	NA	NA	NA	NA	NA	4	3	NA	NA	NA	NA	NA	0.0004441	NA	NA	NA	NA	NA	0.0004441	0.000405	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia>Acidobacteriales>Acidobacteriaceae&nbsp;(Subgroup&nbsp;1)"
"uncultured"	"G"	24426	2	NA	NA	NA	NA	NA	2	1	1	NA	NA	1	NA	0.000222	NA	NA	NA	NA	NA	0.000222	0.000135	5.739e-05	NA	NA	0.0001136	NA	"Bacteria>Acidobacteria>Acidobacteriia>Acidobacteriales>Acidobacteriaceae&nbsp;(Subgroup&nbsp;1)"
"Acidipila"	"G"	24417	2	NA	NA	NA	NA	NA	2	1	NA	NA	NA	1	NA	0.000222	NA	NA	NA	NA	NA	0.000222	0.000135	NA	NA	NA	0.0001136	NA	"Bacteria>Acidobacteria>Acidobacteriia>Acidobacteriales>Acidobacteriaceae&nbsp;(Subgroup&nbsp;1)"
"Tellurimicrobium"	"G"	24455	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Blastocatellia&nbsp;(Subgroup&nbsp;4)>Blastocatellales>Blastocatellaceae"
"Chloracidobacteriales"	"O"	24457	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.000135	NA	NA	NA	NA	NA	0.000111	0.000135	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Blastocatellia&nbsp;(Subgroup&nbsp;4)"
"Chloracidobacteriaceae"	"F"	24458	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.000135	NA	NA	NA	NA	NA	0.000111	0.000135	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Blastocatellia&nbsp;(Subgroup&nbsp;4)>Chloracidobacteriales"
"Chloracidobacterium"	"G"	24459	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.000135	NA	NA	NA	NA	NA	0.000111	0.000135	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Blastocatellia&nbsp;(Subgroup&nbsp;4)>Chloracidobacteriales>Chloracidobacteriaceae"
"Subgroup 19"	"C"	14190	7	NA	NA	NA	NA	NA	7	2	1	NA	NA	NA	NA	0.0007771	NA	NA	NA	NA	NA	0.0007771	0.00027	5.739e-05	NA	NA	NA	NA	"Bacteria>Acidobacteria"
"OLB13"	"G"	25144	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Anaerolineae>SBR1031>A4b"
"Pelolinea"	"G"	11227	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Anaerolineae>Anaerolineales>Anaerolineaceae"
"Litorilinea"	"G"	25136	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	0.000222	NA	NA	NA	NA	NA	0.000222	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Anaerolineae>Caldilineales>Caldilineaceae"
"ADurb.Bin180"	"O"	25121	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	0.000135	NA	NA	NA	NA	NA	0.000111	0.000135	NA	NA	NA	0.0001136	NA	"Bacteria>Chloroflexi>Anaerolineae"
"Candidatus Chloroploca"	"G"	11230	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	0.000222	NA	NA	NA	NA	NA	0.000222	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Chloroflexia>Chloroflexales>Chloroflexaceae"
"S085"	"O"	25184	16	NA	NA	NA	NA	NA	8	NA	1	NA	NA	16	NA	0.001818	NA	NA	NA	NA	NA	0.0008881	NA	5.739e-05	NA	NA	0.001818	NA	"Bacteria>Chloroflexi>Dehalococcoidia"
"H3.93"	"O"	25180	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Dehalococcoidia"
"FS117-23B-02"	"O"	1436	2	NA	NA	NA	NA	NA	1	2	NA	NA	NA	1	NA	0.00027	NA	NA	NA	NA	NA	0.000111	0.00027	NA	NA	NA	0.0001136	NA	"Bacteria>Chloroflexi>Dehalococcoidia"
"JG30a-KF-32"	"G"	25198	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Ktedonobacteria>Ktedonobacterales>Ktedonobacteraceae"
"1921-3"	"G"	25192	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi>Ktedonobacteria>Ktedonobacterales>Ktedonobacteraceae"
"NLS2-31"	"C"	14331	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	0.000222	NA	NA	NA	NA	NA	0.000222	NA	NA	NA	NA	NA	NA	"Bacteria>Chloroflexi"
"Gitt-GS-136"	"C"	1445	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	2	NA	0.0002273	NA	NA	NA	NA	NA	0.000222	NA	NA	NA	NA	0.0002273	NA	"Bacteria>Chloroflexi"
"BMS9AB35"	"C"	25736	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Bacteria>Nitrospirae"
"Oceanivirga"	"G"	14405	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	5.739e-05	NA	NA	NA	NA	"Bacteria>Fusobacteria>Fusobacteriia>Fusobacteriales>Leptotrichiaceae"
"SBYX-4944"	"F"	14443	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Bacteria>Lentisphaerae>Lentisphaeria>Victivallales"
"Elusimicrobiales"	"O"	1634	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Bacteria>Elusimicrobia>Elusimicrobia"
"Elusimicrobiaceae"	"F"	1635	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Bacteria>Elusimicrobia>Elusimicrobia>Elusimicrobiales"
"Elusimicrobium"	"G"	1636	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Bacteria>Elusimicrobia>Elusimicrobia>Elusimicrobiales>Elusimicrobiaceae"
"4-29"	"C"	25551	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Bacteria>Elusimicrobia"
"Z114MB74"	"G"	26895	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	5.739e-05	NA	NA	NA	NA	"Bacteria>Rokubacteria>NC10>Methylomirabilales>Methylomirabilaceae"
"Nitrospina"	"G"	14473	4	NA	NA	NA	NA	NA	4	1	1	NA	1	1	NA	0.0007013	NA	NA	NA	NA	NA	0.0004441	0.000135	5.739e-05	NA	0.0007013	0.0001136	NA	"Bacteria>Nitrospinae>Nitrospinia>Nitrospinales>Nitrospinaceae"
"PBS-18"	"F"	25217	8	NA	NA	NA	NA	NA	8	NA	NA	NA	1	4	1	0.002118	NA	NA	NA	NA	NA	0.0008881	NA	NA	NA	0.0007013	0.0004545	0.002118	"Bacteria>Cloacimonetes>Cloacimonadia>Cloacimonadales"
"Candidatus Tammella"	"G"	3907	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	1	NA	0.000222	NA	NA	NA	NA	NA	0.000222	NA	NA	NA	NA	0.0001136	NA	"Bacteria>Synergistetes>Synergistia>Synergistales>Synergistaceae"
"Caldithrix"	"G"	25106	1	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	0.000135	NA	NA	NA	NA	NA	0.000111	0.000135	5.739e-05	NA	NA	NA	NA	"Bacteria>Calditrichaeota>Calditrichia>Calditrichales>Calditrichaceae"
"Caldisericaceae"	"F"	1296	4	NA	NA	NA	NA	NA	4	1	NA	NA	NA	NA	NA	0.0004441	NA	NA	NA	NA	NA	0.0004441	0.000135	NA	NA	NA	NA	NA	"Bacteria>Caldiserica>Caldisericia>Caldisericales"
"Caldisericum"	"G"	1297	4	NA	NA	NA	NA	NA	4	1	NA	NA	NA	NA	NA	0.0004441	NA	NA	NA	NA	NA	0.0004441	0.000135	NA	NA	NA	NA	NA	"Bacteria>Caldiserica>Caldisericia>Caldisericales>Caldisericaceae"
"Halocella"	"G"	25688	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.000135	NA	NA	NA	NA	NA	0.000111	0.000135	NA	NA	NA	NA	NA	"Bacteria>Halanaerobiaeota>Halanaerobiia>Halanaerobiales>Halanaerobiaceae"
"Halarsenatibacter"	"G"	25687	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Bacteria>Halanaerobiaeota>Halanaerobiia>Halanaerobiales>Halanaerobiaceae"
"Selenihalanaerobacter"	"G"	25699	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Bacteria>Halanaerobiaeota>Halanaerobiia>Halanaerobiales>Halobacteroidaceae"
"Coprothermobacteraeota"	"P"	25222	2	NA	NA	NA	NA	NA	2	1	NA	NA	NA	1	NA	0.000222	NA	NA	NA	NA	NA	0.000222	0.000135	NA	NA	NA	0.0001136	NA	"Bacteria"
"Coprothermobacteria"	"C"	25223	2	NA	NA	NA	NA	NA	2	1	NA	NA	NA	1	NA	0.000222	NA	NA	NA	NA	NA	0.000222	0.000135	NA	NA	NA	0.0001136	NA	"Bacteria>Coprothermobacteraeota"
"Coprothermobacterales"	"O"	25224	2	NA	NA	NA	NA	NA	2	1	NA	NA	NA	1	NA	0.000222	NA	NA	NA	NA	NA	0.000222	0.000135	NA	NA	NA	0.0001136	NA	"Bacteria>Coprothermobacteraeota>Coprothermobacteria"
"Coprothermobacteraceae"	"F"	25225	2	NA	NA	NA	NA	NA	2	1	NA	NA	NA	1	NA	0.000222	NA	NA	NA	NA	NA	0.000222	0.000135	NA	NA	NA	0.0001136	NA	"Bacteria>Coprothermobacteraeota>Coprothermobacteria>Coprothermobacterales"
"Coprothermobacter"	"G"	25226	2	NA	NA	NA	NA	NA	2	1	NA	NA	NA	1	NA	0.000222	NA	NA	NA	NA	NA	0.000222	0.000135	NA	NA	NA	0.0001136	NA	"Bacteria>Coprothermobacteraeota>Coprothermobacteria>Coprothermobacterales>Coprothermobacteraceae"
"GAL15"	"P"	14407	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	0.0007013	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	0.0007013	NA	NA	"Bacteria"
"Malacostraca"	"C"	12970	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Crustacea"
"Eumalacostraca"	"-"	12971	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Crustacea>Malacostraca"
"Peracarida"	"-"	12974	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Eukaryota>Opisthokonta>Holozoa>Metazoa&nbsp;(Animalia)>Eumetazoa>Bilateria>Arthropoda>Crustacea>Malacostraca>Eumalacostraca"
"Punica"	"G"	5298	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Eukaryota>Archaeplastida>Chloroplastida>Charophyta>Phragmoplastophyta>Streptophyta>Embryophyta>Tracheophyta>Spermatophyta>Magnoliophyta>Myrtales"
"Chlorophyta"	"-"	5606	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Eukaryota>Archaeplastida>Chloroplastida"
"Trebouxiophyceae"	"C"	5747	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Eukaryota>Archaeplastida>Chloroplastida>Chlorophyta"
"Chlorellales"	"O"	12656	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Eukaryota>Archaeplastida>Chloroplastida>Chlorophyta>Trebouxiophyceae"
"Eremosphaera"	"G"	12669	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Eukaryota>Archaeplastida>Chloroplastida>Chlorophyta>Trebouxiophyceae>Chlorellales"
"Bangiales"	"P"	5888	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	0.0007013	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	0.0007013	NA	NA	"Eukaryota>Archaeplastida>Rhodophyceae"
"Cercozoa"	"P"	9388	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Eukaryota>SAR>Rhizaria"
"Bathyarchaeia"	"C"	24234	2	NA	NA	NA	NA	NA	2	NA	NA	NA	1	NA	NA	0.0007013	NA	NA	NA	NA	NA	0.000222	NA	NA	NA	0.0007013	NA	NA	"Archaea>Crenarchaeota"
"Desulfurococcales"	"O"	14	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Archaea>Crenarchaeota>Thermoprotei"
"Acidilobaceae"	"F"	24241	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Archaea>Crenarchaeota>Thermoprotei>Desulfurococcales"
"Thermodiscus"	"G"	24246	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Archaea>Crenarchaeota>Thermoprotei>Desulfurococcales>Acidilobaceae"
"Nanoarchaeaeota"	"P"	24373	5	NA	NA	NA	NA	NA	2	3	NA	NA	NA	5	NA	0.0005682	NA	NA	NA	NA	NA	0.000222	0.000405	NA	NA	NA	0.0005682	NA	"Archaea"
"Woesearchaeia"	"C"	24388	3	NA	NA	NA	NA	NA	2	3	NA	NA	NA	2	NA	0.000405	NA	NA	NA	NA	NA	0.000222	0.000405	NA	NA	NA	0.0002273	NA	"Archaea>Nanoarchaeaeota"
"Euryarchaeota"	"P"	55	2	NA	NA	NA	NA	NA	2	1	2	NA	1	1	NA	0.0007013	NA	NA	NA	NA	NA	0.000222	0.000135	0.0001148	NA	0.0007013	0.0001136	NA	"Archaea"
"Methanobacteria"	"C"	119	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Archaea>Euryarchaeota"
"Methanobacteriales"	"O"	120	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	0.000111	NA	NA	NA	NA	NA	NA	"Archaea>Euryarchaeota>Methanobacteria"
