"name"	"taxRank"	"taxID"	"Max"	"centrifuge_classification_august_BC01.cladeReads"	"centrifuge_classification_august_BC02.cladeReads"	"centrifuge_classification_august_BC03.cladeReads"	"centrifuge_classification_august_BC04.cladeReads"	"centrifuge_classification_august_BC05.cladeReads"	"centrifuge_classification_august_BC06.cladeReads"	"centrifuge_classification_august_BC07.cladeReads"	"centrifuge_classification_august_BC08.cladeReads"	"centrifuge_classification_august_BC09.cladeReads"	"centrifuge_classification_august_BC10.cladeReads"	"centrifuge_classification_august_BC11.cladeReads"	"centrifuge_classification_august_BC12.cladeReads"	"Max.1"	"centrifuge_classification_august_BC01.cladeReads.."	"centrifuge_classification_august_BC02.cladeReads.."	"centrifuge_classification_august_BC03.cladeReads.."	"centrifuge_classification_august_BC04.cladeReads.."	"centrifuge_classification_august_BC05.cladeReads.."	"centrifuge_classification_august_BC06.cladeReads.."	"centrifuge_classification_august_BC07.cladeReads.."	"centrifuge_classification_august_BC08.cladeReads.."	"centrifuge_classification_august_BC09.cladeReads.."	"centrifuge_classification_august_BC10.cladeReads.."	"centrifuge_classification_august_BC11.cladeReads.."	"centrifuge_classification_august_BC12.cladeReads.."	"lineage"
"Pseudomonas syringae group pathovars incertae sedis"	"-"	264449	13	NA	NA	NA	NA	NA	1	1	13	NA	1	10	4	0.00809	NA	NA	NA	NA	NA	0.0001039	0.0001244	0.0007375	NA	0.0006512	0.001066	0.00809	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;syringae&nbsp;group>Pseudomonas&nbsp;syringae&nbsp;group&nbsp;genomosp.&nbsp;1>Pseudomonas&nbsp;syringae"
"Pseudomonas syringae pv. actinidiae"	"-"	103796	13	NA	NA	NA	NA	NA	1	1	13	NA	1	10	4	0.00809	NA	NA	NA	NA	NA	0.0001039	0.0001244	0.0007375	NA	0.0006512	0.001066	0.00809	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;syringae&nbsp;group>Pseudomonas&nbsp;syringae&nbsp;group&nbsp;genomosp.&nbsp;1>Pseudomonas&nbsp;syringae>Pseudomonas&nbsp;syringae&nbsp;group&nbsp;pathovars&nbsp;incertae&nbsp;sedis"
"Pseudomonas sp. R2A2"	"S"	2213057	4	NA	NA	NA	NA	NA	1	3	4	NA	1	NA	NA	0.0006512	NA	NA	NA	NA	NA	0.0001039	0.0003733	0.0002269	NA	0.0006512	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas"
"Acinetobacter ursingii"	"S"	108980	3	NA	NA	NA	NA	NA	1	2	NA	NA	NA	3	NA	0.0003198	NA	NA	NA	NA	NA	0.0001039	0.0002489	NA	NA	NA	0.0003198	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Acinetobacter"
"Psychrobacter sp. AntiMn-1"	"S"	1720344	2	NA	NA	NA	NA	NA	1	NA	1	NA	NA	2	NA	0.0002132	NA	NA	NA	NA	NA	0.0001039	NA	5.673e-05	NA	NA	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae>Psychrobacter"
"Thiomicrorhabdus sp. 13-15A"	"S"	2267253	3	NA	NA	NA	NA	NA	3	2	NA	NA	NA	NA	NA	0.0003116	NA	NA	NA	NA	NA	0.0003116	0.0002489	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Piscirickettsiaceae>Thiomicrorhabdus"
"Francisella sp. CA97-1460"	"S"	1542390	2	NA	NA	NA	NA	NA	2	2	1	NA	NA	1	NA	0.0002489	NA	NA	NA	NA	NA	0.0002077	0.0002489	5.673e-05	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Thiotrichales>Francisellaceae>Francisella"
"Vibrio vulnificus MO6-24/O"	"-"	914127	13	NA	NA	NA	NA	NA	3	NA	13	NA	NA	1	5	0.01011	NA	NA	NA	NA	NA	0.0003116	NA	0.0007375	NA	NA	0.0001066	0.01011	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio>Vibrio&nbsp;vulnificus"
"Vibrio anguillarum"	"S"	55601	36	NA	NA	NA	NA	NA	3	1	36	NA	NA	2	NA	0.002042	NA	NA	NA	NA	NA	0.0003116	0.0001244	0.002042	NA	NA	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio"
"Vibrio anguillarum serovar O1"	"-"	42323	35	NA	NA	NA	NA	NA	2	1	35	NA	NA	2	NA	0.001986	NA	NA	NA	NA	NA	0.0002077	0.0001244	0.001986	NA	NA	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio>Vibrio&nbsp;anguillarum"
"Vibrio anguillarum 775"	"-"	882102	2	NA	NA	NA	NA	NA	2	1	2	NA	NA	2	NA	0.0002132	NA	NA	NA	NA	NA	0.0002077	0.0001244	0.0001135	NA	NA	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio>Vibrio&nbsp;anguillarum>Vibrio&nbsp;anguillarum&nbsp;serovar&nbsp;O1"
"Vibrio chagasii"	"S"	170679	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Vibrionales>Vibrionaceae>Vibrio"
"Calyptogena okutanii thioautotrophic gill symbiont"	"S"	410330	2	NA	NA	NA	NA	NA	1	1	NA	NA	NA	2	NA	0.0002132	NA	NA	NA	NA	NA	0.0001039	0.0001244	NA	NA	NA	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>unclassified&nbsp;Gammaproteobacteria>sulfur&#x2011;oxidizing&nbsp;symbionts"
"Candidatus Vesicomyosocius okutanii HA"	"-"	412965	2	NA	NA	NA	NA	NA	1	1	NA	NA	NA	2	NA	0.0002132	NA	NA	NA	NA	NA	0.0001039	0.0001244	NA	NA	NA	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>unclassified&nbsp;Gammaproteobacteria>sulfur&#x2011;oxidizing&nbsp;symbionts>Calyptogena&nbsp;okutanii&nbsp;thioautotrophic&nbsp;gill&nbsp;symbiont"
"Marinomonas posidonica"	"S"	936476	4	NA	NA	NA	NA	NA	2	NA	4	NA	NA	2	NA	0.0002269	NA	NA	NA	NA	NA	0.0002077	NA	0.0002269	NA	NA	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae>Marinomonas"
"Marinomonas posidonica IVIA-Po-181"	"-"	491952	4	NA	NA	NA	NA	NA	2	NA	4	NA	NA	2	NA	0.0002269	NA	NA	NA	NA	NA	0.0002077	NA	0.0002269	NA	NA	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Oceanospirillaceae>Marinomonas>Marinomonas&nbsp;posidonica"
"Candidatus Carsonella ruddii PV"	"-"	387662	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group>Candidatus&nbsp;Carsonella>Candidatus&nbsp;Carsonella&nbsp;ruddii"
"Candidatus Carsonella ruddii PC isolate NHV"	"-"	1202540	2	NA	NA	NA	NA	NA	1	1	2	NA	NA	1	NA	0.0001244	NA	NA	NA	NA	NA	0.0001039	0.0001244	0.0001135	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae>Zymobacter&nbsp;group>Candidatus&nbsp;Carsonella>Candidatus&nbsp;Carsonella&nbsp;ruddii"
"Hahella chejuensis"	"S"	158327	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Hahellaceae>Hahella"
"Hahella chejuensis KCTC 2396"	"-"	349521	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Hahellaceae>Hahella>Hahella&nbsp;chejuensis"
"Methylomonas sp. LW13"	"S"	107637	2	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA	0.0002077	NA	NA	NA	NA	NA	0.0002077	0.0001244	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Methylococcales>Methylococcaceae>Methylomonas"
"Haemophilus haemolyticus"	"S"	726	7	NA	NA	NA	NA	NA	1	5	1	NA	1	7	NA	0.0007462	NA	NA	NA	NA	NA	0.0001039	0.0006222	5.673e-05	NA	0.0006512	0.0007462	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Haemophilus"
"Pasteurella multocida subsp. septica"	"-"	115545	36	NA	NA	NA	NA	NA	2	1	36	NA	1	3	1	0.002042	NA	NA	NA	NA	NA	0.0002077	0.0001244	0.002042	NA	0.0006512	0.0003198	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Pasteurella>Pasteurella&nbsp;multocida"
"Gallibacterium"	"G"	155493	16	NA	NA	NA	NA	NA	1	1	16	NA	NA	1	1	0.002023	NA	NA	NA	NA	NA	0.0001039	0.0001244	0.0009077	NA	NA	0.0001066	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"Gallibacterium anatis"	"S"	750	16	NA	NA	NA	NA	NA	1	1	16	NA	NA	1	1	0.002023	NA	NA	NA	NA	NA	0.0001039	0.0001244	0.0009077	NA	NA	0.0001066	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Gallibacterium"
"Gallibacterium anatis UMN179"	"-"	1005058	16	NA	NA	NA	NA	NA	1	1	16	NA	NA	1	1	0.002023	NA	NA	NA	NA	NA	0.0001039	0.0001244	0.0009077	NA	NA	0.0001066	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Gallibacterium>Gallibacterium&nbsp;anatis"
"Bibersteinia"	"G"	476528	46	NA	NA	NA	NA	NA	1	1	46	NA	NA	NA	NA	0.00261	NA	NA	NA	NA	NA	0.0001039	0.0001244	0.00261	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"Bibersteinia trehalosi"	"S"	47735	46	NA	NA	NA	NA	NA	1	1	46	NA	NA	NA	NA	0.00261	NA	NA	NA	NA	NA	0.0001039	0.0001244	0.00261	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Bibersteinia"
"Glaesserella parasuis 29755"	"-"	456298	146	NA	NA	NA	NA	NA	1	1	146	NA	1	1	1	0.008283	NA	NA	NA	NA	NA	0.0001039	0.0001244	0.008283	NA	0.0006512	0.0001066	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae>Glaesserella>Glaesserella&nbsp;parasuis"
"Campylobacter fetus subsp. testudinum"	"-"	1507806	3	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	0.0003116	NA	NA	NA	NA	NA	0.0003116	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter>Campylobacter&nbsp;fetus"
"Campylobacter fetus subsp. fetus"	"-"	32019	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0001244	NA	NA	NA	NA	NA	0.0001039	0.0001244	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter>Campylobacter&nbsp;fetus"
"Campylobacter subantarcticus"	"S"	497724	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	0.0001244	NA	NA	NA	NA	NA	0.0001039	0.0001244	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter"
"Campylobacter subantarcticus LMG 24377"	"-"	1388752	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	0.0001244	NA	NA	NA	NA	NA	0.0001039	0.0001244	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter>Campylobacter&nbsp;subantarcticus"
"Campylobacter sp. RM6137"	"S"	1660073	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Campylobacteraceae>Campylobacter"
"Helicobacter pylori SS1"	"-"	102617	3	NA	NA	NA	NA	NA	3	1	1	NA	NA	NA	NA	0.0003116	NA	NA	NA	NA	NA	0.0003116	0.0001244	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Helicobacteraceae>Helicobacter>Helicobacter&nbsp;pylori"
"Helicobacter pylori J99"	"-"	85963	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	2	NA	0.0002132	NA	NA	NA	NA	NA	0.0002077	NA	NA	NA	NA	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Helicobacteraceae>Helicobacter>Helicobacter&nbsp;pylori"
"Helicobacter mustelae"	"S"	217	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001066	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Helicobacteraceae>Helicobacter"
"Helicobacter hepaticus"	"S"	32025	2	NA	NA	NA	NA	NA	1	2	NA	NA	NA	1	NA	0.0002489	NA	NA	NA	NA	NA	0.0001039	0.0002489	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Helicobacteraceae>Helicobacter"
"Helicobacter hepaticus ATCC 51449"	"-"	235279	2	NA	NA	NA	NA	NA	1	2	NA	NA	NA	1	NA	0.0002489	NA	NA	NA	NA	NA	0.0001039	0.0002489	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Helicobacteraceae>Helicobacter>Helicobacter&nbsp;hepaticus"
"Helicobacter pullorum"	"S"	35818	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	1	0.002023	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	0.0006512	NA	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Helicobacteraceae>Helicobacter"
"Helicobacter typhlonius"	"S"	76936	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	1	NA	0.0006512	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	0.0006512	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Epsilonproteobacteria>Campylobacterales>Helicobacteraceae>Helicobacter"
"Desulfovibrio vulgaris DP4"	"-"	391774	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio>Desulfovibrio&nbsp;vulgaris"
"Desulfovibrio fairfieldensis"	"S"	44742	4	NA	NA	NA	NA	NA	4	1	NA	NA	NA	NA	1	0.002023	NA	NA	NA	NA	NA	0.0004154	0.0001244	NA	NA	NA	NA	0.002023	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Desulfovibrionales>Desulfovibrionaceae>Desulfovibrio"
"Myxococcus xanthus"	"S"	34	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	0.0006512	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	0.0006512	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Myxococcaceae>Myxococcus"
"Myxococcus xanthus DK 1622"	"-"	246197	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	0.0006512	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	0.0006512	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>delta/epsilon&nbsp;subdivisions>Deltaproteobacteria>Myxococcales>Cystobacterineae>Myxococcaceae>Myxococcus>Myxococcus&nbsp;xanthus"
"Halobacteriovorax marinus SJ"	"-"	862908	1	NA	NA	NA	NA	NA	1	1	NA	NA	1	NA	NA	0.0006512	NA	NA	NA	NA	NA	0.0001039	0.0001244	NA	NA	0.0006512	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Oligoflexia>Bacteriovoracales>Halobacteriovoraceae>Halobacteriovorax>Halobacteriovorax&nbsp;marinus"
"Flavobacterium psychrophilum FPG101"	"-"	1452725	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001066	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Flavobacterium>Flavobacterium&nbsp;psychrophilum"
"Chryseobacterium sp. 6424"	"S"	2039166	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	0.0002077	NA	NA	NA	NA	NA	0.0002077	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Chryseobacterium sp. T16E-39"	"S"	2015076	5	NA	NA	NA	NA	NA	1	5	NA	NA	NA	NA	NA	0.0006222	NA	NA	NA	NA	NA	0.0001039	0.0006222	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Chryseobacterium"
"Gramella salexigens"	"S"	1913577	1	NA	NA	NA	NA	NA	1	NA	1	NA	1	1	NA	0.0006512	NA	NA	NA	NA	NA	0.0001039	NA	5.673e-05	NA	0.0006512	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Gramella"
"Dokdonia donghaensis"	"S"	326320	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Dokdonia"
"Dokdonia donghaensis DSW-1"	"-"	1300343	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Dokdonia>Dokdonia&nbsp;donghaensis"
"Lacinutrix sp. 5H-3-7-4"	"S"	983544	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	0.0001066	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Flavobacteriia>Flavobacteriales>Flavobacteriaceae>Lacinutrix"
"Bacteroides heparinolyticus"	"S"	28113	1	NA	NA	NA	NA	NA	1	1	NA	NA	1	1	NA	0.0006512	NA	NA	NA	NA	NA	0.0001039	0.0001244	NA	NA	0.0006512	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Bacteroidaceae>Bacteroides"
"Parabacteroides sp. CT06"	"S"	2025876	2	NA	NA	NA	NA	NA	2	1	NA	NA	NA	1	NA	0.0002077	NA	NA	NA	NA	NA	0.0002077	0.0001244	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Tannerellaceae>Parabacteroides"
"Dysgonamonadaceae"	"F"	2005520	2	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	1	0.002023	NA	NA	NA	NA	NA	0.0001039	0.0002489	NA	NA	NA	NA	0.002023	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales"
"Proteiniphilum"	"G"	294702	2	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	1	0.002023	NA	NA	NA	NA	NA	0.0001039	0.0002489	NA	NA	NA	NA	0.002023	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Dysgonamonadaceae"
"Proteiniphilum saccharofermentans"	"S"	1642647	2	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	1	0.002023	NA	NA	NA	NA	NA	0.0001039	0.0002489	NA	NA	NA	NA	0.002023	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Bacteroidetes>Bacteroidia>Bacteroidales>Dysgonamonadaceae>Proteiniphilum"
"Pelodictyon luteolum"	"S"	1100	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae>Chlorobium/Pelodictyon&nbsp;group>Pelodictyon"
"Pelodictyon luteolum DSM 273"	"-"	319225	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae>Chlorobium/Pelodictyon&nbsp;group>Pelodictyon>Pelodictyon&nbsp;luteolum"
"Prosthecochloris sp. GSB1"	"S"	281093	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae>Prosthecochloris"
"Chlorobaculum parvum"	"S"	274539	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	0.0002077	NA	NA	NA	NA	NA	0.0002077	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae>Chlorobaculum"
"Chlorobaculum parvum NCIB 8327"	"-"	517417	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	0.0002077	NA	NA	NA	NA	NA	0.0002077	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>FCB&nbsp;group>Bacteroidetes/Chlorobi&nbsp;group>Chlorobi>Chlorobia>Chlorobiales>Chlorobiaceae>Chlorobaculum>Chlorobaculum&nbsp;parvum"
"Chlamydia pneumoniae LPCoLN"	"-"	406984	2	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	0.0002489	NA	NA	NA	NA	NA	0.0002077	0.0002489	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Chlamydiae>Chlamydiia>Chlamydiales>Chlamydiaceae>Chlamydia/Chlamydophila&nbsp;group>Chlamydia>Chlamydia&nbsp;pneumoniae"
"Chlamydia abortus"	"S"	83555	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Chlamydiae>Chlamydiia>Chlamydiales>Chlamydiaceae>Chlamydia/Chlamydophila&nbsp;group>Chlamydia"
"Synechocystis sp. PCC 6714"	"S"	1147	5	NA	NA	NA	NA	NA	5	1	NA	NA	NA	2	NA	0.0005193	NA	NA	NA	NA	NA	0.0005193	0.0001244	NA	NA	NA	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Merismopediaceae>Synechocystis"
