"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"Synechococcus sp. KORDI-52"	"S"	585425	3	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	1	NA	0.0003091	NA	NA	NA	NA	0.0003091	NA	NA	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechococcus sp. PCC 7003"	"S"	374981	33	NA	NA	NA	NA	3	3	33	NA	NA	NA	NA	NA	0.004107	NA	NA	NA	NA	0.0003091	0.0003116	0.004107	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechococcus sp. NIES-970"	"S"	1827144	2	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	NA	0.0002077	NA	NA	NA	NA	0.0002061	0.0002077	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Synechococcaceae>Synechococcus"
"Synechocystis sp. PCC 6714"	"S"	1147	11	NA	NA	NA	NA	1	11	1	NA	NA	NA	3	NA	0.001142	NA	NA	NA	NA	0.000103	0.001142	0.0001244	NA	NA	NA	0.0003198	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Merismopediaceae>Synechocystis"
"Acaryochloridaceae"	"F"	1890429	7	NA	NA	NA	NA	1	4	7	NA	NA	NA	1	NA	0.0008711	NA	NA	NA	NA	0.000103	0.0004154	0.0008711	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales"
"Acaryochloris"	"G"	155977	7	NA	NA	NA	NA	1	4	7	NA	NA	NA	1	NA	0.0008711	NA	NA	NA	NA	0.000103	0.0004154	0.0008711	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Acaryochloridaceae"
"Acaryochloris marina"	"S"	155978	7	NA	NA	NA	NA	1	4	7	NA	NA	NA	1	NA	0.0008711	NA	NA	NA	NA	0.000103	0.0004154	0.0008711	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Acaryochloridaceae>Acaryochloris"
"Acaryochloris marina MBIC11017"	"-"	329726	7	NA	NA	NA	NA	1	4	7	NA	NA	NA	1	NA	0.0008711	NA	NA	NA	NA	0.000103	0.0004154	0.0008711	NA	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Acaryochloridaceae>Acaryochloris>Acaryochloris&nbsp;marina"
"Nodularia spumigena CCY9414"	"-"	313624	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Aphanizomenonaceae>Nodularia>Nodularia&nbsp;spumigena"
"Raphidiopsis"	"G"	244599	5	NA	NA	NA	NA	3	5	3	NA	NA	NA	NA	NA	0.0005193	NA	NA	NA	NA	0.0003091	0.0005193	0.0003733	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Aphanizomenonaceae"
"Raphidiopsis curvata"	"S"	312883	5	NA	NA	NA	NA	3	5	3	NA	NA	NA	NA	NA	0.0005193	NA	NA	NA	NA	0.0003091	0.0005193	0.0003733	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Aphanizomenonaceae>Raphidiopsis"
"Raphidiopsis curvata NIES-932"	"-"	1973482	5	NA	NA	NA	NA	3	5	3	NA	NA	NA	NA	NA	0.0005193	NA	NA	NA	NA	0.0003091	0.0005193	0.0003733	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Aphanizomenonaceae>Raphidiopsis>Raphidiopsis&nbsp;curvata"
"Calothrix sp. NIES-4101"	"S"	2005461	17	NA	NA	NA	NA	6	17	13	NA	NA	1	3	NA	0.001766	NA	NA	NA	NA	0.0006182	0.001766	0.001618	NA	NA	0.0006512	0.0003198	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix"
"Calothrix sp. PCC 7507"	"S"	99598	3	NA	NA	NA	NA	1	2	3	NA	NA	NA	NA	NA	0.0003733	NA	NA	NA	NA	0.000103	0.0002077	0.0003733	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix"
"Calothrix sp. NIES-2098"	"S"	1954171	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix"
"Calothrix sp. NIES-2100"	"S"	1954172	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix"
"Nostoc sp. 'Peltigera membranacea cyanobiont' N6"	"S"	1261031	12	NA	NA	NA	NA	12	10	NA	NA	NA	NA	NA	NA	0.001236	NA	NA	NA	NA	0.001236	0.001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc carneum"	"S"	374162	3	NA	NA	NA	NA	1	3	1	NA	NA	NA	NA	NA	0.0003116	NA	NA	NA	NA	0.000103	0.0003116	0.0001244	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc carneum NIES-2107"	"-"	1973483	3	NA	NA	NA	NA	1	3	1	NA	NA	NA	NA	NA	0.0003116	NA	NA	NA	NA	0.000103	0.0003116	0.0001244	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc>Nostoc&nbsp;carneum"
"Nostoc sp. NIES-4103"	"S"	2005458	1	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	0.0006512	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.0006512	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Cyanothece sp. PCC 7424"	"S"	65393	6	NA	NA	NA	NA	6	1	4	NA	NA	2	NA	NA	0.001302	NA	NA	NA	NA	0.0006182	0.0001039	0.0004978	NA	NA	0.001302	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae>Cyanothece"
"Moorea producens PAL-8-15-08-1"	"-"	1458985	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Oscillatoriaceae>Moorea>Moorea&nbsp;producens"
"Geminocystis sp. NIES-3709"	"S"	1617448	3	NA	NA	NA	NA	3	1	NA	NA	NA	NA	NA	NA	0.0003091	NA	NA	NA	NA	0.0003091	0.0001039	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Chroococcaceae>Geminocystis"
"Microcystis sp. MC19"	"S"	1967666	4	NA	NA	NA	NA	2	4	NA	NA	NA	NA	NA	NA	0.0004154	NA	NA	NA	NA	0.0002061	0.0004154	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Microcystaceae>Microcystis"
"Bacillus cereus ATCC 4342"	"-"	526977	4	NA	NA	NA	NA	4	1	1	4	NA	NA	NA	NA	0.0004121	NA	NA	NA	NA	0.0004121	0.0001039	0.0001244	0.0002269	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;cereus"
"Bacillus cereus Q1"	"-"	361100	713	NA	NA	NA	NA	1	2	NA	713	NA	NA	NA	NA	0.04045	NA	NA	NA	NA	0.000103	0.0002077	NA	0.04045	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;cereus"
"Bacillus cereus AH820"	"-"	405535	6	NA	NA	NA	NA	1	NA	NA	6	NA	NA	NA	NA	0.0003404	NA	NA	NA	NA	0.000103	NA	NA	0.0003404	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;cereus"
"Bacillus cereus 03BB108"	"-"	451709	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;cereus"
"Bacillus cereus Rock3-44"	"-"	526986	2	NA	NA	NA	NA	1	NA	NA	2	NA	NA	NA	NA	0.0001135	NA	NA	NA	NA	0.000103	NA	NA	0.0001135	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;cereus"
"Bacillus thuringiensis serovar morrisoni"	"-"	1441	120	NA	NA	NA	NA	1	1	NA	120	NA	NA	1	NA	0.006808	NA	NA	NA	NA	0.000103	0.0001039	NA	0.006808	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;thuringiensis"
"Bacillus thuringiensis Bt18247"	"-"	1423143	88	NA	NA	NA	NA	1	3	3	88	NA	NA	3	NA	0.004992	NA	NA	NA	NA	0.000103	0.0003116	0.0003733	0.004992	NA	NA	0.0003198	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;thuringiensis"
"Bacillus thuringiensis str. Al Hakam"	"-"	412694	3	NA	NA	NA	NA	1	1	1	3	NA	NA	NA	1	0.002023	NA	NA	NA	NA	0.000103	0.0001039	0.0001244	0.0001702	NA	NA	NA	0.002023	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;thuringiensis"
"Bacillus anthracis str. CDC 684"	"-"	568206	11	NA	NA	NA	NA	1	1	NA	11	NA	NA	NA	1	0.002023	NA	NA	NA	NA	0.000103	0.0001039	NA	0.000624	NA	NA	NA	0.002023	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;anthracis"
"Bacillus velezensis YAU B9601-Y2"	"-"	1155777	65	NA	NA	NA	NA	2	1	1	65	NA	NA	1	NA	0.003687	NA	NA	NA	NA	0.0002061	0.0001039	0.0001244	0.003687	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;amyloliquefaciens&nbsp;group>Bacillus&nbsp;velezensis"
"Bacillus velezensis TrigoCor1448"	"-"	1449088	753	NA	NA	NA	NA	1	NA	3	753	NA	NA	1	NA	0.04272	NA	NA	NA	NA	0.000103	NA	0.0003733	0.04272	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;amyloliquefaciens&nbsp;group>Bacillus&nbsp;velezensis"
"Bacillus amyloliquefaciens LFB112"	"-"	1415165	11	NA	NA	NA	NA	1	NA	NA	11	NA	NA	NA	NA	0.000624	NA	NA	NA	NA	0.000103	NA	NA	0.000624	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;amyloliquefaciens&nbsp;group>Bacillus&nbsp;amyloliquefaciens"
"Bacillus subtilis subsp. subtilis str. 168"	"-"	224308	936	NA	NA	NA	NA	2	1	NA	936	NA	1	NA	NA	0.0531	NA	NA	NA	NA	0.0002061	0.0001039	NA	0.0531	NA	0.0006512	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;subtilis>Bacillus&nbsp;subtilis&nbsp;subsp.&nbsp;subtilis"
"Bacillus subtilis subsp. subtilis str. NCIB 3610"	"-"	535026	2	NA	NA	NA	NA	2	NA	1	1	NA	NA	NA	NA	0.0002061	NA	NA	NA	NA	0.0002061	NA	0.0001244	5.673e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;subtilis>Bacillus&nbsp;subtilis&nbsp;subsp.&nbsp;subtilis"
"Bacillus subtilis subsp. subtilis str. SMY"	"-"	535024	239	NA	NA	NA	NA	1	NA	NA	239	NA	NA	NA	NA	0.01356	NA	NA	NA	NA	0.000103	NA	NA	0.01356	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;subtilis>Bacillus&nbsp;subtilis&nbsp;subsp.&nbsp;subtilis"
"Bacillus subtilis subsp. globigii"	"-"	1496303	663	NA	NA	NA	NA	1	6	3	663	NA	NA	2	NA	0.03761	NA	NA	NA	NA	0.000103	0.0006232	0.0003733	0.03761	NA	NA	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;subtilis"
"Bacillus licheniformis"	"S"	1402	373	NA	NA	NA	NA	4	2	2	373	NA	1	NA	NA	0.02116	NA	NA	NA	NA	0.0004121	0.0002077	0.0002489	0.02116	NA	0.0006512	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group"
"Bacillus megaterium WSH-002"	"-"	1006007	93	NA	NA	NA	NA	3	2	5	93	NA	1	NA	NA	0.005276	NA	NA	NA	NA	0.0003091	0.0002077	0.0006222	0.005276	NA	0.0006512	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;megaterium"
"Bacillus megaterium QM B1551"	"-"	545693	2	NA	NA	NA	NA	2	2	1	NA	NA	NA	NA	NA	0.0002077	NA	NA	NA	NA	0.0002061	0.0002077	0.0001244	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;megaterium"
"Bacillus sp. Y1"	"S"	352858	84	NA	NA	NA	NA	29	44	84	4	NA	2	18	5	0.01045	NA	NA	NA	NA	0.002988	0.00457	0.01045	0.0002269	NA	0.001302	0.001919	0.01011	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus sp. 1NLA3E"	"S"	666686	162	NA	NA	NA	NA	11	20	26	162	NA	NA	3	NA	0.00919	NA	NA	NA	NA	0.001133	0.002077	0.003235	0.00919	NA	NA	0.0003198	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus circulans"	"S"	1397	22	NA	NA	NA	NA	8	22	19	3	NA	1	5	3	0.006068	NA	NA	NA	NA	0.0008242	0.002285	0.002364	0.0001702	NA	0.0006512	0.000533	0.006068	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus endophyticus"	"S"	135735	8	NA	NA	NA	NA	4	8	1	2	NA	NA	5	NA	0.0008309	NA	NA	NA	NA	0.0004121	0.0008309	0.0001244	0.0001135	NA	NA	0.000533	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus coagulans"	"S"	1398	25	NA	NA	NA	NA	4	6	6	25	NA	1	5	NA	0.001418	NA	NA	NA	NA	0.0004121	0.0006232	0.0007467	0.001418	NA	0.0006512	0.000533	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus coagulans 36D1"	"-"	345219	6	NA	NA	NA	NA	1	4	1	6	NA	NA	1	NA	0.0004154	NA	NA	NA	NA	0.000103	0.0004154	0.0001244	0.0003404	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;coagulans"
"Bacillus coagulans DSM 1 = ATCC 7050"	"-"	1121088	3	NA	NA	NA	NA	1	1	1	NA	NA	NA	3	NA	0.0003198	NA	NA	NA	NA	0.000103	0.0001039	0.0001244	NA	NA	NA	0.0003198	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;coagulans"
"Bacillus thermoamylovorans"	"S"	35841	4	NA	NA	NA	NA	4	1	NA	2	NA	2	NA	NA	0.001302	NA	NA	NA	NA	0.0004121	0.0001039	NA	0.0001135	NA	0.001302	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus sp. OxB-1"	"S"	98228	11	NA	NA	NA	NA	3	9	11	NA	NA	1	3	NA	0.001369	NA	NA	NA	NA	0.0003091	0.0009348	0.001369	NA	NA	0.0006512	0.0003198	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus clausii"	"S"	79880	15	NA	NA	NA	NA	3	5	4	15	NA	1	1	NA	0.0008509	NA	NA	NA	NA	0.0003091	0.0005193	0.0004978	0.0008509	NA	0.0006512	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus sp. FJAT-22090"	"S"	1581038	12	NA	NA	NA	NA	2	3	12	1	NA	NA	6	NA	0.001493	NA	NA	NA	NA	0.0002061	0.0003116	0.001493	5.673e-05	NA	NA	0.0006396	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus smithii"	"S"	1479	3	NA	NA	NA	NA	2	NA	3	1	NA	NA	1	NA	0.0003733	NA	NA	NA	NA	0.0002061	NA	0.0003733	5.673e-05	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus butanolivorans"	"S"	421767	8	NA	NA	NA	NA	2	8	4	NA	NA	NA	2	NA	0.0008309	NA	NA	NA	NA	0.0002061	0.0008309	0.0004978	NA	NA	NA	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus lehensis"	"S"	300825	6	NA	NA	NA	NA	2	4	4	6	NA	NA	1	NA	0.0004978	NA	NA	NA	NA	0.0002061	0.0004154	0.0004978	0.0003404	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus lehensis G1"	"-"	1246626	6	NA	NA	NA	NA	2	4	4	6	NA	NA	1	NA	0.0004978	NA	NA	NA	NA	0.0002061	0.0004154	0.0004978	0.0003404	NA	NA	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;lehensis"
"Bacillus krulwichiae"	"S"	199441	15	NA	NA	NA	NA	2	1	3	15	NA	NA	NA	NA	0.0008509	NA	NA	NA	NA	0.0002061	0.0001039	0.0003733	0.0008509	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus simplex"	"S"	1478	3	NA	NA	NA	NA	1	1	3	NA	NA	NA	NA	NA	0.0003733	NA	NA	NA	NA	0.000103	0.0001039	0.0003733	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus simplex NBRC 15720 = DSM 1321"	"-"	1349754	3	NA	NA	NA	NA	1	1	3	NA	NA	NA	NA	NA	0.0003733	NA	NA	NA	NA	0.000103	0.0001039	0.0003733	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;simplex"
"Bacillus sp. SJ-10"	"S"	563169	56	NA	NA	NA	NA	1	NA	1	56	NA	NA	NA	NA	0.003177	NA	NA	NA	NA	0.000103	NA	0.0001244	0.003177	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus jeotgali"	"S"	129985	3	NA	NA	NA	NA	1	3	2	NA	NA	NA	2	NA	0.0003116	NA	NA	NA	NA	0.000103	0.0003116	0.0002489	NA	NA	NA	0.0002132	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus gobiensis"	"S"	1441095	29	NA	NA	NA	NA	1	2	NA	29	NA	NA	NA	NA	0.001645	NA	NA	NA	NA	0.000103	0.0002077	NA	0.001645	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Geobacillus thermodenitrificans"	"S"	33940	4	NA	NA	NA	NA	4	3	NA	2	NA	1	1	NA	0.0006512	NA	NA	NA	NA	0.0004121	0.0003116	NA	0.0001135	NA	0.0006512	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus"
"Geobacillus thermodenitrificans NG80-2"	"-"	420246	4	NA	NA	NA	NA	4	3	NA	2	NA	1	1	NA	0.0006512	NA	NA	NA	NA	0.0004121	0.0003116	NA	0.0001135	NA	0.0006512	0.0001066	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus>Geobacillus&nbsp;thermodenitrificans"
