"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Halothece sp. PCC 7418"	"S"	65093	5	NA	NA	NA	NA	NA	2	4	NA	5	2	2	NA	0.001892	NA	NA	NA	NA	NA	0.0008493	0.001523	NA	0.001892	0.0005774	0.0008684	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Chroococcales>Aphanothecaceae>Halothece&nbsp;cluster>Halothece"
"Gloeobacter kilaueensis"	"S"	1416614	2	NA	NA	NA	NA	NA	1	NA	NA	2	NA	1	NA	0.0007568	NA	NA	NA	NA	NA	0.0004247	NA	NA	0.0007568	NA	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Gloeobacteria>Gloeobacterales>Gloeobacteraceae>Gloeobacter"
"Gloeobacter kilaueensis JS1"	"-"	1183438	2	NA	NA	NA	NA	NA	1	NA	NA	2	NA	1	NA	0.0007568	NA	NA	NA	NA	NA	0.0004247	NA	NA	0.0007568	NA	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Gloeobacteria>Gloeobacterales>Gloeobacteraceae>Gloeobacter>Gloeobacter&nbsp;kilaueensis"
"Chroococcidiopsidales"	"O"	1890505	3	NA	NA	NA	NA	NA	3	2	NA	1	1	2	NA	0.001274	NA	NA	NA	NA	NA	0.001274	0.0007616	NA	0.0003784	0.0002887	0.0008684	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria"
"Chroococcidiopsidaceae"	"F"	1890528	3	NA	NA	NA	NA	NA	3	2	NA	1	1	2	NA	0.001274	NA	NA	NA	NA	NA	0.001274	0.0007616	NA	0.0003784	0.0002887	0.0008684	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Chroococcidiopsidales"
"Chroococcidiopsis"	"G"	54298	3	NA	NA	NA	NA	NA	3	2	NA	1	1	2	NA	0.001274	NA	NA	NA	NA	NA	0.001274	0.0007616	NA	0.0003784	0.0002887	0.0008684	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Chroococcidiopsidales>Chroococcidiopsidaceae"
"Chroococcidiopsis thermalis"	"S"	54299	3	NA	NA	NA	NA	NA	3	2	NA	1	1	2	NA	0.001274	NA	NA	NA	NA	NA	0.001274	0.0007616	NA	0.0003784	0.0002887	0.0008684	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Chroococcidiopsidales>Chroococcidiopsidaceae>Chroococcidiopsis"
"Chroococcidiopsis thermalis PCC 7203"	"-"	251229	3	NA	NA	NA	NA	NA	3	2	NA	1	1	2	NA	0.001274	NA	NA	NA	NA	NA	0.001274	0.0007616	NA	0.0003784	0.0002887	0.0008684	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Chroococcidiopsidales>Chroococcidiopsidaceae>Chroococcidiopsis>Chroococcidiopsis&nbsp;thermalis"
"Bacillus cereus Rock3-44"	"-"	526986	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;cereus"
"Bacillus thuringiensis serovar tolworthi"	"-"	1442	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;cereus&nbsp;group>Bacillus&nbsp;thuringiensis"
"Bacillus subtilis subsp. subtilis str. BAB-1"	"-"	1302650	51	NA	NA	NA	NA	NA	1	NA	51	NA	NA	NA	NA	0.01319	NA	NA	NA	NA	NA	0.0004247	NA	0.01319	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;subtilis>Bacillus&nbsp;subtilis&nbsp;subsp.&nbsp;subtilis"
"Bacillus subtilis subsp. spizizenii TU-B-10"	"-"	1052585	644	NA	NA	NA	NA	NA	1	1	644	1	2	1	NA	0.1666	NA	NA	NA	NA	NA	0.0004247	0.0003808	0.1666	0.0003784	0.0005774	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;subtilis>Bacillus&nbsp;subtilis&nbsp;subsp.&nbsp;spizizenii"
"Bacillus amyloliquefaciens DSM 7"	"-"	692420	32	NA	NA	NA	NA	NA	1	NA	32	NA	NA	1	NA	0.008277	NA	NA	NA	NA	NA	0.0004247	NA	0.008277	NA	NA	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;subtilis&nbsp;group>Bacillus&nbsp;amyloliquefaciens&nbsp;group>Bacillus&nbsp;amyloliquefaciens"
"Bacillus halodurans"	"S"	86665	2	NA	NA	NA	NA	NA	1	NA	2	NA	NA	NA	NA	0.0005173	NA	NA	NA	NA	NA	0.0004247	NA	0.0005173	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus halodurans C-125"	"-"	272558	2	NA	NA	NA	NA	NA	1	NA	2	NA	NA	NA	NA	0.0005173	NA	NA	NA	NA	NA	0.0004247	NA	0.0005173	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;halodurans"
"Bacillus marisflavi"	"S"	189381	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	0.0002587	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Geobacillus stearothermophilus"	"S"	1422	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus"
"Halobacillus"	"G"	45667	2	NA	NA	NA	NA	NA	1	NA	2	NA	1	NA	NA	0.0005173	NA	NA	NA	NA	NA	0.0004247	NA	0.0005173	NA	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Halobacillus halophilus"	"S"	1570	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	0.0002587	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Halobacillus"
"Staphylococcus aureus RF122"	"-"	273036	321	NA	NA	NA	NA	NA	2	3	321	1	NA	2	NA	0.08303	NA	NA	NA	NA	NA	0.0008493	0.001142	0.08303	0.0003784	NA	0.0008684	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus>Staphylococcus&nbsp;aureus"
"Staphylococcus schleiferi"	"S"	1295	18	NA	NA	NA	NA	NA	1	NA	18	NA	1	NA	NA	0.004656	NA	NA	NA	NA	NA	0.0004247	NA	0.004656	NA	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Jeotgalicoccus"	"G"	227979	3	NA	NA	NA	NA	NA	1	NA	1	NA	3	NA	NA	0.0008662	NA	NA	NA	NA	NA	0.0004247	NA	0.0002587	NA	0.0008662	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae"
"Jeotgalicoccus saudimassiliensis"	"S"	1461582	3	NA	NA	NA	NA	NA	1	NA	1	NA	3	NA	NA	0.0008662	NA	NA	NA	NA	NA	0.0004247	NA	0.0002587	NA	0.0008662	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Jeotgalicoccus"
"Paenibacillus crassostreae"	"S"	1763538	6	NA	NA	NA	NA	NA	2	1	1	1	6	NA	NA	0.001732	NA	NA	NA	NA	NA	0.0008493	0.0003808	0.0002587	0.0003784	0.001732	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. Y412MC10"	"S"	481743	2	NA	NA	NA	NA	NA	2	2	NA	NA	2	2	NA	0.0008684	NA	NA	NA	NA	NA	0.0008493	0.0007616	NA	NA	0.0005774	0.0008684	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. IHBB 10380"	"S"	1566358	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	1	NA	0.0004342	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	0.0002887	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus sp. FSL H7-0737"	"S"	1536775	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus donghaensis"	"S"	414771	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Listeria monocytogenes ATCC 19117"	"-"	882095	1488	NA	NA	NA	NA	NA	2	1	1488	1	1	1	NA	0.3849	NA	NA	NA	NA	NA	0.0008493	0.0003808	0.3849	0.0003784	0.0002887	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Listeriaceae>Listeria>Listeria&nbsp;monocytogenes"
"Tumebacillus algifaecis"	"S"	1214604	2	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	0.0007616	NA	NA	NA	NA	NA	0.0004247	0.0007616	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Alicyclobacillaceae>Tumebacillus"
"Sporosarcina ureae"	"S"	1571	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Sporosarcina"
"Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365"	"-"	321956	4	NA	NA	NA	NA	NA	1	2	4	NA	NA	NA	NA	0.001035	NA	NA	NA	NA	NA	0.0004247	0.0007616	0.001035	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus>Lactobacillus&nbsp;delbrueckii>Lactobacillus&nbsp;delbrueckii&nbsp;subsp.&nbsp;bulgaricus"
"Streptococcus mutans"	"S"	1309	3	NA	NA	NA	NA	NA	1	2	3	3	1	1	NA	0.001135	NA	NA	NA	NA	NA	0.0004247	0.0007616	0.000776	0.001135	0.0002887	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Vagococcus"	"G"	2737	6	NA	NA	NA	NA	NA	2	NA	6	NA	NA	NA	NA	0.001552	NA	NA	NA	NA	NA	0.0008493	NA	0.001552	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae"
"Vagococcus teuberi"	"S"	519472	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Vagococcus"
"Vagococcus penaei"	"S"	633807	6	NA	NA	NA	NA	NA	1	NA	6	NA	NA	NA	NA	0.001552	NA	NA	NA	NA	NA	0.0004247	NA	0.001552	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Vagococcus"
"Leuconostoc mesenteroides"	"S"	1245	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Leuconostocaceae>Leuconostoc"
"Leuconostoc mesenteroides KFRI-MG"	"-"	427140	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Leuconostocaceae>Leuconostoc>Leuconostoc&nbsp;mesenteroides"
"Leuconostoc carnosum"	"S"	1252	3	NA	NA	NA	NA	NA	1	1	NA	3	NA	1	NA	0.001135	NA	NA	NA	NA	NA	0.0004247	0.0003808	NA	0.001135	NA	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Leuconostocaceae>Leuconostoc"
"Leuconostoc carnosum JB16"	"-"	1229758	3	NA	NA	NA	NA	NA	1	1	NA	3	NA	1	NA	0.001135	NA	NA	NA	NA	NA	0.0004247	0.0003808	NA	0.001135	NA	0.0004342	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Leuconostocaceae>Leuconostoc>Leuconostoc&nbsp;carnosum"
"Heliobacteriaceae"	"F"	31984	6	NA	NA	NA	NA	NA	3	4	NA	2	6	NA	NA	0.001732	NA	NA	NA	NA	NA	0.001274	0.001523	NA	0.0007568	0.001732	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales"
"Heliobacterium"	"G"	2697	6	NA	NA	NA	NA	NA	3	4	NA	2	6	NA	NA	0.001732	NA	NA	NA	NA	NA	0.001274	0.001523	NA	0.0007568	0.001732	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Heliobacteriaceae"
"Heliobacterium modesticaldum"	"S"	35701	6	NA	NA	NA	NA	NA	3	4	NA	2	6	NA	NA	0.001732	NA	NA	NA	NA	NA	0.001274	0.001523	NA	0.0007568	0.001732	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Heliobacteriaceae>Heliobacterium"
"Heliobacterium modesticaldum Ice1"	"-"	498761	6	NA	NA	NA	NA	NA	3	4	NA	2	6	NA	NA	0.001732	NA	NA	NA	NA	NA	0.001274	0.001523	NA	0.0007568	0.001732	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Heliobacteriaceae>Heliobacterium>Heliobacterium&nbsp;modesticaldum"
"Anaerococcus prevotii"	"S"	33034	2	NA	NA	NA	NA	NA	2	NA	NA	NA	1	NA	NA	0.0008493	NA	NA	NA	NA	NA	0.0008493	NA	NA	NA	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales>Peptoniphilaceae>Anaerococcus"
"Anaerococcus prevotii DSM 20548"	"-"	525919	2	NA	NA	NA	NA	NA	2	NA	NA	NA	1	NA	NA	0.0008493	NA	NA	NA	NA	NA	0.0008493	NA	NA	NA	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Tissierellia>Tissierellales>Peptoniphilaceae>Anaerococcus>Anaerococcus&nbsp;prevotii"
"Mycoplasma mycoides subsp. mycoides SC"	"-"	44101	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma>Mycoplasma&nbsp;mycoides&nbsp;group>Mycoplasma&nbsp;mycoides>Mycoplasma&nbsp;mycoides&nbsp;subsp.&nbsp;mycoides"
"Mycoplasma mycoides subsp. mycoides SC str. PG1"	"-"	272632	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma>Mycoplasma&nbsp;mycoides&nbsp;group>Mycoplasma&nbsp;mycoides>Mycoplasma&nbsp;mycoides&nbsp;subsp.&nbsp;mycoides>Mycoplasma&nbsp;mycoides&nbsp;subsp.&nbsp;mycoides&nbsp;SC"
"Mycoplasma bovoculi"	"S"	45362	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"Mycoplasma bovoculi M165/69"	"-"	743966	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma>Mycoplasma&nbsp;bovoculi"
"Mycoplasma canadense"	"S"	29554	1	NA	NA	NA	NA	NA	1	NA	NA	1	1	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	NA	0.0003784	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Mycoplasmatales>Mycoplasmataceae>Mycoplasma"
"16SrX (Apple proliferation group)"	"-"	85630	1	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	NA	0.0003784	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Acholeplasmatales>Acholeplasmataceae>Candidatus&nbsp;Phytoplasma"
"Candidatus Phytoplasma mali"	"S"	37692	1	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	NA	0.0003784	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Acholeplasmatales>Acholeplasmataceae>Candidatus&nbsp;Phytoplasma>16SrX&nbsp;(Apple&nbsp;proliferation&nbsp;group)"
"16SrXII (Stolbur group)"	"-"	85632	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Acholeplasmatales>Acholeplasmataceae>Candidatus&nbsp;Phytoplasma"
"Candidatus Phytoplasma australiense"	"S"	59748	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Tenericutes>Mollicutes>Acholeplasmatales>Acholeplasmataceae>Candidatus&nbsp;Phytoplasma>16SrXII&nbsp;(Stolbur&nbsp;group)"
"Curtobacterium"	"G"	2034	2	NA	NA	NA	NA	NA	1	NA	NA	1	2	NA	NA	0.0005774	NA	NA	NA	NA	NA	0.0004247	NA	NA	0.0003784	0.0005774	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Curtobacterium sp. MR_MD2014"	"S"	1561023	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae>Curtobacterium"
"Beutenbergia"	"G"	84756	1	NA	NA	NA	NA	NA	1	NA	NA	1	1	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	NA	0.0003784	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Beutenbergiaceae"
"Beutenbergia cavernae"	"S"	84757	1	NA	NA	NA	NA	NA	1	NA	NA	1	1	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	NA	0.0003784	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Beutenbergiaceae>Beutenbergia"
"Beutenbergia cavernae DSM 12333"	"-"	471853	1	NA	NA	NA	NA	NA	1	NA	NA	1	1	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	NA	0.0003784	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micrococcales>Beutenbergiaceae>Beutenbergia>Beutenbergia&nbsp;cavernae"
"Streptomyces xiamenensis"	"S"	408015	1	NA	NA	NA	NA	NA	1	1	NA	NA	1	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	0.0003808	NA	NA	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Streptomycetales>Streptomycetaceae>Streptomyces"
"Candidatus Planktophila sulfonica"	"S"	1884904	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Candidatus&nbsp;Nanopelagicales>Candidatus&nbsp;Nanopelagicaceae>Candidatus&nbsp;Planktophila"
"Candidatus Planktophila vernalis"	"S"	1884907	2	NA	NA	NA	NA	NA	1	1	NA	1	2	NA	NA	0.0005774	NA	NA	NA	NA	NA	0.0004247	0.0003808	NA	0.0003784	0.0005774	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Candidatus&nbsp;Nanopelagicales>Candidatus&nbsp;Nanopelagicaceae>Candidatus&nbsp;Planktophila"
"Actinoplanes sp. SE50"	"S"	2033844	2	NA	NA	NA	NA	NA	2	1	NA	NA	NA	2	NA	0.0008684	NA	NA	NA	NA	NA	0.0008493	0.0003808	NA	NA	NA	0.0008684	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Micromonosporales>Micromonosporaceae>Actinoplanes"
"Actinoalloteichus"	"G"	65496	1	NA	NA	NA	NA	NA	1	1	NA	NA	1	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	0.0003808	NA	NA	0.0002887	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae"
"Actinoalloteichus sp. AHMU CJ021"	"S"	2072503	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	0.0003808	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria>Pseudonocardiales>Pseudonocardiaceae>Actinoalloteichus"
"Catenulisporales"	"O"	414714	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	0.0004247	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Actinobacteria>Actinobacteria"
