"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_june_BC01.cladeReads"	"kraken2_16s_classification_june_BC02.cladeReads"	"kraken2_16s_classification_june_BC03.cladeReads"	"kraken2_16s_classification_june_BC04.cladeReads"	"kraken2_16s_classification_june_BC05.cladeReads"	"kraken2_16s_classification_june_BC06.cladeReads"	"kraken2_16s_classification_june_BC07.cladeReads"	"kraken2_16s_classification_june_BC08.cladeReads"	"kraken2_16s_classification_june_BC09.cladeReads"	"kraken2_16s_classification_june_BC10.cladeReads"	"kraken2_16s_classification_june_BC11.cladeReads"	"kraken2_16s_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_june_BC01.cladeReads.."	"kraken2_16s_classification_june_BC02.cladeReads.."	"kraken2_16s_classification_june_BC03.cladeReads.."	"kraken2_16s_classification_june_BC04.cladeReads.."	"kraken2_16s_classification_june_BC05.cladeReads.."	"kraken2_16s_classification_june_BC06.cladeReads.."	"kraken2_16s_classification_june_BC07.cladeReads.."	"kraken2_16s_classification_june_BC08.cladeReads.."	"kraken2_16s_classification_june_BC09.cladeReads.."	"kraken2_16s_classification_june_BC10.cladeReads.."	"kraken2_16s_classification_june_BC11.cladeReads.."	"kraken2_16s_classification_june_BC12.cladeReads.."	"lineage"
"Dechlorosoma"	"G"	26564	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Rhodocyclaceae"
"Crenobacter"	"G"	26489	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001185	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chromobacteriaceae"
"Chromobacterium"	"G"	26488	3	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	3	NA	0.003554	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.003554	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chromobacteriaceae"
"Snodgrassella"	"G"	26534	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001185	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Kingella"	"G"	26531	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001185	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Neisseriaceae"
"Deefgea"	"G"	26478	16	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	16	NA	0.01895	NA	NA	NA	NA	0.002692	NA	NA	NA	NA	NA	0.01895	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinibacteraceae"
"Chitinibacter"	"G"	26475	8	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	8	NA	0.009477	NA	NA	NA	NA	0.001077	NA	NA	NA	NA	NA	0.009477	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinibacteraceae"
"Formivibrio"	"G"	26479	9	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	9	NA	0.01066	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.01066	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Chitinibacteraceae"
"Procabacteriaceae"	"F"	26553	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales"
"Procabacter"	"G"	26554	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Betaproteobacteriales>Procabacteriaceae"
"Diplorickettsia"	"G"	26619	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Diplorickettsiales>Diplorickettsiaceae"
"Silanimonas"	"G"	3817	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001185	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Xanthomonadales>Xanthomonadaceae"
"uncultured"	"G"	3534	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	1	NA	0.001185	NA	NA	NA	NA	0.0005384	NA	NA	0.000556	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Candidatus Blochmannia"	"G"	3478	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.000556	NA	NA	NA	NA	0.0005384	NA	NA	0.000556	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Candidatus Hamiltonella"	"G"	3481	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Kluyvera"	"G"	3508	84	NA	NA	NA	NA	1	NA	NA	84	NA	NA	1	NA	0.04671	NA	NA	NA	NA	0.0005384	NA	NA	0.04671	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Dickeya"	"G"	3500	31	NA	NA	NA	NA	1	NA	NA	31	NA	NA	3	NA	0.01724	NA	NA	NA	NA	0.0005384	NA	NA	0.01724	NA	NA	0.003554	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Proteus"	"G"	3518	11	NA	NA	NA	NA	1	NA	NA	11	NA	NA	NA	NA	0.006116	NA	NA	NA	NA	0.0005384	NA	NA	0.006116	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Candidatus Riesia"	"G"	3489	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Pectobacterium"	"G"	3514	32	NA	NA	NA	NA	1	NA	NA	32	NA	NA	4	NA	0.01779	NA	NA	NA	NA	0.0005384	NA	NA	0.01779	NA	NA	0.004738	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacteriales>Enterobacteriaceae"
"Psychrobacter"	"G"	3716	3	NA	NA	NA	NA	3	NA	NA	1	NA	NA	3	NA	0.003554	NA	NA	NA	NA	0.001615	NA	NA	0.000556	NA	NA	0.003554	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae"
"Permianibacter"	"G"	26805	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae"
"Perlucidibaca"	"G"	3715	45	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	45	NA	0.05331	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.05331	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Moraxellaceae"
"Idiomarinaceae"	"F"	3385	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales"
"Idiomarina"	"G"	3387	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Alteromonadales>Idiomarinaceae"
"Halioglobus"	"G"	11532	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001185	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cellvibrionales>Halieaceae"
"Halomonadaceae"	"F"	3610	7	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	7	NA	0.008292	NA	NA	NA	NA	0.001615	NA	NA	NA	NA	NA	0.008292	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Halomonas"	"G"	3616	7	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	7	NA	0.008292	NA	NA	NA	NA	0.001077	NA	NA	NA	NA	NA	0.008292	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Zymobacter"	"G"	3623	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Halomonadaceae"
"Hahellaceae"	"F"	3604	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales"
"Hahella"	"G"	3606	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Oceanospirillales>Hahellaceae"
"Salinisphaerales"	"O"	3728	15	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	15	NA	0.01777	NA	NA	NA	NA	0.001615	NA	NA	NA	NA	NA	0.01777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Solimonadaceae"	"F"	26815	15	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	15	NA	0.01777	NA	NA	NA	NA	0.001615	NA	NA	NA	NA	NA	0.01777	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales"
"Nevskia"	"G"	26819	3	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	2	NA	0.002369	NA	NA	NA	NA	0.001615	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Salinisphaerales>Solimonadaceae"
"JG36-GS-52"	"O"	26681	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001077	NA	NA	NA	NA	0.001077	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"CHAB-XI-27"	"O"	26594	4	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	4	NA	0.004738	NA	NA	NA	NA	0.001077	NA	NA	NA	NA	NA	0.004738	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"B2M28"	"O"	26324	2	NA	NA	NA	NA	2	NA	NA	1	NA	NA	NA	NA	0.001077	NA	NA	NA	NA	0.001077	NA	NA	0.000556	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Cardiobacterium"	"G"	3411	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Cardiobacteriales>Cardiobacteriaceae"
"UBA10353 marine group"	"O"	26861	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Thioglobaceae"	"F"	26844	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales"
"SUP05 cluster"	"G"	26850	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Thiomicrospirales>Thioglobaceae"
"Tenderiales"	"O"	26834	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Tenderiaceae"	"F"	26835	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Tenderiales"
"Candidatus Tenderia"	"G"	26836	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Tenderiales>Tenderiaceae"
"Pasteurellales"	"O"	3688	2	NA	NA	NA	NA	1	NA	NA	2	NA	NA	1	NA	0.001185	NA	NA	NA	NA	0.0005384	NA	NA	0.001112	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Pasteurellaceae"	"F"	3689	2	NA	NA	NA	NA	1	NA	NA	2	NA	NA	1	NA	0.001185	NA	NA	NA	NA	0.0005384	NA	NA	0.001112	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales"
"Haemophilus"	"G"	3698	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.000556	NA	NA	NA	NA	0.0005384	NA	NA	0.000556	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Pasteurellales>Pasteurellaceae"
"Orbales"	"O"	3676	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria"
"Orbaceae"	"F"	3677	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Orbales"
"Gilliamella"	"G"	3679	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Gammaproteobacteria>Orbales>Orbaceae"
"Halovulum"	"G"	14533	5	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	0.002692	NA	NA	NA	NA	0.002692	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseicyclus"	"G"	2631	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001185	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Silicimonas"	"G"	26173	2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.002369	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Marinibacterium"	"G"	26167	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Sphingomicrobium"	"G"	2851	5	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	1	NA	0.002692	NA	NA	NA	NA	0.002692	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sandarakinorhabdus"	"G"	2849	4	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	0.002154	NA	NA	NA	NA	0.002154	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Plot4-2H12"	"G"	26247	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001185	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Parablastomonas"	"G"	14558	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Sandaracinobacter"	"G"	2848	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Brucella"	"G"	26097	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001185	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Ciceribacter"	"G"	26102	2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.002369	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Corticibacterium"	"G"	26104	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Hoeflea"	"G"	26108	3	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	3	NA	0.003554	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.003554	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Candidatus Hodgkinia"	"G"	26098	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae"
"Blastochloris"	"G"	26150	4	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	0.002154	NA	NA	NA	NA	0.002154	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Methylorhabdus"	"G"	26153	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"Ancylobacter"	"G"	2546	3	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	3	NA	0.003554	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.003554	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Xanthobacteraceae"
"uncultured"	"G"	2490	2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.002369	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Hyphomicrobiaceae"
"Arsenicitalea"	"G"	26056	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001077	NA	NA	NA	NA	0.001077	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Devosiaceae"
"Psychroglaciecola"	"G"	26050	3	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0.001615	NA	NA	NA	NA	0.001615	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Methylocella"	"G"	2440	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Beijerinckiaceae"
"Pseudovibrio"	"G"	26140	3	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	2	NA	0.002369	NA	NA	NA	NA	0.001615	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Stappiaceae"
"D05-2"	"F"	2465	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales"
"Asticcacaulis"	"G"	2389	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001185	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae"
"Midichloriaceae"	"F"	26213	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001077	NA	NA	NA	NA	0.001077	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Lyticum"	"G"	26221	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001077	NA	NA	NA	NA	0.001077	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Midichloriaceae"
"Anaplasmataceae"	"F"	2763	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001185	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales"
"Candidatus Xenohaliotis"	"G"	2766	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.001185	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Anaplasmataceae"
"Roseococcus"	"G"	25931	7	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	7	NA	0.008292	NA	NA	NA	NA	0.00323	NA	NA	NA	NA	NA	0.008292	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Acetobacterales>Acetobacteraceae"
"Haematospirillum"	"G"	14543	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	0.001185	NA	NA	NA	NA	0.001077	NA	NA	NA	NA	NA	0.001185	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Thalassobaculales"	"O"	26252	4	NA	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	0.002154	NA	NA	NA	NA	0.002154	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"uncultured"	"F"	26261	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001077	NA	NA	NA	NA	0.001077	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Thalassobaculales"
"Thalassobaculaceae"	"F"	26258	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001077	NA	NA	NA	NA	0.001077	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Thalassobaculales"
"Thalassobaculum"	"G"	26260	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001077	NA	NA	NA	NA	0.001077	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Thalassobaculales>Thalassobaculaceae"
"Clade II"	"F"	26232	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade"
"uncultured"	"G"	26231	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>SAR11&nbsp;clade>Clade&nbsp;I"
"Puniceispirillales"	"O"	26028	2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.002369	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"SAR116 clade"	"F"	26032	2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.002369	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Puniceispirillales"
"Sneathiellales"	"O"	2818	2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.002369	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Alphaproteobacteria"
"Sneathiellaceae"	"F"	2819	2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.002369	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	0.002369	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sneathiellales"
"AT-s3-44"	"G"	26236	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Alphaproteobacteria>Sneathiellales>Sneathiellaceae"
"Sandaracinus"	"G"	3242	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Sandaracinaceae"
"bacteriap25"	"F"	11496	3	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	3	NA	0.003554	NA	NA	NA	NA	0.001077	NA	NA	NA	NA	NA	0.003554	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Archangiaceae"	"F"	14597	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.001077	NA	NA	NA	NA	0.001077	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales"
"Stigmatella"	"G"	14604	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	0.0005384	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Proteobacteria>Deltaproteobacteria>Myxococcales>Archangiaceae"
