"name"	"taxRank"	"taxID"	"Max"	"centrifuge_16s_classification_loman_loman.kreport.cladeReads"	"Max.1"	"centrifuge_16s_classification_loman_loman.kreport.cladeReads.."	"lineage"
"Convolvulaceae"	"F"	4118	36	36	0.001152	0.001152	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Solanales"
"Ipomoeeae"	"-"	267213	36	36	0.001152	0.001152	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Solanales>Convolvulaceae"
"Ipomoea"	"G"	4119	36	36	0.001152	0.001152	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Solanales>Convolvulaceae>Ipomoeeae"
"Ipomoea nil"	"S"	35883	36	36	0.001152	0.001152	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Solanales>Convolvulaceae>Ipomoeeae>Ipomoea"
"Lamiales"	"O"	4143	44	44	0.001407	0.001407	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids"
"Acanthaceae"	"F"	4185	27	27	0.0008636	0.0008636	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Lamiales"
"Acanthoideae"	"-"	216691	27	27	0.0008636	0.0008636	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Lamiales>Acanthaceae"
"Andrographideae"	"-"	216695	27	27	0.0008636	0.0008636	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Lamiales>Acanthaceae>Acanthoideae"
"Andrographis"	"G"	175693	27	27	0.0008636	0.0008636	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Lamiales>Acanthaceae>Acanthoideae>Andrographideae"
"Andrographis paniculata"	"S"	175694	27	27	0.0008636	0.0008636	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Lamiales>Acanthaceae>Acanthoideae>Andrographideae>Andrographis"
"Phrymaceae"	"F"	41399	16	16	0.0005118	0.0005118	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Lamiales"
"Erythranthe"	"G"	1502711	16	16	0.0005118	0.0005118	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Lamiales>Phrymaceae"
"Erythranthe guttata"	"S"	4155	16	16	0.0005118	0.0005118	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Lamiales>Phrymaceae>Erythranthe"
"Pedaliaceae"	"F"	4180	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Lamiales"
"Sesamum"	"G"	4181	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Lamiales>Pedaliaceae"
"Sesamum indicum"	"S"	4182	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Lamiales>Pedaliaceae>Sesamum"
"Gentianales"	"O"	4055	5	5	0.0001599	0.0001599	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids"
"Apocynaceae"	"F"	4056	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Gentianales"
"Rauvolfioideae"	"-"	167487	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Gentianales>Apocynaceae"
"Vinceae"	"-"	167498	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Gentianales>Apocynaceae>Rauvolfioideae"
"Catharanthinae"	"-"	1498435	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Gentianales>Apocynaceae>Rauvolfioideae>Vinceae"
"Catharanthus"	"G"	4057	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Gentianales>Apocynaceae>Rauvolfioideae>Vinceae>Catharanthinae"
"Catharanthus roseus"	"S"	4058	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Gentianales>Apocynaceae>Rauvolfioideae>Vinceae>Catharanthinae>Catharanthus"
"Amsonieae"	"-"	1498443	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Gentianales>Apocynaceae>Rauvolfioideae"
"Rhazya"	"G"	141608	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Gentianales>Apocynaceae>Rauvolfioideae>Amsonieae"
"Rhazya stricta"	"S"	396313	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Gentianales>Apocynaceae>Rauvolfioideae>Amsonieae>Rhazya"
"Gentianaceae"	"F"	21472	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Gentianales"
"Potalieae"	"-"	303184	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Gentianales>Gentianaceae"
"Faroinae"	"-"	2546019	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Gentianales>Gentianaceae>Potalieae"
"Pycnosphaera"	"G"	84916	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Gentianales>Gentianaceae>Potalieae>Faroinae"
"Pycnosphaera buchananii"	"S"	84917	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>lamiids>Gentianales>Gentianaceae>Potalieae>Faroinae>Pycnosphaera"
"Ericales"	"O"	41945	22	22	0.0007037	0.0007037	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids"
"Theaceae"	"F"	27065	11	11	0.0003519	0.0003519	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>Ericales"
"Camellia"	"G"	4441	11	11	0.0003519	0.0003519	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>Ericales>Theaceae"
"Camellia sinensis"	"S"	4442	11	11	0.0003519	0.0003519	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>Ericales>Theaceae>Camellia"
"Mitrastemonaceae"	"F"	91826	10	10	0.0003199	0.0003199	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>Ericales"
"Mitrastemon"	"G"	51497	10	10	0.0003199	0.0003199	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>Ericales>Mitrastemonaceae"
"Mitrastemon kanehirai"	"S"	1358725	10	10	0.0003199	0.0003199	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>Ericales>Mitrastemonaceae>Mitrastemon"
"Actinidiaceae"	"F"	3623	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>Ericales"
"Actinidia"	"G"	3624	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>Ericales>Actinidiaceae"
"Actinidia chinensis"	"S"	3625	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>Ericales>Actinidiaceae>Actinidia"
"campanulids"	"-"	91882	17	17	0.0005438	0.0005438	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids"
"Asterales"	"O"	4209	13	13	0.0004158	0.0004158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids"
"Asteraceae"	"F"	4210	12	12	0.0003838	0.0003838	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Asterales"
"Asteroideae"	"-"	102804	11	11	0.0003519	0.0003519	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Asterales>Asteraceae"
"Heliantheae alliance"	"-"	911341	11	11	0.0003519	0.0003519	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Asterales>Asteraceae>Asteroideae"
"Heliantheae"	"-"	102814	11	11	0.0003519	0.0003519	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Asterales>Asteraceae>Asteroideae>Heliantheae&nbsp;alliance"
"Helianthus"	"G"	4231	11	11	0.0003519	0.0003519	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Asterales>Asteraceae>Asteroideae>Heliantheae&nbsp;alliance>Heliantheae"
"Helianthus annuus"	"S"	4232	11	11	0.0003519	0.0003519	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Asterales>Asteraceae>Asteroideae>Heliantheae&nbsp;alliance>Heliantheae>Helianthus"
"Mutisioideae"	"-"	219102	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Asterales>Asteraceae"
"Mutisieae"	"-"	102816	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Asterales>Asteraceae>Mutisioideae"
"Gerbera"	"G"	13546	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Asterales>Asteraceae>Mutisioideae>Mutisieae"
"Gerbera hybrid cultivar"	"S"	18101	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Asterales>Asteraceae>Mutisioideae>Mutisieae>Gerbera"
"Calyceraceae"	"F"	41860	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Asterales"
"Boopis"	"G"	13360	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Asterales>Calyceraceae"
"Boopis graminea"	"S"	86860	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Asterales>Calyceraceae>Boopis"
"Apiales"	"O"	4036	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids"
"Apiineae"	"-"	364270	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Apiales"
"Apiaceae"	"F"	4037	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Apiales>Apiineae"
"Apioideae"	"-"	241778	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Apiales>Apiineae>Apiaceae"
"Scandiceae"	"-"	241789	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Apiales>Apiineae>Apiaceae>Apioideae"
"Daucinae"	"-"	241799	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Apiales>Apiineae>Apiaceae>Apioideae>Scandiceae"
"Daucus"	"G"	4038	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Apiales>Apiineae>Apiaceae>Apioideae>Scandiceae>Daucinae"
"Daucus sect. Daucus"	"-"	1873447	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Apiales>Apiineae>Apiaceae>Apioideae>Scandiceae>Daucinae>Daucus"
"Daucus carota"	"S"	4039	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Apiales>Apiineae>Apiaceae>Apioideae>Scandiceae>Daucinae>Daucus>Daucus&nbsp;sect.&nbsp;Daucus"
"Daucus carota subsp. sativus"	"-"	79200	3	3	9.596e-05	9.596e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Apiales>Apiineae>Apiaceae>Apioideae>Scandiceae>Daucinae>Daucus>Daucus&nbsp;sect.&nbsp;Daucus>Daucus&nbsp;carota"
"Araliaceae"	"F"	4050	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Apiales>Apiineae"
"Panax"	"G"	4053	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Apiales>Apiineae>Araliaceae"
"Panax ginseng"	"S"	4054	1	1	3.199e-05	3.199e-05	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>asterids>campanulids>Apiales>Apiineae>Araliaceae>Panax"
"Caryophyllales"	"O"	3524	24	24	0.0007677	0.0007677	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae"
"Droseraceae"	"F"	4360	13	13	0.0004158	0.0004158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>Caryophyllales"
"Drosera"	"G"	4363	13	13	0.0004158	0.0004158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>Caryophyllales>Droseraceae"
"Drosera capensis"	"S"	4366	13	13	0.0004158	0.0004158	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>Caryophyllales>Droseraceae>Drosera"
"Caryophyllaceae"	"F"	3568	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>Caryophyllales"
"Caryophylleae"	"-"	1141493	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>Caryophyllales>Caryophyllaceae"
"Dianthus"	"G"	3569	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>Caryophyllales>Caryophyllaceae>Caryophylleae"
"Dianthus superbus"	"S"	288950	7	7	0.0002239	0.0002239	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>Caryophyllales>Caryophyllaceae>Caryophylleae>Dianthus"
"Chenopodiaceae"	"F"	1804623	4	4	0.0001279	0.0001279	"cellular&nbsp;organisms>Eukaryota>Viridiplantae>Streptophyta>Streptophytina>Embryophyta>Tracheophyta>Euphyllophyta>Spermatophyta>Magnoliophyta>Mesangiospermae>eudicotyledons>Gunneridae>Pentapetalae>Caryophyllales"
