"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_april_BC01.cladeReads"	"kraken2_classification_april_BC02.cladeReads"	"kraken2_classification_april_BC03.cladeReads"	"kraken2_classification_april_BC04.cladeReads"	"kraken2_classification_april_BC05.cladeReads"	"kraken2_classification_april_BC06.cladeReads"	"kraken2_classification_april_BC07.cladeReads"	"kraken2_classification_april_BC08.cladeReads"	"kraken2_classification_april_BC09.cladeReads"	"kraken2_classification_april_BC10.cladeReads"	"kraken2_classification_april_BC11.cladeReads"	"kraken2_classification_april_BC12.cladeReads"	"Max.1"	"kraken2_classification_april_BC01.cladeReads.."	"kraken2_classification_april_BC02.cladeReads.."	"kraken2_classification_april_BC03.cladeReads.."	"kraken2_classification_april_BC04.cladeReads.."	"kraken2_classification_april_BC05.cladeReads.."	"kraken2_classification_april_BC06.cladeReads.."	"kraken2_classification_april_BC07.cladeReads.."	"kraken2_classification_april_BC08.cladeReads.."	"kraken2_classification_april_BC09.cladeReads.."	"kraken2_classification_april_BC10.cladeReads.."	"kraken2_classification_april_BC11.cladeReads.."	"kraken2_classification_april_BC12.cladeReads.."	"lineage"
"Candidatus Protochlamydia"	"G"	282132	3	NA	NA	NA	3	NA	1	NA	NA	NA	NA	NA	NA	0.0008956	NA	NA	NA	0.0008956	NA	0.0004851	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Chlamydiae>Chlamydiia>Parachlamydiales>Parachlamydiaceae"
"Candidatus Protochlamydia naegleriophila"	"S"	389348	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002985	NA	NA	NA	0.0002985	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Chlamydiae>Chlamydiia>Parachlamydiales>Parachlamydiaceae>Candidatus&nbsp;Protochlamydia"
"Simkaniaceae"	"F"	92712	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002985	NA	NA	NA	0.0002985	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Chlamydiae>Chlamydiia>Parachlamydiales"
"Simkania"	"G"	34093	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002985	NA	NA	NA	0.0002985	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Chlamydiae>Chlamydiia>Parachlamydiales>Simkaniaceae"
"Simkania negevensis"	"S"	83561	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002985	NA	NA	NA	0.0002985	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>PVC&nbsp;group>Chlamydiae>Chlamydiia>Parachlamydiales>Simkaniaceae>Simkania"
"Leptolyngbya sp. PCC 7376"	"S"	111781	1	NA	NA	NA	1	NA	1	1	NA	NA	NA	NA	NA	0.0004851	NA	NA	NA	0.0002985	NA	0.0004851	0.0004246	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Synechococcales>Leptolyngbyaceae>Leptolyngbya"
"Calothrix brevissima"	"S"	938406	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002985	NA	NA	NA	0.0002985	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix"
"Calothrix sp. PCC 7507"	"S"	99598	1	NA	NA	NA	1	NA	1	NA	NA	1	NA	NA	NA	0.0004851	NA	NA	NA	0.0002985	NA	0.0004851	NA	NA	0.0004237	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Rivulariaceae>Calothrix"
"Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont'"	"S"	1618022	3	NA	NA	NA	1	NA	3	NA	NA	NA	NA	1	NA	0.001455	NA	NA	NA	0.0002985	NA	0.001455	NA	NA	NA	NA	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Nostoc sp. 'Peltigera membranacea cyanobiont' N6"	"S"	1261031	2	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	2	1	0.2899	NA	NA	NA	0.0002985	NA	NA	NA	NA	NA	NA	0.0009592	0.2899	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Nostocales>Nostocaceae>Nostoc"
"Trichodesmium"	"G"	1205	1	NA	NA	NA	1	NA	1	1	NA	NA	1	1	NA	0.0004851	NA	NA	NA	0.0002985	NA	0.0004851	0.0004246	NA	NA	0.0003196	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae"
"Trichodesmium erythraeum"	"S"	1206	1	NA	NA	NA	1	NA	1	1	NA	NA	1	1	NA	0.0004851	NA	NA	NA	0.0002985	NA	0.0004851	0.0004246	NA	NA	0.0003196	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Microcoleaceae>Trichodesmium"
"Cyanothece sp. PCC 7424"	"S"	65393	7	NA	NA	NA	7	NA	1	NA	NA	NA	2	NA	NA	0.00209	NA	NA	NA	0.00209	NA	0.0004851	NA	NA	NA	0.0006393	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Cyanobacteria/Melainabacteria&nbsp;group>Cyanobacteria>Oscillatoriophycideae>Oscillatoriales>Cyanothecaceae>Cyanothece"
"Bacillus endophyticus"	"S"	135735	2	NA	NA	NA	2	NA	NA	1	2	NA	1	1	NA	0.0005971	NA	NA	NA	0.0005971	NA	NA	0.0004246	0.0005176	NA	0.0003196	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus butanolivorans"	"S"	421767	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002985	NA	NA	NA	0.0002985	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus altitudinis complex"	"-"	1792192	30	NA	NA	NA	1	NA	NA	NA	30	NA	NA	NA	NA	0.007764	NA	NA	NA	0.0002985	NA	NA	NA	0.007764	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Bacillus altitudinis"	"S"	293387	30	NA	NA	NA	1	NA	NA	NA	30	NA	NA	NA	NA	0.007764	NA	NA	NA	0.0002985	NA	NA	NA	0.007764	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus>Bacillus&nbsp;altitudinis&nbsp;complex"
"Bacillus weihaiensis"	"S"	1547283	6	NA	NA	NA	1	NA	NA	NA	6	1	NA	NA	NA	0.001553	NA	NA	NA	0.0002985	NA	NA	NA	0.001553	0.0004237	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Bacillus"
"Geobacillus genomosp. 3"	"S"	1921421	3	NA	NA	NA	2	NA	NA	2	NA	1	3	NA	NA	0.0009589	NA	NA	NA	0.0005971	NA	NA	0.0008491	NA	0.0004237	0.0009589	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Geobacillus"
"Lysinibacillus sp. YS11"	"S"	2072025	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002985	NA	NA	NA	0.0002985	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Lysinibacillus"
"Lysinibacillus sphaericus"	"S"	1421	27	NA	NA	NA	1	NA	NA	4	27	NA	3	1	NA	0.006988	NA	NA	NA	0.0002985	NA	NA	0.001698	0.006988	NA	0.0009589	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Lysinibacillus"
"Anoxybacillus amylolyticus"	"S"	294699	1	NA	NA	NA	1	NA	1	NA	1	NA	NA	NA	NA	0.0004851	NA	NA	NA	0.0002985	NA	0.0004851	NA	0.0002588	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Anoxybacillus"
"Lentibacillus"	"G"	175304	4	NA	NA	NA	1	NA	1	NA	4	NA	1	NA	NA	0.001035	NA	NA	NA	0.0002985	NA	0.0004851	NA	0.001035	NA	0.0003196	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Lentibacillus amyloliquefaciens"	"S"	1472767	4	NA	NA	NA	1	NA	1	NA	4	NA	1	NA	NA	0.001035	NA	NA	NA	0.0002985	NA	0.0004851	NA	0.001035	NA	0.0003196	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Lentibacillus"
"Amphibacillus"	"G"	29331	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002985	NA	NA	NA	0.0002985	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Amphibacillus xylanus"	"S"	1449	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002985	NA	NA	NA	0.0002985	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillaceae>Amphibacillus"
"Staphylococcus auricularis"	"S"	29379	97	NA	NA	NA	3	NA	NA	1	97	NA	3	NA	NA	0.02511	NA	NA	NA	0.0008956	NA	NA	0.0004246	0.02511	NA	0.0009589	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus lutrae"	"S"	155085	17	NA	NA	NA	1	NA	NA	1	17	NA	1	NA	NA	0.0044	NA	NA	NA	0.0002985	NA	NA	0.0004246	0.0044	NA	0.0003196	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus kloosii"	"S"	29384	22	NA	NA	NA	1	NA	NA	NA	22	NA	NA	NA	NA	0.005694	NA	NA	NA	0.0002985	NA	NA	NA	0.005694	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus nepalensis"	"S"	214473	35	NA	NA	NA	1	NA	1	NA	35	NA	NA	NA	NA	0.009059	NA	NA	NA	0.0002985	NA	0.0004851	NA	0.009059	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus equorum"	"S"	246432	14	NA	NA	NA	1	NA	NA	NA	14	NA	NA	NA	NA	0.003623	NA	NA	NA	0.0002985	NA	NA	NA	0.003623	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Staphylococcus simiae"	"S"	308354	35	NA	NA	NA	1	NA	NA	NA	35	NA	NA	NA	NA	0.009059	NA	NA	NA	0.0002985	NA	NA	NA	0.009059	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Staphylococcus"
"Macrococcus caseolyticus"	"S"	69966	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002985	NA	NA	NA	0.0002985	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Staphylococcaceae>Macrococcus"
"Paenibacillus larvae"	"S"	1464	6	NA	NA	NA	4	NA	1	1	1	1	6	1	NA	0.001918	NA	NA	NA	0.001194	NA	0.0004851	0.0004246	0.0002588	0.0004237	0.001918	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Paenibacillus yonginensis"	"S"	1462996	1	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	0.0002985	NA	NA	NA	0.0002985	NA	NA	NA	0.0002588	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Paenibacillus"
"Brevibacillus laterosporus"	"S"	1465	2	NA	NA	NA	1	NA	1	NA	2	1	1	NA	NA	0.0005176	NA	NA	NA	0.0002985	NA	0.0004851	NA	0.0005176	0.0004237	0.0003196	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Brevibacillus"
"Aneurinibacillus sp. XH2"	"S"	1450761	2	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	NA	0.0006393	NA	NA	NA	0.0002985	NA	NA	NA	NA	NA	0.0006393	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>Aneurinibacillus&nbsp;group>Aneurinibacillus"
"unclassified Paenibacillaceae"	"-"	234447	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0003196	NA	NA	NA	0.0002985	NA	NA	NA	NA	NA	0.0003196	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae"
"Paenibacillaceae bacterium GAS479"	"S"	1882832	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	0.0003196	NA	NA	NA	0.0002985	NA	NA	NA	NA	NA	0.0003196	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Paenibacillaceae>unclassified&nbsp;Paenibacillaceae"
"Planococcus faecalis"	"S"	1598147	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005971	NA	NA	NA	0.0005971	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Planococcus sp. Y42"	"S"	2213202	2	NA	NA	NA	1	NA	NA	1	NA	NA	2	NA	NA	0.0006393	NA	NA	NA	0.0002985	NA	NA	0.0004246	NA	NA	0.0006393	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Planococcus donghaensis"	"S"	414778	4	NA	NA	NA	1	NA	NA	NA	4	NA	1	1	NA	0.001035	NA	NA	NA	0.0002985	NA	NA	NA	0.001035	NA	0.0003196	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Planococcaceae>Planococcus"
"Exiguobacterium sp. AT1b"	"S"	360911	6	NA	NA	NA	6	NA	1	NA	1	NA	3	NA	NA	0.001791	NA	NA	NA	0.001791	NA	0.0004851	NA	0.0002588	NA	0.0009589	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillales&nbsp;incertae&nbsp;sedis>Bacillales&nbsp;Family&nbsp;XII.&nbsp;Incertae&nbsp;Sedis>Exiguobacterium"
"Exiguobacterium sp. U13-1"	"S"	1849031	7	NA	NA	NA	7	NA	1	5	NA	6	1	6	NA	0.002878	NA	NA	NA	0.00209	NA	0.0004851	0.002123	NA	0.002542	0.0003196	0.002878	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Bacillales>Bacillales&nbsp;incertae&nbsp;sedis>Bacillales&nbsp;Family&nbsp;XII.&nbsp;Incertae&nbsp;Sedis>Exiguobacterium"
"Lactobacillus amylolyticus"	"S"	83683	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	0.001493	NA	NA	NA	0.001493	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus kullabergensis"	"S"	1218493	2	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	0.0005971	NA	NA	NA	0.0005971	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus sanfranciscensis"	"S"	1625	18	NA	NA	NA	1	NA	NA	NA	18	NA	1	NA	NA	0.004659	NA	NA	NA	0.0002985	NA	NA	NA	0.004659	NA	0.0003196	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus zymae"	"S"	267363	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002985	NA	NA	NA	0.0002985	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus kefiranofaciens"	"S"	267818	6	NA	NA	NA	1	NA	1	1	6	2	2	1	NA	0.001553	NA	NA	NA	0.0002985	NA	0.0004851	0.0004246	0.001553	0.0008473	0.0006393	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus buchneri"	"S"	1581	8	NA	NA	NA	1	NA	NA	NA	8	NA	1	NA	NA	0.002071	NA	NA	NA	0.0002985	NA	NA	NA	0.002071	NA	0.0003196	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Lactobacillus crispatus"	"S"	47770	1	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	0.0002985	NA	NA	NA	0.0002985	NA	NA	NA	0.0002588	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Lactobacillaceae>Lactobacillus"
"Streptococcus oralis"	"S"	1303	4	NA	NA	NA	4	NA	3	1	NA	3	NA	NA	NA	0.001455	NA	NA	NA	0.001194	NA	0.001455	0.0004246	NA	0.001271	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Streptococcus halotolerans"	"S"	1814128	2	NA	NA	NA	2	NA	NA	NA	1	NA	NA	1	NA	0.0005971	NA	NA	NA	0.0005971	NA	NA	NA	0.0002588	NA	NA	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Streptococcaceae>Streptococcus"
"Melissococcus"	"G"	33969	13	NA	NA	NA	2	NA	5	4	13	4	1	2	NA	0.003365	NA	NA	NA	0.0005971	NA	0.002426	0.001698	0.003365	0.001695	0.0003196	0.0009592	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae"
"Melissococcus plutonius"	"S"	33970	13	NA	NA	NA	2	NA	5	4	13	4	1	2	NA	0.003365	NA	NA	NA	0.0005971	NA	0.002426	0.001698	0.003365	0.001695	0.0003196	0.0009592	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae>Melissococcus"
"Weissella soli"	"S"	155866	3	NA	NA	NA	1	NA	NA	NA	3	NA	NA	NA	NA	0.0007764	NA	NA	NA	0.0002985	NA	NA	NA	0.0007764	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Leuconostocaceae>Weissella"
"Oenococcus"	"G"	46254	6	NA	NA	NA	6	NA	1	2	NA	NA	4	1	NA	0.001791	NA	NA	NA	0.001791	NA	0.0004851	0.0008491	NA	NA	0.001279	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Leuconostocaceae"
"Aerococcus christensenii"	"S"	87541	4	NA	NA	NA	1	NA	NA	NA	1	NA	4	1	NA	0.001279	NA	NA	NA	0.0002985	NA	NA	NA	0.0002588	NA	0.001279	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Bacilli>Lactobacillales>Aerococcaceae>Aerococcus"
"Clostridium autoethanogenum"	"S"	84023	28	NA	NA	NA	28	NA	NA	1	NA	NA	1	NA	NA	0.008359	NA	NA	NA	0.008359	NA	NA	0.0004246	NA	NA	0.0003196	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium taeniosporum"	"S"	394958	4	NA	NA	NA	2	NA	NA	4	NA	1	NA	NA	NA	0.001698	NA	NA	NA	0.0005971	NA	NA	0.001698	NA	0.0004237	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium scatologenes"	"S"	1548	1	NA	NA	NA	1	NA	1	NA	NA	1	NA	1	NA	0.0004851	NA	NA	NA	0.0002985	NA	0.0004851	NA	NA	0.0004237	NA	0.0004796	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Clostridium ljungdahlii"	"S"	1538	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0.0002985	NA	NA	NA	0.0002985	NA	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiaceae>Clostridium"
"Blautia coccoides"	"S"	1532	79	NA	NA	NA	36	NA	41	1	NA	79	64	NA	NA	0.03347	NA	NA	NA	0.01075	NA	0.01989	0.0004246	NA	0.03347	0.02046	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Lachnospiraceae>Blautia"
"Desulfitobacterium dichloroeliminans"	"S"	233055	3	NA	NA	NA	3	NA	NA	NA	NA	1	1	NA	NA	0.0008956	NA	NA	NA	0.0008956	NA	NA	NA	NA	0.0004237	0.0003196	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Desulfitobacterium"
"Syntrophobotulus"	"G"	51196	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	0.0004246	NA	NA	NA	0.0002985	NA	NA	0.0004246	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae"
"Syntrophobotulus glycolicus"	"S"	51197	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	0.0004246	NA	NA	NA	0.0002985	NA	NA	0.0004246	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Peptococcaceae>Syntrophobotulus"
"Mogibacterium pumilum"	"S"	86332	7	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	7	NA	0.003357	NA	NA	NA	0.0002985	NA	NA	NA	NA	NA	NA	0.003357	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Clostridiales&nbsp;incertae&nbsp;sedis>Clostridiales&nbsp;Family&nbsp;XIII.&nbsp;Incertae&nbsp;Sedis>Mogibacterium"
"Christensenella massiliensis"	"S"	1805714	3	NA	NA	NA	3	NA	NA	NA	NA	NA	2	NA	NA	0.0008956	NA	NA	NA	0.0008956	NA	NA	NA	NA	NA	0.0006393	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Christensenellaceae>Christensenella"
"Symbiobacteriaceae"	"F"	543349	6	NA	NA	NA	6	NA	1	NA	NA	1	2	NA	NA	0.001791	NA	NA	NA	0.001791	NA	0.0004851	NA	NA	0.0004237	0.0006393	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales"
"Symbiobacterium"	"G"	2733	6	NA	NA	NA	6	NA	1	NA	NA	1	2	NA	NA	0.001791	NA	NA	NA	0.001791	NA	0.0004851	NA	NA	0.0004237	0.0006393	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Symbiobacteriaceae"
"Symbiobacterium thermophilum"	"S"	2734	6	NA	NA	NA	6	NA	1	NA	NA	1	2	NA	NA	0.001791	NA	NA	NA	0.001791	NA	0.0004851	NA	NA	0.0004237	0.0006393	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Clostridiales>Symbiobacteriaceae>Symbiobacterium"
"Tepidanaerobacter"	"G"	499228	5	NA	NA	NA	5	NA	NA	NA	NA	NA	1	NA	NA	0.001493	NA	NA	NA	0.001493	NA	NA	NA	NA	NA	0.0003196	NA	NA	"cellular&nbsp;organisms>Bacteria>Terrabacteria&nbsp;group>Firmicutes>Clostridia>Thermoanaerobacterales>Thermoanaerobacteraceae"
