"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_august_BC01.cladeReads"	"kraken2_classification_august_BC02.cladeReads"	"kraken2_classification_august_BC03.cladeReads"	"kraken2_classification_august_BC04.cladeReads"	"kraken2_classification_august_BC05.cladeReads"	"kraken2_classification_august_BC06.cladeReads"	"kraken2_classification_august_BC07.cladeReads"	"kraken2_classification_august_BC08.cladeReads"	"kraken2_classification_august_BC09.cladeReads"	"kraken2_classification_august_BC10.cladeReads"	"kraken2_classification_august_BC11.cladeReads"	"kraken2_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_classification_august_BC01.cladeReads.."	"kraken2_classification_august_BC02.cladeReads.."	"kraken2_classification_august_BC03.cladeReads.."	"kraken2_classification_august_BC04.cladeReads.."	"kraken2_classification_august_BC05.cladeReads.."	"kraken2_classification_august_BC06.cladeReads.."	"kraken2_classification_august_BC07.cladeReads.."	"kraken2_classification_august_BC08.cladeReads.."	"kraken2_classification_august_BC09.cladeReads.."	"kraken2_classification_august_BC10.cladeReads.."	"kraken2_classification_august_BC11.cladeReads.."	"kraken2_classification_august_BC12.cladeReads.."	"lineage"
"Burkholderia gladioli"	"S"	28095	8	NA	NA	NA	NA	1	2	3	NA	NA	1	8	3	0.00666	NA	NA	NA	NA	0.0001223	0.0002541	0.0004301	NA	NA	0.0006902	0.0008927	0.00666	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia"
"Cupriavidus basilensis"	"S"	68895	3	NA	NA	NA	NA	3	2	NA	NA	NA	NA	NA	1	0.00222	NA	NA	NA	NA	0.0003668	0.0002541	NA	NA	NA	NA	NA	0.00222	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Cupriavidus necator"	"S"	106590	2	NA	NA	NA	NA	1	NA	2	NA	NA	NA	1	1	0.00222	NA	NA	NA	NA	0.0001223	NA	0.0002867	NA	NA	NA	0.0001116	0.00222	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Cupriavidus"
"Pandoraea vervacti"	"S"	656178	42	NA	NA	NA	NA	12	NA	42	NA	1	NA	NA	NA	0.1393	NA	NA	NA	NA	0.001467	NA	0.006021	NA	0.1393	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"Pandoraea norimbergensis"	"S"	93219	4	NA	NA	NA	NA	1	3	2	NA	NA	NA	4	NA	0.0004463	NA	NA	NA	NA	0.0001223	0.0003812	0.0002867	NA	NA	NA	0.0004463	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Pandoraea"
"Paraburkholderia phenoliruptrix"	"S"	252970	98	NA	NA	NA	NA	44	1	98	NA	NA	NA	51	NA	0.01405	NA	NA	NA	NA	0.00538	0.0001271	0.01405	NA	NA	NA	0.005691	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia hospita"	"S"	169430	30	NA	NA	NA	NA	7	30	1	NA	NA	NA	7	NA	0.003812	NA	NA	NA	NA	0.000856	0.003812	0.0001434	NA	NA	NA	0.0007811	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Paraburkholderia terrae"	"S"	311230	11	NA	NA	NA	NA	11	NA	NA	NA	NA	NA	10	NA	0.001345	NA	NA	NA	NA	0.001345	NA	NA	NA	NA	NA	0.001116	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Paraburkholderia"
"Herbaspirillum sp. meg3"	"S"	2025949	5	NA	NA	NA	NA	1	2	2	NA	NA	NA	5	NA	0.0005579	NA	NA	NA	NA	0.0001223	0.0002541	0.0002867	NA	NA	NA	0.0005579	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Herbaspirillum"
"Janthinobacterium sp. LM6"	"S"	1938606	425	NA	NA	NA	NA	1	1	425	NA	NA	NA	272	NA	0.06092	NA	NA	NA	NA	0.0001223	0.0001271	0.06092	NA	NA	NA	0.03035	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Janthinobacterium agaricidamnosum"	"S"	55508	94	NA	NA	NA	NA	1	NA	1	NA	1	1	94	NA	0.1393	NA	NA	NA	NA	0.0001223	NA	0.0001434	NA	0.1393	0.0006902	0.01049	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Janthinobacterium"
"Herminiimonas arsenicoxydans"	"S"	204773	303	NA	NA	NA	NA	303	280	NA	NA	NA	NA	211	NA	0.03705	NA	NA	NA	NA	0.03705	0.03558	NA	NA	NA	NA	0.02354	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Oxalobacteraceae>Herminiimonas"
"Thiomonas intermedia"	"S"	926	14	NA	NA	NA	NA	6	6	5	NA	NA	NA	14	1	0.00222	NA	NA	NA	NA	0.0007337	0.0007624	0.0007168	NA	NA	NA	0.001562	0.00222	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>unclassified&nbsp;Burkholderiales>Burkholderiales&nbsp;Genera&nbsp;incertae&nbsp;sedis>Thiomonas"
"Bordetella genomosp. 9"	"S"	1416803	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001223	NA	NA	NA	NA	0.0001223	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Bordetella parapertussis"	"S"	519	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001223	NA	NA	NA	NA	0.0001223	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Nitrosomonas eutropha"	"S"	916	5	NA	NA	NA	NA	1	NA	2	NA	NA	NA	5	NA	0.0005579	NA	NA	NA	NA	0.0001223	NA	0.0002867	NA	NA	NA	0.0005579	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae>Nitrosomonas"
"Nitrosospira lacus"	"S"	1288494	3	NA	NA	NA	NA	2	3	NA	NA	NA	NA	1	NA	0.0003812	NA	NA	NA	NA	0.0002446	0.0003812	NA	NA	NA	NA	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae>Nitrosospira"
"Nitrosospira briensis"	"S"	35799	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	0.0001434	NA	NA	NA	NA	0.0001223	NA	0.0001434	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Nitrosomonadales>Nitrosomonadaceae>Nitrosospira"
"Neisseria sp. KEM232"	"S"	655307	7	NA	NA	NA	NA	3	2	1	NA	NA	2	7	NA	0.00138	NA	NA	NA	NA	0.0003668	0.0002541	0.0001434	NA	NA	0.00138	0.0007811	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Neisseria zoodegmatis"	"S"	326523	3	NA	NA	NA	NA	3	1	2	NA	NA	NA	NA	NA	0.0003668	NA	NA	NA	NA	0.0003668	0.0001271	0.0002867	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Neisseria subflava"	"S"	28449	7	NA	NA	NA	NA	2	3	3	NA	NA	1	7	NA	0.0007811	NA	NA	NA	NA	0.0002446	0.0003812	0.0004301	NA	NA	0.0006902	0.0007811	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Neisseria gonorrhoeae"	"S"	485	5	NA	NA	NA	NA	2	5	2	NA	NA	1	2	NA	0.0006902	NA	NA	NA	NA	0.0002446	0.0006354	0.0002867	NA	NA	0.0006902	0.0002232	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Snodgrassella"	"G"	1193515	8	NA	NA	NA	NA	5	1	8	NA	NA	NA	6	NA	0.001147	NA	NA	NA	NA	0.0006114	0.0001271	0.001147	NA	NA	NA	0.0006695	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae"
"Snodgrassella alvi"	"S"	1196083	8	NA	NA	NA	NA	5	1	8	NA	NA	NA	6	NA	0.001147	NA	NA	NA	NA	0.0006114	0.0001271	0.001147	NA	NA	NA	0.0006695	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Snodgrassella"
"Azoarcus sp. DN11"	"S"	356837	161	NA	NA	NA	NA	66	47	138	NA	NA	1	161	1	0.01978	NA	NA	NA	NA	0.00807	0.005972	0.01978	NA	NA	0.0006902	0.01797	0.00222	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Azoarcus"
"Thauera hydrothermalis"	"S"	2184083	71	NA	NA	NA	NA	23	1	71	NA	NA	NA	1	NA	0.01018	NA	NA	NA	NA	0.002812	0.0001271	0.01018	NA	NA	NA	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Thauera"
"Candidatus Kinetoplastibacterium oncopeltii"	"S"	994696	7	NA	NA	NA	NA	6	6	4	NA	NA	NA	7	1	0.00222	NA	NA	NA	NA	0.0007337	0.0007624	0.0005734	NA	NA	NA	0.0007811	0.00222	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Kinetoplastibacterium"
"Candidatus Kinetoplastibacterium crithidii"	"S"	33056	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	1	NA	0.0001434	NA	NA	NA	NA	0.0001223	NA	0.0001434	NA	NA	NA	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Kinetoplastibacterium"
"Sulfitobacter sp. D7"	"S"	1968541	7	NA	NA	NA	NA	5	1	7	NA	NA	NA	1	NA	0.001003	NA	NA	NA	NA	0.0006114	0.0001271	0.001003	NA	NA	NA	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Sulfitobacter"
"Sulfitobacter sp. AM1-D1"	"S"	1917485	7	NA	NA	NA	NA	1	7	1	NA	NA	NA	NA	NA	0.0008895	NA	NA	NA	NA	0.0001223	0.0008895	0.0001434	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Sulfitobacter"
"Roseobacter"	"G"	2433	9	NA	NA	NA	NA	5	9	4	NA	NA	NA	7	1	0.00222	NA	NA	NA	NA	0.0006114	0.001144	0.0005734	NA	NA	NA	0.0007811	0.00222	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseobacter denitrificans"	"S"	2434	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	1	NA	0.0001434	NA	NA	NA	NA	0.0001223	NA	0.0001434	NA	NA	NA	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Roseobacter"
"Leisingera"	"G"	191028	5	NA	NA	NA	NA	5	3	5	NA	NA	1	5	NA	0.0007168	NA	NA	NA	NA	0.0006114	0.0003812	0.0007168	NA	NA	0.0006902	0.0005579	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Leisingera methylohalidivorans"	"S"	133924	5	NA	NA	NA	NA	5	3	5	NA	NA	1	5	NA	0.0007168	NA	NA	NA	NA	0.0006114	0.0003812	0.0007168	NA	NA	0.0006902	0.0005579	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Leisingera"
"Pannonibacter"	"G"	227873	17	NA	NA	NA	NA	1	4	17	NA	NA	NA	4	2	0.00444	NA	NA	NA	NA	0.0001223	0.0005083	0.002437	NA	NA	NA	0.0004463	0.00444	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Pannonibacter phragmitetus"	"S"	121719	17	NA	NA	NA	NA	1	4	17	NA	NA	NA	4	2	0.00444	NA	NA	NA	NA	0.0001223	0.0005083	0.002437	NA	NA	NA	0.0004463	0.00444	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Pannonibacter"
"Roseibacterium"	"G"	159345	4	NA	NA	NA	NA	1	4	4	NA	NA	NA	NA	NA	0.0005734	NA	NA	NA	NA	0.0001223	0.0005083	0.0005734	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Roseibacterium elongatum"	"S"	159346	4	NA	NA	NA	NA	1	4	4	NA	NA	NA	NA	NA	0.0005734	NA	NA	NA	NA	0.0001223	0.0005083	0.0005734	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Roseibacterium"
"Jannaschia"	"G"	188905	2	NA	NA	NA	NA	1	NA	NA	NA	NA	2	NA	NA	0.00138	NA	NA	NA	NA	0.0001223	NA	NA	NA	NA	0.00138	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Jannaschia sp. CCS1"	"S"	290400	2	NA	NA	NA	NA	1	NA	NA	NA	NA	2	NA	NA	0.00138	NA	NA	NA	NA	0.0001223	NA	NA	NA	NA	0.00138	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Jannaschia"
"Hyphomonas sp. Mor2"	"S"	1906738	5	NA	NA	NA	NA	4	5	2	2	NA	1	4	NA	0.0006902	NA	NA	NA	NA	0.0004891	0.0006354	0.0002867	0.0001135	NA	0.0006902	0.0004463	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Hyphomonadaceae>Hyphomonas"
"Sphingobium chlorophenolicum"	"S"	46429	22	NA	NA	NA	NA	7	10	4	NA	NA	NA	22	NA	0.002455	NA	NA	NA	NA	0.000856	0.001271	0.0005734	NA	NA	NA	0.002455	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium baderi"	"S"	1332080	30	NA	NA	NA	NA	5	30	6	1	NA	NA	1	NA	0.003812	NA	NA	NA	NA	0.0006114	0.003812	0.0008601	5.675e-05	NA	NA	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium yanoikuyae"	"S"	13690	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.0001223	NA	NA	NA	NA	0.0001223	NA	NA	5.675e-05	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingomonas sp. Cra20"	"S"	1327635	4	NA	NA	NA	NA	4	3	2	NA	NA	4	1	NA	0.002761	NA	NA	NA	NA	0.0004891	0.0003812	0.0002867	NA	NA	0.002761	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Rhizorhabdus"	"G"	1649486	9	NA	NA	NA	NA	6	5	7	NA	NA	1	9	NA	0.001004	NA	NA	NA	NA	0.0007337	0.0006354	0.001003	NA	NA	0.0006902	0.001004	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae"
"Rhizorhabdus dicambivorans"	"S"	1850238	9	NA	NA	NA	NA	6	5	7	NA	NA	1	9	NA	0.001004	NA	NA	NA	NA	0.0007337	0.0006354	0.001003	NA	NA	0.0006902	0.001004	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Rhizorhabdus"
"Altererythrobacter marensis"	"S"	543877	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	1	NA	0.0001271	NA	NA	NA	NA	0.0001223	0.0001271	NA	NA	NA	NA	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Altererythrobacter"
"Erythrobacter seohaensis"	"S"	266951	71	NA	NA	NA	NA	71	NA	NA	NA	NA	1	1	NA	0.008682	NA	NA	NA	NA	0.008682	NA	NA	NA	NA	0.0006902	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Erythrobacter"
"Erythrobacter litoralis"	"S"	39960	1	NA	NA	NA	NA	1	NA	NA	1	NA	1	1	NA	0.0006902	NA	NA	NA	NA	0.0001223	NA	NA	5.675e-05	NA	0.0006902	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Erythrobacter"
"Rhizobium sp. Kim5"	"S"	2020311	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001223	NA	NA	NA	NA	0.0001223	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium sp. 11515TR"	"S"	2028343	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001223	NA	NA	NA	NA	0.0001223	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Rhizobium etli"	"S"	29449	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	1	NA	0.0001434	NA	NA	NA	NA	0.0001223	NA	0.0001434	NA	NA	NA	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Methylobacterium aquaticum"	"S"	270351	5	NA	NA	NA	NA	5	NA	5	NA	NA	NA	NA	4	0.00888	NA	NA	NA	NA	0.0006114	NA	0.0007168	NA	NA	NA	NA	0.00888	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylobacteriaceae>Methylobacterium"
"Methylobacterium radiotolerans"	"S"	31998	5	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	5	0.0111	NA	NA	NA	NA	0.0001223	NA	0.0001434	NA	NA	NA	NA	0.0111	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Methylobacteriaceae>Methylobacterium"
"Methyloceanibacter caenitepidi"	"S"	1384459	129	NA	NA	NA	NA	57	51	129	NA	NA	35	68	NA	0.02416	NA	NA	NA	NA	0.00697	0.006481	0.01849	NA	NA	0.02416	0.007588	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>unclassified&nbsp;Rhizobiales>Methyloceanibacter"
"Nitrobacter winogradskyi"	"S"	913	80	NA	NA	NA	NA	11	1	80	NA	NA	1	28	34	0.07548	NA	NA	NA	NA	0.001345	0.0001271	0.01147	NA	NA	0.0006902	0.003124	0.07548	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae>Nitrobacter"
"Chelativorans"	"G"	449972	7	NA	NA	NA	NA	7	2	3	NA	NA	2	4	NA	0.00138	NA	NA	NA	NA	0.000856	0.0002541	0.0004301	NA	NA	0.00138	0.0004463	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Phyllobacteriaceae"
"Chelativorans sp. BNC1"	"S"	266779	7	NA	NA	NA	NA	7	2	3	NA	NA	2	4	NA	0.00138	NA	NA	NA	NA	0.000856	0.0002541	0.0004301	NA	NA	0.00138	0.0004463	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Phyllobacteriaceae>Chelativorans"
"Bartonella bacilliformis"	"S"	774	2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	0.0002232	NA	NA	NA	NA	0.0001223	NA	NA	NA	NA	NA	0.0002232	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bartonellaceae>Bartonella"
"Bartonella grahamii"	"S"	33045	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001223	NA	NA	NA	NA	0.0001223	NA	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bartonellaceae>Bartonella"
"Brucella canis"	"S"	36855	2	NA	NA	NA	NA	1	1	1	NA	NA	2	2	NA	0.00138	NA	NA	NA	NA	0.0001223	0.0001271	0.0001434	NA	NA	0.00138	0.0002232	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Brucellaceae>Brucella"
"Azospirillum sp. M2T2B2"	"S"	682998	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	0.0001434	NA	NA	NA	NA	0.0001223	0.0001271	0.0001434	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae>Azospirillum"
"Azospirillum sp. TSH58"	"S"	664962	2	NA	NA	NA	NA	1	2	2	NA	NA	1	1	1	0.00222	NA	NA	NA	NA	0.0001223	0.0002541	0.0002867	NA	NA	0.0006902	0.0001116	0.00222	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae>Azospirillum"
"Thalassospira marina"	"S"	2048283	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001271	NA	NA	NA	NA	0.0001223	0.0001271	NA	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae>Thalassospira"
"Indioceanicola"	"G"	2478349	6	NA	NA	NA	NA	1	1	6	NA	NA	NA	2	NA	0.0008601	NA	NA	NA	NA	0.0001223	0.0001271	0.0008601	NA	NA	NA	0.0002232	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae"
"Indioceanicola profundi"	"S"	2220096	6	NA	NA	NA	NA	1	1	6	NA	NA	NA	2	NA	0.0008601	NA	NA	NA	NA	0.0001223	0.0001271	0.0008601	NA	NA	NA	0.0002232	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae>Indioceanicola"
"Acetobacter ghanensis"	"S"	431306	10	NA	NA	NA	NA	10	7	NA	NA	NA	1	1	NA	0.001223	NA	NA	NA	NA	0.001223	0.0008895	NA	NA	NA	0.0006902	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae>Acetobacter"
"Acetobacter pasteurianus"	"S"	438	21	NA	NA	NA	NA	4	13	21	NA	NA	NA	1	NA	0.00301	NA	NA	NA	NA	0.0004891	0.001652	0.00301	NA	NA	NA	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae>Acetobacter"
"Komagataeibacter medellinensis"	"S"	1177712	57	NA	NA	NA	NA	18	14	57	NA	NA	12	47	NA	0.008282	NA	NA	NA	NA	0.002201	0.001779	0.008171	NA	NA	0.008282	0.005245	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae>Komagataeibacter"
"Komagataeibacter saccharivorans"	"S"	265959	9	NA	NA	NA	NA	7	1	NA	NA	NA	NA	9	NA	0.001004	NA	NA	NA	NA	0.000856	0.0001271	NA	NA	NA	NA	0.001004	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae>Komagataeibacter"
"Kozakia"	"G"	153497	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	1	NA	0.0001434	NA	NA	NA	NA	0.0001223	NA	0.0001434	NA	NA	NA	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae"
"Kozakia baliensis"	"S"	153496	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	1	NA	0.0001434	NA	NA	NA	NA	0.0001223	NA	0.0001434	NA	NA	NA	0.0001116	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae>Kozakia"
"Brevundimonas sp. LM2"	"S"	1938605	5	NA	NA	NA	NA	3	NA	5	NA	NA	1	2	NA	0.0007168	NA	NA	NA	NA	0.0003668	NA	0.0007168	NA	NA	0.0006902	0.0002232	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae>Brevundimonas"
"Rickettsia slovaca"	"S"	35794	5	NA	NA	NA	NA	3	NA	5	NA	NA	NA	3	NA	0.0007168	NA	NA	NA	NA	0.0003668	NA	0.0007168	NA	NA	NA	0.0003348	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>spotted&nbsp;fever&nbsp;group"
"Rickettsia parkeri"	"S"	35792	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	0.0001434	NA	NA	NA	NA	0.0001223	NA	0.0001434	NA	NA	NA	NA	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rickettsiales>Rickettsiaceae>Rickettsieae>Rickettsia>spotted&nbsp;fever&nbsp;group"
