"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_august_BC01.cladeReads"	"kraken2_16s_classification_august_BC02.cladeReads"	"kraken2_16s_classification_august_BC03.cladeReads"	"kraken2_16s_classification_august_BC04.cladeReads"	"kraken2_16s_classification_august_BC05.cladeReads"	"kraken2_16s_classification_august_BC06.cladeReads"	"kraken2_16s_classification_august_BC07.cladeReads"	"kraken2_16s_classification_august_BC08.cladeReads"	"kraken2_16s_classification_august_BC09.cladeReads"	"kraken2_16s_classification_august_BC10.cladeReads"	"kraken2_16s_classification_august_BC11.cladeReads"	"kraken2_16s_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_august_BC01.cladeReads.."	"kraken2_16s_classification_august_BC02.cladeReads.."	"kraken2_16s_classification_august_BC03.cladeReads.."	"kraken2_16s_classification_august_BC04.cladeReads.."	"kraken2_16s_classification_august_BC05.cladeReads.."	"kraken2_16s_classification_august_BC06.cladeReads.."	"kraken2_16s_classification_august_BC07.cladeReads.."	"kraken2_16s_classification_august_BC08.cladeReads.."	"kraken2_16s_classification_august_BC09.cladeReads.."	"kraken2_16s_classification_august_BC10.cladeReads.."	"kraken2_16s_classification_august_BC11.cladeReads.."	"kraken2_16s_classification_august_BC12.cladeReads.."	"lineage"
"Olleya"	"G"	24928	3	NA	NA	NA	NA	2	3	1	NA	NA	NA	3	NA	0.0003366	NA	NA	NA	NA	0.0002165	0.0003257	0.0001317	NA	NA	NA	0.0003366	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Coenonia"	"G"	24866	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	0.0002244	NA	NA	NA	NA	0.0002165	NA	NA	NA	NA	NA	0.0002244	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"NS2b marine group"	"G"	24922	2	NA	NA	NA	NA	2	1	1	NA	NA	2	2	NA	0.001376	NA	NA	NA	NA	0.0002165	0.0001086	0.0001317	NA	NA	0.001376	0.0002244	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Maribacter"	"G"	24912	2	NA	NA	NA	NA	2	2	1	NA	NA	NA	1	NA	0.0002171	NA	NA	NA	NA	0.0002165	0.0002171	0.0001317	NA	NA	NA	0.0001122	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Polaribacter"	"G"	24931	10	NA	NA	NA	NA	2	1	NA	NA	NA	NA	10	NA	0.001122	NA	NA	NA	NA	0.0002165	0.0001086	NA	NA	NA	NA	0.001122	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Arenibacter"	"G"	24852	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.0001122	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	NA	0.0001122	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Psychroserpens"	"G"	24941	4	NA	NA	NA	NA	1	4	NA	NA	NA	2	1	NA	0.001376	NA	NA	NA	NA	0.0001082	0.0004343	NA	NA	NA	0.001376	0.0001122	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Polaribacter 2"	"G"	24933	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Nonlabens"	"G"	24927	2	NA	NA	NA	NA	1	NA	1	NA	NA	NA	2	NA	0.0002244	NA	NA	NA	NA	0.0001082	NA	0.0001317	NA	NA	NA	0.0002244	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Sinomicrobium"	"G"	24952	4	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	4	NA	0.0004488	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	NA	0.0004488	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Spongiiferula"	"G"	24955	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Tamlana"	"G"	24963	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001086	NA	NA	NA	NA	0.0001082	0.0001086	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Meridianimaribacter"	"G"	24916	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Gelidibacter"	"G"	24888	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Aequorivita"	"G"	24843	2	NA	NA	NA	NA	1	NA	NA	NA	NA	2	NA	NA	0.001376	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	0.001376	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Spongiivirga"	"G"	24958	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Flavobacteriaceae"
"Ornithobacterium"	"G"	24995	1	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	0.000688	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	0.000688	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Moheibacter"	"G"	24994	2	NA	NA	NA	NA	1	2	NA	NA	NA	NA	1	NA	0.0002171	NA	NA	NA	NA	0.0001082	0.0002171	NA	NA	NA	NA	0.0001122	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Weeksellaceae"
"Candidatus Uzinura"	"G"	24824	2	NA	NA	NA	NA	1	NA	1	NA	NA	NA	2	NA	0.0002244	NA	NA	NA	NA	0.0001082	NA	0.0001317	NA	NA	NA	0.0002244	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"Candidatus Brownia"	"G"	24822	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Flavobacteriales>Blattabacteriaceae"
"Acetobacteroides"	"G"	14280	7	NA	NA	NA	NA	7	NA	4	NA	NA	NA	2	NA	0.0007577	NA	NA	NA	NA	0.0007577	NA	0.0005267	NA	NA	NA	0.0002244	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Bact-08"	"G"	24649	6	NA	NA	NA	NA	6	NA	2	NA	NA	NA	2	NA	0.0006495	NA	NA	NA	NA	0.0006495	NA	0.0002634	NA	NA	NA	0.0002244	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Anaerocella"	"G"	14281	3	NA	NA	NA	NA	1	3	NA	NA	NA	NA	3	NA	0.0003366	NA	NA	NA	NA	0.0001082	0.0003257	NA	NA	NA	NA	0.0003366	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rikenellaceae"
"Prevotella 6"	"G"	11181	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.0002165	NA	NA	NA	NA	0.0002165	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Prevotellaceae Ga6A1 group"	"G"	11184	2	NA	NA	NA	NA	1	1	2	NA	NA	NA	NA	NA	0.0002634	NA	NA	NA	NA	0.0001082	0.0001086	0.0002634	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Prevotellaceae"
"Carboxylicivirga"	"G"	24623	3	NA	NA	NA	NA	2	NA	2	NA	NA	NA	3	NA	0.0003366	NA	NA	NA	NA	0.0002165	NA	0.0002634	NA	NA	NA	0.0003366	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Marinilabiliaceae"
"Microbacter"	"G"	24640	6	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	6	NA	0.0006732	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	NA	0.0006732	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Paludibacteraceae"
"F0058"	"G"	24638	4	NA	NA	NA	NA	1	4	2	NA	NA	NA	NA	NA	0.0004343	NA	NA	NA	NA	0.0001082	0.0004343	0.0002634	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Paludibacteraceae"
"Dysgonomonas"	"G"	24605	13	NA	NA	NA	NA	2	7	1	NA	NA	1	13	1	0.002086	NA	NA	NA	NA	0.0002165	0.00076	0.0001317	NA	NA	0.000688	0.001459	0.002086	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Dysgonomonadaceae"
"Candidatus Azobacteroides"	"G"	24603	2	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA	NA	0.0002165	NA	NA	NA	NA	0.0002165	0.0001086	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Dysgonomonadaceae"
"GWE2-42-42"	"G"	24652	3	NA	NA	NA	NA	3	3	1	1	NA	NA	1	NA	0.0003257	NA	NA	NA	NA	0.0003247	0.0003257	0.0001317	5.729e-05	NA	NA	0.0001122	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Rs&#x2011;E47&nbsp;termite&nbsp;group"
"Coprobacter"	"G"	24599	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Bacteroidia>Bacteroidales>Barnesiellaceae"
"MSB-3C8"	"F"	25070	10	NA	NA	NA	NA	10	5	4	NA	NA	4	2	NA	0.002752	NA	NA	NA	NA	0.001082	0.0005428	0.0005267	NA	NA	0.002752	0.0002244	NA	"Bacteria>Bacteroidetes>Ignavibacteria>Kryptoniales"
"Ignavibacteriaceae"	"F"	25052	12	NA	NA	NA	NA	12	6	NA	NA	NA	NA	3	NA	0.001299	NA	NA	NA	NA	0.001299	0.0006514	NA	NA	NA	NA	0.0003366	NA	"Bacteria>Bacteroidetes>Ignavibacteria>Ignavibacteriales"
"Ignavibacterium"	"G"	25053	12	NA	NA	NA	NA	12	6	NA	NA	NA	NA	3	NA	0.001299	NA	NA	NA	NA	0.001299	0.0006514	NA	NA	NA	NA	0.0003366	NA	"Bacteria>Bacteroidetes>Ignavibacteria>Ignavibacteriales>Ignavibacteriaceae"
"Melioribacteraceae"	"F"	25055	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.0002165	NA	NA	NA	NA	0.0002165	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Ignavibacteria>Ignavibacteriales"
"IheB3-7"	"G"	25056	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.0002165	NA	NA	NA	NA	0.0002165	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes>Ignavibacteria>Ignavibacteriales>Melioribacteraceae"
"SJA-28"	"O"	25072	18	NA	NA	NA	NA	2	4	18	NA	NA	NA	7	NA	0.00237	NA	NA	NA	NA	0.0002165	0.0004343	0.00237	NA	NA	NA	0.0007854	NA	"Bacteria>Bacteroidetes>Ignavibacteria"
"Balneolales"	"O"	25075	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	1	NA	0.0001317	NA	NA	NA	NA	0.0001082	0.0001086	0.0001317	NA	NA	NA	0.0001122	NA	"Bacteria>Bacteroidetes>Rhodothermia"
"Balneolaceae"	"F"	25076	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	1	NA	0.0001317	NA	NA	NA	NA	0.0001082	0.0001086	0.0001317	NA	NA	NA	0.0001122	NA	"Bacteria>Bacteroidetes>Rhodothermia>Balneolales"
"uncultured"	"G"	25090	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	1	NA	0.0001317	NA	NA	NA	NA	0.0001082	0.0001086	0.0001317	NA	NA	NA	0.0001122	NA	"Bacteria>Bacteroidetes>Rhodothermia>Balneolales>Balneolaceae"
"OC31"	"C"	25073	3	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	0.0003247	NA	NA	NA	NA	0.0003247	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Bacteroidetes"
"DBS1"	"G"	27002	18	NA	NA	NA	NA	7	3	18	NA	NA	NA	8	2	0.004171	NA	NA	NA	NA	0.0007577	0.0003257	0.00237	NA	NA	NA	0.0008975	0.004171	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Rubritaleaceae"
"Persicirhabdus"	"G"	27005	3	NA	NA	NA	NA	3	2	1	NA	NA	NA	NA	NA	0.0003247	NA	NA	NA	NA	0.0003247	0.0002171	0.0001317	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Rubritaleaceae"
"uncultured"	"G"	27007	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001086	NA	NA	NA	NA	0.0001082	0.0001086	NA	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Verrucomicrobiales>Rubritaleaceae"
"Pedosphaera"	"G"	26996	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Pedosphaerales>Pedosphaeraceae"
"Terrimicrobiaceae"	"F"	26961	11	NA	NA	NA	NA	4	11	7	NA	NA	NA	1	NA	0.001194	NA	NA	NA	NA	0.000433	0.001194	0.0009218	NA	NA	NA	0.0001122	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Chthoniobacterales"
"FukuN18 freshwater group"	"G"	26962	10	NA	NA	NA	NA	4	10	5	NA	NA	NA	NA	NA	0.001086	NA	NA	NA	NA	0.000433	0.001086	0.0006584	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Chthoniobacterales>Terrimicrobiaceae"
"uncultured"	"F"	26966	4	NA	NA	NA	NA	3	4	1	NA	NA	NA	NA	NA	0.0004343	NA	NA	NA	NA	0.0003247	0.0004343	0.0001317	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae>Chthoniobacterales"
"S-BQ2-57 soil group"	"O"	26998	14	NA	NA	NA	NA	4	14	10	NA	NA	NA	1	NA	0.00152	NA	NA	NA	NA	0.000433	0.00152	0.001317	NA	NA	NA	0.0001122	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae"
"B29"	"O"	26954	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	0.0001317	NA	NA	NA	NA	0.0001082	NA	0.0001317	NA	NA	NA	NA	NA	"Bacteria>Verrucomicrobia>Verrucomicrobiae"
"Chroococcidiopsis PCC-6712"	"G"	25452	18	NA	NA	NA	NA	18	13	2	NA	NA	NA	NA	NA	0.001948	NA	NA	NA	NA	0.001948	0.001411	0.0002634	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Xenococcaceae"
"Planktothrix NIVA-CYA 15"	"G"	25440	15	NA	NA	NA	NA	2	NA	15	NA	NA	NA	9	NA	0.001975	NA	NA	NA	NA	0.0002165	NA	0.001975	NA	NA	NA	0.00101	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Phormidiaceae"
"uncultured"	"G"	25444	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Phormidiaceae"
"Myxosarcina SAG 30.84"	"G"	25285	2	NA	NA	NA	NA	1	2	1	NA	NA	NA	NA	NA	0.0002171	NA	NA	NA	NA	0.0001082	0.0002171	0.0001317	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Chroococcidiopsaceae"
"Desmonostoc PCC-7422"	"G"	25365	2	NA	NA	NA	NA	1	NA	2	NA	NA	NA	NA	NA	0.0002634	NA	NA	NA	NA	0.0001082	NA	0.0002634	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Nostoc PCC-73102"	"G"	25384	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	1	NA	0.0001317	NA	NA	NA	NA	0.0001082	NA	0.0001317	NA	NA	NA	0.0001122	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Iphinoe LOS-B1"	"G"	25376	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Cylindrospermopsis CRJ1"	"G"	25358	2	NA	NA	NA	NA	1	1	2	NA	NA	NA	1	NA	0.0002634	NA	NA	NA	NA	0.0001082	0.0001086	0.0002634	NA	NA	NA	0.0001122	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Nostoc PCC-7524"	"G"	25385	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA	0.0001317	NA	NA	NA	NA	0.0001082	0.0001086	0.0001317	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocaceae"
"Chalicogloea CCALA 975"	"G"	25319	5	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	0.0005412	NA	NA	NA	NA	0.0005412	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Microcystaceae"
"Microcystis PCC-7914"	"G"	25326	3	NA	NA	NA	NA	2	1	3	NA	NA	NA	NA	NA	0.000395	NA	NA	NA	NA	0.0002165	0.0001086	0.000395	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Microcystaceae"
"Nostocales Incertae Sedis"	"F"	25405	3	NA	NA	NA	NA	2	1	3	NA	NA	1	NA	NA	0.000688	NA	NA	NA	NA	0.0002165	0.0001086	0.000395	NA	NA	0.000688	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales"
"Roseofilum AO1-A"	"G"	25413	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocales&nbsp;Incertae&nbsp;Sedis"
"Microseira Carmichael-Alabama"	"G"	25410	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	0.0001317	NA	NA	NA	NA	0.0001082	NA	0.0001317	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Nostocales&nbsp;Incertae&nbsp;Sedis"
"Rubidibacteraceae"	"F"	25447	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	1	NA	0.0001317	NA	NA	NA	NA	0.0001082	0.0001086	0.0001317	NA	NA	NA	0.0001122	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales"
"Dactylococcopsis PCC-8305"	"G"	25448	1	NA	NA	NA	NA	1	1	1	NA	NA	NA	1	NA	0.0001317	NA	NA	NA	NA	0.0001082	0.0001086	0.0001317	NA	NA	NA	0.0001122	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Rubidibacteraceae"
"Symphothece PCC-7002"	"G"	25309	23	NA	NA	NA	NA	1	NA	23	NA	NA	NA	NA	NA	0.003029	NA	NA	NA	NA	0.0001082	NA	0.003029	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Nostocales>Cyanobacteriaceae"
"Leptolyngbya ANT.L52.2"	"G"	25470	6	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	0.0006495	NA	NA	NA	NA	0.0006495	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Oxyphotobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"uncultured"	"G"	25482	4	NA	NA	NA	NA	2	2	4	NA	NA	1	2	NA	0.000688	NA	NA	NA	NA	0.0002165	0.0002171	0.0005267	NA	NA	0.000688	0.0002244	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Oxyphotobacteria&nbsp;Incertae&nbsp;Sedis>Unknown&nbsp;Family"
"Phormidesmiales"	"O"	25483	3	NA	NA	NA	NA	2	3	3	NA	NA	1	NA	NA	0.000688	NA	NA	NA	NA	0.0002165	0.0003257	0.000395	NA	NA	0.000688	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria"
"Phormidesmiaceae"	"F"	25492	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Phormidesmiales"
"Phormidesmis ANT.LACV5.1"	"G"	25494	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Phormidesmiales>Phormidesmiaceae"
"Nodosilineaceae"	"F"	25484	3	NA	NA	NA	NA	1	3	3	NA	NA	1	NA	NA	0.000688	NA	NA	NA	NA	0.0001082	0.0003257	0.000395	NA	NA	0.000688	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Phormidesmiales"
"uncultured"	"G"	25491	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001086	NA	NA	NA	NA	0.0001082	0.0001086	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Phormidesmiales>Nodosilineaceae"
"Pseudanabaenales"	"O"	25499	1	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	0.000688	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	0.000688	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria"
"Pseudanabaenaceae"	"F"	25500	1	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	0.000688	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	0.000688	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Pseudanabaenales"
"Pseudanabaena PCC-6802"	"G"	25501	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Pseudanabaenales>Pseudanabaenaceae"
"Limnotrichales"	"O"	25267	6	NA	NA	NA	NA	1	NA	6	NA	NA	NA	NA	NA	0.0007901	NA	NA	NA	NA	0.0001082	NA	0.0007901	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria"
"Limnotrichaceae"	"F"	25268	6	NA	NA	NA	NA	1	NA	6	NA	NA	NA	NA	NA	0.0007901	NA	NA	NA	NA	0.0001082	NA	0.0007901	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Limnotrichales"
"Limnothrix"	"G"	25269	6	NA	NA	NA	NA	1	NA	6	NA	NA	NA	NA	NA	0.0007901	NA	NA	NA	NA	0.0001082	NA	0.0007901	NA	NA	NA	NA	NA	"Bacteria>Cyanobacteria>Oxyphotobacteria>Limnotrichales>Limnotrichaceae"
"Rhodoglobus"	"G"	626	10	NA	NA	NA	NA	3	2	3	NA	NA	2	10	NA	0.001376	NA	NA	NA	NA	0.0003247	0.0002171	0.000395	NA	NA	0.001376	0.001122	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Klugiella"	"G"	607	4	NA	NA	NA	NA	3	2	1	NA	NA	3	4	NA	0.002064	NA	NA	NA	NA	0.0003247	0.0002171	0.0001317	NA	NA	0.002064	0.0004488	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Amnibacterium"	"G"	585	6	NA	NA	NA	NA	2	NA	1	NA	NA	NA	6	NA	0.0006732	NA	NA	NA	NA	0.0002165	NA	0.0001317	NA	NA	NA	0.0006732	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Okibacterium"	"G"	621	2	NA	NA	NA	NA	1	2	NA	NA	NA	1	1	NA	0.000688	NA	NA	NA	NA	0.0001082	0.0002171	NA	NA	NA	0.000688	0.0001122	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Huakuichenia"	"G"	24508	5	NA	NA	NA	NA	1	4	5	NA	NA	NA	5	NA	0.0006584	NA	NA	NA	NA	0.0001082	0.0004343	0.0006584	NA	NA	NA	0.000561	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Homoserinimonas"	"G"	605	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	0.0001317	NA	NA	NA	NA	0.0001082	NA	0.0001317	NA	NA	NA	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Herbiconiux"	"G"	604	5	NA	NA	NA	NA	1	2	5	NA	NA	NA	5	NA	0.0006584	NA	NA	NA	NA	0.0001082	0.0002171	0.0006584	NA	NA	NA	0.000561	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Microbacteriaceae"
"Garicola"	"G"	24512	1	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	0.000688	NA	NA	NA	NA	0.0001082	NA	NA	NA	NA	0.000688	NA	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Micrococcaceae"
"Lapillicoccus"	"G"	566	7	NA	NA	NA	NA	4	2	3	NA	NA	2	7	1	0.002086	NA	NA	NA	NA	0.000433	0.0002171	0.000395	NA	NA	0.001376	0.0007854	0.002086	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
"Aquipuribacter"	"G"	558	6	NA	NA	NA	NA	4	1	2	NA	NA	2	6	NA	0.001376	NA	NA	NA	NA	0.000433	0.0001086	0.0002634	NA	NA	0.001376	0.0006732	NA	"Bacteria>Actinobacteria>Actinobacteria>Micrococcales>Intrasporangiaceae"
