"name"	"taxRank"	"taxID"	"Max"	"kraken2_classification_june_BC01.cladeReads"	"kraken2_classification_june_BC02.cladeReads"	"kraken2_classification_june_BC03.cladeReads"	"kraken2_classification_june_BC04.cladeReads"	"kraken2_classification_june_BC05.cladeReads"	"kraken2_classification_june_BC06.cladeReads"	"kraken2_classification_june_BC07.cladeReads"	"kraken2_classification_june_BC08.cladeReads"	"kraken2_classification_june_BC09.cladeReads"	"kraken2_classification_june_BC10.cladeReads"	"kraken2_classification_june_BC11.cladeReads"	"kraken2_classification_june_BC12.cladeReads"	"Max.1"	"kraken2_classification_june_BC01.cladeReads.."	"kraken2_classification_june_BC02.cladeReads.."	"kraken2_classification_june_BC03.cladeReads.."	"kraken2_classification_june_BC04.cladeReads.."	"kraken2_classification_june_BC05.cladeReads.."	"kraken2_classification_june_BC06.cladeReads.."	"kraken2_classification_june_BC07.cladeReads.."	"kraken2_classification_june_BC08.cladeReads.."	"kraken2_classification_june_BC09.cladeReads.."	"kraken2_classification_june_BC10.cladeReads.."	"kraken2_classification_june_BC11.cladeReads.."	"kraken2_classification_june_BC12.cladeReads.."	"lineage"
"Serpentinomonas raichei"	"S"	1458425	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Serpentinomonas"
"Delftia tsuruhatensis"	"S"	180282	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Comamonadaceae>Delftia"
"Burkholderia pseudomallei MSHR62"	"-"	1435984	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;pseudomallei"
"Burkholderia mallei ATCC 23344"	"-"	243160	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>pseudomallei&nbsp;group>Burkholderia&nbsp;mallei"
"Burkholderia diffusa"	"S"	488732	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Burkholderiaceae>Burkholderia>Burkholderia&nbsp;cepacia&nbsp;complex"
"Achromobacter insolitus"	"S"	217204	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Achromobacter"
"Achromobacter sp. MFA1 R4"	"S"	1881016	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Achromobacter"
"Bordetella hinzii"	"S"	103855	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Burkholderiales>Alcaligenaceae>Bordetella"
"Neisseria sp. 10023"	"S"	1853278	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Neisseria gonorrhoeae"	"S"	485	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Neisseria"
"Simonsiella"	"G"	71	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae"
"Simonsiella muelleri"	"S"	72	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Simonsiella"
"Simonsiella muelleri ATCC 29453"	"-"	641147	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Neisseriales>Neisseriaceae>Simonsiella>Simonsiella&nbsp;muelleri"
"Azoarcus sp. DN11"	"S"	356837	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	0.005599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005599	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Azoarcus"
"Azoarcus communis"	"S"	41977	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>Rhodocyclales>Zoogloeaceae>Azoarcus"
"Candidatus Kinetoplastibacterium desouzaii"	"S"	994692	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	0.004479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004479	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Kinetoplastibacterium"
"Candidatus Kinetoplastibacterium desouzaii TCC079E"	"-"	1208919	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	0.004479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004479	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Betaproteobacteria>unclassified&nbsp;Betaproteobacteria>Candidatus&nbsp;Kinetoplastibacterium>Candidatus&nbsp;Kinetoplastibacterium&nbsp;desouzaii"
"Rhodovulum sulfidophilum"	"S"	35806	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Rhodovulum"
"Jannaschia"	"G"	188905	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Jannaschia sp. CCS1"	"S"	290400	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae>Jannaschia"
"Labrenzia"	"G"	478070	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodobacterales>Rhodobacteraceae"
"Novosphingobium pentaromativorans"	"S"	205844	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium"
"Novosphingobium pentaromativorans US6-1"	"-"	1088721	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Novosphingobium>Novosphingobium&nbsp;pentaromativorans"
"Sphingobium cloacae"	"S"	120107	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium japonicum"	"S"	332056	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium"
"Sphingobium japonicum UT26S"	"-"	452662	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingobium>Sphingobium&nbsp;japonicum"
"Sphingomonas taxi"	"S"	1549858	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Sphingomonas sp. FARSPH"	"S"	2219696	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Sphingomonadaceae>Sphingomonas"
"Erythrobacter litoralis"	"S"	39960	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Erythrobacter"
"Erythrobacter litoralis HTCC2594"	"-"	314225	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Sphingomonadales>Erythrobacteraceae>Erythrobacter>Erythrobacter&nbsp;litoralis"
"Rhizobium sp. NXC14"	"S"	1981173	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Rhizobium/Agrobacterium&nbsp;group>Rhizobium"
"Liberibacter crescens BT-1"	"-"	1215343	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Liberibacter>Liberibacter&nbsp;crescens"
"Ensifer"	"G"	106591	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Sinorhizobium/Ensifer&nbsp;group"
"Ensifer adhaerens"	"S"	106592	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Sinorhizobium/Ensifer&nbsp;group>Ensifer"
"Ensifer adhaerens OV14"	"-"	1416753	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Rhizobiaceae>Sinorhizobium/Ensifer&nbsp;group>Ensifer>Ensifer&nbsp;adhaerens"
"Hoeflea phototrophica"	"S"	244596	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Phyllobacteriaceae>Hoeflea"
"Hoeflea phototrophica DFL-43"	"-"	411684	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Phyllobacteriaceae>Hoeflea>Hoeflea&nbsp;phototrophica"
"Bosea vaviloviae"	"S"	1526658	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae>Bosea"
"Rhodopseudomonas palustris HaA2"	"-"	316058	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.00336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00336	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bradyrhizobiaceae>Rhodopseudomonas>Rhodopseudomonas&nbsp;palustris"
"Bartonella bacilliformis"	"S"	774	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Bartonellaceae>Bartonella"
"Martelella"	"G"	293088	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	0.5952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00224	0.5952	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Aurantimonadaceae"
"Martelella mediterranea"	"S"	293089	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Aurantimonadaceae>Martelella"
"Martelella mediterranea DSM 17316"	"-"	1122214	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Aurantimonadaceae>Martelella>Martelella&nbsp;mediterranea"
"Martelella sp. AD-3"	"S"	686597	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhizobiales>Aurantimonadaceae>Martelella"
"Azospirillum brasilense"	"S"	192	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae>Azospirillum"
"Magnetospirillum sp. XM-1"	"S"	1663591	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Rhodospirillaceae>Magnetospirillum"
"Parasaccharibacter"	"G"	1602345	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae"
"Parasaccharibacter apium"	"S"	1510841	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Rhodospirillales>Acetobacteraceae>Parasaccharibacter"
"Brevundimonas sp. LM2"	"S"	1938605	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>Caulobacterales>Caulobacteraceae>Brevundimonas"
"Micavibrio aeruginosavorus EPB"	"-"	349215	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	0.00336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00336	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Alphaproteobacteria>unclassified&nbsp;Alphaproteobacteria>Micavibrio>Micavibrio&nbsp;aeruginosavorus"
"Klebsiella pneumoniae KP-1"	"-"	1365186	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Klebsiella>Klebsiella&nbsp;pneumoniae"
"Citrobacter werkmanii"	"S"	67827	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	0.004479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004479	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Citrobacter>Citrobacter&nbsp;freundii&nbsp;complex"
"Kosakonia radicincitans"	"S"	283686	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Kosakonia"
"Kosakonia radicincitans DSM 16656"	"-"	1177180	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Enterobacteriaceae>Kosakonia>Kosakonia&nbsp;radicincitans"
"Yersinia pestis Angola"	"-"	349746	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Yersinia>Yersinia&nbsp;pseudotuberculosis&nbsp;complex>Yersinia&nbsp;pestis"
"Rahnella aquatilis CIP 78.65 = ATCC 33071"	"-"	745277	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Yersiniaceae>Rahnella>Rahnella&nbsp;aquatilis"
"Erwinia amylovora"	"S"	552	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Erwinia"
"Buchnera aphidicola (Schlechtendalia chinensis)"	"-"	118110	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Buchnera>Buchnera&nbsp;aphidicola"
"Tatumella ptyseos"	"S"	82987	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Erwiniaceae>Tatumella"
"Pectobacterium carotovorum subsp. brasiliense"	"-"	180957	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Pectobacteriaceae>Pectobacterium>Pectobacterium&nbsp;carotovorum"
"Pectobacterium parmentieri WPP163"	"-"	561231	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Pectobacteriaceae>Pectobacterium>Pectobacterium&nbsp;parmentieri"
"Brenneria"	"G"	71655	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Pectobacteriaceae"
"Brenneria goodwinii"	"S"	1109412	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Pectobacteriaceae>Brenneria"
"Proteus vulgaris"	"S"	585	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Morganellaceae>Proteus"
"Providencia heimbachae"	"S"	333962	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	0.00224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00224	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Enterobacterales>Morganellaceae>Providencia"
"Aeromonas dhakensis"	"S"	196024	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Aeromonadaceae>Aeromonas"
"Aeromonas schubertii"	"S"	652	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Aeromonadales>Aeromonadaceae>Aeromonas"
"Pseudomonas azotoformans"	"S"	47878	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;fluorescens&nbsp;group"
"Pseudomonas trivialis"	"S"	200450	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;fluorescens&nbsp;group"
"Pseudomonas viridiflava"	"S"	33069	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	0.004479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004479	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;syringae&nbsp;group"
"Pseudomonas syringae group pathovars incertae sedis"	"-"	264449	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;syringae&nbsp;group>Pseudomonas&nbsp;syringae&nbsp;group&nbsp;genomosp.&nbsp;1>Pseudomonas&nbsp;syringae"
"Pseudomonas syringae pv. actinidiae"	"-"	103796	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;syringae&nbsp;group>Pseudomonas&nbsp;syringae&nbsp;group&nbsp;genomosp.&nbsp;1>Pseudomonas&nbsp;syringae>Pseudomonas&nbsp;syringae&nbsp;group&nbsp;pathovars&nbsp;incertae&nbsp;sedis"
"Pseudomonas syringae pv. actinidiae ICMP 9853"	"-"	1104678	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.00112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112	NA	"cellular&nbsp;organisms>Bacteria>Proteobacteria>Gammaproteobacteria>Pseudomonadales>Pseudomonadaceae>Pseudomonas>Pseudomonas&nbsp;syringae&nbsp;group>Pseudomonas&nbsp;syringae&nbsp;group&nbsp;genomosp.&nbsp;1>Pseudomonas&nbsp;syringae>Pseudomonas&nbsp;syringae&nbsp;group&nbsp;pathovars&nbsp;incertae&nbsp;sedis>Pseudomonas&nbsp;syringae&nbsp;pv.&nbsp;actinidiae"
