"name"	"taxRank"	"taxID"	"Max"	"kraken2_16s_classification_august_BC01.cladeReads"	"kraken2_16s_classification_august_BC02.cladeReads"	"kraken2_16s_classification_august_BC03.cladeReads"	"kraken2_16s_classification_august_BC04.cladeReads"	"kraken2_16s_classification_august_BC05.cladeReads"	"kraken2_16s_classification_august_BC06.cladeReads"	"kraken2_16s_classification_august_BC07.cladeReads"	"kraken2_16s_classification_august_BC08.cladeReads"	"kraken2_16s_classification_august_BC09.cladeReads"	"kraken2_16s_classification_august_BC10.cladeReads"	"kraken2_16s_classification_august_BC11.cladeReads"	"kraken2_16s_classification_august_BC12.cladeReads"	"Max.1"	"kraken2_16s_classification_august_BC01.cladeReads.."	"kraken2_16s_classification_august_BC02.cladeReads.."	"kraken2_16s_classification_august_BC03.cladeReads.."	"kraken2_16s_classification_august_BC04.cladeReads.."	"kraken2_16s_classification_august_BC05.cladeReads.."	"kraken2_16s_classification_august_BC06.cladeReads.."	"kraken2_16s_classification_august_BC07.cladeReads.."	"kraken2_16s_classification_august_BC08.cladeReads.."	"kraken2_16s_classification_august_BC09.cladeReads.."	"kraken2_16s_classification_august_BC10.cladeReads.."	"kraken2_16s_classification_august_BC11.cladeReads.."	"kraken2_16s_classification_august_BC12.cladeReads.."	"lineage"
"Natranaerobius"	"G"	2109	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Clostridia>Natranaerobiales>Natranaerobiaceae"
"MBA03"	"O"	14388	2	NA	NA	NA	NA	1	2	NA	1	NA	NA	2	NA	0.0002132	NA	NA	NA	NA	0.000103	0.0002077	NA	5.673e-05	NA	NA	0.0002132	NA	"Bacteria>Firmicutes>Clostridia"
"Salsuginibacillus"	"G"	1719	2	NA	NA	NA	NA	2	NA	1	NA	NA	NA	1	NA	0.0002061	NA	NA	NA	NA	0.0002061	NA	0.0001244	NA	NA	NA	0.0001066	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Ureibacillus"	"G"	1726	5	NA	NA	NA	NA	2	2	NA	5	NA	NA	NA	NA	0.0002836	NA	NA	NA	NA	0.0002061	0.0002077	NA	0.0002836	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Geomicrobium"	"G"	1697	8	NA	NA	NA	NA	1	1	NA	8	NA	NA	NA	NA	0.0004538	NA	NA	NA	NA	0.000103	0.0001039	NA	0.0004538	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Salimicrobium"	"G"	1714	1	NA	NA	NA	NA	1	NA	NA	1	NA	1	NA	NA	0.0006512	NA	NA	NA	NA	0.000103	NA	NA	5.673e-05	NA	0.0006512	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Oceanobacillus"	"G"	1707	35	NA	NA	NA	NA	1	NA	NA	35	NA	NA	NA	NA	0.001986	NA	NA	NA	NA	0.000103	NA	NA	0.001986	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"uncultured"	"G"	1729	4	NA	NA	NA	NA	1	NA	NA	4	NA	NA	NA	NA	0.0002269	NA	NA	NA	NA	0.000103	NA	NA	0.0002269	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Geobacillus"	"G"	1696	37	NA	NA	NA	NA	1	1	2	37	NA	NA	1	NA	0.002099	NA	NA	NA	NA	0.000103	0.0001039	0.0002489	0.002099	NA	NA	0.0001066	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Bacillaceae"
"Saccharibacillus"	"G"	1748	55	NA	NA	NA	NA	10	20	55	1	NA	NA	33	NA	0.006844	NA	NA	NA	NA	0.00103	0.002077	0.006844	5.673e-05	NA	NA	0.003518	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Paenibacillaceae"
"Thermobacillus"	"G"	1749	8	NA	NA	NA	NA	1	1	8	1	NA	1	1	NA	0.0009955	NA	NA	NA	NA	0.000103	0.0001039	0.0009955	5.673e-05	NA	0.0006512	0.0001066	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Paenibacillaceae"
"Brochothrix"	"G"	1738	7	NA	NA	NA	NA	1	2	2	7	NA	NA	NA	NA	0.0003971	NA	NA	NA	NA	0.000103	0.0002077	0.0002489	0.0003971	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Listeriaceae"
"Lysinibacillus"	"G"	1762	121	NA	NA	NA	NA	10	17	29	121	NA	3	15	1	0.006864	NA	NA	NA	NA	0.00103	0.001766	0.003609	0.006864	NA	0.001954	0.001599	0.002023	"Bacteria>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"Sporosarcina"	"G"	1768	36	NA	NA	NA	NA	9	10	36	7	NA	3	8	NA	0.00448	NA	NA	NA	NA	0.0009273	0.001039	0.00448	0.0003971	NA	0.001954	0.0008528	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"Paenisporosarcina"	"G"	1763	5	NA	NA	NA	NA	5	2	1	3	NA	1	2	NA	0.0006512	NA	NA	NA	NA	0.0005151	0.0002077	0.0001244	0.0001702	NA	0.0006512	0.0002132	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"Planococcus"	"G"	1764	15	NA	NA	NA	NA	4	4	4	15	NA	NA	2	NA	0.0008509	NA	NA	NA	NA	0.0004121	0.0004154	0.0004978	0.0008509	NA	NA	0.0002132	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"Chryseomicrobium"	"G"	1756	7	NA	NA	NA	NA	1	NA	7	NA	NA	NA	2	NA	0.0008711	NA	NA	NA	NA	0.000103	NA	0.0008711	NA	NA	NA	0.0002132	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"Chungangia"	"G"	1757	2	NA	NA	NA	NA	1	2	NA	1	NA	NA	NA	NA	0.0002077	NA	NA	NA	NA	0.000103	0.0002077	NA	5.673e-05	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"Domibacillus"	"G"	11272	5	NA	NA	NA	NA	1	1	NA	5	NA	NA	NA	NA	0.0002836	NA	NA	NA	NA	0.000103	0.0001039	NA	0.0002836	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"Planomicrobium"	"G"	1765	5	NA	NA	NA	NA	1	1	NA	5	NA	NA	3	NA	0.0003198	NA	NA	NA	NA	0.000103	0.0001039	NA	0.0002836	NA	NA	0.0003198	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Planococcaceae"
"Alicyclobacillaceae"	"F"	1675	12	NA	NA	NA	NA	10	7	12	7	NA	1	3	NA	0.001493	NA	NA	NA	NA	0.00103	0.000727	0.001493	0.0003971	NA	0.0006512	0.0003198	NA	"Bacteria>Firmicutes>Bacilli>Bacillales"
"Tumebacillus"	"G"	1678	11	NA	NA	NA	NA	10	6	11	1	NA	NA	1	NA	0.001369	NA	NA	NA	NA	0.00103	0.0006232	0.001369	5.673e-05	NA	NA	0.0001066	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Alicyclobacillaceae"
"Family XI"	"F"	1732	6	NA	NA	NA	NA	1	NA	NA	6	NA	NA	NA	NA	0.0003404	NA	NA	NA	NA	0.000103	NA	NA	0.0003404	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales"
"Gemella"	"G"	1733	6	NA	NA	NA	NA	1	NA	NA	6	NA	NA	NA	NA	0.0003404	NA	NA	NA	NA	0.000103	NA	NA	0.0003404	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Bacillales>Family&nbsp;XI"
"Carnobacterium"	"G"	1818	11	NA	NA	NA	NA	11	5	1	6	NA	NA	NA	NA	0.001133	NA	NA	NA	NA	0.001133	0.0005193	0.0001244	0.0003404	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae"
"Granulicatella"	"G"	1821	121	NA	NA	NA	NA	4	2	1	121	NA	NA	2	NA	0.006864	NA	NA	NA	NA	0.0004121	0.0002077	0.0001244	0.006864	NA	NA	0.0002132	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae"
"Alkalibacterium"	"G"	1812	3	NA	NA	NA	NA	3	2	1	3	NA	NA	1	NA	0.0003091	NA	NA	NA	NA	0.0003091	0.0002077	0.0001244	0.0001702	NA	NA	0.0001066	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae"
"uncultured"	"G"	1827	2	NA	NA	NA	NA	1	NA	NA	2	NA	NA	NA	NA	0.0001135	NA	NA	NA	NA	0.000103	NA	NA	0.0001135	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae"
"Atopobacter"	"G"	1815	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	5.673e-05	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae"
"Pisciglobus"	"G"	1825	5	NA	NA	NA	NA	1	1	NA	5	NA	NA	1	NA	0.0002836	NA	NA	NA	NA	0.000103	0.0001039	NA	0.0002836	NA	NA	0.0001066	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae"
"Marinilactibacillus"	"G"	1824	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	5.673e-05	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Carnobacteriaceae"
"Catellicoccus"	"G"	1830	12	NA	NA	NA	NA	7	12	NA	3	NA	NA	NA	NA	0.001246	NA	NA	NA	NA	0.0007212	0.001246	NA	0.0001702	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Enterococcaceae"
"Abiotrophia"	"G"	1803	3	NA	NA	NA	NA	1	NA	NA	3	NA	NA	NA	NA	0.0001702	NA	NA	NA	NA	0.000103	NA	NA	0.0001702	NA	NA	NA	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Aerococcaceae"
"Leuconostocaceae"	"F"	1839	46	NA	NA	NA	NA	1	1	28	46	NA	1	3	NA	0.003484	NA	NA	NA	NA	0.000103	0.0001039	0.003484	0.00261	NA	0.0006512	0.0003198	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales"
"Leuconostoc"	"G"	1841	27	NA	NA	NA	NA	1	1	27	12	NA	NA	3	NA	0.00336	NA	NA	NA	NA	0.000103	0.0001039	0.00336	0.0006808	NA	NA	0.0003198	NA	"Bacteria>Firmicutes>Bacilli>Lactobacillales>Leuconostocaceae"
"Anaerosinus"	"G"	2178	21	NA	NA	NA	NA	16	21	6	NA	NA	1	3	NA	0.002181	NA	NA	NA	NA	0.001648	0.002181	0.0007467	NA	NA	0.0006512	0.0003198	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Anaerospora"	"G"	2179	20	NA	NA	NA	NA	7	6	20	NA	NA	NA	3	NA	0.002489	NA	NA	NA	NA	0.0007212	0.0006232	0.002489	NA	NA	NA	0.0003198	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Anaerosporomusa"	"G"	14403	9	NA	NA	NA	NA	6	4	9	NA	NA	1	NA	NA	0.00112	NA	NA	NA	NA	0.0006182	0.0004154	0.00112	NA	NA	0.0006512	NA	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Selenomonas"	"G"	2194	48	NA	NA	NA	NA	5	48	6	NA	NA	1	6	NA	0.004985	NA	NA	NA	NA	0.0005151	0.004985	0.0007467	NA	NA	0.0006512	0.0006396	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Propionispira"	"G"	2190	13	NA	NA	NA	NA	3	9	13	NA	NA	NA	12	NA	0.001618	NA	NA	NA	NA	0.0003091	0.0009348	0.001618	NA	NA	NA	0.001279	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Veillonellaceae UCG-001"	"G"	11398	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	0.0001244	NA	NA	NA	NA	0.000103	NA	0.0001244	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Selenomonas 3"	"G"	11396	5	NA	NA	NA	NA	1	5	1	NA	NA	NA	1	NA	0.0005193	NA	NA	NA	NA	0.000103	0.0005193	0.0001244	NA	NA	NA	0.0001066	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Selenomonas 1"	"G"	11395	4	NA	NA	NA	NA	1	NA	1	NA	NA	NA	4	NA	0.0004264	NA	NA	NA	NA	0.000103	NA	0.0001244	NA	NA	NA	0.0004264	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Zymophilus"	"G"	2199	4	NA	NA	NA	NA	1	4	1	NA	NA	NA	2	NA	0.0004154	NA	NA	NA	NA	0.000103	0.0004154	0.0001244	NA	NA	NA	0.0002132	NA	"Bacteria>Firmicutes>Negativicutes>Selenomonadales>Veillonellaceae"
"Catenibacterium"	"G"	2153	2	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	NA	0.0002077	NA	NA	NA	NA	0.0002061	0.0002077	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Turicibacter"	"G"	2162	3	NA	NA	NA	NA	2	3	NA	1	NA	3	NA	NA	0.001954	NA	NA	NA	NA	0.0002061	0.0003116	NA	5.673e-05	NA	0.001954	NA	NA	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Solobacterium"	"G"	2161	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Erysipelotrichaceae UCG-007"	"G"	11387	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Erysipelotrichaceae UCG-004"	"G"	11385	2	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	NA	0.0002077	NA	NA	NA	NA	0.000103	0.0002077	NA	NA	NA	NA	NA	NA	"Bacteria>Firmicutes>Erysipelotrichia>Erysipelotrichales>Erysipelotrichaceae"
"Limnochordia"	"C"	14398	4	NA	NA	NA	NA	1	4	NA	NA	NA	NA	2	1	0.002023	NA	NA	NA	NA	0.000103	0.0004154	NA	NA	NA	NA	0.0002132	0.002023	"Bacteria>Firmicutes"
"Limnochordales"	"O"	14399	4	NA	NA	NA	NA	1	4	NA	NA	NA	NA	2	1	0.002023	NA	NA	NA	NA	0.000103	0.0004154	NA	NA	NA	NA	0.0002132	0.002023	"Bacteria>Firmicutes>Limnochordia"
"Limnochordaceae"	"F"	14400	4	NA	NA	NA	NA	1	4	NA	NA	NA	NA	2	1	0.002023	NA	NA	NA	NA	0.000103	0.0004154	NA	NA	NA	NA	0.0002132	0.002023	"Bacteria>Firmicutes>Limnochordia>Limnochordales"
"BD2-11 terrestrial group"	"C"	14410	8	NA	NA	NA	NA	2	8	NA	2	NA	NA	7	NA	0.0008309	NA	NA	NA	NA	0.0002061	0.0008309	NA	0.0001135	NA	NA	0.0007462	NA	"Bacteria>Gemmatimonadetes"
"S0134 terrestrial group"	"C"	14419	19	NA	NA	NA	NA	1	6	19	NA	NA	NA	10	NA	0.002364	NA	NA	NA	NA	0.000103	0.0006232	0.002364	NA	NA	NA	0.001066	NA	"Bacteria>Gemmatimonadetes"
"Candidatus Gottesmanbacteria"	"O"	25779	5	NA	NA	NA	NA	2	5	4	NA	NA	3	1	NA	0.001954	NA	NA	NA	NA	0.0002061	0.0005193	0.0004978	NA	NA	0.001954	0.0001066	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Curtissbacteria"	"O"	25777	12	NA	NA	NA	NA	1	1	12	NA	NA	1	1	NA	0.001493	NA	NA	NA	NA	0.000103	0.0001039	0.001493	NA	NA	0.0006512	0.0001066	NA	"Bacteria>Patescibacteria>Microgenomatia"
"Candidatus Abawacabacteria"	"O"	25766	55	NA	NA	NA	NA	32	11	55	1	NA	4	10	NA	0.006844	NA	NA	NA	NA	0.003297	0.001142	0.006844	5.673e-05	NA	0.002605	0.001066	NA	"Bacteria>Patescibacteria>Gracilibacteria"
"Candidatus Uhrbacteria"	"O"	25761	7	NA	NA	NA	NA	7	NA	NA	NA	NA	NA	1	NA	0.0007212	NA	NA	NA	NA	0.0007212	NA	NA	NA	NA	NA	0.0001066	NA	"Bacteria>Patescibacteria>ABY1"
"Candidatus Adlerbacteria"	"O"	25790	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Parcubacteria"
"Candidatus Terrybacteria"	"O"	25808	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	0.0001244	NA	NA	NA	NA	0.000103	NA	0.0001244	NA	NA	NA	NA	NA	"Bacteria>Patescibacteria>Parcubacteria"
"WWE3"	"C"	25826	13	NA	NA	NA	NA	9	7	13	NA	NA	NA	11	NA	0.001618	NA	NA	NA	NA	0.0009273	0.000727	0.001618	NA	NA	NA	0.001173	NA	"Bacteria>Patescibacteria"
"Kazania"	"C"	25770	27	NA	NA	NA	NA	8	5	13	NA	NA	27	7	NA	0.01758	NA	NA	NA	NA	0.0008242	0.0005193	0.001618	NA	NA	0.01758	0.0007462	NA	"Bacteria>Patescibacteria"
"Zavarzinella"	"G"	25856	114	NA	NA	NA	NA	11	5	114	NA	NA	NA	14	NA	0.01419	NA	NA	NA	NA	0.001133	0.0005193	0.01419	NA	NA	NA	0.001492	NA	"Bacteria>Planctomycetes>Planctomycetacia>Gemmatales>Gemmataceae"
"Aquisphaera"	"G"	25860	13	NA	NA	NA	NA	5	5	13	NA	NA	1	8	NA	0.001618	NA	NA	NA	NA	0.0005151	0.0005193	0.001618	NA	NA	0.0006512	0.0008528	NA	"Bacteria>Planctomycetes>Planctomycetacia>Isosphaerales>Isosphaeraceae"
"Singulisphaera"	"G"	25864	26	NA	NA	NA	NA	2	10	26	NA	NA	1	18	NA	0.003235	NA	NA	NA	NA	0.0002061	0.001039	0.003235	NA	NA	0.0006512	0.001919	NA	"Bacteria>Planctomycetes>Planctomycetacia>Isosphaerales>Isosphaeraceae"
"Candidatus Nostocoida"	"G"	25861	1	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	0.0001244	NA	NA	NA	NA	0.000103	NA	0.0001244	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Isosphaerales>Isosphaeraceae"
"Isosphaera"	"G"	25862	3	NA	NA	NA	NA	1	NA	3	NA	NA	NA	NA	NA	0.0003733	NA	NA	NA	NA	0.000103	NA	0.0003733	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Isosphaerales>Isosphaeraceae"
"Paludisphaera"	"G"	25863	8	NA	NA	NA	NA	1	1	8	NA	NA	1	8	NA	0.0009955	NA	NA	NA	NA	0.000103	0.0001039	0.0009955	NA	NA	0.0006512	0.0008528	NA	"Bacteria>Planctomycetes>Planctomycetacia>Isosphaerales>Isosphaeraceae"
"Blastopirellula"	"G"	25868	18	NA	NA	NA	NA	15	7	18	NA	NA	NA	12	NA	0.00224	NA	NA	NA	NA	0.001545	0.000727	0.00224	NA	NA	NA	0.001279	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"Rubripirellula"	"G"	25879	5	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	5	NA	0.000533	NA	NA	NA	NA	0.0002061	NA	NA	NA	NA	NA	0.000533	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"p-1088-a5 gut group"	"G"	25883	2	NA	NA	NA	NA	1	NA	2	NA	NA	NA	NA	NA	0.0002489	NA	NA	NA	NA	0.000103	NA	0.0002489	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Pirellulales>Pirellulaceae"
"Planctomicrobium"	"G"	25890	3	NA	NA	NA	NA	1	NA	3	NA	NA	NA	NA	NA	0.0003733	NA	NA	NA	NA	0.000103	NA	0.0003733	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales>Rubinisphaeraceae"
"Schlesneriaceae"	"F"	25894	11	NA	NA	NA	NA	1	4	11	NA	NA	NA	1	NA	0.001369	NA	NA	NA	NA	0.000103	0.0004154	0.001369	NA	NA	NA	0.0001066	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales"
"Schlesneria"	"G"	25896	11	NA	NA	NA	NA	1	3	11	NA	NA	NA	NA	NA	0.001369	NA	NA	NA	NA	0.000103	0.0003116	0.001369	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Planctomycetacia>Planctomycetales>Schlesneriaceae"
"uncultured"	"O"	25898	8	NA	NA	NA	NA	3	8	4	NA	NA	3	3	NA	0.001954	NA	NA	NA	NA	0.0003091	0.0008309	0.0004978	NA	NA	0.001954	0.0003198	NA	"Bacteria>Planctomycetes>Planctomycetacia"
"CCM11a"	"O"	2305	8	NA	NA	NA	NA	3	6	2	NA	NA	1	8	NA	0.0008528	NA	NA	NA	NA	0.0003091	0.0006232	0.0002489	NA	NA	0.0006512	0.0008528	NA	"Bacteria>Planctomycetes>Phycisphaerae"
"C86"	"O"	2304	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	0.0002061	NA	NA	NA	NA	0.0002061	NA	NA	NA	NA	NA	0.0001066	NA	"Bacteria>Planctomycetes>Phycisphaerae"
"SM23-30"	"F"	25847	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	0.0001039	NA	NA	NA	NA	0.000103	0.0001039	NA	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes>Phycisphaerae>MSBL9"
"S-70"	"O"	2330	3	NA	NA	NA	NA	1	1	NA	NA	NA	NA	3	NA	0.0003198	NA	NA	NA	NA	0.000103	0.0001039	NA	NA	NA	NA	0.0003198	NA	"Bacteria>Planctomycetes>Phycisphaerae"
"BD7-11"	"C"	2295	5	NA	NA	NA	NA	1	5	3	NA	NA	NA	NA	NA	0.0005193	NA	NA	NA	NA	0.000103	0.0005193	0.0003733	NA	NA	NA	NA	NA	"Bacteria>Planctomycetes"
"Brocadiae"	"C"	25828	2	NA	NA	NA	NA	1	1	NA	NA	NA	1	2	NA	0.0006512	NA	NA	NA	NA	0.000103	0.0001039	NA	NA	NA	0.0006512	0.0002132	NA	"Bacteria>Planctomycetes"
"Brocadiales"	"O"	25829	2	NA	NA	NA	NA	1	1	NA	NA	NA	1	2	NA	0.0006512	NA	NA	NA	NA	0.000103	0.0001039	NA	NA	NA	0.0006512	0.0002132	NA	"Bacteria>Planctomycetes>Brocadiae"
"Brocadiaceae"	"F"	25830	1	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	0.0006512	NA	NA	NA	NA	0.000103	0.0001039	NA	NA	NA	0.0006512	NA	NA	"Bacteria>Planctomycetes>Brocadiae>Brocadiales"
"Candidatus Kuenenia"	"G"	25834	1	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	0.0006512	NA	NA	NA	NA	0.000103	NA	NA	NA	NA	0.0006512	NA	NA	"Bacteria>Planctomycetes>Brocadiae>Brocadiales>Brocadiaceae"
"Fibrobacter"	"G"	1655	5	NA	NA	NA	NA	2	5	1	1	1	NA	5	NA	0.13	NA	NA	NA	NA	0.0002061	0.0005193	0.0001244	5.673e-05	0.13	NA	0.000533	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales>Fibrobacteraceae"
"B122"	"F"	1651	18	NA	NA	NA	NA	7	14	18	NA	NA	NA	3	NA	0.00224	NA	NA	NA	NA	0.0007212	0.001454	0.00224	NA	NA	NA	0.0003198	NA	"Bacteria>Fibrobacteres>Fibrobacteria>Fibrobacterales"
"uncultured"	"O"	14346	22	NA	NA	NA	NA	6	3	22	NA	NA	NA	3	NA	0.002738	NA	NA	NA	NA	0.0006182	0.0003116	0.002738	NA	NA	NA	0.0003198	NA	"Bacteria>Fibrobacteres>Chitinivibrionia"
"Unknown Order"	"O"	14197	8	NA	NA	NA	NA	5	5	8	NA	NA	1	6	NA	0.0009955	NA	NA	NA	NA	0.0005151	0.0005193	0.0009955	NA	NA	0.0006512	0.0006396	NA	"Bacteria>Acidobacteria>Subgroup&nbsp;6"
"Unknown Family"	"F"	14198	8	NA	NA	NA	NA	5	5	8	NA	NA	1	6	NA	0.0009955	NA	NA	NA	NA	0.0005151	0.0005193	0.0009955	NA	NA	0.0006512	0.0006396	NA	"Bacteria>Acidobacteria>Subgroup&nbsp;6>Unknown&nbsp;Order"
"Luteitalea"	"G"	24468	5	NA	NA	NA	NA	4	4	2	NA	NA	1	5	NA	0.0006512	NA	NA	NA	NA	0.0004121	0.0004154	0.0002489	NA	NA	0.0006512	0.000533	NA	"Bacteria>Acidobacteria>Subgroup&nbsp;6>Unknown&nbsp;Order>Unknown&nbsp;Family"
"Vicinamibacter"	"G"	14199	4	NA	NA	NA	NA	1	1	4	NA	NA	NA	1	NA	0.0004978	NA	NA	NA	NA	0.000103	0.0001039	0.0004978	NA	NA	NA	0.0001066	NA	"Bacteria>Acidobacteria>Subgroup&nbsp;6>Unknown&nbsp;Order>Unknown&nbsp;Family"
"Subgroup 23"	"G"	24474	18	NA	NA	NA	NA	18	7	16	NA	NA	NA	1	NA	0.001991	NA	NA	NA	NA	0.001855	0.000727	0.001991	NA	NA	NA	0.0001066	NA	"Bacteria>Acidobacteria>Thermoanaerobaculia>Thermoanaerobaculales>Thermoanaerobaculaceae"
"Thermoanaerobaculum"	"G"	24476	10	NA	NA	NA	NA	6	10	NA	NA	NA	NA	5	NA	0.001039	NA	NA	NA	NA	0.0006182	0.001039	NA	NA	NA	NA	0.000533	NA	"Bacteria>Acidobacteria>Thermoanaerobaculia>Thermoanaerobaculales>Thermoanaerobaculaceae"
"TPD-58"	"G"	24475	8	NA	NA	NA	NA	3	8	2	NA	NA	NA	2	NA	0.0008309	NA	NA	NA	NA	0.0003091	0.0008309	0.0002489	NA	NA	NA	0.0002132	NA	"Bacteria>Acidobacteria>Thermoanaerobaculia>Thermoanaerobaculales>Thermoanaerobaculaceae"
"GOUTB8"	"G"	24437	12	NA	NA	NA	NA	2	2	12	1	NA	NA	2	NA	0.001493	NA	NA	NA	NA	0.0002061	0.0002077	0.001493	5.673e-05	NA	NA	0.0002132	NA	"Bacteria>Acidobacteria>Acidobacteriia>Solibacterales>Solibacteraceae&nbsp;(Subgroup&nbsp;3)"
"Subgroup 13"	"O"	24442	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	0.0002061	NA	NA	NA	NA	0.0002061	NA	NA	NA	NA	NA	NA	NA	"Bacteria>Acidobacteria>Acidobacteriia"
